Order,Crop,NO,Year,Province,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
1641,SR-YZB,SRYZB1641,2007,SRYZB10,WS0281,25.12 ,30.72 ,21.26 ,2612.5,1572.5,525.5,523.6,1606.19,Paddy soils,loam,63.4,8.8,67,5,161,72,78,6180
1642,SR-YZB,SRYZB1642,2007,SRYZB10,WS0281,25.71 ,31.14 ,22.02 ,2673.7,1633.7,608,521.9,1595.03,Paddy soils,clay loam,22.5,28.6,70,7,161,72,78,6360
1643,SR-YZB,SRYZB1643,2007,SRYZB10,WS0278,26.19 ,31.69 ,22.56 ,2854.7,1764.7,439.4,491.9,1589.06,Paddy soils,clay loam,20.3,22.5,84,6.9,120,45,45,6383
1644,SR-YZB,SRYZB1644,2008,SRYZB10,WS0278,26.11 ,31.88 ,22.30 ,2637.2,1627.2,404.7,479.7,1512.77,Paddy soils,silty clay loam,21.2,48.5,66,7.2,120,45,45,7199
1645,SR-YZB,SRYZB1645,2009,SRYZB10,WS0278,25.14 ,30.07 ,22.01 ,3117,1877,465.9,357.9,1471.74,Paddy soils,loam,20.1,46.3,78,7.2,120,45,45,7579
1646,SR-YZB,SRYZB1646,2008,SRYZB10,WS0278,25.54 ,31.36 ,21.63 ,2886.3,1756.3,450.5,541.1,1697.3,Paddy soils,clay loam,24.7,15.7,108,6.9,120,45,45,7905
1647,SR-YZB,SRYZB1647,2008,SRYZB10,WS0278,25.64 ,31.48 ,21.71 ,2846.4,1736.4,440.3,539.7,1681.29,Paddy soils,sandy loam,32.4,50.8,78,6.7,150,60,60,7559
1648,SR-YZB,SRYZB1648,2009,SRYZB10,WS0278,25.17 ,30.12 ,22.03 ,2969.7,1789.7,440.1,340,1402.5,Paddy soils,loam,32.2,9.4,97,7.1,150,60,60,7290
1649,SR-YZB,SRYZB1649,2007,SRYZB10,WS0278,26.00 ,31.45 ,22.41 ,2860,1760,442.4,488.1,1589.96,Paddy soils,loam,24.5,22.6,43,5.7,150,60,60,7184
1650,SR-YZB,SRYZB1650,2007,SRYZB10,WS0278,26.37 ,31.86 ,22.76 ,2900.9,1800.9,438.1,488.4,1589.59,Paddy soils,silty clay loam,28.1,8.6,45,5.9,150,60,60,6323
1651,SR-YZB,SRYZB1651,2008,SRYZB10,WS0278,25.01 ,30.71 ,21.20 ,3151.8,1891.8,467.9,567.5,1827.12,Paddy soils,sandy loam,22,48.9,62,6.6,150,60,60,7361
1652,SR-YZB,SRYZB1652,2008,SRYZB10,WS0278,25.53 ,31.42 ,21.54 ,2783,1693,419.6,535.1,1659.78,Paddy soils,loam,17.8,31.6,88,6.2,180,60,60,6882
1653,SR-YZB,SRYZB1653,2009,SRYZB10,WS0278,25.70 ,30.71 ,22.53 ,2595.9,1585.9,370.8,296.2,1213.19,Paddy soils,clay loam,22,45.8,85,7,120,45,45,7453
1654,SR-YZB,SRYZB1654,2007,SRYZB10,WS0278,26.59 ,32.11 ,22.98 ,2951.5,1841.5,434.3,502.3,1617.27,Paddy soils,clay loam,33.3,36.7,154,7.7,120,45,45,6855
1655,SR-YZB,SRYZB1655,2009,SRYZB10,WS0278,25.12 ,30.03 ,22.00 ,3089.2,1859.2,449.7,349.4,1451.53,Paddy soils,sandy loam,22.1,42.5,38,6.8,150,60,60,7332
1656,SR-YZB,SRYZB1656,2009,SRYZB10,WS0489,24.40 ,28.84 ,21.37 ,3050.1,1800.1,576.3,460.1,1643.81,Paddy soils,silty clay,21.8,46.1,84,6.2,193,59,63,8550
1657,SR-YZB,SRYZB1657,2007,SRYZB10,WS0489,25.19 ,30.02 ,21.86 ,2947.4,1777.4,710.6,556.6,1747.76,Paddy soils,sandy clay,27.6,4.7,127,5.3,195,60,60,7425
1658,SR-YZB,SRYZB1658,2006,SRYZB10,WS0489,25.81 ,31.09 ,22.00 ,2890.3,1770.3,316.9,608.4,1797.68,Paddy soils,silty clay loam,38.5,20.9,196,5.1,195,60,60,9920
1659,SR-YZB,SRYZB1659,2006,SRYZB10,WS0489,26.16 ,31.48 ,22.28 ,3008.1,1858.1,316.9,648.3,1882.97,Paddy soils,sandy loam,19.9,2.2,168,5.4,204,42,54,9336
1660,SR-YZB,SRYZB1660,2006,SRYZB10,WS0489,26.09 ,31.41 ,22.22 ,2896,1786,316.9,630.1,1826.26,Paddy soils,silty clay loam,29.3,3.4,66,6.6,204,42,54,8663
1661,SR-YZB,SRYZB1661,2009,SRYZB10,WS0526,24.75 ,29.71 ,21.57 ,2450.3,1460.3,644.7,389,1352.46,Paddy soils,loam,31.3,10.2,135,5.4,195,75,84,6582
1662,SR-YZB,SRYZB1662,2009,SRYZB10,WS0526,25.94 ,31.26 ,22.47 ,2957.4,1817.4,738.2,569.4,1730.59,Paddy soils,clay,18.9,4.9,40,4.9,195,75,84,7019
1663,SR-YZB,SRYZB1663,2009,SRYZB10,WS0526,25.90 ,31.20 ,22.46 ,3341.7,2051.7,725.9,635.7,1921.59,Paddy soils,loam,14.4,7.2,42,6.6,195,75,84,6108
1664,SR-YZB,SRYZB1664,2009,SRYZB11,WS0789,25.59 ,30.36 ,22.30 ,2686.6,1636.6,520.5,553.9,1542.21,Paddy soils,loam,29.4,71.5,63,5.5,166,42,135,7829
1665,SR-YZB,SRYZB1665,2009,SRYZB11,WS0789,25.67 ,30.42 ,22.40 ,2695.2,1645.2,522,549.7,1540.47,Paddy soils,loam,31.8,12,53,5.3,166,42,135,9236
1666,SR-YZB,SRYZB1666,2009,SRYZB11,WS0789,26.11 ,31.15 ,22.69 ,2976.2,1836.2,635.6,621.8,1734.76,Paddy soils,loam,41.2,4,65,6.6,179,42,135,8087
1667,SR-YZB,SRYZB1667,2009,SRYZB11,WS0789,26.11 ,31.15 ,22.69 ,2976.2,1836.2,635.6,621.8,1734.76,Paddy soils,sandy loam,23.7,18,100,6.3,179,42,135,8150
1668,SR-YZB,SRYZB1668,2009,SRYZB11,WS0790,26.87 ,31.34 ,23.70 ,3009.9,1889.9,638.6,541.1,1585.34,Fluvo-aquic soils,sandy loam,28.8,23.1,103,7.6,180,60,120,7139
1669,SR-YZB,SRYZB1669,2008,SRYZB11,WS0813,26.32 ,32.31 ,22.46 ,3131.8,1941.8,389.3,754.9,1962.23,Paddy soils,loam,33,3.2,96,5.6,155,45,90,8169
1670,SR-YZB,SRYZB1670,2008,SRYZB11,WS0813,26.61 ,32.61 ,22.75 ,2900.5,1810.5,368.2,702.6,1821.98,Paddy soils,loam,25.1,24,75,4.8,155,45,90,8942
1671,SR-YZB,SRYZB1671,2008,SRYZB11,WS0813,26.69 ,32.67 ,22.85 ,2855.5,1785.5,368.2,688.6,1792.33,Paddy soils,loam,28.2,51.7,208,4.9,155,45,90,8664
1672,SR-YZB,SRYZB1672,2008,SRYZB11,WS0813,27.07 ,33.13 ,23.20 ,2815.6,1775.6,356.1,679.8,1773.26,Paddy soils,loam,27.7,19.2,71,6,155,45,90,7037
1673,SR-YZB,SRYZB1673,2008,SRYZB11,WS0813,27.41 ,33.53 ,23.50 ,2740.7,1740.7,372.9,655.3,1722.58,Paddy soils,clay loam,33.1,8.5,95,5.1,155,45,90,5834
1674,SR-YZB,SRYZB1674,2008,SRYZB11,WS0813,26.19 ,32.18 ,22.29 ,3038.5,1878.5,368.2,745.9,1915.29,Paddy soils,loam,29.6,51.8,71,4.7,155,45,90,8252
1675,SR-YZB,SRYZB1675,2009,SRYZB11,WS0812,27.24 ,31.74 ,24.11 ,2806.1,1776.1,383.8,610.2,1646.45,Paddy soils,sandy loam,34.4,46.1,105,5.3,182,49,122,6753
1676,SR-YZB,SRYZB1676,2009,SRYZB11,WS0812,27.24 ,31.74 ,24.11 ,2806.1,1776.1,383.8,610.2,1646.45,Paddy soils,sandy loam,17.6,5.7,34,5.1,182,49,122,6267
1677,SR-YZB,SRYZB1677,2009,SRYZB11,WS0812,27.24 ,31.74 ,24.11 ,2806.1,1776.1,383.8,610.2,1646.45,Paddy soils,sandy loam,13.4,21.1,53,5.1,182,49,122,6627
1678,SR-YZB,SRYZB1678,2009,SRYZB11,WS0812,27.24 ,31.74 ,24.11 ,2806.1,1776.1,383.8,610.2,1646.45,Paddy soils,sandy loam,22.3,39.6,81,5.3,182,49,122,6412
1679,SR-YZB,SRYZB1679,2009,SRYZB11,WS0812,27.24 ,31.74 ,24.11 ,2806.1,1776.1,383.8,610.2,1646.45,Paddy soils,sandy loam,16.2,10,43,5.4,182,65,122,6270
1680,SR-YZB,SRYZB1680,2009,SRYZB11,WS0812,27.24 ,31.74 ,24.11 ,2806.1,1776.1,383.8,610.2,1646.45,Paddy soils,sandy loam,15.5,6.9,112,5.1,182,49,122,6716
1681,SR-YZB,SRYZB1681,2009,SRYZB11,WS0812,27.24 ,31.74 ,24.11 ,2806.1,1776.1,383.8,610.2,1646.45,Paddy soils,sandy loam,25.2,9.3,35,4.8,182,49,122,7415
1682,SR-YZB,SRYZB1682,2009,SRYZB11,WS0812,27.24 ,31.74 ,24.11 ,2806.1,1776.1,383.8,610.2,1646.45,Paddy soils,sandy loam,26.1,11.1,39,5.2,182,49,122,7288
1683,SR-YZB,SRYZB1683,2009,SRYZB11,WS0816,25.04 ,29.95 ,21.40 ,3205.7,1927.1,514.2,727.4,1887.79,Paddy soils,clay,22.8,18.7,86,5.1,173,57,68,8455
1684,SR-YZB,SRYZB1684,2009,SRYZB11,WS0816,25.29 ,30.11 ,21.71 ,3262.3,1973.7,518.7,726.5,1905.8,Paddy soils,loam,34,18,107,5.3,150,48,83,8495
1685,SR-YZB,SRYZB1685,2009,SRYZB11,WS0816,24.92 ,29.85 ,21.26 ,3040.5,1821.9,476.7,702.9,1797.64,Paddy soils,loam,35.5,5.8,158,4.8,150,135,78,7819
1686,SR-YZB,SRYZB1686,2009,SRYZB11,WS0816,25.20 ,30.03 ,21.62 ,3175.5,1916.9,514.2,712.4,1860.73,Paddy soils,clay loam,26.9,19.7,140,5.7,153,75,72,9291
1687,SR-YZB,SRYZB1687,2009,SRYZB11,WS0816,25.35 ,30.20 ,21.76 ,3397.3,2058.7,566.7,753,1985.86,Paddy soils,clay loam,32.6,14.3,75,5.8,165,77,80,8000
1688,SR-YZB,SRYZB1688,2009,SRYZB11,WS0788,24.08 ,29.12 ,20.43 ,2600.7,1523.4,559.6,615.5,1549.56,Paddy soils,clay,23.9,4.3,51,5.9,144,39,120,9045
1689,SR-YZB,SRYZB1689,2009,SRYZB11,WS0788,25.42 ,30.67 ,21.53 ,3558.5,2158.5,769.7,886,2249,Paddy soils,clay loam,18.9,4.9,63,6.6,180,39,120,8795
1690,SR-YZB,SRYZB1690,2009,SRYZB11,WS0788,24.72 ,29.82 ,20.97 ,2965.9,1768.6,602.3,736,1832.45,Paddy soils,clay loam,21.8,2.4,50,7,180,39,120,8978
1691,SR-YZB,SRYZB1691,2009,SRYZB11,WS0788,25.40 ,30.61 ,21.59 ,3454.5,2094.5,769.1,846.3,2154.87,Paddy soils,clay loam,18.2,9.8,77,5.3,180,39,120,8928
1692,SR-YZB,SRYZB1692,2009,SRYZB11,WS0788,26.86 ,31.86 ,23.22 ,3088.6,1938.6,757,723.3,1915.75,Paddy soils,clay loam,21.2,9.4,60,6.7,180,33,120,8909
1693,SR-YZB,SRYZB1693,2009,SRYZB11,WS0788,24.42 ,29.68 ,20.54 ,3003.2,1775.9,598.4,766.2,1877.67,Paddy soils,clay loam,30.1,5,63,5.6,180,39,120,8987
1694,SR-YZB,SRYZB1694,2009,SRYZB11,WS0788,25.89 ,30.82 ,22.30 ,3029.6,1859.6,723,698.4,1838.1,Paddy soils,clay loam,37.4,8.9,51,5.5,180,33,120,7709
1695,SR-YZB,SRYZB1695,2009,SRYZB11,WS0788,24.35 ,29.58 ,20.49 ,3140.9,1853.6,739.1,782.3,1935.03,Paddy soils,sandy loam,38.1,8.2,52,5.9,180,33,120,8094
1696,SR-YZB,SRYZB1696,2009,SRYZB11,WS0788,24.37 ,29.54 ,20.57 ,2876.2,1698.9,575.8,720.6,1778.28,Paddy soils,sandy loam,28.9,6.9,63,5.7,180,39,120,8219
1697,SR-YZB,SRYZB1697,2007,SRYZB11,WS0792,24.46 ,29.00 ,20.80 ,2837.5,1677.5,376.2,765.7,1837.96,Paddy soils,clay loam,13.4,14.3,101,6.7,225,45,135,7875
1698,SR-YZB,SRYZB1698,2008,SRYZB11,WS0792,23.75 ,27.76 ,20.67 ,3301.3,1920.2,530.2,761.4,1935.76,Paddy soils,loam,40.4,7.2,129,5.7,225,45,90,7350
1699,SR-YZB,SRYZB1699,2007,SRYZB11,WS0792,24.99 ,29.45 ,21.42 ,3048.9,1828.9,409.4,786,1930.59,Paddy soils,clay,50.3,15.8,111,5.5,225,45,135,8250
1700,SR-YZB,SRYZB1700,2008,SRYZB11,WS0792,25.01 ,28.99 ,22.00 ,2951,1771,457.2,636.6,1671.06,Paddy soils,clay,47.4,12.7,125,5.4,225,45,90,8400
1701,SR-YZB,SRYZB1701,2008,SRYZB11,WS0792,25.06 ,29.03 ,22.04 ,3131.9,1881.9,526.7,684.5,1793.48,Paddy soils,clay,43,9.4,102,5.7,225,45,90,7451
1702,SR-YZB,SRYZB1702,2008,SRYZB11,WS0792,26.13 ,30.33 ,22.91 ,3083.4,1903.4,396.7,721.4,1842.9,Paddy soils,clay,45.5,8.5,83,6.1,225,45,90,9705
1703,SR-YZB,SRYZB1703,2008,SRYZB11,WS0792,23.47 ,27.49 ,20.39 ,3332.7,1922.8,538.4,772.1,1958.65,Paddy soils,clay,44.8,25.8,125,6.4,225,45,90,8688
1704,SR-YZB,SRYZB1704,2007,SRYZB11,WS0792,26.00 ,30.51 ,22.43 ,2963.6,1823.6,407.1,767.3,1883.76,Paddy soils,clay,62,48.3,126,5.4,225,45,135,9575
1705,SR-YZB,SRYZB1705,2008,SRYZB11,WS0792,24.96 ,28.89 ,21.97 ,3245.1,1945.1,471.8,710.7,1878.3,Paddy soils,clay,51.7,9.2,183,6.2,180,45,45,9250
1706,SR-YZB,SRYZB1706,2008,SRYZB11,WS0792,24.23 ,28.29 ,21.09 ,3464.3,2041.1,530.9,809.1,2053.54,Paddy soils,loam,15.8,7.9,104,6.6,225,60,45,9000
1707,SR-YZB,SRYZB1707,2008,SRYZB11,WS0791,24.07 ,28.11 ,21.18 ,2864.9,1674.9,501.9,657.6,1661.55,Paddy soils,clay,35.7,38.6,120,6.1,173,32,90,10055
1708,SR-YZB,SRYZB1708,2008,SRYZB11,WS0791,24.66 ,28.65 ,21.81 ,2787,1657,501.9,617.9,1591.77,Paddy soils,clay,32.5,45.6,128,5.9,173,32,90,9801
1709,SR-YZB,SRYZB1709,2008,SRYZB11,WS0791,24.66 ,28.65 ,21.81 ,2787,1657,501.9,617.9,1591.77,Paddy soils,clay,28.5,35.2,124,5.9,173,32,90,9450
1710,SR-YZB,SRYZB1710,2009,SRYZB11,WS0791,24.36 ,28.64 ,21.17 ,3069.6,1814.8,584.5,740.3,1831.65,Paddy soils,clay loam,38.8,39.8,150,6.1,173,32,90,9465
1711,SR-YZB,SRYZB1711,2009,SRYZB11,WS0791,24.12 ,28.36 ,20.95 ,3014.5,1771.8,584.5,724,1792.63,Paddy soils,clay loam,35.9,26.7,234,6.4,173,32,90,9212
1712,SR-YZB,SRYZB1712,2009,SRYZB11,WS0791,24.47 ,28.75 ,21.28 ,2985.6,1767.4,562.7,719.9,1776.05,Paddy soils,clay loam,40.1,13.4,150,6,173,32,90,9420
1713,SR-YZB,SRYZB1713,2009,SRYZB11,WS0791,25.21 ,29.51 ,22.02 ,3151.1,1902.9,529.5,782.5,1930.25,Paddy soils,clay loam,45.2,6.1,188,6.1,173,32,90,10049
1714,SR-YZB,SRYZB1714,2008,SRYZB11,WS0791,24.07 ,28.07 ,21.26 ,2720.4,1590.4,469.4,608,1553.21,Paddy soils,clay,35.3,50.2,112,5.9,173,32,90,8430
1715,SR-YZB,SRYZB1715,2008,SRYZB11,WS0791,24.22 ,28.18 ,21.41 ,2663.9,1563.9,469.4,589.4,1511.6,Paddy soils,clay loam,42.3,47.1,122,6.1,173,32,90,9008
1716,SR-YZB,SRYZB1716,2008,SRYZB11,WS0791,23.92 ,27.92 ,21.09 ,2702.5,1572.5,469.4,606.6,1543.33,Paddy soils,clay,42.7,42.9,120,6,173,32,90,9038
1717,SR-YZB,SRYZB1717,2009,SRYZB11,WS0791,23.74 ,27.96 ,20.61 ,2967.5,1729.3,619.5,700.8,1748.25,Paddy soils,clay,43.8,48.3,123,5.9,173,32,90,10025
1718,SR-YZB,SRYZB1718,2009,SRYZB11,WS0791,22.16 ,26.32 ,19.10 ,2748.2,1554.7,521.5,646.5,1618.03,Paddy soils,clay,30.3,61.5,205,6.5,173,32,90,9839
1719,SR-YZB,SRYZB1719,2009,SRYZB11,WS0794,24.30 ,27.93 ,21.38 ,2672.5,1573.9,591.9,589.6,1508.28,Paddy soils,clay loam,24.2,8,66,6.7,193,21,90,8153
1720,SR-YZB,SRYZB1720,2009,SRYZB11,WS0794,22.63 ,26.32 ,19.69 ,3055.3,1755.2,749.9,685.6,1763.52,Paddy soils,clay loam,26.1,15.2,104,6.5,193,21,90,8315
1721,SR-YZB,SRYZB1721,2009,SRYZB11,WS0794,22.60 ,26.15 ,19.77 ,2824.4,1620.9,749.6,601.7,1581.86,Paddy soils,clay loam,29.3,28.9,81,6,193,21,90,9140
1722,SR-YZB,SRYZB1722,2009,SRYZB11,WS0794,22.78 ,26.39 ,19.92 ,2960.8,1709.2,749.6,649,1688.2,Paddy soils,clay loam,46.3,10.4,128,6.6,193,21,90,8220
1723,SR-YZB,SRYZB1723,2009,SRYZB11,WS0794,22.78 ,26.39 ,19.92 ,2960.8,1709.2,749.6,649,1688.2,Paddy soils,clay loam,37.8,8.8,103,5.8,193,21,90,8186
1724,SR-YZB,SRYZB1724,2009,SRYZB11,WS0794,22.43 ,26.11 ,19.51 ,2961.2,1691.1,749.6,660.2,1700.5,Paddy soils,clay loam,32.5,2.9,113,6.4,193,21,90,8162
1725,SR-YZB,SRYZB1725,2009,SRYZB11,WS0794,23.87 ,27.53 ,20.95 ,2959.9,1730.1,699,645.5,1667.92,Paddy soils,clay loam,32.1,5.4,73,6.4,193,21,90,8450
1726,SR-YZB,SRYZB1726,2009,SRYZB11,WS0794,23.87 ,27.53 ,20.95 ,2959.9,1730.1,699,645.5,1667.92,Paddy soils,clay loam,18.3,5.9,113,5.8,193,21,90,8365
1727,SR-YZB,SRYZB1727,2009,SRYZB11,WS0818,25.94 ,31.16 ,22.20 ,3138.5,1928.5,511.6,616.7,1728.24,Paddy soils,sandy loam,16.9,4.5,30,5.8,150,53,98,6906
1728,SR-YZB,SRYZB1728,2009,SRYZB11,WS0818,27.20 ,32.09 ,23.79 ,2421,1531,447,443.5,1284.54,Paddy soils,silty clay loam,16.4,2.1,58,5.7,182,32,90,8145
1729,SR-YZB,SRYZB1729,2009,SRYZB11,WS0818,26.12 ,31.26 ,22.46 ,3134.1,1934.1,511.9,598.6,1707.7,Fluvo-aquic soils,sandy loam,11.2,4.9,56,6,180,42,90,8618
1730,SR-YZB,SRYZB1730,2009,SRYZB11,WS0818,26.82 ,31.89 ,23.21 ,3245.7,2035.7,523,616.2,1781.94,Fluvo-aquic soils,sandy loam,7.2,2.5,59,6.1,165,45,90,8852
1731,SR-YZB,SRYZB1731,2009,SRYZB11,WS0818,26.50 ,31.50 ,22.98 ,3021.5,1881.5,511.6,553.9,1618.48,Paddy soils,silty clay loam,9.8,2.2,77,5.9,165,45,98,8117
1732,SR-YZB,SRYZB1732,2009,SRYZB11,WS0818,26.50 ,31.50 ,22.98 ,3021.5,1881.5,511.6,553.9,1618.48,Paddy soils,silty clay loam,9.8,2.2,77,5.9,165,45,98,8117
1733,SR-YZB,SRYZB1733,2009,SRYZB11,WS0818,26.83 ,31.83 ,23.33 ,2870.7,1800.7,506,528.4,1537.72,Paddy soils,silty clay loam,12.3,3.2,47,5.8,180,53,98,8388
1734,SR-YZB,SRYZB1734,2009,SRYZB11,WS0844,27.75 ,33.30 ,23.93 ,3386,2166,707.3,656.3,1881.98,Paddy soils,sandy loam,31.4,48.7,120,5.4,180,45,90,10290
1735,SR-YZB,SRYZB1735,2009,SRYZB11,WS0815,27.98 ,32.49 ,24.68 ,2798.1,1798.1,343.9,544.1,1531.36,Paddy soils,loam,31.9,2.6,54,5,183,53,90,8340
1736,SR-YZB,SRYZB1736,2009,SRYZB11,WS0815,27.82 ,32.37 ,24.46 ,2921,1871,344,578.2,1613.33,Paddy soils,clay loam,32.1,7.5,64,4.5,183,53,90,7380
1737,SR-YZB,SRYZB1737,2009,SRYZB11,WS0815,27.88 ,32.40 ,24.55 ,2843.3,1823.3,343.9,557,1560.3,Paddy soils,clay loam,31,3,91,5.2,183,53,90,7260
1738,SR-YZB,SRYZB1738,2009,SRYZB11,WS0815,28.01 ,32.49 ,24.76 ,2717,1747,339.7,522.7,1478.02,Paddy soils,clay loam,31.2,2.5,58,5.5,183,53,90,8505
1739,SR-YZB,SRYZB1739,2009,SRYZB11,WS0815,28.32 ,32.86 ,25.01 ,2747.2,1777.2,331.6,536.5,1512.58,Paddy soils,loam,21.5,27,115,4.7,183,53,90,8250
1740,SR-YZB,SRYZB1740,2009,SRYZB11,WS0815,27.41 ,31.82 ,24.13 ,2823,1793,273.9,545.1,1532.55,Paddy soils,clay,21.5,8.4,62,5.7,183,53,90,8430
1741,SR-YZB,SRYZB1741,2009,SRYZB11,WS0815,27.55 ,32.06 ,24.24 ,2838.1,1808.1,339.7,554,1551.51,Paddy soils,clay,23.2,4,62,5.8,183,53,90,8445
1742,SR-YZB,SRYZB1742,2009,SRYZB11,WS0842,26.53 ,32.35 ,22.68 ,3077.8,1917.8,698.1,688.6,1869.38,Paddy soils,sandy loam,10.7,6.3,48,4.9,152,117,105,7923
1743,SR-YZB,SRYZB1743,2009,SRYZB11,WS0842,26.61 ,32.42 ,22.78 ,3033.5,1893.5,698.1,672.7,1831.89,Paddy soils,sandy loam,11.1,5.8,28,5.3,152,113,113,7893
1744,SR-YZB,SRYZB1744,2009,SRYZB11,WS0842,26.61 ,32.42 ,22.76 ,3059.6,1909.6,698.1,683.4,1856.73,Paddy soils,sandy loam,11.2,5.9,29,5.5,152,113,113,8015
1745,SR-YZB,SRYZB1745,2009,SRYZB11,WS0842,26.54 ,32.34 ,22.70 ,3051.7,1901.7,698.1,677.9,1844.54,Paddy soils,sandy loam,10.6,5.5,29,5.2,152,113,105,7985
1746,SR-YZB,SRYZB1746,2009,SRYZB11,WS0842,26.73 ,32.52 ,22.94 ,2994.1,1874.1,698.1,654.2,1794.9,Paddy soils,sandy loam,10.7,5.7,33,5.8,152,113,113,8015
1747,SR-YZB,SRYZB1747,2009,SRYZB11,WS0842,26.47 ,32.24 ,22.67 ,2991.6,1861.6,687.1,659.4,1797.49,Paddy soils,sandy loam,13,5.7,34,5.7,152,113,108,7954
1748,SR-YZB,SRYZB1748,2009,SRYZB11,WS0842,26.52 ,32.30 ,22.73 ,2944.2,1834.2,687.1,652.1,1772.93,Paddy soils,sandy loam,10.5,5.9,34,5.6,152,114,105,7969
1749,SR-YZB,SRYZB1749,2009,SRYZB11,WS0842,26.47 ,32.24 ,22.67 ,2991.6,1861.6,687.1,659.4,1797.49,Paddy soils,sandy loam,12,5.6,32,5.5,152,114,114,7938
1750,SR-YZB,SRYZB1750,2009,SRYZB11,WS0843,27.67 ,32.94 ,23.94 ,3071,1961,568.3,605.4,1687.45,Paddy soils,loam,24.8,52.3,45,5.3,173,78,113,7001
1751,SR-YZB,SRYZB1751,2009,SRYZB11,WS0843,28.07 ,33.73 ,23.96 ,3312.2,2132.2,669.4,700.2,1957.26,Paddy soils,sandy loam,24.6,77.9,86,5.1,135,90,113,6227
1752,SR-YZB,SRYZB1752,2009,SRYZB11,WS0843,27.85 ,33.16 ,24.11 ,3118.7,1998.7,585.2,617.9,1722.93,Paddy soils,loam,18.2,42.1,39,5.1,173,90,113,6336
1753,SR-YZB,SRYZB1753,2009,SRYZB11,WS0843,27.85 ,33.16 ,24.11 ,3118.7,1998.7,585.2,617.9,1722.93,Paddy soils,loam,24.7,46.8,45,5.2,173,90,113,6036
1754,SR-YZB,SRYZB1754,2009,SRYZB11,WS0843,27.85 ,33.16 ,24.11 ,3118.7,1998.7,585.2,617.9,1722.93,Paddy soils,loam,18.4,62.1,62,5.4,173,90,113,8264
1755,SR-YZB,SRYZB1755,2009,SRYZB11,WS0843,28.15 ,33.58 ,24.33 ,2786.6,1796.6,521.7,572.3,1561.38,Paddy soils,loam,16.4,79.1,36,5.2,204,81,113,6393
1756,SR-YZB,SRYZB1756,2009,SRYZB11,WS0843,27.73 ,33.00 ,24.00 ,3050.4,1950.4,568.3,601.7,1677.29,Paddy soils,loam,19.4,55.7,62,5.4,203,27,113,7875
1757,SR-YZB,SRYZB1757,2009,SRYZB11,WS0843,28.20 ,33.88 ,24.06 ,3242.9,2092.9,623.4,695.5,1929.49,Paddy soils,sandy loam,26.9,59.4,34,5.2,135,72,113,6852
1758,SR-YZB,SRYZB1758,2009,SRYZB11,WS0843,28.31 ,34.03 ,24.14 ,3170.5,2050.5,573.9,685.4,1894.75,Paddy soils,loam,13.4,44.6,28,5.3,135,90,113,8471
1759,SR-YZB,SRYZB1759,2009,SRYZB11,WS0843,27.97 ,33.34 ,24.21 ,2796.5,1796.5,521.1,559.7,1541.89,Paddy soils,sandy loam,25.2,65.3,48,5.4,180,90,113,8408
1760,SR-YZB,SRYZB1760,2009,SRYZB11,WS0814,25.82 ,30.52 ,22.32 ,2710.9,1660.9,235.5,614.9,1603.59,Paddy soils,loam,26.4,12.3,64,5.6,180,60,90,6981
1761,SR-YZB,SRYZB1761,2009,SRYZB11,WS0814,28.09 ,32.87 ,24.55 ,2331.6,1501.6,242.8,535.9,1423.42,Paddy soils,clay loam,29.2,10.3,67,5.6,180,60,90,7840
1762,SR-YZB,SRYZB1762,2009,SRYZB11,WS0814,27.41 ,32.07 ,23.95 ,2850.5,1810.5,288.7,626.6,1688.08,Paddy soils,loam,28.7,9.7,64,5.7,180,60,90,8670
1763,SR-YZB,SRYZB1763,2008,SRYZB02,WS0491,26.23 ,31.60 ,22.53 ,3069.1,1899.1,483.6,495,1644.18,Paddy soils,loam,32.5,2.1,53,7.1,150,90,90,7743
1764,SR-YZB,SRYZB1764,2008,SRYZB02,WS0491,26.23 ,31.60 ,22.53 ,3069.1,1899.1,483.6,495,1644.18,Paddy soils,loam,30.8,3.7,100,6.4,150,90,90,8400
1765,SR-YZB,SRYZB1765,2008,SRYZB02,WS0493,24.64 ,29.04 ,21.42 ,3227.4,1917.4,711.3,559.4,1840.85,Paddy soils,silty clay loam,33,3.2,219,4.6,150,90,90,9990
1766,SR-YZB,SRYZB1766,2008,SRYZB02,WS0493,24.62 ,29.03 ,21.39 ,3397.1,2017.1,718.5,607.1,1958.47,Paddy soils,clay loam,29.5,5.6,94,4.9,150,90,90,10605
1767,SR-YZB,SRYZB1767,2008,SRYZB02,WS0493,24.71 ,29.25 ,21.34 ,2792,1662,605,486.4,1605.94,Paddy soils,silty clay loam,23,3.5,148,5.5,150,90,90,10275
1768,SR-YZB,SRYZB1768,2008,SRYZB02,WS0493,25.05 ,29.58 ,21.73 ,2630.1,1580.1,605,440.4,1475.92,Paddy soils,clay loam,28,7.2,188,5.6,150,90,90,8655
1769,SR-YZB,SRYZB1769,2008,SRYZB02,WS0493,24.74 ,29.34 ,21.33 ,2721.6,1621.6,601.4,484.6,1582.47,Paddy soils,silty clay loam,26.7,3.3,116,5.8,150,90,90,10155
