Sort,Crop,NO,Year,Province,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk,,
916,LR-SC,LRSC0916,2006,LRSC08,WS0810,25.33 ,30.70 ,21.48 ,2406.1,1456.1,265.7,585.6,1450.74,Paddy soil,clay loam,29.5,10.1,50,5.1,180,75,150,7668,,
917,LR-SC,LRSC0917,2007,LRSC08,WS0810,26.41 ,31.41 ,22.60 ,2191.7,1361.7,202.1,530.1,1328.26,Paddy soil,silty clay loam,40,15.3,103,5.2,180,75,150,4280,,
918,LR-SC,LRSC0918,2007,LRSC08,WS0810,25.66 ,30.84 ,21.77 ,2386.8,1456.8,202.1,600.8,1468.52,Paddy soil,loam,28.4,9,59,5.3,195,75,150,7826,,
919,LR-SC,LRSC0919,2008,LRSC08,WS0810,26.05 ,31.06 ,22.43 ,2630.6,1620.6,404.2,629.5,1570.18,Paddy soil,loam,29.6,3.6,41,4.4,150,45,150,8426,,
920,LR-SC,LRSC0920,2006,LRSC08,WS0810,26.20 ,31.49 ,22.36 ,2515.6,1555.6,275.7,608.6,1526.71,Paddy soil,silty clay loam,46.1,16.3,95,4.6,150,45,150,9057,,
921,LR-SC,LRSC0921,2006,LRSC08,WS0810,25.76 ,31.08 ,21.92 ,2369.9,1449.9,268.1,569.6,1429.53,Paddy soil,silty clay loam,40.1,15.3,103,5.4,180,75,150,6668,,
922,LR-SC,LRSC0922,2008,LRSC08,WS0810,26.52 ,31.59 ,22.87 ,2546,1586,398.2,610.6,1522.98,Paddy soil,loam,50,15.5,114,4.5,150,45,150,5495,,
923,LR-SC,LRSC0923,2006,LRSC08,WS0810,26.40 ,31.65 ,22.57 ,2507.7,1557.7,275.7,603.7,1521.43,Paddy soil,silty clay loam,30.4,16.6,77,4.6,150,45,150,4829,,
924,LR-SC,LRSC0924,2009,LRSC08,WS0841,26.62 ,32.39 ,22.65 ,2528.5,1578.5,299.2,572.3,1486.31,Paddy soil,sandy loam,30.5,26.3,34,4.9,258,126,240,6300,,
925,LR-SC,LRSC0925,2010,LRSC08,WS0841,26.87 ,32.84 ,22.79 ,2526,1586,279.8,661.1,1631.55,Paddy soil,sandy loam,15,17.2,53,4.2,165,75,90,7010,,
926,LR-SC,LRSC0926,2010,LRSC08,WS0841,24.77 ,30.42 ,20.83 ,2229.6,1329.6,226.5,572.3,1402.88,Paddy soil,sandy loam,15.6,45.8,116,5.8,149,65,90,7905,,
927,LR-SC,LRSC0927,2006,LRSC08,WS0836,26.89 ,32.53 ,22.86 ,2554.8,1604.8,226.3,665.1,1641.68,Paddy soil,sandy loam,32.8,9.6,57,5.7,261,138,228,7725,,
928,LR-SC,LRSC0928,2006,LRSC08,WS0836,26.89 ,32.53 ,22.86 ,2554.8,1604.8,226.3,665.1,1641.68,Paddy soil,sandy loam,44.1,26.4,47,5.3,150,105,120,5355,,
929,LR-SC,LRSC0929,2006,LRSC08,WS0836,26.89 ,32.53 ,22.86 ,2554.8,1604.8,226.3,665.1,1641.68,Paddy soil,sandy loam,23.6,24.6,62,7.1,258,126,240,6300,,
930,LR-SC,LRSC0930,2007,LRSC08,WS0836,26.49 ,32.04 ,22.67 ,2490.3,1550.3,249.9,590.8,1503.08,Paddy soil,sandy loam,35.8,12.2,70,5.8,255,141,225,6825,,
931,LR-SC,LRSC0931,2007,LRSC08,WS0836,26.49 ,32.04 ,22.67 ,2490.3,1550.3,249.9,590.8,1503.08,Paddy soil,sandy loam,32.9,7.1,66,5.4,255,141,225,6045,,
932,LR-SC,LRSC0932,2007,LRSC08,WS0836,27.10 ,32.55 ,23.35 ,2574.2,1624.2,341.4,585.1,1523.54,Paddy soil,sandy loam,23.1,7.8,72,6.5,255,141,225,7425,,
933,LR-SC,LRSC0933,2008,LRSC08,WS0836,26.67 ,31.93 ,23.05 ,2693.9,1683.9,387.4,640.2,1596.79,Paddy soil,sandy loam,19.6,8.5,86,6.5,246,135,203,5910,,
934,LR-SC,LRSC0934,2008,LRSC08,WS0836,26.88 ,32.09 ,23.29 ,2633.8,1653.8,387.3,619.5,1556.18,Paddy soil,sandy loam,25.4,6.7,113,5.7,245,143,203,6870,,
935,LR-SC,LRSC0935,2009,LRSC08,WS0836,26.31 ,31.73 ,22.53 ,2657.5,1647.5,202.1,577.8,1499.21,Paddy soil,sandy loam,19.7,7.1,55,7.2,243,120,198,5850,,
936,LR-SC,LRSC0936,2009,LRSC08,WS0836,26.44 ,31.85 ,22.67 ,2591.3,1611.3,202,567.5,1471.9,Paddy soil,sandy loam,34.3,2.1,52,6.6,242,140,197,6810,,
937,LR-SC,LRSC0937,2007,LRSC08,WS0839,26.39 ,31.70 ,22.77 ,2771.4,1721.4,341.2,609.3,1581.62,Paddy soil,sandy loam,11.3,14,36,5.1,141,57,104,6210,,
938,LR-SC,LRSC0938,2008,LRSC08,WS0839,26.52 ,31.42 ,23.15 ,2916.7,1816.7,456.4,540.5,1484.33,Paddy soil,loamy sand,30.2,11.6,114,4.8,128,84,95,7325,,
939,LR-SC,LRSC0939,2007,LRSC08,WS0839,26.56 ,31.86 ,22.94 ,2841.9,1771.9,365.8,618.8,1614.29,Paddy soil,sandy loam,11.5,13.2,55,5.1,158,69,98,6512,,
940,LR-SC,LRSC0940,2009,LRSC08,WS0839,27.17 ,32.23 ,23.75 ,2581.4,1631.4,273.1,507.009,1366.99,Paddy soil,loamy sand,39,17.4,40,5.6,135,80,104,8187,,
941,LR-SC,LRSC0941,2008,LRSC08,WS0839,27.63 ,32.78 ,24.05 ,2514,1604,332.9,491.1,1318.69,Paddy soil,sandy loam,35.6,17.8,43,5,146,98,117,7178,,
942,LR-SC,LRSC0942,2009,LRSC08,WS0839,27.54 ,32.59 ,24.08 ,2533.3,1613.3,265,501.009,1348.84,Paddy soil,sandy loam,35.6,17.8,43,5,146,98,117,7403,,
943,LR-SC,LRSC0943,2007,LRSC08,WS0839,26.40 ,31.66 ,22.79 ,2507.9,1557.9,340.7,536.5,1406.18,Paddy soil,sandy loam,30.2,40,38,5.6,158,54,101,6968,,
944,LR-SC,LRSC0944,2010,LRSC08,WS0835,27.35 ,32.53 ,23.57 ,2516.1,1596.1,331.1,663.3,1626.78,Paddy soil,sandy loam,41.2,15.9,52,4.7,173,75,83,6804,,
945,LR-SC,LRSC0945,2010,LRSC08,WS0827,23.29 ,27.48 ,20.15 ,2794.9,1594.9,288.4,728.3,1741.94,Paddy soil,sandy loam,14.8,10.8,64,4.7,165,83,108,6036,,
946,LR-SC,LRSC0946,2010,LRSC08,WS0827,24.49 ,28.70 ,21.33 ,2644.6,1564.6,269.9,678.7,1641.02,Paddy soil,sandy loam,26.3,12.6,69,4.7,165,83,108,6975,,
947,LR-SC,LRSC0947,2007,LRSC08,WS0829,25.72 ,31.31 ,21.76 ,2417.8,1477.8,285.6,621.3,1521.07,Paddy soil,loam,22.9,3.2,38,4.7,138,47,117,6510,,
948,LR-SC,LRSC0948,2008,LRSC08,WS0829,26.10 ,31.27 ,22.39 ,2609.8,1609.8,346.8,646.4,1590.44,Paddy soil,clay loam,36.5,22.1,56,5.3,141,51,101,8400,,
949,LR-SC,LRSC0949,2009,LRSC08,WS0829,24.09 ,29.93 ,20.00 ,2432.9,1427.8,242.1,645.2,1520.87,Paddy soil,clay loam,16.5,11.1,81,4.7,119,42,85,8865,,
950,LR-SC,LRSC0950,2006,LRSC08,WS0829,26.41 ,31.79 ,22.50 ,2799.7,1739.7,116.8,725.3,1792.62,Paddy soil,sandy loam,13.8,57.8,124,5.4,138,48,117,6510,,
951,LR-SC,LRSC0951,2007,LRSC08,WS0829,26.37 ,31.91 ,22.45 ,2584.5,1604.5,292.3,675.2,1656.97,Paddy soil,sandy loam,27.9,19.9,50,4.5,138,48,117,6840,,
952,LR-SC,LRSC0952,2007,LRSC08,WS0829,26.37 ,31.91 ,22.45 ,2584.5,1604.5,292.3,675.2,1656.97,Paddy soil,sandy loam,45.3,28.4,179,4.8,138,48,117,6840,,
953,LR-SC,LRSC0953,2008,LRSC08,WS0829,26.61 ,31.78 ,22.85 ,2607.3,1627.3,346.8,649.7,1602.42,Paddy soil,sandy loam,47.2,28.6,89,5.1,141,42,105,6270,,
954,LR-SC,LRSC0954,2009,LRSC08,WS0829,25.95 ,31.44 ,22.09 ,2465.7,1515.7,257.7,606.5,1500.03,Paddy soil,sandy loam,38.2,9,57,6.3,119,42,85,7080,,
955,LR-SC,LRSC0955,2006,LRSC08,WS0556,25.98 ,31.67 ,22.07 ,2416.3,1486.3,302.2,548,1456.17,Paddy soil,loam,42,7.4,58,5.4,104,45,113,7650,,
956,LR-SC,LRSC0956,2006,LRSC08,WS0556,25.98 ,31.67 ,22.07 ,2416.3,1486.3,302.2,548,1456.17,Paddy soil,silty clay loam,15,21.9,124,4.9,144,72,135,6410,,
957,LR-SC,LRSC0957,2006,LRSC08,WS0556,25.82 ,31.51 ,21.90 ,2452.6,1502.6,366,552.6,1467.76,Paddy soil,loam,35,17.7,125,5,138,63,90,6446,,
958,LR-SC,LRSC0958,2006,LRSC08,WS0556,26.01 ,31.69 ,22.08 ,2341.2,1441.2,295,536.7,1422.8,Paddy soil,silty clay loam,38,14.5,105,5.8,87,48,113,7530,,
959,LR-SC,LRSC0959,2008,LRSC08,WS0555,26.01 ,31.20 ,22.50 ,2133,1313,183.4,424.5,1148.25,Paddy soil,clay,45.2,23.5,84,5.1,138,54,113,5880,,
960,LR-SC,LRSC0960,2010,LRSC08,WS0555,25.10 ,30.36 ,21.64 ,2133.8,1283.8,455.4,450.9,1218.91,Paddy soil,sandy loam,38.8,16.3,73,4.9,143,58,95,6675,,
961,LR-SC,LRSC0961,2009,LRSC08,WS0555,26.87 ,32.05 ,23.31 ,2364.8,1484.8,270.6,442.7,1251.71,Paddy soil,loam,32.2,13.5,53,5,142,57,95,6375,,
962,LR-SC,LRSC0962,2008,LRSC08,WS0555,26.56 ,31.72 ,23.11 ,2284.1,1424.1,246.1,459.1,1254.23,Paddy soil,sandy loam,35.8,6.5,93,4.5,132,38,108,5925,,
963,LR-SC,LRSC0963,2009,LRSC08,WS0555,26.81 ,32.00 ,23.27 ,2332.4,1462.4,270.6,436.5,1234.37,Paddy soil,loam,36.7,9.4,91,4.5,149,64,105,6480,,
964,LR-SC,LRSC0964,2010,LRSC08,WS0555,24.55 ,29.68 ,21.14 ,2233.6,1323.6,455.9,462.8,1262.79,Paddy soil,sandy loam,40.5,10.8,70,4.8,143,58,95,6975,,
965,LR-SC,LRSC0965,2010,LRSC08,WS0557,24.41 ,29.19 ,21.01 ,2465,1455,432.2,509.3,1373.77,Paddy soil,loamy sand,15,13.6,48,5.1,165,72,153,6462,,
966,LR-SC,LRSC0966,2007,LRSC08,WS0557,26.32 ,31.30 ,22.87 ,2290.1,1420.1,249.2,430,1212.88,Paddy soil,clay,27,16,94,5.1,159,69,153,7068,,
967,LR-SC,LRSC0967,2007,LRSC08,WS0557,26.01 ,30.94 ,22.59 ,2237,1377,233.1,415.4,1173.87,Paddy soil,clay,23,15.8,195,6.1,159,72,147,7446,,
968,LR-SC,LRSC0968,2007,LRSC08,WS0557,26.01 ,30.94 ,22.59 ,2237,1377,233.1,415.4,1173.87,Paddy soil,clay,22,39,140,6.9,165,72,153,7437,,
969,LR-SC,LRSC0969,2007,LRSC08,WS0557,26.27 ,31.23 ,22.84 ,2259.4,1399.4,249.2,420.5,1190.22,Paddy soil,clay,17,21.6,121,5,165,72,156,7598,,
970,LR-SC,LRSC0970,2007,LRSC08,WS0557,26.10 ,31.02 ,22.70 ,2218.8,1368.8,233.1,411,1163.01,Paddy soil,clay,31,45.9,152,5.4,165,72,153,7632,,
971,LR-SC,LRSC0971,2008,LRSC08,WS0557,26.71 ,31.59 ,23.35 ,2296.9,1436.9,188.6,462.1,1239.27,Paddy soil,clay,46,18.5,62,5.7,165,68,158,7680,,
972,LR-SC,LRSC0972,2007,LRSC08,WS0557,26.55 ,31.56 ,23.07 ,2416.5,1506.5,255.2,467.9,1303.48,Paddy soil,clay,25,35.4,209,5.8,165,72,153,7449,,
973,LR-SC,LRSC0973,2008,LRSC08,WS0557,26.71 ,31.59 ,23.35 ,2296.9,1436.9,188.6,462.1,1239.27,Paddy soil,clay,29,18.7,68,5.3,174,72,158,7733,,
974,LR-SC,LRSC0974,2009,LRSC08,WS0557,26.60 ,31.79 ,23.00 ,2234.4,1394.4,138.8,413.1,1151.57,Paddy soil,clay,24,22.2,123,4.6,174,72,158,7655,,
975,LR-SC,LRSC0975,2009,LRSC08,WS0557,26.65 ,31.80 ,23.08 ,2265.2,1415.2,164.3,414.2,1163.07,Paddy soil,clay,28,18.2,71,5.6,162,60,147,7781,,
976,LR-SC,LRSC0976,2009,LRSC08,WS0592,25.61 ,30.84 ,21.88 ,2253.3,1373.3,70.4,493.502,1269.21,Paddy soil,silty clay loam,70.6,13.7,96,7.1,138,54,135,6900,,
977,LR-SC,LRSC0977,2010,LRSC08,WS0592,24.38 ,28.70 ,21.20 ,2340.6,1380.6,352.4,551.2,1438.66,Paddy soil,loam,79,42.2,111,4.4,104,54,90,6075,,
978,LR-SC,LRSC0978,2007,LRSC08,WS0591,26.80 ,32.08 ,23.23 ,2760.4,1730.4,456.7,588.791,1595.81,Paddy soil,clay loam,29.4,14.2,142,5.8,165,72,144,6495,,
979,LR-SC,LRSC0979,2008,LRSC08,WS0591,26.67 ,31.82 ,22.94 ,2587.1,1617.1,152.3,543.4,1449.45,Paddy soil,silty clay loam,63.6,13.3,72,4.8,165,72,144,9572,,
980,LR-SC,LRSC0980,2009,LRSC08,WS0591,27.94 ,33.08 ,24.07 ,2710.4,1740.4,434.9,636.3,1643.37,Paddy soil,loam,49.7,8.8,115,6.9,180,72,144,8703,,
981,LR-SC,LRSC0981,2008,LRSC08,WS0591,28.26 ,33.31 ,24.66 ,2741.3,1771.3,303.7,590,1620.77,Paddy soil,clay loam,33.3,15.3,52,5.6,165,72,144,9528,,
982,LR-SC,LRSC0982,2006,LRSC08,WS0593,26.49 ,30.56 ,23.18 ,2436.9,1516.9,381.7,584.2,1497.13,Paddy soil,silty clay loam,36.2,8.9,196,3.9,159,54,144,7440,,
983,LR-SC,LRSC0983,2006,LRSC08,WS0593,26.34 ,30.45 ,22.99 ,2265.3,1405.3,355.1,556.4,1410.91,Paddy soil,silty clay loam,36.2,9.2,100,4.7,159,54,144,7140,,
984,LR-SC,LRSC0984,2010,LRSC08,WS0593,27.04 ,30.87 ,24.03 ,2217,1397,360.1,433.4,1201.07,Paddy soil,silty clay loam,39.6,27.1,145,6.1,144,54,81,6870,,
985,LR-SC,LRSC0985,2007,LRSC08,WS0593,27.35 ,31.69 ,24.18 ,2515.8,1595.8,288,533.3,1428.04,Paddy soil,silty clay loam,44.9,10.1,171,4.4,131,57,90,6420,,
986,LR-SC,LRSC0986,2010,LRSC08,WS0593,26.53 ,30.37 ,23.52 ,2652.8,1652.8,371.7,529.1,1456.4,Paddy soil,sandy loam,30.6,28.3,60,4.1,138,63,135,7505,,
987,LR-SC,LRSC0987,2010,LRSC08,WS0593,26.62 ,30.48 ,23.58 ,2714.8,1694.8,387.3,544.1,1495.37,Paddy soil,sandy loam,41.6,6.9,55,4.6,138,63,135,7341,,
988,LR-SC,LRSC0988,2010,LRSC08,WS0593,26.15 ,30.05 ,23.09 ,2772.2,1712.2,387.3,571.1,1549.82,Paddy soil,loam,52.5,6,120,4.4,138,63,135,7629,,
989,LR-SC,LRSC0989,2010,LRSC08,WS0593,26.79 ,30.66 ,23.74 ,2732.4,1712.4,387.3,548.6,1506.59,Paddy soil,sandy loam,52.4,37.2,85,4.3,138,36,135,8004,,
990,LR-SC,LRSC0990,2006,LRSC08,WS0593,26.71 ,30.79 ,23.41 ,2617.3,1637.3,382.3,640.1,1628.61,Paddy soil,silty clay loam,42.6,9.7,60,5.6,159,54,144,6570,,
991,LR-SC,LRSC0991,2008,LRSC08,WS0593,27.76 ,31.87 ,24.63 ,2387.6,1527.6,225.4,471.2,1283.72,Paddy soil,clay,32.1,38.3,58,4.8,119,57,107,8175,,
992,LR-SC,LRSC0992,2007,LRSC08,WS0593,27.34 ,31.71 ,24.16 ,2597.7,1647.7,288,551.1,1475.64,Paddy soil,sandy loam,40.5,10.8,72,5.3,131,57,99,6225,,
993,LR-SC,LRSC0993,2008,LRSC08,WS0593,27.78 ,31.95 ,24.57 ,2694.6,1724.6,238.4,548.4,1471.49,Paddy soil,clay,37.4,13.8,120,4.3,120,53,107,6090,,
994,LR-SC,LRSC0994,2007,LRSC08,WS0662,26.62 ,31.60 ,22.98 ,2901.9,1811.9,285.3,673.2,1733.45,Paddy soil,sandy loam,35.9,29.7,41,4.4,150,90,120,5714,,
995,LR-SC,LRSC0995,2007,LRSC08,WS0662,27.34 ,32.21 ,23.73 ,2925.3,1855.3,285.3,685,1770.59,Paddy soil,loam,20,36.7,136,4.4,150,90,120,5730,,
996,LR-SC,LRSC0996,2007,LRSC08,WS0662,28.22 ,32.99 ,24.70 ,3019.9,1949.9,302.8,697.5,1826.94,Paddy soil,sandy loam,43.1,18.3,39,4.6,150,90,120,4572,,
997,LR-SC,LRSC0997,2007,LRSC08,WS0662,27.20 ,32.13 ,23.55 ,2937.1,1857.1,285.3,691,1778.57,Paddy soil,sandy loam,42.2,36.1,82,5,150,90,120,6383,,
998,LR-SC,LRSC0998,2007,LRSC08,WS0661,25.74 ,31.31 ,22.20 ,2188.1,1338.1,259.2,432.6,1201.74,Paddy soil,clay loam,19.5,5.6,25,5.2,173,60,113,6375,,
999,LR-SC,LRSC0999,2009,LRSC08,WS0661,26.61 ,32.38 ,22.56 ,2315.1,1445.1,125.8,602.2,1464.65,Paddy soil,silty clay loam,77.8,9.6,29,5.2,173,60,113,6474,,
1000,LR-SC,LRSC1000,2009,LRSC08,WS0661,26.61 ,32.38 ,22.56 ,2315.1,1445.1,125.8,602.2,1464.65,Paddy soil,silty clay loam,58.9,10.7,33,5.6,173,60,113,5480,,
1001,LR-SC,LRSC1001,2007,LRSC08,WS0661,25.23 ,30.87 ,21.63 ,2170.2,1310.2,248.3,437,1194.04,Paddy soil,clay loam,25,17,28,5,173,60,113,6270,,
1002,LR-SC,LRSC1002,2009,LRSC08,WS0661,26.58 ,32.43 ,22.44 ,2445.4,1525.4,125.8,647.1,1560.79,Paddy soil,silty clay loam,21.4,53.8,61,6.1,173,60,113,6774,,
1003,LR-SC,LRSC1003,2010,LRSC08,WS0661,26.67 ,31.65 ,23.26 ,2347.3,1467.3,259.2,515.9,1374.1,Paddy soil,loam,49.9,19.2,94,5.9,173,60,113,6740,,
1004,LR-SC,LRSC1004,2007,LRSC08,WS0661,25.61 ,31.20 ,22.06 ,2177.1,1327.1,259.2,431.2,1195.16,Paddy soil,loam,23.5,9,25,5.5,173,60,113,6795,,
1005,LR-SC,LRSC1005,2009,LRSC08,WS0661,26.75 ,32.44 ,22.76 ,2273.4,1423.4,125.8,584.9,1431.21,Paddy soil,silty clay loam,39.9,26.9,41,5.3,173,60,113,7503,,
1006,LR-SC,LRSC1006,2010,LRSC08,WS0661,26.67 ,31.65 ,23.26 ,2347.3,1467.3,259.2,515.9,1374.1,Paddy soil,loam,77.9,29.3,252,5.9,173,60,113,7325,,
1007,LR-SC,LRSC1007,2007,LRSC08,WS0661,25.31 ,30.97 ,21.68 ,2201.7,1331.7,248.3,447.2,1217.83,Paddy soil,silty clay loam,34.3,15.7,60,5,173,60,113,7560,,
1008,LR-SC,LRSC1008,2009,LRSC08,WS0661,27.20 ,32.78 ,23.25 ,2312,1462,125.8,597.1,1468.48,Paddy soil,loam,55.6,7.8,54,5.5,173,60,113,6669,,
1009,LR-SC,LRSC1009,2008,LRSC08,WS0664,27.52 ,32.93 ,23.73 ,2394.1,1524.1,175.5,471.2,1289.83,Paddy soil,silty clay loam,34.7,18,107,5.2,165,83,195,6975,,
1010,LR-SC,LRSC1010,2009,LRSC08,WS0664,27.54 ,33.20 ,23.65 ,2533.9,1613.9,271.2,619.1,1549.51,Paddy soil,silty clay loam,32,77.7,130,5.6,141,83,102,5340,,
1011,LR-SC,LRSC1011,2010,LRSC08,WS0664,26.03 ,31.01 ,22.57 ,2550.6,1570.6,139.2,511.4,1408.85,Paddy soil,silty clay loam,17.6,20.8,66,5.2,141,83,102,7170,,
1012,LR-SC,LRSC1012,2008,LRSC08,WS0664,27.48 ,32.92 ,23.66 ,2445.3,1555.3,175.5,487.8,1323.19,Paddy soil,clay loam,21,28.4,85,5.3,165,83,195,7650,,
1013,LR-SC,LRSC1013,2008,LRSC08,WS0664,27.47 ,32.91 ,23.65 ,2472,1572,175.5,496.3,1340.03,Paddy soil,clay loam,36.2,19.2,96,6.1,141,83,102,6630,,
1014,LR-SC,LRSC1014,2009,LRSC08,WS0664,28.95 ,34.56 ,25.18 ,2692.1,1762.1,505,638.6,1658.35,Paddy soil,sandy loam,30.2,26.1,46,5.1,141,83,102,8505,,
1015,LR-SC,LRSC1015,2008,LRSC08,WS0664,27.71 ,33.10 ,23.90 ,2493.5,1593.5,175.5,490.5,1349.47,Paddy soil,silty clay loam,25.8,50.9,129,4.7,141,83,102,7020,,
1016,LR-SC,LRSC1016,2008,LRSC08,WS0664,27.05 ,32.36 ,23.28 ,2082.9,1312.9,81.9,415.4,1110.84,Paddy soil,silty clay loam,27.9,30.9,116,5.4,141,83,102,6345,,
1017,LR-SC,LRSC1017,2009,LRSC08,WS0664,27.45 ,33.13 ,23.52 ,2525.2,1605.2,269.5,622.8,1550.93,Paddy soil,silty clay loam,25.3,31.2,259,4.8,141,83,102,7590,,
1018,LR-SC,LRSC1018,2008,LRSC08,WS0895,26.16 ,31.77 ,22.48 ,2171.5,1341.5,241.7,469.956,1248.18,Paddy soil,sandy loam,36.9,13.5,57,5,150,48,108,6233,,
1019,LR-SC,LRSC1019,2008,LRSC08,WS0895,26.22 ,31.86 ,22.49 ,2569.4,1589.4,317.4,556.056,1484.69,Paddy soil,sandy loam,26.7,7.7,85,5.3,150,48,108,5499,,
1020,LR-SC,LRSC1020,2009,LRSC08,WS0895,26.79 ,32.25 ,23.03 ,2223.5,1393.5,162.7,431.8,1195.76,Paddy soil,sandy loam,39.9,10.1,70,4.9,135,65,90,6233,,
1021,LR-SC,LRSC1021,2009,LRSC08,WS0895,26.52 ,32.04 ,22.72 ,2227.6,1387.6,162.7,440.7,1204.65,Paddy soil,sandy loam,31.2,9.1,55,5.9,143,78,102,5499,,
1022,LR-SC,LRSC1022,2008,LRSC08,WS0895,26.23 ,31.87 ,22.53 ,2412.7,1492.7,311.9,514.656,1381.48,Paddy soil,sandy loam,42.2,10.9,35,5.5,150,48,108,6837,,
1023,LR-SC,LRSC1023,2008,LRSC08,WS0895,25.69 ,31.27 ,21.98 ,2286.1,1396.1,234.8,478.856,1277.3,Paddy soil,sandy loam,38,13.3,60,4.7,150,48,108,7254,,
1024,LR-SC,LRSC1024,2009,LRSC08,WS0895,26.82 ,32.32 ,23.05 ,2467.5,1547.5,178.6,491.5,1349.34,Paddy soil,sandy loam,13.6,36.8,48,5.7,136,70,93,6837,,
1025,LR-SC,LRSC1025,2008,LRSC08,WS0895,26.16 ,31.75 ,22.45 ,2118.7,1308.7,234.8,455.956,1211.08,Paddy soil,sandy loam,39.2,22.7,85,4.9,150,48,108,7170,,
1026,LR-SC,LRSC1026,2009,LRSC08,WS0895,26.70 ,32.13 ,22.98 ,2162.8,1352.8,162.7,413.8,1152.06,Paddy soil,sandy loam,21.7,9.1,45,5,138,63,100,7179,,
1027,LR-SC,LRSC1027,2009,LRSC08,WS0895,26.14 ,31.89 ,22.19 ,2326.3,1436.3,159.4,484.2,1285.53,Paddy soil,silty clay loam,12.9,10.8,41,5,136,70,92,7254,,
1028,LR-SC,LRSC1028,2010,LRSC08,WS0894,26.05 ,31.46 ,22.82 ,2214,1364,370.5,410.4,1192.24,Paddy soil,silty clay loam,27.5,29.1,116,5.3,135,60,105,7869,,
1029,LR-SC,LRSC1029,2010,LRSC08,WS0894,26.16 ,31.60 ,22.93 ,2432.8,1502.8,396.1,442.9,1302.82,Paddy soil,silty clay loam,33.5,30.4,207,5.4,135,60,105,7748,,
1030,LR-SC,LRSC1030,2008,LRSC08,WS0896,25.89 ,31.19 ,22.43 ,2588.5,1588.5,322.8,525.3,1454,Paddy soil,loamy sand,45.5,23.6,89,5,158,90,135,6251,,
1031,LR-SC,LRSC1031,2009,LRSC08,WS0896,26.53 ,31.99 ,22.91 ,2679.5,1669.5,225.6,626.8,1622.19,Paddy soil,loamy sand,42.3,21.4,71,5,158,90,135,5720,,
1032,LR-SC,LRSC1032,2008,LRSC08,WS0896,26.11 ,31.46 ,22.63 ,2480.9,1530.9,322.8,508.8,1406.11,Paddy soil,loamy sand,57,19.4,115,4.9,158,90,135,6800,,
1033,LR-SC,LRSC1033,2008,LRSC08,WS0896,26.03 ,31.34 ,22.58 ,2525,1555,322.8,508.8,1416.27,Paddy soil,loamy sand,35.6,28.5,77,5,158,90,135,6248,,
1034,LR-SC,LRSC1034,2010,LRSC08,WS0896,25.46 ,30.60 ,22.30 ,2571.7,1561.7,408.8,532.3,1476.78,Paddy soil,loamy sand,47.7,28,90,5,158,90,135,5804,,
1035,LR-SC,LRSC1035,2008,LRSC08,WS0896,25.95 ,31.28 ,22.47 ,2543.5,1563.5,322.4,518.5,1431.01,Paddy soil,loamy sand,37.6,17.2,90,4.7,158,90,135,6818,,
1036,LR-SC,LRSC1036,2009,LRSC08,WS0896,26.54 ,32.00 ,22.94 ,2601.4,1621.4,197.3,607.2,1572.98,Paddy soil,loamy sand,36.9,23,63,5.2,158,90,135,6228,,
1037,LR-SC,LRSC1037,2008,LRSC08,WS0896,26.19 ,31.49 ,22.74 ,2383.7,1473.7,322.8,483.8,1350.32,Paddy soil,loamy sand,46,25,112,5.4,158,90,135,5816,,
1038,LR-SC,LRSC1038,2010,LRSC08,WS0896,25.93 ,31.09 ,22.72 ,2618.9,1608.9,408.8,536.6,1496.8,Paddy soil,loamy sand,49.5,17.9,39,4.6,158,90,135,6774,,
1039,LR-SC,LRSC1039,2008,LRSC08,WS0872,28.68 ,33.79 ,24.89 ,2495.4,1625.4,360.4,611,1535.2,Paddy soil,clay,22.3,20.1,84,5.3,135,60,135,6300,,
1040,LR-SC,LRSC1040,2009,LRSC08,WS0872,28.41 ,33.69 ,24.56 ,2756.2,1786.2,203.1,668.5,1666.86,Paddy soil,sandy loam,25,18.7,86,5.1,105,45,105,7335,,
1041,LR-SC,LRSC1041,2006,LRSC08,WS0872,27.14 ,32.33 ,23.30 ,2388.2,1508.2,256.6,574.1,1472.83,Paddy soil,loam,31,10.7,123,5.5,135,60,135,6465,,
1042,LR-SC,LRSC1042,2008,LRSC08,WS0872,28.29 ,33.35 ,24.56 ,2574.3,1664.3,360.4,618.1,1557.46,Paddy soil,sandy loam,29.1,7.5,78,4.7,135,60,135,7560,,
1043,LR-SC,LRSC1043,2006,LRSC08,WS0872,27.12 ,32.32 ,23.28 ,2413.9,1523.9,256.6,578.4,1484.15,Paddy soil,silty clay loam,31,10.7,123,5.5,135,60,135,6465,,
1044,LR-SC,LRSC1044,2008,LRSC08,WS0872,28.25 ,33.28 ,24.51 ,2570.7,1660.7,350.5,615.1,1549.91,Paddy soil,loam,22.6,12.7,75,5,135,60,135,6870,,
1045,LR-SC,LRSC1045,2009,LRSC08,WS0872,28.46 ,33.74 ,24.58 ,2788.6,1808.6,203.1,680.4,1693.58,Paddy soil,loam,29.7,19.2,78,4.9,150,53,105,7586,,
