Sort,Crop,NO,Year,Province,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
508,M-SWC,MSWC0508,2006,MSWC02,23.2 ,29.6 ,18.8 ,3180.9 ,1811.2 ,419.9 ,718.7 ,2126.8 ,medium_maturity,Yellow-brown earths,,28.3 ,21.5 ,194.0 ,6.2 ,240 ,90 ,135 ,7692 ,8948 
509,M-SWC,MSWC0509,2007,MSWC02,21.9 ,27.6 ,18.2 ,3005.4 ,1637.4 ,1214.2 ,520.7 ,1790.3 ,late_maturity,Yellow-brown earths,,22.6 ,22.3 ,50.0 ,5.4 ,270 ,90 ,135 ,5241 ,8696 
510,M-SWC,MSWC0510,2007,MSWC02,21.9 ,27.6 ,18.2 ,3005.4 ,1637.4 ,1214.2 ,520.7 ,1790.3 ,medium_maturity,Yellow-brown earths,,40.5 ,13.5 ,55.0 ,5.6 ,188 ,68 ,90 ,3251 ,4392 
511,M-SWC,MSWC0511,2007,MSWC02,21.9 ,27.6 ,18.2 ,3005.4 ,1637.4 ,1214.2 ,520.7 ,1790.3 ,early_maturity,Yellow earths,,29.3 ,13.4 ,59.0 ,6.2 ,218 ,68 ,90 ,4031 ,5073 
512,M-SWC,MSWC0512,2006,MSWC02,20.1 ,26.1 ,15.8 ,3183.6 ,1613.6 ,468.5 ,840.3 ,2462.5 ,medium_maturity,Yellow-brown earths,,49.0 ,13.3 ,106.0 ,4.2 ,210 ,72 ,120 ,3198 ,6693 
513,M-SWC,MSWC0513,2006,MSWC02,20.1 ,26.1 ,15.8 ,3183.6 ,1613.6 ,468.5 ,840.3 ,2462.5 ,late_maturity,Yellow-brown earths,,23.1 ,17.1 ,65.0 ,5.4 ,210 ,72 ,120 ,4644 ,6843 
514,M-SWC,MSWC0514,2006,MSWC02,20.1 ,26.1 ,15.8 ,3183.6 ,1613.6 ,468.5 ,840.3 ,2462.5 ,medium_maturity,Purplish soils,,17.4 ,24.1 ,110.0 ,4.7 ,210 ,72 ,120 ,3098 ,5945 
515,M-SWC,MSWC0515,2006,MSWC02,20.1 ,26.1 ,15.8 ,3183.6 ,1613.6 ,468.5 ,840.3 ,2462.5 ,late_maturity,Yellow-brown earths,,39.7 ,15.9 ,57.0 ,5.8 ,210 ,72 ,120 ,3147 ,6693 
516,M-SWC,MSWC0516,2006,MSWC02,20.1 ,26.1 ,15.8 ,3183.6 ,1613.6 ,468.5 ,840.3 ,2462.5 ,late_maturity,Yellow-brown earths,,32.0 ,16.6 ,95.0 ,6.2 ,240 ,90 ,150 ,3806 ,9248 
517,M-SWC,MSWC0517,2008,MSWC02,19.4 ,24.6 ,15.7 ,3063.7 ,1492.5 ,1042.5 ,711.4 ,2259.4 ,medium_maturity,Yellow-brown earths,,38.4 ,11.3 ,105.0 ,4.6 ,225 ,72 ,150 ,4698 ,7143 
518,M-SWC,MSWC0518,2008,MSWC02,19.4 ,24.6 ,15.7 ,3063.7 ,1492.5 ,1042.5 ,711.4 ,2259.4 ,late_maturity,Purplish soils,,26.1 ,9.9 ,110.0 ,5.7 ,225 ,72 ,150 ,4595 ,8192 
519,M-SWC,MSWC0519,2008,MSWC02,19.4 ,24.6 ,15.7 ,3063.7 ,1492.5 ,1042.5 ,711.4 ,2259.4 ,medium_maturity,Yellow earths,,30.9 ,13.2 ,98.0 ,6.2 ,225 ,72 ,150 ,3797 ,8192 
520,M-SWC,MSWC0520,2008,MSWC02,21.9 ,28.0 ,18.5 ,3467.6 ,1889.6 ,897.7 ,672.4 ,2197.8 ,medium_maturity,Yellow earths,,24.0 ,17.0 ,110.0 ,5.6 ,195 ,60 ,90 ,5750 ,6167 
521,M-SWC,MSWC0521,2009,MSWC02,22.0 ,27.9 ,18.4 ,3549.6 ,1949.0 ,736.0 ,677.7 ,2219.4 ,medium_maturity,Yellow earths,,21.0 ,7.2 ,114.0 ,5.0 ,180 ,90 ,120 ,4232 ,6744 
522,M-SWC,MSWC0522,2009,MSWC02,22.0 ,27.9 ,18.4 ,3549.6 ,1949.0 ,736.0 ,677.7 ,2219.4 ,medium_maturity,Yellow earths,,19.0 ,39.4 ,79.0 ,4.9 ,180 ,60 ,120 ,2747 ,8111 
523,M-SWC,MSWC0523,2009,MSWC02,22.0 ,27.9 ,18.4 ,3549.6 ,1949.0 ,736.0 ,677.7 ,2219.4 ,medium_maturity,Yellow earths,,15.0 ,23.5 ,98.0 ,5.9 ,195 ,60 ,120 ,5681 ,8576 
524,M-SWC,MSWC0524,2009,MSWC02,20.7 ,25.7 ,17.1 ,3449.4 ,1793.8 ,959.3 ,555.8 ,2051.9 ,medium_maturity,Yellow-brown earths,,32.0 ,14.9 ,87.0 ,3.8 ,210 ,63 ,72 ,5210 ,9680 
525,M-SWC,MSWC0525,2009,MSWC02,20.7 ,25.7 ,17.2 ,3206.5 ,1670.9 ,951.5 ,490.4 ,1874.5 ,late_maturity,Yellow-brown earths,,12.0 ,15.4 ,28.0 ,4.2 ,240 ,60 ,135 ,5366 ,8268 
526,M-SWC,MSWC0526,2009,MSWC02,19.8 ,24.8 ,16.2 ,3102.4 ,1548.0 ,837.1 ,465.1 ,1833.9 ,medium_maturity,Fluvo-aquic soils,,40.0 ,23.4 ,52.0 ,3.8 ,233 ,45 ,72 ,6192 ,8939 
527,M-SWC,MSWC0527,2008,MSWC02,20.7 ,26.2 ,17.3 ,3276.5 ,1700.8 ,839.5 ,517.8 ,1949.9 ,medium_maturity,Paddy soils,,26.0 ,7.9 ,66.0 ,7.9 ,210 ,75 ,113 ,7899 ,8309 
528,M-SWC,MSWC0528,2009,MSWC02,20.5 ,25.5 ,17.0 ,3301.0 ,1705.4 ,959.3 ,512.0 ,1945.7 ,late_maturity,Yellow earths,,38.0 ,10.9 ,82.0 ,4.4 ,210 ,63 ,72 ,5277 ,8795 
529,M-SWC,MSWC0529,2008,MSWC02,21.2 ,26.6 ,17.8 ,3499.5 ,1849.5 ,878.2 ,532.1 ,2014.0 ,late_maturity,Paddy soils,,26.0 ,67.0 ,41.0 ,4.6 ,180 ,60 ,135 ,5624 ,7764 
530,M-SWC,MSWC0530,2008,MSWC02,22.8 ,28.0 ,19.3 ,3603.1 ,2023.1 ,860.8 ,596.5 ,2077.5 ,medium_maturity,Red earths,,24.5 ,12.4 ,58.0 ,4.6 ,180 ,60 ,150 ,5708 ,8033 
531,M-SWC,MSWC0531,2008,MSWC02,22.8 ,28.0 ,19.3 ,3603.1 ,2023.1 ,860.8 ,596.5 ,2077.5 ,medium_maturity,Red earths,,20.6 ,14.9 ,46.0 ,4.1 ,210 ,75 ,150 ,5235 ,8235 
532,M-SWC,MSWC0532,2008,MSWC02,22.8 ,28.0 ,19.3 ,3603.1 ,2023.1 ,860.8 ,596.5 ,2077.5 ,medium_maturity,Red earths,,27.9 ,18.4 ,35.0 ,4.1 ,255 ,90 ,225 ,9120 ,10005 
533,M-SWC,MSWC0533,2009,MSWC02,23.0 ,28.1 ,19.6 ,3708.1 ,2100.6 ,587.6 ,606.9 ,2108.1 ,late_maturity,Red earths,,46.5 ,16.0 ,46.0 ,4.2 ,218 ,38 ,53 ,3840 ,6195 
534,M-SWC,MSWC0534,2008,MSWC02,22.8 ,28.0 ,19.3 ,3603.1 ,2023.1 ,860.8 ,596.5 ,2077.5 ,medium_maturity,Yellow earths,,30.2 ,23.2 ,38.0 ,5.0 ,225 ,75 ,180 ,4520 ,6881 
535,M-SWC,MSWC0535,2007,MSWC02,22.7 ,28.9 ,19.3 ,3090.4 ,1730.4 ,1441.2 ,482.8 ,1750.6 ,late_maturity,Limestone soils,,21.0 ,20.7 ,202.0 ,6.0 ,195 ,60 ,180 ,4620 ,6498 
536,M-SWC,MSWC0536,2009,MSWC03,23.5 ,27.9 ,20.2 ,3309.9 ,1901.5 ,743.0 ,732.8 ,2197.0 ,medium_maturity,Red earths,,35.8 ,64.3 ,205.0 ,5.3 ,180 ,75 ,90 ,5063 ,7758 
537,M-SWC,MSWC0537,2005,MSWC03,25.3 ,29.9 ,21.4 ,2558.1 ,1548.1 ,495.0 ,507.5 ,1557.0 ,medium_maturity,Paddy soils,,40.8 ,15.5 ,73.0 ,5.0 ,240 ,90 ,150 ,3261 ,8369 
538,M-SWC,MSWC0538,2005,MSWC03,24.0 ,28.7 ,20.0 ,2885.7 ,1688.4 ,648.1 ,585.6 ,1802.5 ,medium_maturity,Paddy soils,,35.2 ,22.9 ,79.0 ,5.1 ,240 ,90 ,150 ,3171 ,7970 
539,M-SWC,MSWC0539,2005,MSWC03,24.1 ,28.8 ,20.1 ,2872.1 ,1684.8 ,648.1 ,582.8 ,1792.0 ,medium_maturity,Paddy soils,,37.8 ,51.2 ,59.0 ,5.2 ,240 ,90 ,150 ,3603 ,8703 
540,M-SWC,MSWC0540,2006,MSWC03,24.8 ,29.4 ,20.9 ,3094.5 ,1847.2 ,686.1 ,609.2 ,1885.0 ,medium_maturity,Paddy soils,,28.0 ,11.5 ,66.0 ,6.2 ,180 ,60 ,90 ,5537 ,8102 
541,M-SWC,MSWC0541,2007,MSWC03,25.5 ,30.7 ,21.9 ,3091.1 ,1881.1 ,539.5 ,558.6 ,1778.2 ,medium_maturity,Paddy soils,,17.1 ,12.3 ,55.0 ,5.5 ,180 ,75 ,180 ,4658 ,6339 
542,M-SWC,MSWC0542,2007,MSWC03,25.6 ,30.8 ,21.9 ,3326.2 ,2026.2 ,561.4 ,598.7 ,1904.1 ,medium_maturity,Paddy soils,,24.9 ,26.0 ,120.0 ,5.5 ,135 ,75 ,120 ,5018 ,7662 
543,M-SWC,MSWC0543,2007,MSWC03,25.8 ,30.9 ,22.2 ,2868.0 ,1758.0 ,512.6 ,501.1 ,1617.8 ,late_maturity,Paddy soils,,27.1 ,27.9 ,52.0 ,5.7 ,180 ,75 ,150 ,4068 ,6234 
544,M-SWC,MSWC0544,2007,MSWC03,25.6 ,30.8 ,21.8 ,3246.4 ,1976.4 ,548.5 ,594.9 ,1877.6 ,late_maturity,Paddy soils,,19.7 ,19.3 ,43.0 ,4.7 ,135 ,75 ,120 ,4569 ,7121 
545,M-SWC,MSWC0545,2007,MSWC03,24.8 ,30.0 ,21.0 ,3518.9 ,2099.2 ,570.3 ,640.9 ,2048.7 ,medium_maturity,Paddy soils,,8.2 ,10.9 ,94.0 ,6.1 ,180 ,60 ,120 ,3533 ,5498 
546,M-SWC,MSWC0546,2008,MSWC03,25.1 ,30.3 ,21.4 ,3210.2 ,1930.2 ,523.7 ,576.5 ,1855.6 ,late_maturity,Paddy soils,,45.1 ,11.5 ,86.0 ,5.9 ,135 ,60 ,90 ,5198 ,8684 
547,M-SWC,MSWC0547,2008,MSWC03,25.6 ,30.9 ,21.8 ,3171.6 ,1931.6 ,460.4 ,575.2 ,1827.3 ,medium_maturity,Paddy soils,,15.5 ,8.1 ,50.0 ,5.6 ,120 ,45 ,75 ,4598 ,6399 
548,M-SWC,MSWC0548,2008,MSWC03,25.0 ,30.2 ,21.3 ,3199.1 ,1919.1 ,526.0 ,584.1 ,1867.0 ,medium_maturity,Paddy soils,,20.8 ,14.6 ,35.0 ,5.5 ,150 ,75 ,120 ,5258 ,7602 
549,M-SWC,MSWC0549,2007,MSWC03,24.3 ,29.4 ,20.5 ,3037.9 ,1788.1 ,416.5 ,778.4 ,2141.2 ,medium_maturity,Red earths,,24.5 ,21.7 ,97.0 ,5.3 ,180 ,75 ,90 ,5270 ,8867 
550,M-SWC,MSWC0550,2008,MSWC03,24.1 ,28.9 ,20.5 ,3089.6 ,1809.6 ,532.3 ,855.5 ,2294.6 ,medium_maturity,Paddy soils,,17.1 ,28.1 ,120.0 ,5.8 ,180 ,75 ,90 ,5426 ,8397 
551,M-SWC,MSWC0551,2009,MSWC03,23.4 ,28.3 ,19.8 ,3142.1 ,1802.9 ,558.3 ,810.2 ,2244.2 ,medium_maturity,Paddy soils,,34.6 ,28.8 ,127.0 ,5.5 ,180 ,75 ,90 ,5138 ,8013 
552,M-SWC,MSWC0552,2009,MSWC03,24.0 ,28.7 ,20.6 ,3220.0 ,1880.8 ,587.9 ,801.1 ,2246.8 ,medium_maturity,Red earths,,21.5 ,29.6 ,136.0 ,5.3 ,180 ,75 ,90 ,5111 ,8133 
553,M-SWC,MSWC0553,2010,MSWC03,22.6 ,27.0 ,19.3 ,3027.0 ,1695.6 ,1044.9 ,657.8 ,2009.0 ,medium_maturity,Red earths,,31.4 ,32.2 ,152.0 ,5.2 ,180 ,75 ,90 ,5004 ,7742 
554,M-SWC,MSWC0554,2010,MSWC03,21.1 ,24.4 ,18.7 ,1986.1 ,1051.7 ,598.0 ,457.8 ,1407.4 ,early_maturity,Fluvo-aquic soils,,31.2 ,17.5 ,70.0 ,5.2 ,180 ,75 ,90 ,5711 ,7521 
555,M-SWC,MSWC0555,2007,MSWC03,25.9 ,31.6 ,21.6 ,2461.0 ,1511.0 ,302.3 ,516.1 ,1531.0 ,medium_maturity,Paddy soils,,32.5 ,37.3 ,179.0 ,5.3 ,180 ,75 ,90 ,3278 ,5253 
556,M-SWC,MSWC0556,2008,MSWC03,24.6 ,29.5 ,20.8 ,3301.4 ,1961.4 ,646.1 ,634.2 ,1983.9 ,medium_maturity,Fluvo-aquic soils,,15.6 ,21.6 ,104.0 ,5.8 ,180 ,120 ,53 ,4808 ,8028 
557,M-SWC,MSWC0557,2008,MSWC03,24.6 ,29.5 ,20.8 ,3301.4 ,1961.4 ,646.1 ,634.2 ,1983.9 ,medium_maturity,Red earths,,16.5 ,29.5 ,102.0 ,5.5 ,180 ,120 ,53 ,4788 ,7800 
558,M-SWC,MSWC0558,2008,MSWC03,24.6 ,29.5 ,20.8 ,3349.8 ,1989.8 ,665.2 ,646.7 ,2017.4 ,medium_maturity,Red earths,,16.1 ,22.3 ,106.0 ,5.8 ,180 ,120 ,53 ,4782 ,7674 
559,M-SWC,MSWC0559,2009,MSWC03,24.5 ,29.5 ,21.2 ,3215.8 ,1905.8 ,613.8 ,558.7 ,1845.6 ,medium_maturity,Paddy soils,,29.0 ,12.4 ,84.0 ,6.5 ,180 ,75 ,90 ,6038 ,9398 
560,M-SWC,MSWC0560,2009,MSWC03,23.8 ,28.6 ,20.6 ,3048.9 ,1768.9 ,584.8 ,566.5 ,1839.5 ,early_maturity,Paddy soils,,20.8 ,10.9 ,132.0 ,5.6 ,180 ,75 ,90 ,4478 ,7691 
561,M-SWC,MSWC0561,2007,MSWC03,23.4 ,28.4 ,19.6 ,3346.2 ,1921.4 ,1084.7 ,618.4 ,2018.2 ,medium_maturity,Limestone soils,,22.0 ,4.7 ,48.0 ,6.2 ,180 ,75 ,90 ,4500 ,5018 
562,M-SWC,MSWC0562,2006,MSWC03,23.2 ,28.4 ,19.3 ,3579.5 ,2041.0 ,780.9 ,825.6 ,2418.8 ,medium_maturity,Limestone soils,,30.0 ,4.4 ,50.0 ,7.2 ,180 ,75 ,90 ,6375 ,8426 
563,M-SWC,MSWC0563,2008,MSWC03,22.7 ,27.9 ,19.0 ,3496.2 ,1956.2 ,837.7 ,632.4 ,2105.9 ,medium_maturity,Limestone soils,,31.1 ,11.5 ,105.0 ,7.8 ,165 ,90 ,120 ,5939 ,6063 
564,M-SWC,MSWC0564,2009,MSWC03,23.9 ,29.2 ,20.2 ,3629.1 ,2109.1 ,729.8 ,702.9 ,2211.7 ,medium_maturity,Yellow earths,,39.2 ,9.4 ,98.0 ,6.9 ,165 ,90 ,120 ,6021 ,6843 
565,M-SWC,MSWC0565,2006,MSWC03,24.4 ,29.5 ,20.4 ,3246.0 ,1917.5 ,702.9 ,745.3 ,2162.0 ,medium_maturity,Limestone soils,,25.0 ,61.1 ,40.0 ,4.5 ,165 ,83 ,90 ,3203 ,5303 
566,M-SWC,MSWC0566,2009,MSWC03,23.5 ,28.9 ,19.9 ,3696.4 ,2130.3 ,741.6 ,717.5 ,2266.4 ,late_maturity,Red earths,,29.9 ,5.1 ,100.0 ,6.9 ,165 ,90 ,120 ,4808 ,7149 
567,M-SWC,MSWC0567,2010,MSWC03,23.5 ,28.4 ,20.0 ,3236.2 ,1861.7 ,813.2 ,610.8 ,1975.2 ,late_maturity,Red earths,,35.6 ,29.8 ,112.0 ,7.0 ,180 ,75 ,90 ,3867 ,7653 
568,M-SWC,MSWC0568,2008,MSWC03,23.9 ,29.1 ,20.3 ,3973.2 ,2313.2 ,924.8 ,689.0 ,2268.6 ,early_maturity,Limestone soils,,60.5 ,3.3 ,171.0 ,6.4 ,165 ,90 ,120 ,5363 ,6470 
569,M-SWC,MSWC0569,2010,MSWC03,22.6 ,27.6 ,19.2 ,3530.8 ,1976.3 ,886.2 ,670.2 ,2185.0 ,medium_maturity,Limestone soils,,23.4 ,12.8 ,69.0 ,6.7 ,165 ,75 ,90 ,5019 ,6648 
570,M-SWC,MSWC0570,2010,MSWC03,24.3 ,29.4 ,20.7 ,3638.9 ,2138.9 ,840.6 ,701.7 ,2189.6 ,late_maturity,Limestone soils,,28.6 ,13.6 ,102.0 ,7.9 ,165 ,75 ,90 ,4964 ,6059 
571,M-SWC,MSWC0571,2010,MSWC03,24.6 ,29.8 ,21.0 ,3545.2 ,2105.2 ,806.5 ,692.1 ,2133.0 ,late_maturity,Limestone soils,,23.5 ,20.7 ,98.0 ,6.3 ,165 ,75 ,90 ,4953 ,5981 
572,M-SWC,MSWC0572,2008,MSWC03,23.5 ,28.8 ,19.6 ,3173.8 ,1823.8 ,730.2 ,514.4 ,1800.0 ,medium_maturity,Limestone soils,,12.2 ,19.0 ,73.0 ,5.6 ,180 ,75 ,90 ,3471 ,5592 
573,M-SWC,MSWC0573,2008,MSWC03,23.8 ,30.2 ,19.9 ,3182.5 ,1842.5 ,783.9 ,568.0 ,1880.1 ,late_maturity,Paddy soils,,28.2 ,29.6 ,142.0 ,4.6 ,180 ,75 ,90 ,6015 ,9240 
574,M-SWC,MSWC0574,2006,MSWC03,20.4 ,26.7 ,16.3 ,2829.7 ,1458.3 ,549.6 ,630.7 ,1958.3 ,medium_maturity,Limestone soils,,47.1 ,40.5 ,83.0 ,7.5 ,180 ,75 ,150 ,5753 ,7134 
575,M-SWC,MSWC0575,2007,MSWC03,20.9 ,26.8 ,17.3 ,2926.1 ,1541.6 ,866.4 ,485.3 ,1756.4 ,medium_maturity,Limestone soils,,16.2 ,50.9 ,84.0 ,7.6 ,180 ,75 ,90 ,4938 ,6903 
576,M-SWC,MSWC0576,2008,MSWC03,24.4 ,30.9 ,20.5 ,3266.4 ,1926.4 ,831.0 ,583.5 ,1902.8 ,late_maturity,Paddy soils,,41.0 ,16.7 ,179.0 ,6.9 ,180 ,75 ,90 ,7025 ,7740 
577,M-SWC,MSWC0577,2010,MSWC03,23.2 ,28.9 ,19.8 ,3131.6 ,1786.2 ,1123.3 ,577.9 ,1900.3 ,late_maturity,Paddy soils,,45.6 ,21.4 ,283.0 ,5.0 ,180 ,75 ,90 ,6684 ,8234 
578,M-SWC,MSWC0578,2007,MSWC03,20.0 ,26.0 ,16.3 ,2783.5 ,1428.6 ,635.2 ,474.3 ,1717.4 ,medium_maturity,Paddy soils,,22.9 ,7.2 ,58.0 ,5.5 ,180 ,75 ,90 ,5471 ,5781 
579,M-SWC,MSWC0579,2007,MSWC03,16.5 ,22.1 ,12.4 ,1961.8 ,847.2 ,385.8 ,411.6 ,1409.3 ,medium_maturity,Yellow earths,,31.0 ,12.0 ,191.0 ,5.0 ,180 ,75 ,90 ,4200 ,7412 
580,M-SWC,MSWC0580,2007,MSWC03,16.6 ,22.2 ,12.5 ,1972.1 ,857.5 ,384.0 ,411.6 ,1412.0 ,medium_maturity,Yellow earths,,29.0 ,7.0 ,109.0 ,5.0 ,180 ,75 ,90 ,3944 ,6903 
581,M-SWC,MSWC0581,2006,MSWC03,23.7 ,28.7 ,19.8 ,2777.0 ,1610.1 ,846.3 ,646.0 ,1881.5 ,medium_maturity,Red earths,,37.5 ,14.5 ,75.0 ,5.0 ,276 ,72 ,135 ,3873 ,7653 
582,M-SWC,MSWC0582,2006,MSWC03,24.0 ,28.9 ,20.1 ,2806.8 ,1639.9 ,846.3 ,647.6 ,1886.6 ,medium_maturity,Red earths,,29.4 ,13.6 ,37.0 ,5.3 ,276 ,72 ,135 ,4937 ,7563 
583,M-SWC,MSWC0583,2006,MSWC03,23.9 ,28.8 ,19.9 ,2792.1 ,1625.2 ,846.3 ,646.1 ,1883.3 ,medium_maturity,Red earths,,35.5 ,45.0 ,178.0 ,5.3 ,225 ,75 ,105 ,4086 ,6609 
584,M-SWC,MSWC0584,2006,MSWC03,24.0 ,28.9 ,20.1 ,2806.8 ,1639.9 ,846.3 ,647.6 ,1886.6 ,medium_maturity,Red earths,,20.5 ,9.2 ,66.0 ,7.4 ,225 ,75 ,105 ,3546 ,6413 
585,M-SWC,MSWC0585,2006,MSWC03,23.9 ,28.8 ,19.9 ,2792.1 ,1625.2 ,846.3 ,646.1 ,1883.3 ,medium_maturity,Red earths,,13.5 ,7.2 ,69.0 ,6.2 ,276 ,72 ,135 ,3195 ,7284 
586,M-SWC,MSWC0586,2008,MSWC03,22.3 ,27.4 ,18.5 ,2028.5 ,1118.5 ,317.8 ,360.3 ,1234.8 ,early_maturity,Paddy soils,,28.8 ,7.5 ,118.0 ,5.5 ,210 ,90 ,105 ,6330 ,8100 
587,M-SWC,MSWC0587,2008,MSWC03,22.7 ,28.0 ,18.9 ,1749.2 ,979.2 ,292.8 ,321.0 ,1077.3 ,early_maturity,Paddy soils,,33.6 ,14.6 ,93.0 ,5.1 ,210 ,90 ,105 ,6405 ,8250 
588,M-SWC,MSWC0588,2008,MSWC03,22.3 ,27.5 ,18.5 ,1761.2 ,971.2 ,315.7 ,317.4 ,1081.1 ,early_maturity,Paddy soils,,15.9 ,4.7 ,80.0 ,5.2 ,210 ,90 ,105 ,5700 ,8145 
589,M-SWC,MSWC0589,2008,MSWC03,22.4 ,27.5 ,18.7 ,1768.9 ,978.9 ,312.8 ,311.1 ,1073.7 ,early_maturity,Red earths,,20.5 ,12.7 ,176.0 ,5.3 ,210 ,90 ,105 ,4215 ,5880 
590,M-SWC,MSWC0590,2009,MSWC03,24.8 ,29.6 ,21.4 ,3148.4 ,1878.4 ,789.5 ,624.3 ,1928.2 ,medium_maturity,Paddy soils,,25.2 ,8.5 ,80.0 ,4.6 ,240 ,90 ,105 ,4020 ,5355 
591,M-SWC,MSWC0591,2009,MSWC03,24.5 ,29.2 ,21.1 ,3230.3 ,1910.3 ,869.3 ,629.8 ,1969.9 ,medium_maturity,Red earths,,24.3 ,36.8 ,160.0 ,4.8 ,240 ,90 ,105 ,3495 ,6060 
592,M-SWC,MSWC0592,2008,MSWC03,22.7 ,27.9 ,18.9 ,1721.8 ,961.8 ,292.8 ,311.1 ,1053.8 ,early_maturity,Limestone soils,,21.2 ,10.4 ,113.0 ,5.7 ,210 ,90 ,105 ,4860 ,7110 
593,M-SWC,MSWC0593,2008,MSWC03,22.5 ,27.7 ,18.8 ,1846.1 ,1026.1 ,316.0 ,331.4 ,1128.1 ,early_maturity,Paddy soils,,45.8 ,12.4 ,86.0 ,5.5 ,210 ,90 ,105 ,6015 ,7905 
594,M-SWC,MSWC0594,2006,MSWC03,24.3 ,29.3 ,20.6 ,2816.9 ,1661.6 ,843.8 ,632.6 ,1857.4 ,medium_maturity,Paddy soils,,20.5 ,23.5 ,95.0 ,5.3 ,225 ,75 ,105 ,3546 ,6413 
595,M-SWC,MSWC0595,2007,MSWC03,23.8 ,29.2 ,19.9 ,2765.8 ,1607.9 ,453.0 ,695.1 ,1961.0 ,early_maturity,Paddy soils,,28.7 ,26.2 ,119.0 ,5.4 ,225 ,75 ,105 ,4460 ,7094 
596,M-SWC,MSWC0596,2007,MSWC03,24.0 ,29.4 ,20.0 ,2835.1 ,1657.2 ,452.9 ,723.5 ,2022.5 ,early_maturity,Red earths,,26.5 ,20.3 ,99.0 ,5.4 ,225 ,75 ,105 ,4641 ,7166 
597,M-SWC,MSWC0597,2007,MSWC03,24.1 ,29.5 ,20.1 ,2918.0 ,1710.1 ,453.0 ,747.1 ,2081.5 ,early_maturity,Paddy soils,,25.8 ,32.0 ,215.0 ,5.4 ,225 ,75 ,105 ,5241 ,7691 
598,M-SWC,MSWC0598,2008,MSWC03,23.9 ,29.3 ,20.3 ,2917.5 ,1697.5 ,581.6 ,484.9 ,1666.9 ,medium_maturity,Paddy soils,,19.2 ,9.0 ,80.0 ,4.9 ,180 ,75 ,90 ,3750 ,7335 
599,M-SWC,MSWC0599,2010,MSWC03,21.8 ,26.7 ,18.4 ,3530.2 ,1921.7 ,729.6 ,655.0 ,2187.9 ,late_maturity,Paddy soils,,20.4 ,8.6 ,88.0 ,4.5 ,180 ,75 ,90 ,3480 ,5757 
600,M-SWC,MSWC0600,2007,MSWC03,23.6 ,28.9 ,19.9 ,2899.7 ,1669.7 ,783.8 ,578.2 ,1813.5 ,medium_maturity,Paddy soils,,15.1 ,3.4 ,48.0 ,4.6 ,222 ,83 ,125 ,1800 ,8100 
601,M-SWC,MSWC0601,2010,MSWC03,23.4 ,28.1 ,20.2 ,2672.2 ,1532.2 ,599.6 ,442.7 ,1543.1 ,late_maturity,Paddy soils,,26.8 ,26.3 ,46.0 ,5.2 ,180 ,75 ,90 ,4770 ,7104 
602,M-SWC,MSWC0602,2008,MSWC03,24.6 ,30.1 ,20.9 ,3168.1 ,1878.1 ,633.3 ,529.0 ,1786.5 ,medium_maturity,Paddy soils,,29.1 ,33.3 ,92.0 ,4.8 ,180 ,75 ,90 ,2700 ,6570 
603,M-SWC,MSWC0603,2009,MSWC03,25.8 ,30.6 ,22.4 ,3402.4 ,2082.4 ,671.2 ,652.4 ,2008.8 ,medium_maturity,Paddy soils,,23.5 ,3.7 ,77.0 ,5.8 ,150 ,36 ,75 ,4442 ,5771 
604,M-SWC,MSWC0604,2007,MSWC03,23.8 ,29.1 ,19.6 ,2969.7 ,1722.4 ,571.3 ,814.2 ,2218.7 ,medium_maturity,Paddy soils,,20.5 ,9.7 ,52.0 ,4.7 ,180 ,75 ,90 ,3614 ,6995 
605,M-SWC,MSWC0605,2008,MSWC03,23.6 ,28.8 ,19.7 ,3331.1 ,1922.1 ,720.0 ,815.8 ,2332.2 ,early_maturity,Red earths,,32.3 ,15.3 ,147.0 ,4.8 ,180 ,75 ,90 ,6365 ,8571 
606,M-SWC,MSWC0606,2007,MSWC03,25.9 ,30.9 ,22.3 ,2982.3 ,1832.3 ,578.1 ,709.9 ,1989.0 ,medium_maturity,Paddy soils,,43.5 ,26.7 ,47.0 ,5.8 ,180 ,75 ,90 ,5280 ,6435 
607,M-SWC,MSWC0607,2007,MSWC03,25.9 ,30.9 ,22.2 ,3029.6 ,1859.6 ,578.1 ,725.9 ,2028.7 ,medium_maturity,Paddy soils,,25.0 ,27.9 ,73.0 ,7.5 ,180 ,75 ,90 ,4989 ,6219 
608,M-SWC,MSWC0608,2008,MSWC03,24.5 ,29.4 ,21.0 ,3332.2 ,1972.2 ,539.7 ,778.1 ,2241.9 ,medium_maturity,Red earths,,24.3 ,12.0 ,159.0 ,4.7 ,180 ,75 ,90 ,3540 ,7470 
609,M-SWC,MSWC0609,2008,MSWC03,24.5 ,29.3 ,21.1 ,3798.9 ,2248.9 ,627.6 ,849.1 ,2476.7 ,medium_maturity,Paddy soils,,22.3 ,31.9 ,112.0 ,4.9 ,180 ,75 ,90 ,4515 ,7959 
610,M-SWC,MSWC0610,2008,MSWC03,23.9 ,28.8 ,20.4 ,3199.9 ,1859.9 ,531.3 ,745.1 ,2172.3 ,medium_maturity,Paddy soils,,22.5 ,13.2 ,55.0 ,5.2 ,180 ,75 ,90 ,4718 ,8037 
