Sort,Crop,NO,Year,Province,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
99,W-YZB,WYZB0099,2009,WYZB01,9.7 ,14.5 ,5.8 ,2224.4 ,694.8 ,465.4 ,1197.6 ,2732.4 ,small_spike,Yellow-cinnamon soils,silty clay loam,17.2 ,21.0 ,156.0 ,5.2 ,195 ,72 ,150 ,1718 ,6504 
100,W-YZB,WYZB0100,2006,WYZB01,10.2 ,15.7 ,5.7 ,2082.1 ,602.8 ,333.7 ,1135.6 ,2491.3 ,small_spike,Yellow-cinnamon soils,silty clay loam,19.3 ,20.4 ,29.0 ,5.7 ,195 ,90 ,180 ,1718 ,4736 
101,W-YZB,WYZB0101,2007,WYZB01,9.8 ,15.1 ,5.5 ,2305.6 ,702.7 ,331.7 ,1289.9 ,2839.7 ,small_spike,Yellow-cinnamon soils,silty clay loam,18.1 ,16.8 ,118.0 ,5.7 ,195 ,90 ,180 ,2078 ,5415 
102,W-YZB,WYZB0102,2008,WYZB01,9.9 ,15.4 ,5.4 ,2144.7 ,620.1 ,265.4 ,1247.7 ,2660.3 ,small_spike,Yellow-cinnamon soils,silty clay loam,24.1 ,18.7 ,143.0 ,5.5 ,195 ,72 ,150 ,2933 ,6750 
103,W-YZB,WYZB0103,2008,WYZB01,10.0 ,15.6 ,5.5 ,2220.8 ,656.2 ,265.4 ,1267.3 ,2712.1 ,small_spike,Yellow-cinnamon soils,silty clay loam,18.1 ,16.8 ,146.0 ,5.7 ,195 ,72 ,150 ,1751 ,5768 
104,W-YZB,WYZB0104,2009,WYZB01,8.9 ,13.6 ,5.1 ,1919.8 ,530.2 ,463.8 ,1070.4 ,2453.9 ,small_spike,Yellow-cinnamon soils,silty clay loam,24.1 ,18.7 ,143.0 ,5.5 ,195 ,72 ,150 ,2906 ,5012 
105,W-YZB,WYZB0105,2008,WYZB01,10.1 ,15.6 ,5.5 ,2217.4 ,662.8 ,265.4 ,1269.5 ,2717.6 ,small_spike,Yellow-cinnamon soils,silty clay loam,16.3 ,22.3 ,163.0 ,6.1 ,195 ,72 ,150 ,2898 ,8501 
106,W-YZB,WYZB0106,2007,WYZB01,9.5 ,14.8 ,5.2 ,2152.0 ,649.1 ,330.8 ,1229.4 ,2716.9 ,small_spike,Yellow-cinnamon soils,silty clay loam,19.6 ,20.6 ,110.0 ,5.4 ,195 ,90 ,180 ,2595 ,6315 
107,W-YZB,WYZB0107,2008,WYZB01,9.9 ,15.5 ,5.4 ,2162.6 ,638.0 ,265.4 ,1245.0 ,2667.7 ,small_spike,Yellow-cinnamon soils,silty clay loam,22.6 ,19.1 ,153.0 ,5.2 ,195 ,72 ,150 ,2595 ,6315 
108,W-YZB,WYZB0108,2009,WYZB01,8.9 ,13.7 ,5.1 ,1927.8 ,538.2 ,465.4 ,1069.7 ,2464.5 ,small_spike,Yellow-cinnamon soils,silty clay loam,22.6 ,19.1 ,153.0 ,5.2 ,195 ,72 ,150 ,3015 ,4755 
109,W-YZB,WYZB0109,2007,WYZB01,9.7 ,14.9 ,5.3 ,2198.2 ,675.3 ,330.8 ,1249.9 ,2764.7 ,small_spike,Yellow-cinnamon soils,silty clay loam,19.7 ,14.2 ,95.0 ,7.1 ,195 ,90 ,180 ,2775 ,7710 
110,W-YZB,WYZB0110,2008,WYZB01,10.0 ,15.6 ,5.5 ,2202.5 ,657.9 ,265.4 ,1263.0 ,2705.4 ,small_spike,Yellow-cinnamon soils,silty clay loam,19.8 ,17.4 ,136.0 ,5.7 ,195 ,72 ,150 ,4836 ,8213 
111,W-YZB,WYZB0111,2007,WYZB01,9.3 ,14.5 ,5.0 ,2049.3 ,596.4 ,314.5 ,1192.8 ,2635.6 ,small_spike,Yellow-cinnamon soils,silty clay loam,16.3 ,16.4 ,88.0 ,5.7 ,195 ,90 ,180 ,2895 ,6315 
112,W-YZB,WYZB0112,2009,WYZB01,8.8 ,13.5 ,5.0 ,1859.5 ,516.0 ,456.8 ,1053.0 ,2431.9 ,small_spike,Yellow-cinnamon soils,silty clay loam,23.6 ,19.3 ,116.0 ,6.4 ,210 ,90 ,180 ,2514 ,6623 
113,W-YZB,WYZB0113,2006,WYZB01,10.6 ,16.1 ,6.1 ,2280.8 ,701.5 ,344.8 ,1195.0 ,2628.2 ,small_spike,Yellow-cinnamon soils,loam,12.6 ,8.7 ,69.0 ,6.6 ,195 ,90 ,180 ,2534 ,7437 
114,W-YZB,WYZB0114,2006,WYZB01,10.6 ,15.9 ,6.3 ,2140.1 ,690.8 ,355.6 ,1082.2 ,2479.6 ,small_spike,Yellow-cinnamon soils,loam,12.0 ,3.4 ,169.0 ,7.3 ,210 ,120 ,120 ,1944 ,6956 
115,W-YZB,WYZB0115,2007,WYZB01,9.8 ,15.1 ,5.5 ,2272.4 ,709.5 ,330.8 ,1276.9 ,2823.0 ,small_spike,Yellow-cinnamon soils,silty clay loam,17.2 ,12.0 ,161.0 ,5.7 ,195 ,90 ,180 ,1905 ,7770 
116,W-YZB,WYZB0116,2009,WYZB01,9.1 ,13.9 ,5.3 ,1994.7 ,575.1 ,465.4 ,1098.8 ,2528.2 ,small_spike,Yellow-cinnamon soils,silty clay loam,19.8 ,17.4 ,136.0 ,5.7 ,210 ,90 ,180 ,2510 ,7107 
117,W-YZB,WYZB0117,2006,WYZB01,10.7 ,16.2 ,6.2 ,2293.1 ,713.8 ,344.6 ,1206.0 ,2649.0 ,small_spike,Yellow-cinnamon soils,silty clay loam,17.2 ,18.1 ,69.0 ,5.6 ,195 ,90 ,180 ,2511 ,6440 
118,W-YZB,WYZB0118,2006,WYZB01,10.3 ,15.8 ,5.8 ,2113.3 ,624.0 ,344.1 ,1139.4 ,2510.5 ,small_spike,Yellow-cinnamon soils,silty clay loam,14.8 ,28.3 ,45.0 ,6.7 ,195 ,90 ,180 ,3668 ,6633 
119,W-YZB,WYZB0119,2007,WYZB01,9.4 ,14.6 ,5.1 ,2091.1 ,618.2 ,330.8 ,1208.1 ,2670.0 ,small_spike,Yellow-cinnamon soils,silty clay loam,20.4 ,18.7 ,79.0 ,5.7 ,195 ,90 ,180 ,2285 ,6525 
120,W-YZB,WYZB0120,2007,WYZB01,9.4 ,14.6 ,5.1 ,2095.0 ,612.1 ,312.8 ,1214.6 ,2672.6 ,small_spike,Yellow-cinnamon soils,silty clay loam,21.1 ,17.0 ,74.0 ,7.6 ,195 ,90 ,180 ,1601 ,6936 
121,W-YZB,WYZB0121,2008,WYZB01,10.0 ,15.5 ,5.5 ,2213.2 ,648.6 ,267.2 ,1274.8 ,2717.4 ,small_spike,Yellow-cinnamon soils,silty clay loam,22.3 ,13.5 ,126.0 ,6.3 ,210 ,90 ,180 ,2801 ,7470 
122,W-YZB,WYZB0122,2006,WYZB01,10.5 ,16.0 ,6.0 ,2205.9 ,666.6 ,344.1 ,1171.7 ,2575.2 ,small_spike,Yellow-cinnamon soils,silty clay loam,19.5 ,23.7 ,51.0 ,5.8 ,195 ,90 ,180 ,2606 ,7436 
123,W-YZB,WYZB0123,2007,WYZB01,9.2 ,14.5 ,4.9 ,1984.1 ,591.2 ,326.8 ,1177.6 ,2599.7 ,small_spike,Yellow-cinnamon soils,silty clay loam,19.7 ,18.4 ,86.0 ,5.5 ,195 ,90 ,180 ,2895 ,6630 
124,W-YZB,WYZB0124,2008,WYZB01,9.9 ,15.5 ,5.3 ,2097.5 ,622.9 ,265.3 ,1252.2 ,2663.2 ,small_spike,Yellow-cinnamon soils,silty clay loam,23.6 ,19.3 ,116.0 ,5.4 ,210 ,90 ,180 ,2895 ,6630 
125,W-YZB,WYZB0125,2009,WYZB01,9.1 ,13.9 ,5.3 ,2000.3 ,570.7 ,465.4 ,1101.6 ,2514.9 ,small_spike,Yellow-cinnamon soils,silty clay loam,22.3 ,13.5 ,126.0 ,6.3 ,210 ,90 ,180 ,2756 ,7421 
126,W-YZB,WYZB0126,2009,WYZB01,10.3 ,14.9 ,6.6 ,2587.5 ,916.9 ,488.7 ,1250.6 ,2948.0 ,small_spike,Paddy soils,silty clay loam,11.6 ,39.5 ,125.0 ,7.6 ,225 ,90 ,75 ,3105 ,8025 
127,W-YZB,WYZB0127,2009,WYZB01,9.9 ,14.5 ,6.3 ,2416.6 ,826.0 ,488.7 ,1194.3 ,2824.8 ,small_spike,Fluvo-aquic soils,silty clay loam,14.8 ,24.1 ,173.0 ,8.0 ,225 ,90 ,75 ,3930 ,8700 
128,W-YZB,WYZB0128,2009,WYZB01,10.4 ,15.0 ,6.8 ,2590.0 ,949.4 ,488.7 ,1224.2 ,2941.6 ,small_spike,Paddy soils,silty clay loam,15.2 ,6.7 ,219.0 ,7.8 ,225 ,90 ,75 ,3225 ,8100 
129,W-YZB,WYZB0129,2008,WYZB01,10.1 ,15.0 ,6.0 ,2171.2 ,646.6 ,211.0 ,1114.5 ,2484.7 ,small_spike,Fluvo-aquic soils,sandy loam,14.4 ,9.4 ,293.0 ,7.7 ,225 ,75 ,180 ,2508 ,7553 
130,W-YZB,WYZB0130,2009,WYZB01,8.5 ,12.9 ,5.0 ,1847.5 ,516.9 ,402.4 ,1032.5 ,2422.1 ,medium_spike,Fluvo-aquic soils,sandy loam,20.5 ,18.6 ,97.0 ,8.0 ,225 ,75 ,180 ,2508 ,7553 
131,W-YZB,WYZB0131,2008,WYZB01,11.2 ,16.1 ,7.2 ,2755.3 ,930.7 ,235.7 ,1260.3 ,2827.4 ,small_spike,Yellow earths,silty clay loam,15.7 ,18.5 ,163.0 ,7.6 ,225 ,90 ,60 ,3681 ,7877 
132,W-YZB,WYZB0132,2008,WYZB01,9.8 ,14.6 ,5.9 ,2116.2 ,591.6 ,166.5 ,1046.1 ,2276.8 ,small_spike,Yellow earths,silty clay loam,20.9 ,9.0 ,91.0 ,8.1 ,225 ,90 ,60 ,2834 ,7379 
133,W-YZB,WYZB0133,2008,WYZB01,10.0 ,14.8 ,6.0 ,2167.0 ,622.4 ,161.8 ,1084.4 ,2358.2 ,small_spike,Yellow earths,silty clay loam,9.6 ,17.4 ,65.0 ,5.9 ,225 ,90 ,60 ,3519 ,7871 
134,W-YZB,WYZB0134,2008,WYZB01,9.2 ,14.0 ,5.3 ,1871.9 ,477.3 ,161.6 ,977.7 ,2113.1 ,small_spike,Yellow earths,silty clay loam,14.3 ,17.5 ,100.0 ,6.4 ,225 ,90 ,60 ,3788 ,8352 
135,W-YZB,WYZB0135,2008,WYZB01,9.9 ,14.7 ,6.0 ,2138.9 ,604.3 ,166.5 ,1041.7 ,2267.2 ,small_spike,Yellow earths,silty clay loam,17.9 ,16.1 ,99.0 ,6.6 ,225 ,90 ,60 ,4197 ,8334 
136,W-YZB,WYZB0136,2009,WYZB01,10.3 ,15.0 ,6.7 ,2597.6 ,927.0 ,488.7 ,1248.4 ,2950.6 ,small_spike,Fluvo-aquic soils,silty clay loam,14.7 ,40.8 ,49.0 ,8.0 ,225 ,90 ,75 ,3690 ,8400 
137,W-YZB,WYZB0137,2009,WYZB01,9.8 ,14.3 ,6.2 ,2327.9 ,787.3 ,488.7 ,1148.5 ,2750.8 ,small_spike,Yellow-brown earths,clay loam,16.7 ,36.2 ,154.0 ,5.0 ,225 ,90 ,75 ,2820 ,6840 
138,W-YZB,WYZB0138,2009,WYZB01,10.6 ,15.1 ,6.9 ,2632.4 ,981.8 ,488.7 ,1236.9 ,2975.0 ,small_spike,Yellow-brown earths,silty clay loam,9.7 ,12.0 ,63.0 ,5.8 ,225 ,90 ,75 ,4200 ,8175 
139,W-YZB,WYZB0139,2009,WYZB01,9.6 ,14.1 ,6.0 ,2274.7 ,744.1 ,481.5 ,1148.4 ,2724.4 ,small_spike,Yellow-brown earths,silty clay loam,11.5 ,8.4 ,120.0 ,6.8 ,225 ,90 ,75 ,3480 ,7800 
140,W-YZB,WYZB0140,2009,WYZB01,9.6 ,14.1 ,6.0 ,2274.7 ,744.1 ,481.5 ,1148.4 ,2724.4 ,small_spike,Yellow-brown earths,silty clay loam,20.2 ,12.6 ,145.0 ,6.8 ,225 ,90 ,75 ,3780 ,8325 
141,W-YZB,WYZB0141,2008,WYZB01,10.0 ,15.0 ,5.9 ,2156.2 ,641.6 ,210.4 ,1114.5 ,2480.5 ,small_spike,Fluvo-aquic soils,silty clay loam,14.4 ,9.5 ,158.0 ,7.5 ,225 ,75 ,180 ,1757 ,7253 
142,W-YZB,WYZB0142,2009,WYZB01,8.4 ,12.9 ,4.9 ,1811.2 ,500.6 ,393.9 ,1022.9 ,2395.1 ,medium_spike,Fluvo-aquic soils,silty clay loam,19.9 ,33.5 ,190.0 ,7.7 ,225 ,75 ,90 ,1757 ,7253 
143,W-YZB,WYZB0143,2007,WYZB01,9.3 ,15.2 ,4.6 ,2223.9 ,662.9 ,358.0 ,1230.7 ,2774.2 ,small_spike,Fluvo-aquic soils,silty clay loam,21.2 ,28.6 ,107.0 ,6.4 ,180 ,90 ,150 ,2571 ,7085 
144,W-YZB,WYZB0144,2007,WYZB01,9.3 ,15.2 ,4.6 ,2223.9 ,662.9 ,358.0 ,1230.7 ,2774.2 ,small_spike,Paddy soils,silty clay loam,20.9 ,29.1 ,113.0 ,6.4 ,180 ,90 ,150 ,1601 ,7154 
145,W-YZB,WYZB0145,2007,WYZB01,9.2 ,15.0 ,4.5 ,2177.4 ,636.4 ,358.0 ,1210.8 ,2727.4 ,small_spike,Paddy soils,clay,18.9 ,25.5 ,105.0 ,5.7 ,180 ,90 ,150 ,1389 ,5534 
146,W-YZB,WYZB0146,2007,WYZB01,9.3 ,15.2 ,4.6 ,2223.9 ,662.9 ,358.0 ,1230.7 ,2774.2 ,small_spike,Yellow-brown earths,clay,12.7 ,27.1 ,68.0 ,5.1 ,180 ,90 ,150 ,1493 ,6876 
147,W-YZB,WYZB0147,2007,WYZB01,9.3 ,15.2 ,4.6 ,2223.9 ,662.9 ,358.0 ,1230.7 ,2774.2 ,small_spike,Fluvo-aquic soils,sandy loam,14.7 ,23.6 ,65.0 ,5.0 ,180 ,90 ,150 ,1653 ,7283 
148,W-YZB,WYZB0148,2007,WYZB01,9.7 ,15.5 ,5.0 ,2408.8 ,747.8 ,383.7 ,1292.6 ,2905.9 ,small_spike,Yellow-cinnamon soils,sandy loam,19.0 ,13.0 ,125.0 ,6.9 ,180 ,90 ,150 ,2033 ,7607 
149,W-YZB,WYZB0149,2007,WYZB01,9.3 ,15.2 ,4.6 ,2223.9 ,662.9 ,358.0 ,1230.7 ,2774.2 ,small_spike,Fluvo-aquic soils,silty clay loam,15.8 ,23.3 ,113.0 ,6.1 ,180 ,90 ,150 ,1805 ,8240 
150,W-YZB,WYZB0150,2007,WYZB01,9.3 ,15.2 ,4.6 ,2223.9 ,662.9 ,358.0 ,1230.7 ,2774.2 ,small_spike,Paddy soils,silty clay loam,14.6 ,23.2 ,62.0 ,5.0 ,180 ,90 ,150 ,2165 ,7470 
151,W-YZB,WYZB0151,2007,WYZB01,8.9 ,14.7 ,4.2 ,2010.3 ,579.3 ,357.6 ,1143.9 ,2593.1 ,small_spike,Paddy soils,silty clay loam,20.9 ,31.5 ,138.0 ,7.6 ,180 ,90 ,150 ,1658 ,6711 
152,W-YZB,WYZB0152,2008,WYZB01,9.5 ,15.7 ,4.3 ,2128.6 ,623.1 ,245.9 ,1079.6 ,2481.4 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,17.0 ,16.8 ,150.0 ,7.6 ,180 ,66 ,150 ,1728 ,7197 
153,W-YZB,WYZB0153,2008,WYZB01,9.6 ,15.8 ,4.5 ,2203.6 ,658.1 ,249.9 ,1101.1 ,2530.6 ,small_spike,Yellow-cinnamon soils,sandy loam,20.6 ,32.3 ,97.0 ,6.9 ,180 ,66 ,150 ,2522 ,7595 
154,W-YZB,WYZB0154,2008,WYZB01,9.8 ,16.0 ,4.7 ,2273.4 ,697.9 ,266.7 ,1111.7 ,2566.9 ,small_spike,Yellow-cinnamon soils,clay loam,20.7 ,27.5 ,89.0 ,4.9 ,180 ,66 ,150 ,2154 ,7322 
155,W-YZB,WYZB0155,2008,WYZB01,10.0 ,16.1 ,4.8 ,2345.4 ,729.9 ,266.7 ,1123.8 ,2591.4 ,small_spike,Yellow-cinnamon soils,clay,22.2 ,18.1 ,140.0 ,4.8 ,180 ,66 ,150 ,2210 ,6840 
156,W-YZB,WYZB0156,2008,WYZB01,9.8 ,15.9 ,4.7 ,2269.7 ,694.2 ,266.7 ,1102.2 ,2548.7 ,small_spike,Paddy soils,clay loam,24.2 ,20.6 ,130.0 ,6.3 ,180 ,66 ,150 ,1587 ,5843 
157,W-YZB,WYZB0157,2008,WYZB01,9.8 ,16.0 ,4.7 ,2288.9 ,703.4 ,266.7 ,1102.4 ,2550.2 ,small_spike,Fluvo-aquic soils,silty clay loam,13.2 ,12.5 ,68.0 ,8.4 ,180 ,66 ,150 ,3144 ,7614 
158,W-YZB,WYZB0158,2008,WYZB01,9.9 ,16.0 ,4.8 ,2308.4 ,712.9 ,266.7 ,1108.1 ,2562.0 ,small_spike,Fluvo-aquic soils,silty clay loam,12.8 ,8.8 ,70.0 ,8.4 ,180 ,66 ,150 ,3101 ,6951 
159,W-YZB,WYZB0159,2008,WYZB01,9.8 ,16.0 ,4.5 ,2209.4 ,683.9 ,260.3 ,1101.5 ,2544.6 ,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,21.2 ,8.8 ,142.0 ,8.3 ,180 ,66 ,150 ,1565 ,6872 
160,W-YZB,WYZB0160,2008,WYZB01,9.6 ,15.8 ,4.4 ,2183.1 ,647.6 ,249.9 ,1101.1 ,2526.2 ,small_spike,Paddy soils,clay,20.2 ,11.7 ,139.0 ,7.8 ,180 ,66 ,150 ,1473 ,6788 
161,W-YZB,WYZB0161,2009,WYZB01,9.6 ,15.0 ,5.3 ,2420.1 ,773.1 ,548.2 ,1082.5 ,2646.4 ,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,22.5 ,11.6 ,146.0 ,8.2 ,195 ,66 ,105 ,2336 ,6671 
162,W-YZB,WYZB0162,2009,WYZB01,9.2 ,14.6 ,4.8 ,2199.0 ,662.0 ,472.2 ,1058.5 ,2544.6 ,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,17.5 ,24.4 ,142.0 ,6.8 ,195 ,66 ,105 ,5012 ,7172 
163,W-YZB,WYZB0163,2009,WYZB01,9.4 ,14.8 ,5.0 ,2304.4 ,717.4 ,473.2 ,1069.9 ,2594.9 ,small_spike,Yellow-cinnamon soils,sandy loam,25.2 ,13.3 ,133.0 ,6.7 ,195 ,66 ,105 ,3119 ,7145 
164,W-YZB,WYZB0164,2009,WYZB01,8.9 ,14.1 ,4.6 ,2051.1 ,604.1 ,472.2 ,989.9 ,2419.8 ,small_spike,Yellow-cinnamon soils,loam,15.8 ,12.6 ,110.0 ,6.3 ,195 ,66 ,105 ,2768 ,7004 
165,W-YZB,WYZB0165,2009,WYZB01,9.3 ,14.6 ,5.0 ,2227.3 ,690.3 ,548.2 ,1029.6 ,2527.7 ,small_spike,Fluvo-aquic soils,silty clay loam,13.5 ,17.4 ,65.0 ,4.9 ,195 ,66 ,105 ,3135 ,7320 
166,W-YZB,WYZB0166,2009,WYZB01,9.2 ,14.6 ,4.9 ,2217.9 ,680.9 ,473.2 ,1048.0 ,2542.7 ,small_spike,Yellow-cinnamon soils,clay,13.5 ,14.0 ,89.0 ,5.0 ,195 ,66 ,105 ,1839 ,6608 
167,W-YZB,WYZB0167,2009,WYZB01,9.3 ,14.6 ,5.0 ,2236.8 ,689.8 ,548.2 ,1041.9 ,2545.1 ,small_spike,Fluvo-aquic soils,silty clay loam,14.8 ,17.3 ,44.0 ,4.8 ,195 ,66 ,105 ,3324 ,6957 
168,W-YZB,WYZB0168,2009,WYZB01,9.3 ,14.7 ,5.0 ,2266.0 ,699.0 ,543.7 ,1065.3 ,2581.9 ,small_spike,Fluvo-aquic soils,silty clay loam,13.9 ,12.4 ,72.0 ,7.6 ,195 ,66 ,105 ,2154 ,6879 
169,W-YZB,WYZB0169,2009,WYZB01,9.2 ,14.6 ,4.9 ,2217.9 ,680.9 ,473.2 ,1048.0 ,2542.7 ,small_spike,Yellow-cinnamon soils,silty clay loam,16.4 ,12.5 ,85.0 ,5.8 ,195 ,66 ,105 ,1628 ,6579 
170,W-YZB,WYZB0170,2009,WYZB01,9.3 ,14.5 ,5.0 ,2217.6 ,690.6 ,548.2 ,1022.0 ,2519.8 ,small_spike,Paddy soils,clay,19.7 ,25.9 ,127.0 ,6.6 ,195 ,66 ,105 ,1452 ,6347 
171,W-YZB,WYZB0171,2006,WYZB01,11.3 ,16.3 ,7.2 ,2613.4 ,873.9 ,366.8 ,1223.8 ,2741.4 ,small_spike,Fluvo-aquic soils,clay,15.3 ,15.5 ,125.0 ,8.0 ,165 ,90 ,75 ,3492 ,6705 
172,W-YZB,WYZB0172,2006,WYZB01,11.3 ,16.3 ,7.2 ,2613.4 ,873.9 ,366.8 ,1223.8 ,2741.4 ,small_spike,Fluvo-aquic soils,loam,20.5 ,9.2 ,90.0 ,8.1 ,165 ,90 ,75 ,3825 ,6969 
173,W-YZB,WYZB0173,2007,WYZB01,9.5 ,14.3 ,5.5 ,2225.6 ,660.7 ,319.5 ,1251.8 ,2766.0 ,small_spike,Paddy soils,clay,25.0 ,25.8 ,60.0 ,6.2 ,165 ,135 ,75 ,5112 ,8100 
174,W-YZB,WYZB0174,2008,WYZB01,10.0 ,15.1 ,5.8 ,2307.1 ,703.7 ,193.9 ,1192.7 ,2639.6 ,small_spike,Fluvo-aquic soils,clay,16.8 ,15.8 ,87.0 ,7.7 ,165 ,90 ,75 ,4464 ,7646 
175,W-YZB,WYZB0175,2009,WYZB01,8.9 ,13.5 ,5.2 ,2082.6 ,612.1 ,437.8 ,1066.2 ,2552.3 ,small_spike,Fluvo-aquic soils,sandy loam,17.9 ,18.5 ,79.0 ,8.2 ,165 ,90 ,75 ,4265 ,7010 
176,W-YZB,WYZB0176,2008,WYZB01,10.3 ,15.5 ,6.1 ,2436.7 ,783.3 ,193.9 ,1226.9 ,2737.3 ,small_spike,Fluvo-aquic soils,clay,19.6 ,16.8 ,88.0 ,7.4 ,165 ,90 ,75 ,4554 ,7584 
177,W-YZB,WYZB0177,2006,WYZB01,11.0 ,16.1 ,6.9 ,2504.8 ,815.3 ,363.0 ,1219.4 ,2697.3 ,small_spike,Paddy soils,loamy sand,13.9 ,7.0 ,60.0 ,8.3 ,165 ,90 ,75 ,3851 ,7314 
178,W-YZB,WYZB0178,2006,WYZB01,11.3 ,16.3 ,7.2 ,2613.4 ,873.9 ,366.8 ,1223.8 ,2741.4 ,small_spike,Fluvo-aquic soils,loam,14.6 ,14.4 ,79.0 ,8.3 ,165 ,90 ,75 ,3443 ,6729 
179,W-YZB,WYZB0179,2009,WYZB01,9.1 ,13.7 ,5.3 ,2149.4 ,648.9 ,439.8 ,1088.1 ,2609.8 ,small_spike,Fluvo-aquic soils,sandy loam,18.9 ,17.9 ,82.0 ,7.9 ,165 ,90 ,75 ,5111 ,8582 
180,W-YZB,WYZB0180,2006,WYZB01,11.3 ,16.3 ,7.2 ,2613.4 ,873.9 ,366.8 ,1223.8 ,2741.4 ,small_spike,Fluvo-aquic soils,loam,17.3 ,5.7 ,100.0 ,8.5 ,165 ,90 ,75 ,3492 ,6800 
181,W-YZB,WYZB0181,2009,WYZB01,9.1 ,13.7 ,5.3 ,2149.4 ,648.9 ,439.8 ,1088.1 ,2609.8 ,small_spike,Fluvo-aquic soils,loam,17.6 ,19.2 ,93.0 ,8.1 ,165 ,90 ,75 ,5105 ,8541 
182,W-YZB,WYZB0182,2006,WYZB01,11.3 ,16.3 ,7.2 ,2613.4 ,873.9 ,366.8 ,1223.8 ,2741.4 ,small_spike,Fluvo-aquic soils,clay,14.6 ,7.1 ,101.0 ,8.1 ,165 ,90 ,75 ,3651 ,7185 
183,W-YZB,WYZB0183,2006,WYZB01,11.3 ,16.3 ,7.2 ,2613.4 ,873.9 ,366.8 ,1223.8 ,2741.4 ,small_spike,Fluvo-aquic soils,clay,16.1 ,10.4 ,121.0 ,8.0 ,165 ,90 ,75 ,3851 ,7314 
184,W-YZB,WYZB0184,2008,WYZB01,10.3 ,15.5 ,6.1 ,2436.7 ,783.3 ,193.9 ,1226.9 ,2737.3 ,small_spike,Fluvo-aquic soils,loamy sand,21.3 ,15.7 ,102.0 ,7.1 ,165 ,90 ,75 ,4023 ,6657 
185,W-YZB,WYZB0185,2007,WYZB01,9.6 ,14.4 ,5.5 ,2220.0 ,675.1 ,319.5 ,1234.3 ,2751.4 ,small_spike,Fluvo-aquic soils,clay,16.7 ,11.5 ,149.0 ,8.5 ,165 ,90 ,75 ,3443 ,6729 
186,W-YZB,WYZB0186,2008,WYZB01,10.3 ,15.5 ,6.1 ,2436.7 ,783.3 ,193.9 ,1226.9 ,2737.3 ,small_spike,Lime concretion fluvo-aquic soils,clay,23.5 ,17.2 ,104.0 ,6.7 ,165 ,90 ,75 ,4542 ,7590 
187,W-YZB,WYZB0187,2008,WYZB01,10.0 ,15.1 ,5.8 ,2316.6 ,713.2 ,193.9 ,1187.7 ,2642.9 ,small_spike,Lime concretion fluvo-aquic soils,clay,16.9 ,23.9 ,69.0 ,6.5 ,165 ,90 ,75 ,5262 ,8250 
188,W-YZB,WYZB0188,2009,WYZB01,9.1 ,13.7 ,5.3 ,2149.4 ,648.9 ,439.8 ,1088.1 ,2609.8 ,small_spike,Lime concretion fluvo-aquic soils,clay,18.6 ,18.6 ,78.0 ,6.8 ,165 ,90 ,75 ,5193 ,8457 
189,W-YZB,WYZB0189,2007,WYZB01,9.8 ,14.7 ,5.7 ,2341.4 ,726.5 ,336.7 ,1288.4 ,2862.0 ,small_spike,Lime concretion fluvo-aquic soils,loam,20.5 ,26.2 ,96.0 ,6.4 ,165 ,90 ,75 ,3825 ,6969 
190,W-YZB,WYZB0190,2006,WYZB01,11.1 ,16.1 ,6.9 ,2420.2 ,787.3 ,334.9 ,1237.9 ,2684.4 ,small_spike,Fluvo-aquic soils,silty clay loam,14.5 ,13.6 ,109.0 ,6.0 ,225 ,120 ,150 ,3210 ,7965 
191,W-YZB,WYZB0191,2007,WYZB01,10.9 ,15.7 ,6.7 ,2627.7 ,927.5 ,401.6 ,1229.9 ,2846.0 ,small_spike,Fluvo-aquic soils,silty clay loam,13.2 ,10.6 ,64.0 ,8.1 ,195 ,120 ,150 ,2618 ,5828 
192,W-YZB,WYZB0192,2007,WYZB01,10.4 ,15.3 ,6.3 ,2520.5 ,830.3 ,427.2 ,1250.5 ,2827.5 ,small_spike,Fluvo-aquic soils,silty clay loam,14.6 ,12.2 ,110.0 ,8.1 ,225 ,120 ,150 ,3368 ,7898 
193,W-YZB,WYZB0193,2007,WYZB01,10.3 ,15.2 ,6.1 ,2422.4 ,792.2 ,388.1 ,1234.2 ,2775.5 ,small_spike,Fluvo-aquic soils,silty clay loam,15.8 ,13.8 ,105.0 ,8.1 ,225 ,120 ,150 ,4002 ,7982 
194,W-YZB,WYZB0194,2008,WYZB01,10.6 ,15.6 ,6.4 ,2451.3 ,780.2 ,229.1 ,1111.0 ,2540.4 ,small_spike,Fluvo-aquic soils,silty clay loam,13.6 ,14.6 ,112.0 ,7.8 ,225 ,120 ,150 ,2702 ,9254 
195,W-YZB,WYZB0195,2008,WYZB01,10.9 ,15.9 ,6.6 ,2564.3 ,843.2 ,229.1 ,1151.4 ,2626.1 ,small_spike,Fluvo-aquic soils,sandy loam,14.8 ,27.9 ,118.0 ,6.4 ,225 ,120 ,150 ,3261 ,7541 
