Sort,Crop,NO,Year,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
22,SR-YZB,SRYZB0022,2009,medium_maturity,26.3,30.6,23.1,2997.5,1857.5,708.1,535.8,1634.7,Paddy soils,sandy loam,23.2,14.5,54,4.8,300,150,375,9030
23,SR-YZB,SRYZB0023,2008,medium_maturity,25.7,29.6,22.7,2950.8,1800.8,694.7,474.8,1522.1,Paddy soils,clay,34.7,2.6,34,5.4,300,150,375,10410
24,SR-YZB,SRYZB0024,2009,medium_maturity,26.3,30.4,23.3,2861.8,1771.8,660.1,495.4,1516.5,Paddy soils,loam,32.1,5.4,59,4.6,300,150,375,8985
25,SR-YZB,SRYZB0025,2006,late_maturity,26,30.4,22.4,3117.2,1917.2,478.5,728.9,1966.7,Yellow-cinnamon soils,silty clay loam,24.3,23.3,114,6.8,210,120,240,9458
26,SR-YZB,SRYZB0026,2007,medium_maturity,25.9,29.9,22.8,2820.5,1730.5,798.7,589.8,1666.5,Yellow-cinnamon soils,silty clay loam,21.1,18,91,5.8,210,120,240,7433
27,SR-YZB,SRYZB0027,2009,medium_maturity,26,30.1,22.8,3096.7,1906.7,557.3,684.4,1901.7,Yellow-cinnamon soils,silty clay loam,18.6,18.8,93,6,210,120,240,9519
28,SR-YZB,SRYZB0028,2007,medium_maturity,25.9,29.9,22.8,2768.5,1698.5,799.9,569.2,1613.1,Yellow-cinnamon soils,silty clay loam,20.9,22,89,5.8,210,120,240,8445
29,SR-YZB,SRYZB0029,2007,medium_maturity,25.8,29.8,22.6,2915.1,1785.1,798.9,606.7,1736,Yellow-cinnamon soils,silty clay loam,19.2,21.8,95,5.9,210,120,240,8609
30,SR-YZB,SRYZB0030,2006,late_maturity,26,30.4,22.4,3117.2,1917.2,478.5,728.9,1966.7,Yellow-cinnamon soils,silty clay loam,18.4,27.5,108,6.3,210,120,240,8610
31,SR-YZB,SRYZB0031,2006,late_maturity,26.2,30.6,22.7,2938.5,1818.5,478.5,672.9,1842.8,Yellow-cinnamon soils,silty clay loam,20,8.7,84,5.8,210,120,240,7404
32,SR-YZB,SRYZB0032,2007,medium_maturity,25.7,29.6,22.6,2975.9,1815.9,802.5,605.9,1728.7,Yellow-cinnamon soils,silty clay loam,21.1,21.7,99,6,210,120,240,7346
33,SR-YZB,SRYZB0033,2007,late_maturity,26.1,30.4,22.9,2580.6,1590.6,915.1,496.1,1458.8,Paddy soils,silty clay loam,28.8,27,155,4.8,210,72,180,9243
34,SR-YZB,SRYZB0034,2007,early_maturity,25.6,30,22.5,2946.9,1796.9,934,572.9,1651.4,Paddy soils,loamy sand,14.7,26.2,121,5.3,210,72,180,9113
35,SR-YZB,SRYZB0035,2007,early_maturity,25.6,30,22.5,2946.9,1796.9,934,572.9,1651.4,Paddy soils,clay,24,15.8,81,6,210,72,180,8913
36,SR-YZB,SRYZB0036,2007,medium_maturity,25.4,29.8,22.2,3020.3,1830.3,934,608.7,1718.9,Paddy soils,clay loam,17.8,12.8,93,6.1,210,72,180,8505
37,SR-YZB,SRYZB0037,2007,early_maturity,25.4,29.8,22.2,3020.3,1830.3,934,608.7,1718.9,Paddy soils,loamy sand,15.7,16.7,95,6.4,210,72,180,8636
38,SR-YZB,SRYZB0038,2007,medium_maturity,25.5,29.9,22.4,2987.6,1817.6,934,590.4,1684.8,Paddy soils,sandy loam,25.9,13.4,95,6.4,210,72,180,8798
39,SR-YZB,SRYZB0039,2007,medium_maturity,25.6,30,22.5,2922.7,1782.7,934,564,1634.4,Paddy soils,sandy loam,19.1,14.4,63,5.5,210,72,180,9150
40,SR-YZB,SRYZB0040,2007,early_maturity,25.4,29.8,22.2,3020.3,1830.3,934,608.7,1718.9,Paddy soils,clay,14.5,16.7,95,5.6,210,72,180,8958
41,SR-YZB,SRYZB0041,2007,medium_maturity,25.5,29.8,22.3,3004.4,1824.4,934,599.8,1702.2,Paddy soils,silty clay loam,14.3,15.7,97,5.4,210,72,180,9035
42,SR-YZB,SRYZB0042,2007,medium_maturity,25.5,29.8,22.3,3004.4,1824.4,934,599.8,1702.2,Paddy soils,silty clay loam,19.3,27.6,138,6.6,210,72,180,8741
43,SR-YZB,SRYZB0043,2008,medium_maturity,25.1,29.2,22,2881.5,1731.5,563.7,505.1,1552.7,Paddy soils,clay,18.8,15.1,133,6.7,210,72,180,8748
44,SR-YZB,SRYZB0044,2008,medium_maturity,24.9,29.1,21.8,2884.7,1724.7,563.8,518,1570,Paddy soils,clay,17.2,14.2,98,6.4,210,72,180,8829
45,SR-YZB,SRYZB0045,2008,medium_maturity,24.8,29,21.7,2949.2,1759.2,563.8,520.9,1593.7,Paddy soils,clay,18.6,12.4,124,6.2,210,72,180,8757
46,SR-YZB,SRYZB0046,2008,medium_maturity,24.6,29,21.5,2834.2,1684.2,548.7,523.7,1549.2,Paddy soils,sandy loam,17.2,12.2,80,5.1,210,72,180,8645
47,SR-YZB,SRYZB0047,2008,medium_maturity,24.8,29,21.7,2898.6,1728.6,563.8,512.4,1562.6,Paddy soils,clay,16.1,11.4,83,5.1,210,72,180,8363
48,SR-YZB,SRYZB0048,2008,medium_maturity,25.1,29.3,22.1,2838.5,1708.5,559.6,505.1,1540.1,Paddy soils,clay,15.3,13.7,127,6.7,210,72,180,9236
49,SR-YZB,SRYZB0049,2008,medium_maturity,24.8,29,21.8,2932,1752,563.8,518,1585,Paddy soils,clay,17.2,12.2,80,5.1,210,72,180,9156
50,SR-YZB,SRYZB0050,2006,medium_maturity,22.3,27.2,18.4,2695.7,1485.8,299.1,685.1,1643.3,Paddy soils,silty clay loam,21,13,125,7.1,180,90,200,9225
51,SR-YZB,SRYZB0051,2007,medium_maturity,23.9,28.2,20.5,2719.2,1579.2,456.6,556.9,1515.1,Fluvo-aquic soils,silty clay loam,13.7,12.6,127,7.6,180,90,200,7889
52,SR-YZB,SRYZB0052,2007,medium_maturity,24.2,28.6,20.8,2706.7,1586.7,511.5,556.9,1509.9,Fluvo-aquic soils,silty clay loam,13.6,10.2,92,7.7,180,90,200,8532
53,SR-YZB,SRYZB0053,2006,medium_maturity,24.8,29.2,21.3,3046.4,1816.4,715.4,649,1744.5,Paddy soils,silty clay loam,15.6,16.7,102,6.8,180,90,200,7020
54,SR-YZB,SRYZB0054,2007,medium_maturity,24.7,29,21.5,3016.1,1796.1,740.2,596,1665,Paddy soils,silty clay loam,10.9,10.7,108,6.9,180,90,200,8805
55,SR-YZB,SRYZB0055,2007,medium_maturity,24.7,29,21.5,3016.1,1796.1,740.2,596,1665,Paddy soils,silty clay loam,11.5,10.7,108,7,180,90,200,8775
56,SR-YZB,SRYZB0056,2008,medium_maturity,24.8,29.1,21.7,2853.1,1703.1,567.6,533.9,1561.3,Paddy soils,silty clay loam,16.4,33.7,142,6.2,180,90,200,8885
57,SR-YZB,SRYZB0057,2008,medium_maturity,24.8,29.1,21.7,2853.1,1703.1,567.6,533.9,1561.3,Paddy soils,silty clay loam,16.8,32.3,144,6.3,180,90,200,8780
58,SR-YZB,SRYZB0058,2006,medium_maturity,22.7,27.6,18.9,2748.8,1538.9,299,681.9,1652.4,Paddy soils,silty clay loam,18.7,13.6,116,7,180,90,200,9330
59,SR-YZB,SRYZB0059,2008,medium_maturity,24.6,29,21.4,2956.4,1756.4,567.6,556.5,1612.9,Paddy soils,silty clay loam,14.7,30.7,134,6.4,180,90,200,8730
60,SR-YZB,SRYZB0060,2008,medium_maturity,23,27.3,19.8,2694.4,1524.4,454.3,499,1420.5,Paddy soils,silty clay loam,12.4,24.9,110,6.5,180,90,200,7851
61,SR-YZB,SRYZB0061,2008,late_maturity,25.3,30.5,21.7,3040.2,1840.2,963.2,533,1691.5,Paddy soils,clay,24.6,25.2,79,5.4,210,72,105,8109
62,SR-YZB,SRYZB0062,2007,medium_maturity,25.3,30.5,21.8,3315.1,2005.1,594.9,516.7,1713.1,Paddy soils,clay,22.7,12.8,84,4.6,210,72,105,8507
63,SR-YZB,SRYZB0063,2008,late_maturity,25.3,30.5,21.7,3040.2,1840.2,963.2,533,1691.5,Paddy soils,clay,22.6,12.5,82,4.6,210,72,105,8460
64,SR-YZB,SRYZB0064,2008,late_maturity,25.3,30.6,21.6,3062.4,1852.4,963.2,544,1716.6,Paddy soils,clay,15.5,18.2,43,5.1,210,72,105,7355
65,SR-YZB,SRYZB0065,2008,late_maturity,25.3,30.5,21.7,3040.2,1840.2,963.2,533,1691.5,Paddy soils,silty clay loam,16.5,19.8,54,5.2,210,72,105,7214
66,SR-YZB,SRYZB0066,2009,late_maturity,25.4,30.4,21.7,3219.5,1949.5,764.8,582,1800.2,Paddy soils,sandy loam,25.9,19.2,88,5.3,210,72,105,7761
67,SR-YZB,SRYZB0067,2008,late_maturity,25.3,30.5,21.7,2939.7,1779.7,962,507.4,1620.8,Paddy soils,sandy loam,11.6,18.9,50,5.7,210,72,105,7052
68,SR-YZB,SRYZB0068,2009,late_maturity,25.4,30.5,21.6,3168.8,1918.8,788.7,589.7,1814.2,Paddy soils,sandy loam,25.4,17.9,86,5.4,210,72,105,7067
69,SR-YZB,SRYZB0069,2008,late_maturity,25.3,30.5,21.7,3040.2,1840.2,963.2,533,1691.5,Paddy soils,sandy loam,15.8,19.8,54,5.4,210,72,105,7053
70,SR-YZB,SRYZB0070,2007,medium_maturity,25.3,30.5,21.8,3315.1,2005.1,594.9,516.7,1713.1,Paddy soils,loam,14.6,13.9,75,5.5,210,72,105,6948
71,SR-YZB,SRYZB0071,2009,late_maturity,25.2,30.4,21.5,3255.2,1965.2,788.7,600.7,1852.4,Paddy soils,sandy loam,21.8,17.3,86,4.8,210,72,105,7193
72,SR-YZB,SRYZB0072,2007,late_maturity,25.3,30.5,21.8,3315.1,2005.1,594.9,516.7,1713.1,Paddy soils,sandy loam,15.7,17,59,5.4,210,72,105,7524
73,SR-YZB,SRYZB0073,2007,medium_maturity,25.3,30.5,21.8,3315.1,2005.1,594.9,516.7,1713.1,Paddy soils,silty clay loam,20.6,13.5,87,5.6,210,72,105,7809
74,SR-YZB,SRYZB0074,2008,late_maturity,25.3,30.5,21.7,2939.7,1779.7,962,507.4,1620.8,Paddy soils,sandy loam,15.4,21.1,50,5.4,210,72,105,7968
75,SR-YZB,SRYZB0075,2009,late_maturity,25.4,30.4,21.7,3219.5,1949.5,764.8,582,1800.2,Paddy soils,sandy loam,20.4,16.5,82,5.5,210,72,105,7370
76,SR-YZB,SRYZB0076,2007,late_maturity,25.3,30.5,21.8,3315.1,2005.1,594.9,516.7,1713.1,Paddy soils,sandy loam,15.3,11.8,43,5.6,210,72,105,7223
77,SR-YZB,SRYZB0077,2008,late_maturity,25.3,30.5,21.7,3040.2,1840.2,963.2,533,1691.5,Paddy soils,sandy loam,14.8,22.5,55,5.6,210,72,105,7745
78,SR-YZB,SRYZB0078,2007,late_maturity,25.3,30.5,21.8,3315.1,2005.1,594.9,516.7,1713.1,Paddy soils,sandy loam,21.8,22.4,33,5.4,210,72,105,7718
79,SR-YZB,SRYZB0079,2008,late_maturity,25.3,30.5,21.7,2939.7,1779.7,962,507.4,1620.8,Paddy soils,sandy loam,21.4,20.9,58,5.4,210,72,105,8381
80,SR-YZB,SRYZB0080,2008,medium_maturity,25.5,29.8,22.4,2832.8,1722.8,642,507,1577.4,Paddy soils,silty clay loam,24.7,15.6,54,5.3,210,75,113,8835
81,SR-YZB,SRYZB0081,2008,late_maturity,25.6,29.8,22.5,2836.6,1726.6,642,498.9,1562.2,Paddy soils,clay,17.1,20.9,73,5.3,210,75,120,8633
82,SR-YZB,SRYZB0082,2008,medium_maturity,25.6,29.9,22.6,2614.8,1594.8,642,466.3,1461.3,Paddy soils,clay,24.6,21.1,84,5.3,210,45,113,8385
83,SR-YZB,SRYZB0083,2009,medium_maturity,25.7,30.4,22.1,3078.7,1878.7,515.9,714.2,1989.1,Paddy soils,silty clay loam,17.9,25.4,82,5.4,165,90,120,7997
84,SR-YZB,SRYZB0084,2009,medium_maturity,25.5,30.2,22,3088.1,1878.1,569.9,719.1,2007.6,Paddy soils,silty clay loam,18.2,20.7,43,5.4,180,90,150,7461
85,SR-YZB,SRYZB0085,2008,medium_maturity,25.5,29.8,22.4,2832.8,1722.8,642,507,1577.4,Paddy soils,clay,19.5,16.5,86,5.1,210,90,120,9060
86,SR-YZB,SRYZB0086,2009,medium_maturity,25.7,30.4,22.2,3058.5,1868.5,515.9,714.2,1983.1,Paddy soils,silty clay loam,18.2,18.7,58,5.4,210,75,120,7960
87,SR-YZB,SRYZB0087,2007,medium_maturity,26.6,30.7,23.4,3296.2,2056.2,722.8,699.4,1947.2,Paddy soils,clay loam,14,16.1,84,7.1,204,68,107,7622
88,SR-YZB,SRYZB0088,2008,medium_maturity,26.4,30.3,23.6,2800.9,1740.9,782.9,387.8,1332.2,Paddy soils,silty clay loam,17.2,9.2,58,5.5,180,72,180,8342
89,SR-YZB,SRYZB0089,2008,medium_maturity,26.5,30.4,23.7,2753.9,1713.9,782.9,387.8,1319.3,Paddy soils,silty clay loam,17.5,12.7,66,5.2,180,72,180,8427
90,SR-YZB,SRYZB0090,2008,late_maturity,26.5,30.4,23.7,2755.3,1715.3,782.9,387.8,1321.3,Paddy soils,clay,25.2,7.9,84,5.8,180,72,180,9017
91,SR-YZB,SRYZB0091,2007,medium_maturity,26.8,30.8,23.8,2518.8,1578.8,617.7,517.1,1496.1,Paddy soils,clay loam,24.4,21.5,146,4.9,180,72,150,7910
92,SR-YZB,SRYZB0092,2007,medium_maturity,26.5,30.9,23.3,3150.6,1960.6,639.3,594.2,1724.1,Paddy soils,clay loam,17.8,16.3,118,5.8,210,72,180,8642
93,SR-YZB,SRYZB0093,2007,medium_maturity,26.5,30.9,23.3,3150.6,1960.6,639.3,594.2,1724.1,Paddy soils,silty clay loam,16.5,13.6,115,5.8,210,72,180,8522
94,SR-YZB,SRYZB0094,2007,medium_maturity,26.5,30.9,23.3,3150.6,1960.6,639.3,594.2,1724.1,Paddy soils,silty clay loam,30.8,18,116,4.8,210,72,180,8028
95,SR-YZB,SRYZB0095,2007,medium_maturity,26.5,30.9,23.3,3150.6,1960.6,639.3,594.2,1724.1,Paddy soils,silty clay loam,12.5,27.5,135,5.3,210,72,180,8628
96,SR-YZB,SRYZB0096,2007,medium_maturity,26.5,30.9,23.3,3150.6,1960.6,639.3,594.2,1724.1,Paddy soils,silty clay loam,21.3,10.8,125,6.5,210,72,180,8862
97,SR-YZB,SRYZB0097,2007,medium_maturity,26.5,30.9,23.3,3150.6,1960.6,639.3,594.2,1724.1,Paddy soils,silty clay loam,19.2,15.7,133,6.2,210,72,180,8166
98,SR-YZB,SRYZB0098,2007,medium_maturity,26.5,30.9,23.3,3150.6,1960.6,639.3,594.2,1724.1,Paddy soils,clay loam,16.1,18.3,147,6.2,210,72,180,8352
99,SR-YZB,SRYZB0099,2007,medium_maturity,26.5,30.9,23.3,3150.6,1960.6,639.3,594.2,1724.1,Paddy soils,clay loam,17.5,9.7,109,6.5,210,72,180,9000
100,SR-YZB,SRYZB0100,2007,medium_maturity,26.5,30.9,23.3,3150.6,1960.6,639.3,594.2,1724.1,Paddy soils,silty clay loam,14.8,11.5,105,6.3,210,72,180,7958
101,SR-YZB,SRYZB0101,2008,medium_maturity,26.7,31,23.8,3016.7,1886.7,569.4,520.5,1595.1,Paddy soils,loam,24.5,8.5,50,5.3,240,75,165,9880
102,SR-YZB,SRYZB0102,2008,medium_maturity,27,31.4,24,2782,1752,533.8,502.9,1498.8,Paddy soils,clay loam,42,3.9,134,6.4,240,75,165,9509
103,SR-YZB,SRYZB0103,2006,late_maturity,26.3,31.5,22.4,3333.9,2063.9,454,771.6,2055,Paddy soils,silty clay loam,9.5,10.2,45,5.4,240,90,105,8885
104,SR-YZB,SRYZB0104,2007,late_maturity,25.7,30.5,22.2,3472.4,2122.4,563.9,780.1,2098.2,Paddy soils,silty clay loam,11.1,10.2,76,5.6,240,90,98,8439
105,SR-YZB,SRYZB0105,2007,late_maturity,25.6,30.5,22.1,3459.7,2109.7,563.9,776.3,2086.8,Paddy soils,silty clay loam,10.9,9.6,65,5.6,240,90,98,8406
106,SR-YZB,SRYZB0106,2008,late_maturity,25.3,29.9,22,3389.9,2049.9,625,721,1995.8,Paddy soils,clay loam,11.8,13.8,74,5.7,240,90,135,8418
107,SR-YZB,SRYZB0107,2008,medium_maturity,26.3,30.8,23.1,2995.3,1855.3,602.6,608.2,1734,Paddy soils,loam,11.8,13.8,74,5.7,240,90,135,8379
108,SR-YZB,SRYZB0108,2009,late_maturity,26.5,31.1,23,3202.1,1992.1,707.5,666.1,1860.7,Paddy soils,loam,10.9,7.4,46,5.8,225,90,98,8138
109,SR-YZB,SRYZB0109,2010,medium_maturity,26.8,31.5,23.4,3086.1,1936.1,757.5,683.8,1857.4,Paddy soils,loam,11.5,14.6,69,5.9,240,90,90,7983
