Sort,Crop,NO,Year,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
26,W-NCP,WNCP0026,2008,9.1,15.4,4,2369.3,839.7,111.4,1564.7,3057,small_spike,Cinnamon soils,loam,21,25.3,118,8.3,180,150,135,4881
27,W-NCP,WNCP0027,2008,9.2,15.6,4.1,2425.2,875.6,111.4,1591,3113.4,small_spike,Cinnamon soils,sandy loam,21,25.1,110,8.1,180,150,135,5615
28,W-NCP,WNCP0028,2007,8.8,14.4,4.3,2447,851,177.3,1428.5,3011.7,small_spike,Cinnamon soils,sandy loam,18,34,111,7.8,180,150,120,7515
29,W-NCP,WNCP0029,2007,8.8,14.4,4.2,2430.6,844.6,168.8,1428.5,3007.1,small_spike,Cinnamon soils,sandy loam,15,27,109,7.8,225,150,150,7845
30,W-NCP,WNCP0030,2008,9.6,15.9,4.5,2582.9,973.3,120.9,1620.9,3211.1,small_spike,Cinnamon soils,sandy loam,22,32.6,132,8.2,180,150,120,4713
31,W-NCP,WNCP0031,2008,8.9,15.2,3.8,2280.7,791.1,95.4,1540.1,2988.5,small_spike,Cinnamon soils,loam,15,39.2,116,8.3,225,150,150,6396
32,W-NCP,WNCP0032,2007,8.7,14.3,4.1,2395.8,819.8,177.3,1424.2,2989.9,small_spike,Cinnamon soils,loam,18,35,147,7.8,225,150,150,8835
33,W-NCP,WNCP0033,2007,8.4,13.9,3.8,2276.3,804.3,170.3,1336.3,2848.9,small_spike,Fluvo-aquic soils,loam,21,22,69,8,210,90,90,6545
34,W-NCP,WNCP0034,2007,7.9,13.4,3.3,2053.2,701.2,147.7,1288.2,2717.5,small_spike,Cinnamon soils,sandy loam,11.4,22,91,7.9,225,113,105,6348
35,W-NCP,WNCP0035,2007,8,13.5,3.4,2122.5,720.5,147.7,1330.8,2787.6,small_spike,Cinnamon soils,sandy clay loam,15.5,8.8,70,7.9,225,120,150,6977
36,W-NCP,WNCP0036,2008,9.4,15.3,4.3,2444.4,936.3,119.3,1529.1,3080.7,small_spike,Fluvo-aquic soils,loam,21,22,69,8,210,90,90,6884
37,W-NCP,WNCP0037,2008,8.7,14.7,3.6,2181.5,793.4,104.1,1454.2,2907.1,small_spike,Cinnamon soils,sandy loam,11.4,22,91,7.9,225,113,105,6773
38,W-NCP,WNCP0038,2007,8.1,13.6,3.5,2158.9,736.9,150.5,1341.1,2811.5,small_spike,Cinnamon soils,sandy clay loam,14.6,14,71,7.9,210,135,120,6318
39,W-NCP,WNCP0039,2008,9,15,3.9,2319,860.9,104.1,1512.5,3010.3,small_spike,Cinnamon soils,sandy clay loam,14.6,14,71,7.9,210,135,120,6102
40,W-NCP,WNCP0040,2008,9,15,3.9,2319,860.9,104.1,1512.5,3010.3,small_spike,Cinnamon soils,loam,15.4,26.2,65,7.9,210,135,120,6705
41,W-NCP,WNCP0041,2007,8.5,13.9,3.8,2289.1,807.1,170.3,1346.6,2865.3,small_spike,Cinnamon soils,silt loam,8.5,15,39,7.9,210,105,90,6248
42,W-NCP,WNCP0042,2007,8.2,13.7,3.6,2194.1,762.1,170.3,1320.7,2801.6,small_spike,Cinnamon soils,loamy sand,13.6,38.1,76,8.2,210,105,90,6092
43,W-NCP,WNCP0043,2008,9.4,15.3,4.3,2464.1,946,119.3,1537.7,3095,small_spike,Cinnamon soils,silt loam,8.5,15,39,7.9,210,105,90,5720
44,W-NCP,WNCP0044,2008,9.1,15.1,4,2354.1,886,107.2,1513.7,3033.1,small_spike,Cinnamon soils,loamy sand,13.6,38.1,76,8.2,210,105,90,5685
45,W-NCP,WNCP0045,2008,9.2,15.7,3.7,2427.7,950.3,137.1,1688.3,3215.6,small_spike,Fluvo-aquic soils,silt loam,9.6,26.4,38,8.3,210,90,90,5516
46,W-NCP,WNCP0046,2008,9.4,15.6,4.3,2431,920.4,80.8,1704.8,3236.4,small_spike,Cinnamon soils,loam,19.8,71.4,134,8,73,150,150,6105
47,W-NCP,WNCP0047,2008,9.2,15.4,4.1,2361.5,880.9,80.8,1676.7,3174.4,small_spike,Cinnamon soils,loamy sand,15.2,25.5,111,8,60,150,120,6147
48,W-NCP,WNCP0048,2006,9.7,15.4,5,2513.2,973.8,141,1423.5,2932.7,small_spike,Cinnamon soils,loam,23.5,52,125,8.5,73,150,150,6534
49,W-NCP,WNCP0049,2006,9.9,15.6,5.1,2556.8,1007.4,141,1437.4,2979.8,small_spike,Cinnamon soils,loam,24.2,79,111,8.5,73,150,150,6656
50,W-NCP,WNCP0050,2006,9.7,15.4,5,2499.2,959.8,141,1419.1,2915.6,small_spike,Fluvo-aquic soils,loam,9.3,8.5,129,8.5,60,150,120,7635
51,W-NCP,WNCP0051,2007,8.7,14.2,4,2299.1,800.3,229.8,1515.5,3044.7,small_spike,Cinnamon soils,loam,19.1,56,64,8.4,73,150,150,7425
52,W-NCP,WNCP0052,2008,9.7,15.9,4.6,2550.2,999.6,88.4,1718.7,3300,small_spike,Cinnamon soils,loam,19,54.3,68,8.4,73,150,150,7824
53,W-NCP,WNCP0053,2009,7.7,13.1,3.2,2261.5,891.6,162.3,1647.7,3270.1,small_spike,Cinnamon soils,loam,15.5,28.1,118,8,225,150,150,6527
54,W-NCP,WNCP0054,2009,7,12.4,2.5,1986.4,736.5,141.6,1545.1,3043.5,small_spike,Fluvo-aquic soils,loam,16.6,8.9,65,8.3,183,150,120,7154
55,W-NCP,WNCP0055,2007,8.7,14.2,4,2299.1,800.3,229.8,1515.5,3044.7,small_spike,Cinnamon soils,loam,13.2,17.1,111,8.5,60,150,120,5996
56,W-NCP,WNCP0056,2009,7,12.3,2.5,1991.5,731.6,142,1546.1,3043.3,small_spike,Cinnamon soils,loamy sand,23.5,30.2,105,8,183,150,120,6396
57,W-NCP,WNCP0057,2009,7.7,13.1,3.2,2242.8,882.9,162.3,1637,3252.2,small_spike,Cinnamon soils,loam,15,4.4,58,6.5,183,150,120,3786
58,W-NCP,WNCP0058,2008,8.9,15.4,3.7,2334.9,850.5,90.7,1661.3,3165.5,small_spike,Cinnamon soils,loamy sand,25.5,72.6,150,6.8,225,150,150,7925
59,W-NCP,WNCP0059,2008,9,15.5,3.8,2380.6,886.2,89.8,1688.1,3218,small_spike,Cinnamon soils,sandy clay loam,18.8,12.7,74,7.2,225,150,150,6431
60,W-NCP,WNCP0060,2008,9,15.5,3.8,2351,866.6,89.8,1674.8,3189.6,small_spike,Cinnamon soils,loam,19.4,12.8,80,8.3,180,150,120,5831
61,W-NCP,WNCP0061,2008,9.1,15.6,3.9,2405.9,901.5,89.8,1699.1,3242.7,small_spike,Cinnamon soils,loamy sand,19.2,14.2,73,6.9,180,150,120,4970
62,W-NCP,WNCP0062,2008,9,15.5,3.8,2351,866.6,89.8,1674.8,3189.6,small_spike,Cinnamon soils,clay,15.6,15.3,54,7.1,225,150,150,8000
63,W-NCP,WNCP0063,2008,9.1,15.6,3.9,2405.9,901.5,89.8,1699.1,3242.7,small_spike,Cinnamon soils,loamy sand,22.9,20.4,80,6.8,225,150,150,6620
64,W-NCP,WNCP0064,2008,9,15.5,3.8,2378.3,873.9,96.9,1674.8,3198.8,small_spike,Cinnamon soils,loamy sand,20.5,27.4,82,8.3,225,150,150,7079
65,W-NCP,WNCP0065,2008,9.1,15.6,3.9,2405.9,901.5,89.8,1699.1,3242.7,small_spike,Cinnamon soils,loam,13.7,34.6,108,7.7,225,150,150,6491
66,W-NCP,WNCP0066,2008,9,15.5,3.8,2351,866.6,89.8,1674.8,3189.6,small_spike,Cinnamon soils,loamy sand,21.4,49.5,136,8,225,150,150,8180
67,W-NCP,WNCP0067,2009,7.3,12.7,2.8,2136.3,820.6,123.7,1540.3,3105.3,small_spike,Cinnamon soils,loamy sand,18.6,30.1,146,8.4,225,150,150,6957
68,W-NCP,WNCP0068,2009,7.6,13.1,3.1,2231.5,895.8,134.9,1571.6,3189.9,small_spike,Cinnamon soils,loamy sand,16.8,20.1,72,7.9,225,150,150,6890
69,W-NCP,WNCP0069,2009,7.3,12.8,2.9,2159.6,833.9,134.9,1549.3,3126.9,small_spike,Cinnamon soils,loamy sand,19.5,14.6,92,8.3,180,150,120,5198
70,W-NCP,WNCP0070,2009,7.2,12.7,2.7,2107.4,811.7,134.9,1529.2,3088.2,small_spike,Cinnamon soils,loamy sand,11.2,22.1,75,8.1,180,150,120,5066
71,W-NCP,WNCP0071,2009,7.3,12.9,2.8,2131.5,845.8,134.7,1552.9,3133.6,small_spike,Cinnamon soils,loamy sand,16.7,27.7,93,7.9,180,150,120,5126
72,W-NCP,WNCP0072,2009,7.5,13.1,3,2215.5,889.8,134.9,1567.8,3180.8,small_spike,Cinnamon soils,loamy sand,20.3,32.4,94,8.3,225,150,150,6869
73,W-NCP,WNCP0073,2009,7.4,12.9,2.9,2146.8,851.1,134.9,1552.9,3138,small_spike,Cinnamon soils,loamy sand,13.5,42.6,98,8.3,225,150,150,6219
74,W-NCP,WNCP0074,2009,7.3,12.8,2.8,2149.4,823.7,121.4,1552.5,3119.6,small_spike,Cinnamon soils,loamy sand,13.6,63.6,149,8.4,225,150,150,6354
75,W-NCP,WNCP0075,2008,9.5,15.6,4.5,2409,894.3,94.4,1635,3131.1,small_spike,Cinnamon soils,loamy sand,17.6,12.8,144,8,225,150,150,8325
76,W-NCP,WNCP0076,2008,9.9,15.9,4.8,2554,969.3,94.4,1691.3,3251.3,small_spike,Cinnamon soils,loamy sand,21.5,6.4,133,7.6,180,150,120,6675
77,W-NCP,WNCP0077,2009,7.7,13,3.4,2143.7,848.3,119.3,1575.6,3164.9,small_spike,Cinnamon soils,loamy sand,19.5,6.3,117,7.9,225,150,150,7530
78,W-NCP,WNCP0078,2009,8.2,13.4,3.9,2334,948.6,121.1,1635.4,3297.3,small_spike,Cinnamon soils,loamy sand,14.2,11.2,133,8,225,150,150,4995
79,W-NCP,WNCP0079,2009,7.8,13.1,3.5,2210,874.6,119.8,1594.6,3205.3,small_spike,Cinnamon soils,loamy sand,14.8,10.5,106,8.1,225,150,150,4395
80,W-NCP,WNCP0080,2009,7.8,13,3.5,2198.9,863.5,119.8,1587.8,3189.7,small_spike,Cinnamon soils,loamy sand,15.8,21.9,158,7.8,225,150,150,6885
81,W-NCP,WNCP0081,2009,7.8,13.1,3.6,2215.8,870.4,119.8,1593.2,3200.9,small_spike,Cinnamon soils,loamy sand,14.7,6,109,8,180,150,120,5190
82,W-NCP,WNCP0082,2009,7.8,13,3.5,2191.5,856.1,116.5,1584.1,3179.1,small_spike,Cinnamon soils,loamy sand,21.5,6.4,133,7.6,180,150,120,7350
83,W-NCP,WNCP0083,2009,7.8,13.1,3.6,2215.8,870.4,119.8,1593.2,3200.9,small_spike,Cinnamon soils,loamy sand,18.2,7.2,163,8,180,150,120,6990
84,W-NCP,WNCP0084,2005,8.4,14.9,2.9,2322.9,792.3,123.3,1652.8,3218.6,small_spike,Cinnamon soils,loam,18.2,26.4,130,8.3,180,150,120,6090
85,W-NCP,WNCP0085,2005,8.4,14.9,2.9,2328.5,797.9,123.3,1654.9,3227.9,small_spike,Cinnamon soils,loam,16.2,17.3,110,8.2,180,150,120,8175
86,W-NCP,WNCP0086,2006,9.5,15.8,4,2501,980,139.1,1491.3,3068.5,small_spike,Cinnamon soils,loam,14.7,15.2,70,8.1,180,150,120,7488
87,W-NCP,WNCP0087,2006,9.4,15.6,3.9,2433.4,942.4,139.1,1468.5,3019.8,small_spike,Cinnamon soils,loamy sand,17.8,40.9,200,8.2,180,150,120,7356
88,W-NCP,WNCP0088,2006,9.4,15.7,3.9,2460.1,959.1,139.1,1479.9,3045.2,small_spike,Cinnamon soils,loam,15.4,31.9,80,8.1,180,150,120,7355
89,W-NCP,WNCP0089,2007,8.3,14.4,3.2,2270.3,761.4,234.5,1513.4,3098.7,small_spike,Cinnamon soils,loam,18.2,26.4,130,8.3,180,150,120,6537
90,W-NCP,WNCP0090,2007,8.3,14.5,3.2,2265.6,766.7,228.6,1518.3,3107.6,small_spike,Cinnamon soils,loamy sand,22.5,23,110,7.9,180,150,120,7073
91,W-NCP,WNCP0091,2007,8.3,14.4,3.2,2270.3,761.4,234.5,1513.4,3098.7,small_spike,Cinnamon soils,loamy sand,19.1,31.9,79,8,225,60,150,5592
92,W-NCP,WNCP0092,2008,9,15.8,3.4,2390.5,899.3,94.9,1718.5,3278.5,small_spike,Cinnamon soils,loamy sand,20.8,41,90,7.9,180,150,120,6647
93,W-NCP,WNCP0093,2008,9,15.8,3.4,2417.4,916.2,94.9,1725.8,3297.5,small_spike,Cinnamon soils,sandy clay loam,16.8,41,110,8.2,180,150,120,5688
94,W-NCP,WNCP0094,2009,6.7,12.6,1.9,1986.1,730.2,113.3,1435,2961.8,small_spike,Cinnamon soils,loam,17.9,22,120,8,180,150,120,7323
95,W-NCP,WNCP0095,2009,6.7,12.6,1.8,1980.3,734.4,113.3,1436,2964.4,small_spike,Cinnamon soils,loamy sand,20.8,41,90,7.9,180,150,120,7239
96,W-NCP,WNCP0096,2009,6.7,12.6,1.8,1969.7,723.8,113.3,1426.6,2946.7,small_spike,Cinnamon soils,loamy sand,10.7,31.9,79,8.2,180,150,120,5679
97,W-NCP,WNCP0097,2009,6.7,12.6,1.8,1980.3,734.4,113.3,1436,2964.4,small_spike,Cinnamon soils,loam,15.1,21.8,100,8.2,180,150,120,5415
98,W-NCP,WNCP0098,2009,6.5,12.5,1.7,1926.3,700.4,113.3,1417.8,2920.8,small_spike,Cinnamon soils,loam,16.2,17.9,82,8,180,150,120,5885
99,W-NCP,WNCP0099,2009,6.5,12.5,1.7,1926.3,700.4,113.3,1417.8,2920.8,small_spike,Cinnamon soils,loam,14.7,14.7,70,8.1,180,150,120,7325
100,W-NCP,WNCP0100,2009,6.8,12.7,1.9,2003.3,737.4,113.3,1444.3,2978,small_spike,Cinnamon soils,loam,21.6,21.2,100,8,225,60,150,8124
101,W-NCP,WNCP0101,2007,9,14.5,4.6,2308.8,817.2,169,1374.3,2877.1,small_spike,Fluvo-aquic soils,loamy sand,14.8,20,80,8.2,180,150,120,4910
102,W-NCP,WNCP0102,2008,9.3,15.4,4.3,2366.9,889.6,97.2,1618.5,3127.4,small_spike,Fluvo-aquic soils,loamy sand,17.3,70,82,7.9,180,150,120,7139
103,W-NCP,WNCP0103,2008,9.2,15.3,4.2,2333.1,875.8,97.2,1602,3099.2,small_spike,Fluvo-aquic soils,loamy sand,15.3,73,74,8,180,150,120,6513
104,W-NCP,WNCP0104,2008,9.4,15.5,4.4,2406.2,908.9,97.2,1632.7,3160,small_spike,Fluvo-aquic soils,loam,21.1,32,70,7.9,225,150,150,6830
105,W-NCP,WNCP0105,2008,9.5,15.6,4.4,2455.4,928.1,97.2,1649.6,3193.9,small_spike,Fluvo-aquic soils,loamy sand,14.8,20,80,8.2,180,150,120,6789
106,W-NCP,WNCP0106,2008,9.4,15.5,4.4,2413.1,905.8,97.2,1632.1,3157,small_spike,Fluvo-aquic soils,loamy sand,15,11,80,8.3,180,150,120,7133
107,W-NCP,WNCP0107,2008,9.4,15.6,4.4,2438.2,920.9,97.2,1642.1,3180.2,small_spike,Fluvo-aquic soils,loamy sand,13.7,19,40,8.3,180,150,120,7119
108,W-NCP,WNCP0108,2009,7.6,12.8,3.4,2156,843.6,91.6,1502.1,3064.8,small_spike,Fluvo-aquic soils,loamy sand,22.1,27.4,80,8.1,180,150,120,7004
109,W-NCP,WNCP0109,2009,6.8,12,2.7,1895.5,683.1,90.7,1422.7,2865,small_spike,Fluvo-aquic soils,loamy sand,17.2,26,140,8.1,180,150,120,6774
110,W-NCP,WNCP0110,2009,7.5,12.7,3.3,2122.6,830.2,91.1,1493,3044.7,small_spike,Fluvo-aquic soils,loamy sand,24.1,34.7,90,8.1,225,150,150,7179
111,W-NCP,WNCP0111,2009,7.6,12.8,3.4,2156,843.6,91.6,1502.1,3064.8,small_spike,Fluvo-aquic soils,loamy sand,24.6,34.3,70,8.1,225,150,150,7412
112,W-NCP,WNCP0112,2009,7.5,12.7,3.3,2122.6,830.2,91.1,1493,3044.7,small_spike,Fluvo-aquic soils,loamy sand,17.8,25.7,90,8.1,180,150,120,7478
113,W-NCP,WNCP0113,2009,7.6,12.8,3.5,2172.7,850.3,91.6,1502.1,3069.4,small_spike,Fluvo-aquic soils,loam,27.4,40.8,100,7.9,225,150,150,7224
114,W-NCP,WNCP0114,2009,7.7,12.9,3.5,2190,857.6,91.6,1511,3085.1,small_spike,Fluvo-aquic soils,loamy sand,15.3,30,90,8.1,180,150,120,6861
115,W-NCP,WNCP0115,2009,7.7,12.9,3.5,2190,857.6,91.6,1511,3085.1,small_spike,Fluvo-aquic soils,loamy sand,13.1,26.5,80,8.1,180,150,120,7010
116,W-NCP,WNCP0116,2009,7.7,12.9,3.5,2190,857.6,91.6,1511,3085.1,small_spike,Fluvo-aquic soils,loamy sand,16.6,26.9,80,8.1,180,150,120,7215
117,W-NCP,WNCP0117,2009,6.5,11.7,2.4,1788.4,616,82.8,1383.2,2764.4,small_spike,Fluvo-aquic soils,loamy sand,16.2,29.3,80,8.1,180,150,120,7283
118,W-NCP,WNCP0118,2007,9,14.5,4.7,2363.4,831.8,169,1396.4,2920.5,small_spike,Fluvo-aquic soils,loam,21.1,32,70,7.9,225,150,150,6380
119,W-NCP,WNCP0119,2007,9,14.5,4.6,2322.6,821,169,1383.7,2892.4,small_spike,Fluvo-aquic soils,loamy sand,13.7,19,40,8.3,180,150,120,7220
120,W-NCP,WNCP0120,2007,9,14.6,4.5,2289.7,814.5,165.4,1658.5,3208.5,small_spike,Fluvo-aquic soils,loam,16.2,30.9,80,8.7,225,120,90,7080
121,W-NCP,WNCP0121,2007,9,14.4,4.5,2349.8,794.6,168.7,1676.3,3237.2,small_spike,Fluvo-aquic soils,loamy sand,12.3,24.6,70,8.8,225,120,90,7635
122,W-NCP,WNCP0122,2007,8.9,14.5,4.4,2253.1,797.9,165.4,1641.8,3174.7,small_spike,Fluvo-aquic soils,loam,17.3,27.3,160,8.5,180,120,90,6203
123,W-NCP,WNCP0123,2007,9.1,14.6,4.6,2309.4,824.2,170.8,1658.5,3216,small_spike,Fluvo-aquic soils,loamy sand,9.6,49.9,110,8.8,225,120,90,7971
124,W-NCP,WNCP0124,2007,9,14.6,4.5,2297,811.8,165.4,1669.6,3219.5,small_spike,Fluvo-aquic soils,loamy sand,19.9,31.8,120,8.6,225,120,90,7169
125,W-NCP,WNCP0125,2008,9.4,15.5,4.5,2389.6,892.4,156.9,1817.8,3356.6,small_spike,Fluvo-aquic soils,loam,22.6,17.8,150,8.5,225,120,90,8295
126,W-NCP,WNCP0126,2008,9.3,15.3,4.4,2293.2,856,156.9,1770,3291.6,small_spike,Fluvo-aquic soils,loam,16.3,5.8,160,8.2,225,120,90,7001
127,W-NCP,WNCP0127,2008,9.6,15.7,4.7,2479,931.8,156.9,1851.4,3426.3,small_spike,Fluvo-aquic soils,loam,17.7,19.3,110,8.8,180,120,90,6540
128,W-NCP,WNCP0128,2009,7.7,12.8,3.4,2142.4,828.9,123,1579.7,3109.5,small_spike,Fluvo-aquic soils,loam,11.3,13.6,110,8.3,180,120,90,4901
129,W-NCP,WNCP0129,2009,7.9,13,3.6,2201.6,868.1,127.5,1588.8,3143.3,small_spike,Fluvo-aquic soils,loam,17.9,20.3,110,8.5,225,120,90,7271
130,W-NCP,WNCP0130,2009,8.1,13.3,3.8,2266.8,923.3,128,1607.4,3190.9,small_spike,Fluvo-aquic soils,loamy sand,17.8,22.6,80,8.6,225,120,90,6804
131,W-NCP,WNCP0131,2006,9.5,15.7,4.2,2506.4,977.4,123,1458.1,2993.1,small_spike,Cinnamon soils,loam,17.6,18,84,8,195,180,105,7515
132,W-NCP,WNCP0132,2006,9.2,15.3,3.9,2363.2,904.2,123,1407.3,2897.8,small_spike,Cinnamon soils,loam,15.6,15,86,7.8,135,120,60,5400
133,W-NCP,WNCP0133,2006,9.5,15.7,4.2,2506.4,977.4,123,1458.1,2993.1,small_spike,Cinnamon soils,loam,20.2,19,100,8.1,195,180,105,7950
134,W-NCP,WNCP0134,2006,9.5,15.7,4.2,2528.5,989.5,123,1467.5,3009.8,small_spike,Cinnamon soils,sandy clay loam,16,18,82,7.9,165,135,75,6825
135,W-NCP,WNCP0135,2006,9.4,15.6,4.1,2464,955,123,1439.9,2960.8,small_spike,Cinnamon soils,loam,20,41,120,7.8,195,180,105,7650
136,W-NCP,WNCP0136,2006,9.4,15.6,4.1,2464,955,123,1439.9,2960.8,small_spike,Cinnamon soils,loamy sand,16.5,12,87,8.1,165,135,75,6600
137,W-NCP,WNCP0137,2006,9.2,15.3,3.9,2363.2,904.2,123,1407.3,2897.8,small_spike,Cinnamon soils,loam,15.6,27,62,8,135,120,60,6150
138,W-NCP,WNCP0138,2006,9.6,15.2,4.8,2523.9,984.4,142.9,1402.7,2935.8,small_spike,Cinnamon soils,loam,14.3,22,81,8,165,135,75,6855
139,W-NCP,WNCP0139,2007,8.5,14.4,3.6,2320.8,789.7,214.4,1555.4,3119.7,small_spike,Cinnamon soils,loam,18.8,20.2,104,8,195,180,105,7200
140,W-NCP,WNCP0140,2007,8.3,14.3,3.4,2235.1,754,172.7,1553.1,3093.6,small_spike,Cinnamon soils,loamy sand,18.4,33.3,114,7.9,165,135,75,5730
141,W-NCP,WNCP0141,2007,8.4,14.4,3.5,2284,772.9,200,1553.1,3107.4,small_spike,Cinnamon soils,loam,12.5,12.1,68,8,165,135,75,7065
142,W-NCP,WNCP0142,2007,8.3,14.3,3.3,2222.5,751.4,172.7,1547.6,3082.3,small_spike,Cinnamon soils,loamy sand,17.2,14.2,86,8.1,165,135,75,7011
143,W-NCP,WNCP0143,2007,8.4,14.3,3.4,2250.4,759.3,173.8,1553.1,3098.2,small_spike,Cinnamon soils,loam,25.7,29,110,7.9,195,180,105,6779
144,W-NCP,WNCP0144,2007,8.4,14.4,3.4,2267.2,766.1,177.7,1553.1,3102.8,small_spike,Cinnamon soils,loam,16.3,17,92,7.9,165,135,75,5649
145,W-NCP,WNCP0145,2007,8.3,14.3,3.4,2235.1,754,172.7,1553.1,3093.6,small_spike,Cinnamon soils,loam,20.2,39,118,7.8,195,180,105,6795
146,W-NCP,WNCP0146,2008,9.2,15.8,3.5,2465.3,931.5,111.2,1810.1,3407.9,small_spike,Cinnamon soils,sandy clay loam,15.5,21,76,7.9,165,135,75,6390
147,W-NCP,WNCP0147,2008,9.2,15.9,3.5,2444.2,940.4,105.4,1807,3402.7,small_spike,Cinnamon soils,loam,25.1,32,118,8.1,195,135,105,8460
148,W-NCP,WNCP0148,2008,9.1,15.8,3.5,2447.2,923.4,111.2,1802,3393.1,small_spike,Cinnamon soils,loamy sand,15.6,12,87,7.7,165,135,75,7095
149,W-NCP,WNCP0149,2008,9.1,15.8,3.4,2431.6,917.8,105.4,1802,3388.5,small_spike,Cinnamon soils,loam,17.9,35,102,7.9,195,135,105,6780
150,W-NCP,WNCP0150,2008,9.1,15.8,3.4,2431.6,917.8,105.4,1802,3388.5,small_spike,Cinnamon soils,loam,17.2,29,65,7.8,150,120,60,6480
151,W-NCP,WNCP0151,2008,8.9,15.6,3.3,2368.7,878.8,104.5,1796.8,3385.5,small_spike,Fluvo-aquic soils,loamy sand,17.1,43,118,8.5,225,150,150,5601
152,W-NCP,WNCP0152,2008,8.9,15.6,3.3,2368.7,878.8,104.5,1796.8,3385.5,small_spike,Fluvo-aquic soils,loamy sand,25.3,27.2,112,8.4,225,150,150,7601
153,W-NCP,WNCP0153,2008,8.9,15.6,3.3,2368.7,878.8,104.5,1796.8,3385.5,small_spike,Fluvo-aquic soils,loamy sand,19.9,21.6,47,8.4,225,150,150,7001
154,W-NCP,WNCP0154,2008,8.9,15.6,3.3,2368.7,878.8,104.5,1796.8,3385.5,small_spike,Fluvo-aquic soils,loamy sand,18.1,24.3,47,7.9,225,150,150,6798
155,W-NCP,WNCP0155,2008,8.9,15.6,3.3,2368.7,878.8,104.5,1796.8,3385.5,small_spike,Fluvo-aquic soils,loamy sand,20,27.4,100,8.4,225,150,150,6000
156,W-NCP,WNCP0156,2008,8.9,15.6,3.3,2368.7,878.8,104.5,1796.8,3385.5,small_spike,Fluvo-aquic soils,loam,16.7,20.3,90,8.4,180,150,120,7100
157,W-NCP,WNCP0157,2005,8.3,14.6,3.4,2207.8,755.6,64.5,1531.3,3012.7,small_spike,Fluvo-aquic soils,loam,19,26.8,166,8.3,315,180,120,6816
158,W-NCP,WNCP0158,2005,8.3,14.6,3.4,2199.6,747.4,64.2,1527.8,3001,small_spike,Fluvo-aquic soils,clay,17,22.7,52,8.2,315,180,120,6171
159,W-NCP,WNCP0159,2005,8.3,14.6,3.3,2206.4,744.2,64.4,1542.7,3019.2,small_spike,Fluvo-aquic soils,loamy sand,12,9.4,128,8,315,180,120,7458
160,W-NCP,WNCP0160,2005,8.3,14.6,3.4,2199.6,747.4,64.2,1527.8,3001,small_spike,Fluvo-aquic soils,loam,10,11.7,104,8.1,315,180,120,7065
161,W-NCP,WNCP0161,2005,8.3,14.6,3.4,2199.6,747.4,64.2,1527.8,3001,small_spike,Fluvo-aquic soils,loam,15,17,216,8.3,315,180,120,5763
162,W-NCP,WNCP0162,2005,8.3,14.6,3.4,2207.8,755.6,64.5,1531.3,3012.7,small_spike,Fluvo-aquic soils,loam,17,18.9,120,7.9,315,180,120,5981
163,W-NCP,WNCP0163,2005,7.9,14.3,3.1,2123.6,671.4,64.8,1520.7,2951.7,small_spike,Fluvo-aquic soils,loam,15,30.1,116,8.1,315,180,120,7421
164,W-NCP,WNCP0164,2005,8.2,14.5,3.3,2157.9,725.7,64.2,1512.7,2968.5,small_spike,Fluvo-aquic soils,loam,15,28.4,116,8.3,315,180,120,6038
165,W-NCP,WNCP0165,2005,8.7,15,3.9,2437.4,835.2,91.7,1597.5,3145.7,small_spike,Fluvo-aquic soils,loam,15,21.4,84,8,315,180,120,6776
166,W-NCP,WNCP0166,2005,8.2,14.6,3.3,2189.6,737.4,64.2,1532.5,3001.9,small_spike,Fluvo-aquic soils,loam,13,50.8,90,7.9,315,180,120,5697
167,W-NCP,WNCP0167,2005,8.2,14.5,3.3,2157.9,725.7,64.2,1512.7,2968.5,small_spike,Fluvo-aquic soils,loam,21,58.4,200,8.2,315,180,120,7472
168,W-NCP,WNCP0168,2005,8.3,14.7,3.4,2218.9,766.7,64.5,1532.7,3021.4,small_spike,Fluvo-aquic soils,clay,16,18.6,96,8.4,315,180,120,7040
169,W-NCP,WNCP0169,2005,8.3,14.7,3.4,2246,753.8,73,1559.1,3047.7,small_spike,Fluvo-aquic soils,loam,13,6.5,56,7.9,315,180,120,6467
170,W-NCP,WNCP0170,2005,8.4,14.7,3.5,2249.4,787.2,64.5,1542.4,3044.2,small_spike,Fluvo-aquic soils,loam,13,22.4,136,8,315,180,120,6968
171,W-NCP,WNCP0171,2006,9.3,15.4,4.6,2388.4,895.2,110.5,1571.8,3103.8,small_spike,Fluvo-aquic soils,loam,12,14.6,88,8.3,315,180,120,7886
172,W-NCP,WNCP0172,2006,9,15.1,4.4,2270.3,837.1,110.5,1534.3,3029.2,small_spike,Fluvo-aquic soils,sandy loam,15,27.7,72,8.2,315,180,120,7284
173,W-NCP,WNCP0173,2006,9.3,15.5,4.6,2375.4,902.2,110.5,1572.6,3114.3,small_spike,Fluvo-aquic soils,loam,14,15.7,96,8.3,315,180,120,5879
174,W-NCP,WNCP0174,2006,8.7,14.8,4,2121.9,768.7,110.4,1488.8,2940.1,small_spike,Fluvo-aquic soils,loam,12,17.3,100,8.1,315,180,75,7260
