Sort,Crop,NO,Year,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
480,W-YZB,WYZB0480,2008,9.9,15.1,5.9,2150.7,610.7,228.7,1094,2342.2,medium_spike,Paddy soils,clay loam,18,10.6,64,6,180,63,150,5178
481,W-YZB,WYZB0481,2008,9.9,15.1,5.9,2150.7,610.7,228.7,1094,2342.2,medium_spike,Paddy soils,clay loam,20.3,13.7,101,5.8,180,63,150,5078
482,W-YZB,WYZB0482,2008,9.9,15.1,5.9,2150.7,610.7,228.7,1094,2342.2,medium_spike,Paddy soils,clay loam,17,16.2,88,6,180,63,150,5490
483,W-YZB,WYZB0483,2009,8.6,13.5,4.9,1863.9,478.9,547.2,1197.1,2488.4,medium_spike,Paddy soils,clay loam,17.6,16,105,5.8,180,63,150,6591
484,W-YZB,WYZB0484,2009,8.6,13.5,4.9,1863.9,478.9,547.2,1197.1,2488.4,medium_spike,Paddy soils,clay loam,17.2,16.2,88,6.1,180,63,150,5429
485,W-YZB,WYZB0485,2009,8.6,13.5,4.9,1863.9,478.9,547.2,1197.1,2488.4,medium_spike,Paddy soils,clay loam,18,5.1,83,6.1,180,63,150,5499
486,W-YZB,WYZB0486,2009,8.6,13.5,4.9,1863.9,478.9,547.2,1197.1,2488.4,medium_spike,Paddy soils,clay loam,17.6,13.7,101,5.8,180,63,150,6429
487,W-YZB,WYZB0487,2009,8.6,13.5,4.9,1863.9,478.9,547.2,1197.1,2488.4,medium_spike,Paddy soils,clay loam,24.4,21.5,146,5.9,180,63,150,5177
488,W-YZB,WYZB0488,2009,8.6,13.5,4.9,1863.9,478.9,547.2,1197.1,2488.4,medium_spike,Paddy soils,clay loam,15.2,10.4,110,6.3,180,63,150,5505
489,W-YZB,WYZB0489,2009,8.6,13.5,4.9,1863.9,478.9,547.2,1197.1,2488.4,medium_spike,Paddy soils,clay loam,24.4,11.4,108,6.3,180,63,150,5484
490,W-YZB,WYZB0490,2009,8.6,13.5,4.9,1863.9,478.9,547.2,1197.1,2488.4,medium_spike,Paddy soils,clay loam,16.5,17.3,110,5.8,180,63,150,5454
491,W-YZB,WYZB0491,2009,8.6,13.5,4.9,1863.9,478.9,547.2,1197.1,2488.4,medium_spike,Paddy soils,clay loam,18.6,8.5,195,7.3,180,63,150,5789
492,W-YZB,WYZB0492,2009,8.6,13.5,4.9,1863.9,478.9,547.2,1197.1,2488.4,medium_spike,Paddy soils,clay loam,15.8,19.2,119,6.1,180,63,150,5423
493,W-YZB,WYZB0493,2007,10,14.7,6.3,2215.9,671.2,379.3,1109.7,2564.9,small_spike,Paddy soils,silty clay loam,21.8,7.8,137,5.5,180,63,117,5666
494,W-YZB,WYZB0494,2008,10.3,15.3,6.4,2237.7,681.7,295.5,1164.8,2565.7,small_spike,Paddy soils,clay,32.7,12,158,5.8,180,63,117,7686
495,W-YZB,WYZB0495,2006,10.9,15.9,7,2415.9,763.3,365.6,1170.7,2623.4,medium_spike,Paddy soils,silty clay loam,24.4,11.5,146,5.9,180,63,117,5678
496,W-YZB,WYZB0496,2007,9.9,14.6,6.2,2114.9,650.2,349.7,1075,2491,small_spike,Paddy soils,silty clay loam,17,13.7,137,5.8,180,63,117,6332
497,W-YZB,WYZB0497,2008,10.3,15.3,6.4,2237.7,681.7,295.5,1164.8,2565.7,small_spike,Paddy soils,clay,23.4,10.2,114,5.7,180,63,117,6921
498,W-YZB,WYZB0498,2009,9.4,13.9,6,2150.9,644.7,590.8,1103.7,2571.2,medium_spike,Fluvo-aquic soils,clay,19.9,9.7,130,5.9,180,63,117,5436
499,W-YZB,WYZB0499,2007,10,14.7,6.3,2215.9,671.2,379.3,1109.7,2564.9,small_spike,Paddy soils,clay loam,22.1,10.5,124,6,180,63,117,6324
500,W-YZB,WYZB0500,2008,10.3,15.3,6.4,2237.7,681.7,295.5,1164.8,2565.7,small_spike,Paddy soils,clay loam,19.6,11.8,125,5.6,180,63,117,5895
501,W-YZB,WYZB0501,2009,9.4,13.9,6,2150.9,644.7,590.8,1103.7,2571.2,medium_spike,Paddy soils,clay,20.5,8.7,90,5.8,180,63,117,7421
502,W-YZB,WYZB0502,2006,10.9,15.9,7,2384.3,761.7,363.4,1144.5,2590.4,medium_spike,Fluvo-aquic soils,clay loam,28,17.5,132,5.8,195,54,90,6080
503,W-YZB,WYZB0503,2008,10.3,15.3,6.4,2237.7,681.7,295.5,1164.8,2565.7,small_spike,Paddy soils,clay,21.8,12,152,5.9,195,54,90,7518
504,W-YZB,WYZB0504,2006,11,15.9,7.1,2426.1,773.5,363.4,1170.7,2629.6,medium_spike,Paddy soils,silty clay loam,20.6,8.5,195,5.6,180,32,117,4778
505,W-YZB,WYZB0505,2008,10.3,15.3,6.4,2237.7,681.7,295.5,1164.8,2565.7,small_spike,Paddy soils,clay loam,23.4,11,144,5.9,180,32,117,2289
506,W-YZB,WYZB0506,2009,9.4,13.9,5.9,2132.6,636.4,590.8,1096.7,2558.3,small_spike,Paddy soils,clay loam,24.2,11,70,5.8,180,32,117,7370
507,W-YZB,WYZB0507,2006,10.9,15.8,7,2351.1,748.5,363.4,1128,2562.6,medium_spike,Paddy soils,clay,28.9,15.6,124,5.8,195,54,90,6873
508,W-YZB,WYZB0508,2007,10.1,14.8,6.4,2214.9,690.2,357.3,1120.3,2587.6,small_spike,Paddy soils,clay,30.8,11.9,116,5.8,195,54,90,6822
509,W-YZB,WYZB0509,2006,10.8,15.8,6.9,2352.3,739.7,362.1,1161.1,2591.4,medium_spike,Paddy soils,silty clay loam,18.2,4.5,81,5.6,180,63,117,5421
510,W-YZB,WYZB0510,2006,10.9,15.8,7,2371.2,748.6,362.3,1161.1,2598.8,medium_spike,Paddy soils,silty clay loam,18.3,15,174,5.8,180,63,117,5334
511,W-YZB,WYZB0511,2007,9.9,14.7,6.2,2164.5,659.8,355.3,1107.8,2545.8,small_spike,Paddy soils,silty clay loam,16.2,9.7,119,6.1,180,63,117,6624
512,W-YZB,WYZB0512,2007,10.1,14.8,6.5,2286,701.3,383.6,1121.5,2596.6,small_spike,Paddy soils,silty clay loam,19.5,8.9,135,5,165,72,144,6423
513,W-YZB,WYZB0513,2008,10.3,15.3,6.4,2237.7,681.7,295.5,1164.8,2565.7,small_spike,Paddy soils,silty clay loam,18.6,11,118,5.6,165,72,144,5577
514,W-YZB,WYZB0514,2007,10,14.7,6.3,2215.9,671.2,379.3,1109.7,2564.9,small_spike,Paddy soils,silty clay loam,15.8,11.5,132,5,165,72,144,6015
515,W-YZB,WYZB0515,2006,11,15.9,7.1,2445.8,773.2,365.6,1185.8,2650.9,medium_spike,Paddy soils,silty clay loam,11.5,10.5,101,6.5,165,72,144,4611
516,W-YZB,WYZB0516,2007,10,14.7,6.3,2215.9,671.2,379.3,1109.7,2564.9,small_spike,Paddy soils,silty clay loam,16.9,12.7,142,5,165,72,144,6318
517,W-YZB,WYZB0517,2008,10.3,15.3,6.4,2237.7,681.7,295.5,1164.8,2565.7,small_spike,Paddy soils,silty clay loam,14.4,7.4,194,5.3,165,72,144,5808
518,W-YZB,WYZB0518,2008,10.3,15.3,6.4,2237.7,681.7,295.5,1164.8,2565.7,small_spike,Paddy soils,silty clay loam,13.8,4.6,98,6.1,165,72,144,5933
519,W-YZB,WYZB0519,2006,10.9,15.8,7,2371.2,748.6,362.3,1161.1,2598.8,medium_spike,Paddy soils,silty clay loam,15.6,10.5,117,5,165,72,144,5454
520,W-YZB,WYZB0520,2007,10,14.7,6.3,2215.9,671.2,379.3,1109.7,2564.9,small_spike,Paddy soils,silty clay loam,18.9,9.8,105,5.5,165,72,144,6192
521,W-YZB,WYZB0521,2008,10.3,15.3,6.4,2237.7,681.7,295.5,1164.8,2565.7,small_spike,Paddy soils,clay loam,17.9,10,87,5.4,165,72,144,5849
522,W-YZB,WYZB0522,2006,10.9,15.9,7,2413.2,760.6,365.4,1178.3,2629.8,medium_spike,Paddy soils,silty clay loam,18.2,16.2,73,6,165,72,144,5493
523,W-YZB,WYZB0523,2008,10.3,15.3,6.4,2237.7,681.7,295.5,1164.8,2565.7,small_spike,Paddy soils,silty clay loam,16.2,9.8,94,5.8,165,72,144,5889
524,W-YZB,WYZB0524,2006,10.9,15.9,7,2415.9,763.3,365.6,1170.7,2623.4,medium_spike,Paddy soils,silty clay loam,19,9,137,5.9,165,72,144,5675
525,W-YZB,WYZB0525,2007,10.1,14.8,6.5,2286,701.3,383.6,1121.5,2596.6,small_spike,Paddy soils,silty clay loam,18.7,14.5,125,5.3,165,72,144,6125
526,W-YZB,WYZB0526,2005,9.9,14.8,6.2,2196.5,678.8,456.7,1229.4,2644,medium_spike,Yellow-cinnamon soils,silty clay loam,16.3,26.8,127,6.3,180,90,150,7721
527,W-YZB,WYZB0527,2006,10.9,15.9,6.9,2327.5,726.6,299.3,1195.4,2612.4,medium_spike,Paddy soils,clay,14.8,16.6,125,5.6,180,90,150,6390
528,W-YZB,WYZB0528,2006,11,16,6.9,2337.4,736.5,299.3,1196.9,2617.8,medium_spike,Paddy soils,clay,15.2,12,120,6.5,180,90,150,5703
529,W-YZB,WYZB0529,2006,11.6,16.6,7.6,2627.2,896.3,302.1,1263.3,2805.7,medium_spike,Yellow-brown earths,silty clay loam,14.7,11.5,135,5.5,180,90,150,6366
530,W-YZB,WYZB0530,2007,10.4,15.1,6.5,2370.2,772,352.2,1241.3,2751.1,medium_spike,Yellow-cinnamon soils,clay loam,22,15.9,95,4.8,180,90,150,7479
531,W-YZB,WYZB0531,2007,9.9,14.6,6.1,2177.3,669.1,351.8,1181.8,2607,medium_spike,Yellow-cinnamon soils,clay loam,25.1,33.4,75,6.5,180,90,150,6323
532,W-YZB,WYZB0532,2007,9.5,14.3,5.7,2039.9,591.7,309,1151.6,2526.5,medium_spike,Paddy soils,clay loam,16.5,3.7,165,6.3,180,90,150,6303
533,W-YZB,WYZB0533,2008,11.8,16.9,7.7,2864,1048.1,362.4,1257.9,2882.7,small_spike,Paddy soils,loam,16.2,13.9,105,5.4,180,72,135,7056
534,W-YZB,WYZB0534,2006,12.1,17.1,8.1,2810.4,1019.5,302.7,1312.6,2945.2,small_spike,Paddy soils,silty clay loam,11.4,46.7,95,6.6,180,72,135,7178
535,W-YZB,WYZB0535,2006,11.5,16.5,7.5,2527.2,856.3,299,1228.9,2731.2,medium_spike,Paddy soils,silty clay loam,7.5,13.7,80,6.7,180,90,150,6828
536,W-YZB,WYZB0536,2008,10.8,15.9,6.8,2456,800.1,307.5,1169.7,2616.7,small_spike,Paddy soils,clay loam,10.5,13.4,90,4.9,180,72,135,7436
537,W-YZB,WYZB0537,2009,9.6,14.1,6.1,2169.3,666.4,527.7,1047.5,2506.3,small_spike,Paddy soils,clay loam,10.8,9,110,6.5,180,72,135,6294
538,W-YZB,WYZB0538,2005,10.2,15.1,6.4,2231.5,733.4,452.2,1262.2,2729.4,medium_spike,Paddy soils,clay,14.5,24.6,89,7,180,90,150,5411
539,W-YZB,WYZB0539,2006,11,16.1,7,2351.6,750.7,296.2,1205.6,2634.9,medium_spike,Paddy soils,loam,13.2,5.4,45,5.1,180,90,150,4202
540,W-YZB,WYZB0540,2005,9.7,14.5,6,2025.1,627,452.2,1160.1,2511.3,small_spike,Paddy soils,silty clay loam,11.3,17.2,91,6.3,180,90,150,6221
541,W-YZB,WYZB0541,2006,10.8,15.8,6.8,2255.7,704.8,296.2,1167.5,2561.2,medium_spike,Paddy soils,silty clay loam,12.5,8.2,60,4.9,180,90,150,5778
542,W-YZB,WYZB0542,2007,9.7,14.4,5.9,2110.5,622.3,309.4,1169.3,2565.3,medium_spike,Paddy soils,silty clay loam,14.1,14.9,75,6.6,180,90,150,7505
543,W-YZB,WYZB0543,2005,10.2,15.1,6.5,2317.3,739.6,456.7,1282.1,2761.3,medium_spike,Fluvo-aquic soils,clay loam,17.8,19.4,78,8.3,180,90,150,7920
544,W-YZB,WYZB0544,2006,11.9,16.9,7.8,2707.3,956.4,302.1,1286.5,2870.2,small_spike,Fluvo-aquic soils,silty clay loam,16.6,27.6,160,8,210,120,105,7649
545,W-YZB,WYZB0545,2007,10.6,15.4,6.8,2463.9,835.7,359.4,1253.1,2811,small_spike,Fluvo-aquic soils,silty clay loam,11.5,7.2,80,7.9,210,120,105,7751
546,W-YZB,WYZB0546,2005,10.3,15.2,6.6,2347.3,769.6,455.3,1301.8,2812.4,medium_spike,Paddy soils,clay loam,12.3,11.4,64,6.3,180,90,150,5321
547,W-YZB,WYZB0547,2006,12,17,7.9,2749.3,988.4,299,1306.4,2916,small_spike,Yellow-cinnamon soils,silty clay loam,13.2,12.9,75,6.1,180,72,135,8627
548,W-YZB,WYZB0548,2007,10.2,14.9,6.4,2285.1,726.9,352.2,1209,2680.9,medium_spike,Yellow-cinnamon soils,silty clay loam,14,40,85,6.4,180,90,150,4703
549,W-YZB,WYZB0549,2009,10.8,15.4,7.3,2754.4,971.5,590.6,1215.2,2896.2,small_spike,Paddy soils,clay,15.9,12.5,68,5.7,180,72,135,8462
550,W-YZB,WYZB0550,2009,9.9,14.4,6.3,2280.5,727.6,527.7,1089.6,2593,small_spike,Paddy soils,clay loam,16.5,11.8,85,5.7,180,72,135,6450
551,W-YZB,WYZB0551,2007,9.7,14.4,5.9,2110.5,622.3,309.4,1169.3,2565.3,medium_spike,Paddy soils,silty clay loam,21.9,13.4,100,5.8,180,90,150,7355
552,W-YZB,WYZB0552,2005,9.6,14.4,5.9,1991.1,613,450.1,1159,2510.6,small_spike,Paddy soils,silty clay loam,12.8,27.1,121,6.4,180,90,150,6417
553,W-YZB,WYZB0553,2006,11.1,16.1,7.1,2382.9,762,299.3,1205.6,2643.5,medium_spike,Paddy soils,clay,15.5,32.6,101,5.7,180,90,150,6278
554,W-YZB,WYZB0554,2007,9.6,14.3,5.8,2057.3,599.1,309,1160.4,2541.4,medium_spike,Paddy soils,silty clay loam,16.6,17.5,105,5.9,180,90,150,8480
555,W-YZB,WYZB0555,2006,11.3,16.2,7.3,2492.4,811.5,300.7,1222.4,2685.3,medium_spike,Yellow-cinnamon soils,silty clay loam,14.6,6.3,82,5.3,180,90,150,4467
556,W-YZB,WYZB0556,2007,9.7,14.4,5.9,2127.7,629.5,309.4,1176.9,2579.1,medium_spike,Yellow-cinnamon soils,silty clay loam,12.7,17.6,80,6.1,180,90,150,8930
557,W-YZB,WYZB0557,2009,9.8,14.3,6.2,2240.6,707.7,527.7,1074.3,2571.8,small_spike,Paddy soils,clay loam,15.7,18.3,110,5.5,180,72,135,6701
558,W-YZB,WYZB0558,2008,11.5,16.7,7.3,2609.6,881.4,329.9,1172.7,2701.1,small_spike,Paddy soils,silty clay loam,22.3,8.9,95,5.5,180,72,135,6620
559,W-YZB,WYZB0559,2007,11.5,16.3,7.7,2886,1026.4,426.2,1177.1,2841.3,small_spike,Paddy soils,silty clay loam,20.6,11.6,101,6,180,72,135,5450
560,W-YZB,WYZB0560,2008,11.5,16.7,7.3,2609.6,881.4,329.9,1172.7,2701.1,medium_spike,Paddy soils,silty clay loam,20.6,11.6,101,6,180,72,135,6245
561,W-YZB,WYZB0561,2008,11.5,16.7,7.3,2609.6,881.4,329.9,1172.7,2701.1,medium_spike,Paddy soils,clay loam,18.9,8.5,92,6.7,180,72,135,6429
562,W-YZB,WYZB0562,2008,11.5,16.7,7.3,2609.6,881.4,329.9,1172.7,2701.1,medium_spike,Paddy soils,clay loam,6.8,14.2,123,5.8,180,72,135,6617
563,W-YZB,WYZB0563,2007,11.5,16.3,7.7,2886,1026.4,426.2,1177.1,2841.3,small_spike,Paddy soils,silty clay loam,11.8,16.3,118,5.8,180,72,135,7055
564,W-YZB,WYZB0564,2007,11.5,16.3,7.7,2886,1026.4,426.2,1177.1,2841.3,small_spike,Paddy soils,silty clay loam,22.3,8.9,95,5.5,180,72,135,5790
565,W-YZB,WYZB0565,2007,11.5,16.3,7.7,2886,1026.4,426.2,1177.1,2841.3,small_spike,Paddy soils,silty clay loam,16.1,18.3,111,6.2,180,72,135,7179
566,W-YZB,WYZB0566,2007,11.5,16.3,7.7,2886,1026.4,426.2,1177.1,2841.3,medium_spike,Paddy soils,clay loam,21.3,10.8,125,6.5,180,72,135,6720
567,W-YZB,WYZB0567,2007,11.5,16.3,7.7,2886,1026.4,426.2,1177.1,2841.3,medium_spike,Paddy soils,silty clay loam,13.9,20.5,189,5.7,180,72,135,5423
568,W-YZB,WYZB0568,2008,11.5,16.7,7.3,2609.6,881.4,329.9,1172.7,2701.1,medium_spike,Paddy soils,silty clay loam,13.9,20.5,189,5.7,180,72,135,8021
569,W-YZB,WYZB0569,2007,11.5,16.3,7.7,2886,1026.4,426.2,1177.1,2841.3,medium_spike,Paddy soils,silty clay loam,17.5,9.7,109,6.5,180,72,135,5291
570,W-YZB,WYZB0570,2008,11.5,16.7,7.3,2609.6,881.4,329.9,1172.7,2701.1,small_spike,Paddy soils,silty clay loam,16.1,18.3,111,6.2,180,72,135,6920
571,W-YZB,WYZB0571,2008,11.5,16.7,7.3,2609.6,881.4,329.9,1172.7,2701.1,small_spike,Paddy soils,clay loam,15.6,5.5,84,5.5,180,72,135,6993
572,W-YZB,WYZB0572,2007,11.5,16.3,7.7,2886,1026.4,426.2,1177.1,2841.3,small_spike,Paddy soils,silty clay loam,14.8,17.4,88,6.3,180,72,135,5738
573,W-YZB,WYZB0573,2008,11.5,16.7,7.3,2609.6,881.4,329.9,1172.7,2701.1,medium_spike,Paddy soils,silty clay loam,14.8,17.4,88,6.3,180,72,135,6470
574,W-YZB,WYZB0574,2007,10.6,16.3,6.4,2248.9,666.1,612.3,859.2,2197.9,medium_spike,Paddy soils,silty clay loam,38.6,7.1,56,6.3,207,18,90,8709
575,W-YZB,WYZB0575,2009,9.6,14.5,5.9,1994.7,548.5,886.4,751.8,2063.1,medium_spike,Paddy soils,clay loam,29.3,7.5,50,5.6,207,18,90,5940
576,W-YZB,WYZB0576,2008,10.6,16.3,6.4,2248.9,666.1,612.3,859.2,2197.9,medium_spike,Paddy soils,clay loam,21.4,8.4,57,5.4,207,18,90,5517
577,W-YZB,WYZB0577,2005,10.5,15.9,6.5,2153.5,675.5,509.6,908.8,2232,small_spike,Paddy soils,loam,12,10.5,121,5.5,173,90,90,7107
578,W-YZB,WYZB0578,2005,10.3,15.7,6.3,2108.4,640.4,509,906.5,2207.8,small_spike,Paddy soils,silty clay loam,11.5,6.5,86,5.4,173,90,90,6990
579,W-YZB,WYZB0579,2006,11.2,16.9,7,2316.4,695.9,579.3,1070.3,2464.6,small_spike,Paddy soils,loam,12.6,22.3,140,5.4,210,105,90,7694
580,W-YZB,WYZB0580,2006,11.3,17,7,2344.4,713.9,579.3,1081.4,2489.9,small_spike,Paddy soils,clay loam,13.3,12.8,90,5.6,210,105,90,7766
581,W-YZB,WYZB0581,2007,10.4,15.4,6.3,2254.8,701.9,538.7,943.5,2353.2,small_spike,Paddy soils,loam,10.6,9.2,74,5.6,240,90,98,5603
582,W-YZB,WYZB0582,2007,10.1,15.2,6.1,2187.7,654.8,471.2,939,2323,small_spike,Paddy soils,silty clay loam,12,9.4,78,5.5,240,90,98,6795
583,W-YZB,WYZB0583,2008,10.3,16,6,2122.1,621.4,569.2,1001.3,2345.6,small_spike,Paddy soils,silty clay loam,11.3,9.2,56,5.8,210,105,90,7290
584,W-YZB,WYZB0584,2008,10.3,16,6.1,2134,623.3,597.5,1001.3,2346.9,small_spike,Paddy soils,loam,10.5,7.6,59,5.9,210,105,90,7208
585,W-YZB,WYZB0585,2009,9.2,14.2,5.5,1898.8,494.4,814.4,868.9,2160.1,small_spike,Paddy soils,loam,14.9,11.4,85,5.7,225,75,90,6842
586,W-YZB,WYZB0586,2009,9.1,14.1,5.4,1865.9,471.5,804.9,847.9,2113.1,small_spike,Paddy soils,loam,11.7,11.5,72,5.9,225,98,90,6278
587,W-YZB,WYZB0587,2008,11.1,16.6,7.1,2136.9,680.1,490.1,927.9,2237.7,small_spike,Paddy soils,silty clay loam,7,12.4,34,5.2,195,75,53,5907
588,W-YZB,WYZB0588,2009,10.6,15.5,7,2371,741.6,743.9,891.4,2334.5,small_spike,Paddy soils,clay loam,26.1,6.9,41,5.2,188,75,53,5316
589,W-YZB,WYZB0589,2008,11.4,16.8,7.4,2400.6,767.9,554.7,1014.2,2422.8,small_spike,Paddy soils,clay loam,19.5,2.5,86,4.9,195,75,53,5523
590,W-YZB,WYZB0590,2006,10.9,16.5,6.7,2211.9,616.8,573,875.7,2153.5,medium_spike,Paddy soils,sandy loam,13.9,5,85,4.7,195,75,105,3459
591,W-YZB,WYZB0591,2006,11.3,16.9,7,2384.3,709.2,580.8,929.6,2284.8,medium_spike,Paddy soils,silty clay loam,19.7,19.5,67,4.8,195,75,105,8948
592,W-YZB,WYZB0592,2008,10.9,16.4,6.7,2365.5,699.6,646.4,925.3,2307.3,medium_spike,Paddy soils,silty clay loam,26,7.5,85,5.3,195,75,75,6924
593,W-YZB,WYZB0593,2006,11.4,16.8,7.3,2420.4,725.3,572.1,879.5,2151.5,medium_spike,Paddy soils,silty clay loam,19.7,6,64,5.5,195,75,105,7278
594,W-YZB,WYZB0594,2008,10.8,17,6.1,2351.3,699.8,683.3,942.5,2314.6,small_spike,Paddy soils,silty clay loam,16.8,11.6,136,5.4,180,75,75,5708
595,W-YZB,WYZB0595,2009,10,14.1,6.8,2175.9,645.2,344.6,756.8,2087.2,medium_spike,Fluvo-aquic soils,sand,12,5.9,45,8,150,54,69,4218
596,W-YZB,WYZB0596,2009,10,14.1,6.8,2175.9,645.2,344.6,756.8,2087.2,medium_spike,Fluvo-aquic soils,sand,12,5.9,45,8,150,54,69,3944
597,W-YZB,WYZB0597,2009,9.8,14.7,6.1,2054.3,570.1,387.6,887.3,2194.6,small_spike,Paddy soils,silty loam,38.9,4.9,71,8.1,144,68,63,5025
598,W-YZB,WYZB0598,2009,9.4,14.2,5.7,1898.8,494.6,386.1,853.6,2111.9,small_spike,Paddy soils,silty loam,32.5,6.5,106,5.7,162,53,63,5265
599,W-YZB,WYZB0599,2007,11.1,16.3,7.3,2365.2,760.6,400.3,1060.9,2460.2,small_spike,Paddy soils,silty loam,38.4,5.6,110,7.8,158,45,68,4854
600,W-YZB,WYZB0600,2007,10.9,16.1,7.1,2057.6,688.5,352.7,968.3,2266.3,small_spike,Paddy soils,silty loam,36,4.8,136,7.3,158,45,68,3701
601,W-YZB,WYZB0601,2009,9.4,14.2,5.7,1865.1,480.9,377.5,843.9,2091.5,small_spike,Paddy soils,loam,39.4,8,120,5.6,144,53,63,4830
602,W-YZB,WYZB0602,2008,11,16.1,7.1,2264.9,642,335.6,930.7,2230.7,medium_spike,Fluvo-aquic soils,loam,11.6,5.6,77,6.7,150,45,60,5261
603,W-YZB,WYZB0603,2008,11,16.1,7.2,2278.6,645.7,332.4,933.5,2234.8,medium_spike,Fluvo-aquic soils,silty clay loam,16,7.8,91,7.9,150,45,60,5604
604,W-YZB,WYZB0604,2009,10.2,15,6.5,2198.6,654.4,428.1,921.6,2313.3,medium_spike,Yellow-brown earths,loam,10.2,4.6,70,7.2,135,45,53,5600
605,W-YZB,WYZB0605,2008,11,16.1,7.2,2278.6,645.7,332.4,933.5,2234.8,medium_spike,Fluvo-aquic soils,silt loam,7.6,8.6,111,6.5,150,45,60,4751
606,W-YZB,WYZB0606,2008,11,16.1,7.2,2278.6,645.7,332.4,933.5,2234.8,medium_spike,Fluvo-aquic soils,silt loam,9.7,6.4,60,7.2,150,45,60,4860
607,W-YZB,WYZB0607,2008,11,16.1,7.2,2278.6,645.7,332.4,933.5,2234.8,medium_spike,Fluvo-aquic soils,silt loam,17.2,19.7,78,8.1,150,45,60,5400
608,W-YZB,WYZB0608,2009,10.2,15,6.5,2198.6,654.4,428.1,921.6,2313.3,medium_spike,Yellow-brown earths,silt loam,14.2,7.5,232,7.4,135,45,53,5151
609,W-YZB,WYZB0609,2007,11.1,15.4,7.7,2518.5,812.9,319.6,947.8,2369.8,small_spike,Fluvo-aquic soils,loamy sand,23,9.5,113,8.2,180,90,120,4590
610,W-YZB,WYZB0610,2006,12,16.5,8.6,2484,820.5,382,913.2,2264.5,small_spike,Fluvo-aquic soils,loamy sand,21,8.1,157,7.4,180,54,68,4157
611,W-YZB,WYZB0611,2006,12,16.5,8.5,2493,819.5,382,917.9,2267.1,small_spike,Paddy soils,loamy sand,18,7.9,90,7.2,180,60,90,4581
612,W-YZB,WYZB0612,2006,12,16.5,8.5,2493,819.5,382,917.9,2267.1,medium_spike,Paddy soils,sandy loam,21.2,26.4,132,7.6,120,60,90,5145
613,W-YZB,WYZB0613,2005,10.9,15.7,7.2,2294.2,766,445,932.6,2302.2,small_spike,Paddy soils,silt loam,29,5,211,6.6,150,96,68,3375
614,W-YZB,WYZB0614,2005,10.9,15.7,7.2,2294.2,766,445,932.6,2302.2,small_spike,Paddy soils,silt loam,24,4.7,138,6.2,150,72,90,4250
615,W-YZB,WYZB0615,2005,10.9,15.7,7.2,2294.2,766,445,932.6,2302.2,small_spike,Paddy soils,silt loam,27,7.9,233,6.9,150,72,90,4001
616,W-YZB,WYZB0616,2007,10.5,16,6.4,2302.5,737.9,399.3,1128.5,2554.8,medium_spike,Paddy soils,silty clay loam,20.5,7.2,104,6.1,180,72,45,5820
617,W-YZB,WYZB0617,2007,10.5,16,6.4,2302.5,737.9,399.3,1128.5,2554.8,small_spike,Paddy soils,silty clay loam,20.5,7.2,104,6.2,180,72,45,5916
618,W-YZB,WYZB0618,2006,11.8,17.3,7.8,2504.2,832.9,367,1044.9,2444.3,medium_spike,Paddy soils,silty clay loam,12.8,7.5,39,5.9,120,54,68,5282
619,W-YZB,WYZB0619,2007,10.1,15.7,6,2116.2,651.4,379.5,1093.9,2460.3,small_spike,Paddy soils,silty clay loam,19.2,4.9,61,5.8,135,72,90,5936
620,W-YZB,WYZB0620,2006,11.7,17.2,7.7,2473.9,822.6,367,1030.6,2418,medium_spike,Paddy soils,silty clay loam,19.7,7.5,94,6,135,54,68,7071
621,W-YZB,WYZB0621,2008,10.5,15.9,6.6,2105.6,604.8,264.3,902.8,2165.3,small_spike,Paddy soils,silty clay loam,22.8,8.5,148,5.9,135,45,45,4430
622,W-YZB,WYZB0622,2008,10.5,15.9,6.6,2105.6,604.8,264.3,902.8,2165.3,small_spike,Paddy soils,silty clay loam,22.8,8.5,148,5.9,135,45,45,4496
623,W-YZB,WYZB0623,2006,11.5,17.1,7.5,2422.8,781.5,367,1021.6,2384.6,medium_spike,Paddy soils,silty clay loam,12.3,7.5,54,6.7,135,54,68,6632
624,W-YZB,WYZB0624,2006,11.4,16.8,7.4,2307.9,736.6,367,964,2284.5,medium_spike,Paddy soils,silty clay loam,12.3,7.5,54,6.7,135,54,68,5757
625,W-YZB,WYZB0625,2006,11.3,16.8,7.3,2332.6,721.3,305.1,1016.8,2349.2,medium_spike,Paddy soils,loam,12.3,7.5,54,6.7,135,54,68,6632
626,W-YZB,WYZB0626,2008,10.6,16,6.7,2114.8,624,281.2,884.9,2155,small_spike,Paddy soils,loam,19.1,7.7,111,6.5,158,48,45,3761
627,W-YZB,WYZB0627,2008,10.6,16,6.7,2114.8,624,281.2,884.9,2155,small_spike,Paddy soils,loam,19.2,7.8,112,6.5,237,96,45,4646
628,W-YZB,WYZB0628,2009,10.6,16,6.7,2246,645.5,285,962.4,2277.5,small_spike,Yellow-brown earths,loamy sand,18.6,6.1,27,5.8,150,69,77,3974
629,W-YZB,WYZB0629,2009,10.8,16.2,6.9,2323.6,683.1,338.5,973.5,2309.7,small_spike,Yellow-brown earths,loamy sand,21.8,10.6,28,5.8,150,69,105,3906
