Sort,Crop,NO,Year,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
418,ER-SC,ERSC0418,2010,late_maturity,25.9 ,30.3 ,22.6 ,2792.5 ,1712.5 ,914.0 ,533.1 ,1640.25,Paddy soils,,36.1 ,19.9 ,61.0 ,5.2 ,150 ,53 ,120 ,7232 
419,ER-SC,ERSC0419,2009,medium_maturity,26.3 ,31.5 ,23.1 ,2789.3 ,1729.3 ,900.4 ,592.2 ,1731.84,Paddy soils,,27.5 ,53.4 ,66.0 ,5.7 ,225 ,105 ,225 ,6603 
420,ER-SC,ERSC0420,2008,late_maturity,26.3 ,30.8 ,23.4 ,2837.0 ,1757.0 ,1241.2 ,392.2 ,1420,Paddy soils,,19.5 ,41.4 ,70.0 ,6.6 ,120 ,30 ,113 ,8139 
421,ER-SC,ERSC0421,2006,medium_maturity,27.1 ,31.6 ,24.0 ,2489.6 ,1569.6 ,868.9 ,485.1 ,1460.43,Paddy soils,,29.0 ,67.2 ,25.0 ,7.4 ,180 ,60 ,135 ,6440 
422,ER-SC,ERSC0422,2008,medium_maturity,26.8 ,31.3 ,23.9 ,2626.0 ,1646.0 ,1220.5 ,358.3 ,1294.29,Paddy soils,,18.7 ,57.7 ,30.0 ,6.3 ,210 ,60 ,150 ,6051 
423,ER-SC,ERSC0423,2006,medium_maturity,26.2 ,31.0 ,22.9 ,2616.2 ,1616.2 ,1012.0 ,577.1 ,1665.5,Paddy soils,,18.9 ,16.5 ,29.0 ,8.0 ,180 ,60 ,135 ,6828 
424,ER-SC,ERSC0424,2006,medium_maturity,25.6 ,30.1 ,22.7 ,2230.2 ,1360.2 ,769.3 ,392.8 ,1269.14,Paddy soils,,6.5 ,17.4 ,74.0 ,8.1 ,180 ,60 ,135 ,6629 
425,ER-SC,ERSC0425,2006,medium_maturity,26.0 ,30.5 ,23.0 ,2782.6 ,1712.6 ,904.7 ,527.3 ,1631.8,Paddy soils,,18.0 ,19.0 ,67.0 ,7.8 ,180 ,60 ,135 ,6416 
426,ER-SC,ERSC0426,2008,late_maturity,25.9 ,30.3 ,23.1 ,2435.3 ,1495.3 ,1235.1 ,319.8 ,1202.37,Paddy soils,,36.8 ,7.9 ,51.0 ,5.6 ,120 ,30 ,113 ,7416 
427,ER-SC,ERSC0427,2007,medium_maturity,27.4 ,32.1 ,24.2 ,2246.5 ,1426.5 ,718.5 ,519.5 ,1446.91,Paddy soils,,30.0 ,27.4 ,70.0 ,6.4 ,195 ,75 ,150 ,7721 
428,ER-SC,ERSC0428,2008,medium_maturity,25.5 ,30.2 ,22.6 ,2397.0 ,1457.0 ,1063.3 ,409.8 ,1351,Paddy soils,,29.2 ,30.7 ,73.2 ,6.8 ,195 ,75 ,150 ,7518 
429,ER-SC,ERSC0429,2008,medium_maturity,25.5 ,30.2 ,22.6 ,2397.0 ,1457.0 ,1063.3 ,409.8 ,1351,Paddy soils,,38.7 ,7.5 ,111.8 ,6.6 ,150 ,60 ,120 ,8132 
430,ER-SC,ERSC0430,2008,late_maturity,25.5 ,30.2 ,22.6 ,2397.0 ,1457.0 ,1063.3 ,409.8 ,1351,Paddy soils,,77.3 ,15.8 ,27.1 ,8.1 ,150 ,60 ,120 ,8526 
431,ER-SC,ERSC0431,2007,medium_maturity,27.1 ,32.0 ,23.8 ,2329.9 ,1469.9 ,752.1 ,551.5 ,1528.38,Paddy soils,,42.0 ,51.0 ,82.0 ,7.6 ,120 ,45 ,90 ,8267 
432,ER-SC,ERSC0432,2008,medium_maturity,25.5 ,30.2 ,22.6 ,2397.0 ,1457.0 ,1063.3 ,409.8 ,1351,Paddy soils,,32.0 ,25.6 ,89.3 ,8.1 ,120 ,45 ,90 ,6701 
433,ER-SC,ERSC0433,2008,late_maturity,25.5 ,30.2 ,22.6 ,2397.0 ,1457.0 ,1063.3 ,409.8 ,1351,Paddy soils,,55.8 ,8.6 ,86.7 ,7.0 ,195 ,75 ,150 ,8474 
434,ER-SC,ERSC0434,2009,late_maturity,25.9 ,30.5 ,22.7 ,2359.3 ,1449.3 ,519.7 ,473.0 ,1432.54,Paddy soils,,30.3 ,41.6 ,132.7 ,6.4 ,195 ,75 ,150 ,7304 
435,ER-SC,ERSC0435,2007,late_maturity,26.1 ,30.9 ,22.9 ,2508.4 ,1548.4 ,719.8 ,463.4 ,1453.9,Paddy soils,,47.9 ,7.1 ,42.0 ,5.6 ,150 ,60 ,120 ,7316 
436,ER-SC,ERSC0436,2008,late_maturity,25.5 ,30.1 ,22.4 ,2651.4 ,1611.4 ,938.6 ,457.8 ,1499.29,Paddy soils,,50.5 ,12.3 ,108.0 ,6.2 ,150 ,60 ,120 ,7424 
437,ER-SC,ERSC0437,2007,late_maturity,26.4 ,31.2 ,23.1 ,2742.6 ,1702.6 ,720.2 ,546.4 ,1646.73,Paddy soils,,41.3 ,8.8 ,49.0 ,5.0 ,150 ,60 ,120 ,7122 
438,ER-SC,ERSC0438,2008,late_maturity,25.5 ,30.0 ,22.5 ,2521.3 ,1531.3 ,907.4 ,415.9 ,1395.52,Paddy soils,,58.2 ,13.1 ,35.0 ,4.7 ,150 ,60 ,120 ,8036 
439,ER-SC,ERSC0439,2008,late_maturity,25.5 ,30.3 ,22.3 ,2571.3 ,1561.3 ,1015.8 ,435.3 ,1441.81,Paddy soils,,21.2 ,19.2 ,92.0 ,5.0 ,150 ,60 ,120 ,6417 
440,ER-SC,ERSC0440,2008,medium_maturity,25.3 ,30.2 ,22.1 ,2684.1 ,1624.1 ,1072.2 ,457.7 ,1512.87,Paddy soils,,23.8 ,7.7 ,94.0 ,5.7 ,150 ,60 ,120 ,8250 
441,ER-SC,ERSC0441,2008,medium_maturity,25.3 ,30.2 ,22.1 ,2684.1 ,1624.1 ,1072.2 ,457.7 ,1512.87,Paddy soils,,30.4 ,8.9 ,98.0 ,5.7 ,195 ,75 ,150 ,7730 
442,ER-SC,ERSC0442,2009,medium_maturity,25.6 ,30.3 ,22.5 ,2536.0 ,1546.0 ,1306.0 ,432.7 ,1423.74,Paddy soils,,35.4 ,8.6 ,95.0 ,5.7 ,150 ,60 ,120 ,6933 
443,ER-SC,ERSC0443,2009,late_maturity,27.3 ,32.2 ,23.9 ,2482.7 ,1572.7 ,530.7 ,492.3 ,1350,Paddy soils,,21.1 ,9.1 ,125.0 ,6.2 ,150 ,60 ,120 ,7500 
444,ER-SC,ERSC0444,2009,late_maturity,26.2 ,30.6 ,23.1 ,2439.9 ,1509.9 ,597.7 ,466.5 ,1392.33,Paddy soils,,51.8 ,9.3 ,102.3 ,6.5 ,122 ,32 ,96 ,8091 
445,ER-SC,ERSC0445,2007,late_maturity,26.5 ,31.1 ,23.2 ,2355.0 ,1465.0 ,545.1 ,514.2 ,1529.59,Paddy soils,,27.4 ,23.6 ,282.0 ,6.0 ,120 ,38 ,90 ,8151 
446,ER-SC,ERSC0446,2006,late_maturity,26.4 ,30.8 ,23.3 ,2298.8 ,1428.8 ,645.2 ,465.9 ,1331.91,Paddy soils,,26.0 ,11.5 ,76.9 ,6.0 ,120 ,45 ,90 ,7143 
447,ER-SC,ERSC0447,2006,late_maturity,26.4 ,30.8 ,23.3 ,2298.8 ,1428.8 ,645.2 ,465.9 ,1331.91,Paddy soils,,59.2 ,26.4 ,60.8 ,7.5 ,150 ,53 ,108 ,7109 
448,ER-SC,ERSC0448,2007,medium_maturity,26.5 ,31.1 ,23.2 ,2355.0 ,1465.0 ,545.1 ,514.2 ,1529.59,Paddy soils,,44.0 ,14.2 ,50.7 ,5.6 ,195 ,60 ,135 ,8441 
449,ER-SC,ERSC0449,2009,medium_maturity,26.2 ,30.6 ,23.1 ,2439.9 ,1509.9 ,597.7 ,466.5 ,1392.33,Paddy soils,,64.8 ,11.8 ,44.9 ,7.5 ,197 ,50 ,143 ,7418 
450,ER-SC,ERSC0450,2006,medium_maturity,26.4 ,30.7 ,23.3 ,2321.0 ,1441.0 ,647.0 ,465.9 ,1339.13,Paddy soils,,35.8 ,6.3 ,75.1 ,6.0 ,195 ,90 ,150 ,6951 
451,ER-SC,ERSC0451,2008,late_maturity,25.8 ,30.1 ,23.0 ,2299.3 ,1409.3 ,709.2 ,394.3 ,1219.38,Paddy soils,,36.6 ,15.8 ,93.6 ,6.3 ,120 ,41 ,90 ,8360 
452,ER-SC,ERSC0452,2009,medium_maturity,26.2 ,30.6 ,23.1 ,2439.9 ,1509.9 ,597.7 ,466.5 ,1392.33,Paddy soils,,53.4 ,23.3 ,85.4 ,6.0 ,120 ,45 ,90 ,8019 
453,ER-SC,ERSC0453,2009,medium_maturity,26.2 ,30.6 ,23.1 ,2439.9 ,1509.9 ,597.7 ,466.5 ,1392.33,Paddy soils,,53.4 ,23.3 ,85.4 ,6.0 ,197 ,50 ,143 ,7230 
454,ER-SC,ERSC0454,2007,late_maturity,26.5 ,31.1 ,23.2 ,2355.0 ,1465.0 ,545.1 ,514.2 ,1529.59,Paddy soils,,26.5 ,4.6 ,64.4 ,6.5 ,195 ,60 ,135 ,8205 
455,ER-SC,ERSC0455,2008,medium_maturity,25.8 ,30.1 ,23.0 ,2299.3 ,1409.3 ,709.2 ,394.3 ,1219.38,Paddy soils,,28.2 ,6.9 ,75.7 ,6.0 ,120 ,38 ,90 ,6144 
456,ER-SC,ERSC0456,2008,late_maturity,25.8 ,30.1 ,23.0 ,2299.3 ,1409.3 ,709.2 ,394.3 ,1219.38,Paddy soils,,40.4 ,22.7 ,72.2 ,6.3 ,150 ,60 ,120 ,7769 
457,ER-SC,ERSC0457,2009,late_maturity,26.2 ,30.6 ,23.1 ,2439.9 ,1509.9 ,597.7 ,466.5 ,1392.33,Paddy soils,,28.3 ,17.7 ,37.5 ,5.8 ,155 ,94 ,115 ,5240 
458,ER-SC,ERSC0458,2007,late_maturity,26.5 ,31.1 ,23.2 ,2355.0 ,1465.0 ,545.1 ,514.2 ,1529.59,Paddy soils,,25.4 ,9.9 ,60.2 ,5.3 ,150 ,53 ,108 ,6147 
459,ER-SC,ERSC0459,2008,late_maturity,25.8 ,30.1 ,23.0 ,2299.3 ,1409.3 ,709.2 ,394.3 ,1219.38,Paddy soils,,21.5 ,25.3 ,121.8 ,5.5 ,120 ,41 ,90 ,8025 
460,ER-SC,ERSC0460,2009,medium_maturity,26.2 ,30.6 ,23.1 ,2439.9 ,1509.9 ,597.7 ,466.5 ,1392.33,Paddy soils,,21.5 ,61.0 ,111.9 ,5.5 ,122 ,38 ,96 ,5580 
461,ER-SC,ERSC0461,2007,late_maturity,26.5 ,31.1 ,23.2 ,2355.0 ,1465.0 ,545.1 ,514.2 ,1529.59,Paddy soils,,20.3 ,8.5 ,82.7 ,6.8 ,150 ,53 ,108 ,5874 
462,ER-SC,ERSC0462,2008,late_maturity,25.8 ,30.1 ,23.0 ,2299.3 ,1409.3 ,709.2 ,394.3 ,1219.38,Paddy soils,,56.0 ,13.7 ,74.9 ,7.3 ,150 ,60 ,120 ,6900 
463,ER-SC,ERSC0463,2009,late_maturity,26.2 ,30.6 ,23.1 ,2439.9 ,1509.9 ,597.7 ,466.5 ,1392.33,Paddy soils,,46.6 ,43.4 ,50.0 ,6.0 ,152 ,50 ,127 ,8199 
464,ER-SC,ERSC0464,2008,late_maturity,25.8 ,30.1 ,23.0 ,2299.3 ,1409.3 ,709.2 ,394.3 ,1219.38,Paddy soils,,46.9 ,8.5 ,137.7 ,5.5 ,122 ,38 ,96 ,5550 
465,ER-SC,ERSC0465,2008,late_maturity,24.7 ,29.1 ,21.7 ,2443.4 ,1453.4 ,925.2 ,290.0 ,1189.04,Paddy soils,,41.0 ,16.3 ,40.0 ,6.0 ,150 ,60 ,120 ,8285 
466,ER-SC,ERSC0466,2007,medium_maturity,25.9 ,30.8 ,22.7 ,2387.3 ,1467.3 ,697.5 ,388.6 ,1302.78,Paddy soils,,43.0 ,10.9 ,92.0 ,5.9 ,150 ,60 ,120 ,6216 
467,ER-SC,ERSC0467,2007,late_maturity,25.6 ,30.5 ,22.3 ,2687.6 ,1637.6 ,735.2 ,473.9 ,1534.27,Paddy soils,,28.1 ,7.0 ,115.0 ,8.2 ,195 ,75 ,150 ,8060 
468,ER-SC,ERSC0468,2007,medium_maturity,25.9 ,30.8 ,22.6 ,2382.3 ,1462.3 ,697.4 ,391.2 ,1307.13,Paddy soils,,32.4 ,11.2 ,51.0 ,6.0 ,120 ,45 ,90 ,5550 
469,ER-SC,ERSC0469,2008,late_maturity,24.6 ,29.0 ,21.7 ,2310.6 ,1370.6 ,924.0 ,255.4 ,1096.85,Paddy soils,,41.5 ,12.2 ,65.0 ,6.0 ,120 ,45 ,90 ,6800 
470,ER-SC,ERSC0470,2009,late_maturity,25.0 ,29.2 ,21.9 ,2374.8 ,1424.8 ,972.1 ,377.4 ,1304.16,Paddy soils,,36.9 ,11.8 ,60.0 ,7.5 ,195 ,75 ,150 ,8571 
471,ER-SC,ERSC0471,2009,late_maturity,25.0 ,29.2 ,21.9 ,2374.8 ,1424.8 ,972.1 ,377.4 ,1304.16,Paddy soils,,38.2 ,5.9 ,41.0 ,7.4 ,150 ,60 ,120 ,6593 
472,ER-SC,ERSC0472,2007,late_maturity,24.6 ,29.4 ,21.3 ,2652.8 ,1572.8 ,810.2 ,416.2 ,1456.11,Paddy soils,,40.7 ,7.3 ,65.0 ,5.9 ,150 ,60 ,120 ,8366 
473,ER-SC,ERSC0473,2007,late_maturity,25.6 ,30.4 ,22.3 ,2351.6 ,1431.6 ,730.2 ,373.0 ,1277,Paddy soils,,38.0 ,9.2 ,172.0 ,5.6 ,150 ,60 ,120 ,8100 
474,ER-SC,ERSC0474,2007,late_maturity,25.7 ,30.5 ,22.4 ,2591.0 ,1581.0 ,735.2 ,447.6 ,1463.09,Paddy soils,,40.0 ,18.1 ,58.0 ,6.1 ,195 ,75 ,150 ,7667 
475,ER-SC,ERSC0475,2008,late_maturity,24.9 ,29.3 ,22.0 ,2269.1 ,1359.1 ,912.7 ,248.6 ,1064.9,Paddy soils,,46.5 ,13.1 ,77.0 ,4.9 ,150 ,60 ,120 ,7341 
476,ER-SC,ERSC0476,2008,late_maturity,25.3 ,29.9 ,22.2 ,2225.3 ,1345.3 ,755.4 ,394.0 ,1282.39,Paddy soils,,63.3 ,25.7 ,118.0 ,7.7 ,120 ,45 ,90 ,7059 
477,ER-SC,ERSC0477,2007,medium_maturity,26.5 ,31.5 ,23.1 ,2170.9 ,1350.9 ,502.8 ,464.5 ,1356.21,Paddy soils,,33.6 ,12.7 ,175.0 ,5.8 ,150 ,60 ,120 ,6741 
478,ER-SC,ERSC0478,2008,medium_maturity,25.3 ,29.9 ,22.2 ,2225.3 ,1345.3 ,755.4 ,394.0 ,1282.39,Paddy soils,,48.3 ,12.0 ,55.0 ,5.3 ,150 ,60 ,120 ,6018 
479,ER-SC,ERSC0479,2009,late_maturity,26.8 ,31.2 ,23.7 ,2763.1 ,1733.1 ,699.8 ,479.9 ,1529.35,Paddy soils,,31.2 ,18.9 ,73.0 ,5.6 ,195 ,60 ,150 ,4767 
480,ER-SC,ERSC0480,2008,late_maturity,26.2 ,30.7 ,23.2 ,2700.1 ,1670.1 ,1006.6 ,406.4 ,1408.71,Paddy soils,,34.0 ,12.3 ,57.0 ,5.1 ,120 ,45 ,90 ,6026 
481,ER-SC,ERSC0481,2008,late_maturity,26.3 ,30.7 ,23.6 ,2421.7 ,1501.7 ,434.9 ,522.0 ,1509.59,Paddy soils,,73.1 ,5.7 ,42.9 ,5.4 ,173 ,68 ,210 ,6900 
482,ER-SC,ERSC0482,2008,late_maturity,26.3 ,30.7 ,23.6 ,2421.7 ,1501.7 ,434.9 ,522.0 ,1509.59,Paddy soils,,41.5 ,2.8 ,124.0 ,4.9 ,139 ,72 ,180 ,6772 
483,ER-SC,ERSC0483,2008,late_maturity,26.3 ,30.7 ,23.6 ,2421.7 ,1501.7 ,434.9 ,522.0 ,1509.59,Paddy soils,,23.9 ,45.6 ,108.1 ,5.6 ,138 ,96 ,180 ,7113 
484,ER-SC,ERSC0484,2008,late_maturity,26.3 ,30.7 ,23.6 ,2421.7 ,1501.7 ,434.9 ,522.0 ,1509.59,Paddy soils,,28.9 ,4.4 ,98.7 ,5.4 ,104 ,72 ,135 ,7444 
485,ER-SC,ERSC0485,2008,late_maturity,26.3 ,30.7 ,23.6 ,2421.7 ,1501.7 ,434.9 ,522.0 ,1509.59,Paddy soils,,17.8 ,13.6 ,22.6 ,5.8 ,138 ,108 ,270 ,6818 
486,ER-SC,ERSC0486,2006,late_maturity,24.9 ,28.8 ,22.4 ,2291.2 ,1371.2 ,238.8 ,505.7 ,1450.56,Paddy soils,,29.0 ,6.9 ,21.5 ,5.7 ,104 ,60 ,192 ,7727 
487,ER-SC,ERSC0487,2006,late_maturity,24.9 ,28.8 ,22.4 ,2291.2 ,1371.2 ,238.8 ,505.7 ,1450.56,Paddy soils,,23.8 ,7.9 ,29.9 ,5.1 ,104 ,42 ,194 ,7741 
488,ER-SC,ERSC0488,2006,late_maturity,24.9 ,28.8 ,22.4 ,2291.2 ,1371.2 ,238.8 ,505.7 ,1450.56,Paddy soils,,13.2 ,5.4 ,33.3 ,5.8 ,104 ,62 ,188 ,8103 
489,ER-SC,ERSC0489,2006,late_maturity,24.9 ,28.8 ,22.4 ,2291.2 ,1371.2 ,238.8 ,505.7 ,1450.56,Paddy soils,,30.5 ,6.9 ,32.5 ,5.6 ,69 ,87 ,219 ,6726 
490,ER-SC,ERSC0490,2006,late_maturity,24.9 ,28.8 ,22.4 ,2291.2 ,1371.2 ,238.8 ,505.7 ,1450.56,Paddy soils,,26.7 ,24.2 ,26.4 ,5.5 ,86 ,52 ,205 ,6144 
491,ER-SC,ERSC0491,2010,late_maturity,27.7 ,33.8 ,23.7 ,3044.7 ,1944.7 ,478.8 ,656.2 ,1852.17,Paddy soils,,20.3 ,20.0 ,72.7 ,4.9 ,135 ,68 ,135 ,6189 
492,ER-SC,ERSC0492,2008,late_maturity,26.2 ,32.0 ,22.7 ,2779.1 ,1719.1 ,469.4 ,512.7 ,1584.76,Paddy soils,,14.6 ,4.8 ,52.2 ,5.3 ,135 ,68 ,135 ,6089 
493,ER-SC,ERSC0493,2008,late_maturity,26.2 ,32.0 ,22.7 ,2779.1 ,1719.1 ,469.4 ,512.7 ,1584.76,Paddy soils,,12.4 ,5.7 ,45.0 ,4.7 ,135 ,68 ,135 ,7195 
494,ER-SC,ERSC0494,2008,late_maturity,25.5 ,32.1 ,21.5 ,2501.7 ,1521.7 ,123.3 ,476.3 ,1438.46,Paddy soils,,22.1 ,7.3 ,27.0 ,4.9 ,99 ,150 ,132 ,7338 
495,ER-SC,ERSC0495,2009,late_maturity,26.1 ,30.8 ,22.5 ,2192.8 ,1352.8 ,523.7 ,527.0 ,1468.86,Paddy soils,,47.9 ,9.4 ,146.0 ,7.6 ,135 ,45 ,54 ,4853 
496,ER-SC,ERSC0496,2009,medium_maturity,26.1 ,30.8 ,22.5 ,2164.0 ,1334.0 ,523.7 ,519.4 ,1449.39,Paddy soils,,33.6 ,24.0 ,112.0 ,5.4 ,135 ,45 ,54 ,3810 
497,ER-SC,ERSC0497,2007,medium_maturity,26.1 ,30.5 ,22.7 ,2006.7 ,1236.7 ,628.1 ,429.2 ,1260.01,Paddy soils,,23.2 ,45.6 ,78.0 ,6.7 ,165 ,75 ,90 ,6000 
498,ER-SC,ERSC0498,2008,medium_maturity,25.1 ,29.7 ,21.4 ,1908.9 ,1148.9 ,531.7 ,431.4 ,1256.67,Paddy soils,,25.4 ,13.8 ,83.0 ,6.2 ,165 ,75 ,90 ,6600 
499,ER-SC,ERSC0499,2008,medium_maturity,25.1 ,29.7 ,21.4 ,1908.9 ,1148.9 ,531.7 ,431.4 ,1256.67,Paddy soils,,20.5 ,5.8 ,58.0 ,5.9 ,165 ,75 ,90 ,4200 
500,ER-SC,ERSC0500,2009,medium_maturity,25.8 ,30.5 ,22.7 ,2166.6 ,1326.6 ,275.8 ,497.9 ,1412.13,Paddy soils,,26.4 ,12.5 ,121.0 ,6.9 ,165 ,75 ,90 ,6840 
501,ER-SC,ERSC0501,2007,medium_maturity,26.1 ,30.5 ,22.7 ,2006.7 ,1236.7 ,628.1 ,429.2 ,1260.01,Paddy soils,,22.2 ,9.7 ,49.0 ,6.2 ,165 ,75 ,90 ,5745 
502,ER-SC,ERSC0502,2009,medium_maturity,25.8 ,30.5 ,22.7 ,2166.6 ,1326.6 ,275.8 ,497.9 ,1412.13,Paddy soils,,23.9 ,12.5 ,86.0 ,5.8 ,165 ,75 ,90 ,6180 
503,ER-SC,ERSC0503,2007,medium_maturity,26.1 ,30.5 ,22.7 ,2006.7 ,1236.7 ,628.1 ,429.2 ,1260.01,Paddy soils,,20.1 ,5.9 ,117.0 ,5.3 ,165 ,75 ,90 ,6495 
504,ER-SC,ERSC0504,2007,medium_maturity,26.1 ,30.5 ,22.7 ,2006.7 ,1236.7 ,628.1 ,429.2 ,1260.01,Paddy soils,,21.1 ,29.6 ,46.0 ,5.9 ,165 ,75 ,90 ,7680 
505,ER-SC,ERSC0505,2009,medium_maturity,25.8 ,30.5 ,22.7 ,2166.6 ,1326.6 ,275.8 ,497.9 ,1412.13,Paddy soils,,22.4 ,9.8 ,95.0 ,6.2 ,165 ,75 ,90 ,5910 
506,ER-SC,ERSC0506,2006,late_maturity,26.0 ,30.8 ,21.9 ,2131.7 ,1311.7 ,296.0 ,604.7 ,1578.57,Paddy soils,,31.0 ,44.3 ,93.0 ,5.9 ,180 ,60 ,90 ,8042 
507,ER-SC,ERSC0507,2006,late_maturity,25.8 ,30.6 ,21.7 ,2114.7 ,1294.7 ,274.3 ,604.6 ,1577.5,Paddy soils,,29.1 ,13.7 ,93.0 ,6.3 ,180 ,60 ,90 ,7050 
508,ER-SC,ERSC0508,2009,medium_maturity,26.3 ,30.5 ,23.1 ,2000.3 ,1240.3 ,514.5 ,542.6 ,1437.34,Paddy soils,,20.5 ,4.3 ,130.0 ,7.2 ,177 ,68 ,81 ,5103 
509,ER-SC,ERSC0509,2008,medium_maturity,26.2 ,30.5 ,22.9 ,2069.7 ,1279.7 ,389.8 ,453.5 ,1315.95,Paddy soils,,24.8 ,14.2 ,72.0 ,6.3 ,158 ,60 ,45 ,6303 
510,ER-SC,ERSC0510,2009,medium_maturity,26.2 ,30.5 ,23.0 ,1937.3 ,1197.3 ,386.7 ,475.0 ,1314.62,Paddy soils,,32.7 ,22.1 ,68.0 ,5.3 ,158 ,60 ,45 ,6296 
511,ER-SC,ERSC0511,2007,medium_maturity,26.4 ,30.6 ,23.2 ,1954.4 ,1214.4 ,459.1 ,331.3 ,1078.66,Paddy soils,,32.2 ,12.0 ,45.0 ,6.8 ,165 ,75 ,90 ,5451 
512,ER-SC,ERSC0512,2007,medium_maturity,26.4 ,30.6 ,23.2 ,1954.4 ,1214.4 ,459.1 ,331.3 ,1078.66,Paddy soils,,24.1 ,8.3 ,47.0 ,6.3 ,165 ,60 ,120 ,6201 
513,ER-SC,ERSC0513,2009,medium_maturity,26.2 ,30.7 ,22.9 ,1966.2 ,1216.2 ,355.7 ,433.0 ,1252.3,Paddy soils,,28.1 ,8.5 ,67.0 ,6.6 ,165 ,75 ,90 ,4500 
514,ER-SC,ERSC0514,2007,medium_maturity,26.4 ,30.6 ,23.2 ,1954.4 ,1214.4 ,459.1 ,331.3 ,1078.66,Paddy soils,,19.1 ,4.2 ,32.0 ,6.1 ,165 ,75 ,90 ,5631 
515,ER-SC,ERSC0515,2007,medium_maturity,26.4 ,30.6 ,23.2 ,1954.4 ,1214.4 ,459.1 ,331.3 ,1078.66,Paddy soils,,23.4 ,3.7 ,42.0 ,5.5 ,165 ,75 ,90 ,6000 
516,ER-SC,ERSC0516,2009,medium_maturity,26.2 ,30.7 ,22.9 ,1966.2 ,1216.2 ,355.7 ,433.0 ,1252.3,Paddy soils,,28.2 ,9.2 ,49.0 ,5.2 ,165 ,75 ,90 ,5411 
517,ER-SC,ERSC0517,2009,medium_maturity,26.2 ,30.7 ,22.9 ,1966.2 ,1216.2 ,355.7 ,433.0 ,1252.3,Paddy soils,,24.2 ,7.4 ,44.0 ,5.3 ,165 ,75 ,90 ,7875 
518,ER-SC,ERSC0518,2009,medium_maturity,26.2 ,31.1 ,22.5 ,2016.2 ,1246.2 ,352.2 ,435.1 ,1269.88,Paddy soils,,19.1 ,4.4 ,43.0 ,4.3 ,150 ,38 ,75 ,5480 
519,ER-SC,ERSC0519,2009,medium_maturity,26.1 ,31.0 ,22.5 ,1984.3 ,1224.3 ,352.2 ,425.7 ,1247.35,Paddy soils,,14.1 ,10.4 ,90.0 ,3.7 ,158 ,45 ,113 ,5693 
520,ER-SC,ERSC0520,2009,medium_maturity,25.7 ,30.5 ,22.0 ,2052.5 ,1252.5 ,349.5 ,439.8 ,1297.43,Paddy soils,,44.2 ,15.7 ,94.0 ,7.2 ,150 ,75 ,75 ,5582 
521,ER-SC,ERSC0521,2009,medium_maturity,25.8 ,30.7 ,22.1 ,2063.2 ,1263.2 ,354.5 ,435.2 ,1290.46,Paddy soils,,13.4 ,8.3 ,108.0 ,7.2 ,165 ,75 ,60 ,5913 
522,ER-SC,ERSC0522,2007,medium_maturity,26.3 ,30.6 ,22.9 ,2100.3 ,1300.3 ,328.1 ,333.9 ,1125.82,Paddy soils,,26.3 ,11.0 ,34.0 ,5.6 ,150 ,45 ,75 ,5480 
523,ER-SC,ERSC0523,2007,early_maturity,26.3 ,30.6 ,22.9 ,2100.3 ,1300.3 ,328.1 ,333.9 ,1125.82,Paddy soils,,20.6 ,9.6 ,29.0 ,5.2 ,158 ,45 ,113 ,6255 
524,ER-SC,ERSC0524,2007,early_maturity,26.3 ,30.6 ,22.9 ,2100.3 ,1300.3 ,328.1 ,333.9 ,1125.82,Paddy soils,,26.8 ,7.6 ,87.0 ,4.3 ,150 ,75 ,75 ,4878 
525,ER-SC,ERSC0525,2007,medium_maturity,26.3 ,30.7 ,22.9 ,2081.3 ,1291.3 ,327.6 ,333.9 ,1118.91,Paddy soils,,32.1 ,8.2 ,33.0 ,4.8 ,150 ,75 ,90 ,5804 
526,ER-SC,ERSC0526,2009,medium_maturity,26.1 ,31.0 ,22.2 ,2190.7 ,1350.7 ,409.8 ,597.4 ,1582.29,Paddy soils,,8.0 ,15.1 ,46.0 ,7.0 ,135 ,54 ,68 ,7373 
527,ER-SC,ERSC0527,2009,medium_maturity,26.1 ,30.7 ,22.4 ,2191.1 ,1351.1 ,446.2 ,628.5 ,1632.54,Paddy soils,,24.7 ,6.1 ,140.0 ,6.0 ,165 ,75 ,120 ,4802 
528,ER-SC,ERSC0528,2008,medium_maturity,24.0 ,29.2 ,19.8 ,2208.2 ,1288.2 ,458.9 ,441.7 ,1381.19,Paddy soils,,37.2 ,15.9 ,87.0 ,4.6 ,180 ,60 ,150 ,6903 
529,ER-SC,ERSC0529,2007,medium_maturity,26.9 ,31.7 ,23.1 ,1987.5 ,1247.5 ,304.8 ,367.2 ,1137.43,Paddy soils,,36.7 ,7.3 ,88.0 ,6.4 ,150 ,75 ,90 ,5801 
530,ER-SC,ERSC0530,2006,medium_maturity,26.6 ,31.6 ,22.7 ,2076.2 ,1296.2 ,471.1 ,460.6 ,1318.69,Paddy soils,,30.6 ,3.3 ,53.0 ,4.9 ,150 ,75 ,75 ,8400 
531,ER-SC,ERSC0531,2006,medium_maturity,26.9 ,32.0 ,22.6 ,2070.1 ,1300.1 ,156.7 ,583.9 ,1510.8,Paddy soils,,17.2 ,12.9 ,80.0 ,5.4 ,180 ,75 ,90 ,7262 
