Sort,Crop,NO,Year,Province,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
468,ER-SC,ERSC0468,2006,ERSC04,WS0887,25.63 ,30.12 ,22.67 ,2230.2,1360.2,769.3,392.8,1269.14,Paddy soils,,6.5,17.4,74,8.1,180,60,135,6629
469,ER-SC,ERSC0469,2006,ERSC04,WS0887,26.01 ,30.53 ,22.97 ,2782.6,1712.6,904.7,527.3,1631.8,Paddy soils,,18,19,67,7.8,180,60,135,6416
470,ER-SC,ERSC0470,2008,ERSC04,WS0887,25.91 ,30.31 ,23.09 ,2435.3,1495.3,1235.1,319.8,1202.37,Paddy soils,,36.8,7.9,51,5.6,120,30,113,7416
471,ER-SC,ERSC0471,2007,ERSC04,WS0886,27.40 ,32.12 ,24.21 ,2246.5,1426.5,718.5,519.5,1446.91,Paddy soils,,30,27.4,70,6.4,195,75,150,7721
472,ER-SC,ERSC0472,2008,ERSC04,WS0886,25.50 ,30.16 ,22.63 ,2397,1457,1063.3,409.8,1351,Paddy soils,,29.2,30.7,73,6.8,195,75,150,7518
473,ER-SC,ERSC0473,2008,ERSC04,WS0886,25.50 ,30.16 ,22.63 ,2397,1457,1063.3,409.8,1351,Paddy soils,,38.7,7.5,112,6.6,150,60,120,8132
474,ER-SC,ERSC0474,2008,ERSC04,WS0886,25.50 ,30.16 ,22.63 ,2397,1457,1063.3,409.8,1351,Paddy soils,,77.3,15.8,27,8.1,150,60,120,8526
475,ER-SC,ERSC0475,2007,ERSC04,WS0886,27.09 ,31.98 ,23.78 ,2329.9,1469.9,752.1,551.5,1528.38,Paddy soils,,42,51,82,7.6,120,45,90,8267
476,ER-SC,ERSC0476,2008,ERSC04,WS0886,25.50 ,30.16 ,22.63 ,2397,1457,1063.3,409.8,1351,Paddy soils,,32,25.6,89,8.1,120,45,90,6701
477,ER-SC,ERSC0477,2008,ERSC04,WS0886,25.50 ,30.16 ,22.63 ,2397,1457,1063.3,409.8,1351,Paddy soils,,55.8,8.6,87,7,195,75,150,8474
478,ER-SC,ERSC0478,2009,ERSC04,WS0886,25.93 ,30.52 ,22.73 ,2359.3,1449.3,519.7,473,1432.54,Paddy soils,,30.3,41.6,133,6.4,195,75,150,7304
479,ER-SC,ERSC0479,2007,ERSC04,WS0645,26.13 ,30.90 ,22.92 ,2508.4,1548.4,719.8,463.4,1453.9,Paddy soils,,47.9,7.1,42,5.6,150,60,120,7316
480,ER-SC,ERSC0480,2008,ERSC04,WS0645,25.49 ,30.11 ,22.40 ,2651.4,1611.4,938.6,457.8,1499.29,Paddy soils,,50.5,12.3,108,6.2,150,60,120,7424
481,ER-SC,ERSC0481,2007,ERSC04,WS0645,26.37 ,31.25 ,23.07 ,2742.6,1702.6,720.2,546.4,1646.73,Paddy soils,,41.3,8.8,49,5,150,60,120,7122
482,ER-SC,ERSC0482,2008,ERSC04,WS0645,25.47 ,30.00 ,22.46 ,2521.3,1531.3,907.4,415.9,1395.52,Paddy soils,,58.2,13.1,35,4.7,150,60,120,8036
483,ER-SC,ERSC0483,2008,ERSC04,WS0645,24.76 ,29.16 ,21.78 ,3044.9,1814.9,977.6,492.5,1683.2,Paddy soils,,68.4,59.5,175,4.6,150,60,120,6300
484,ER-SC,ERSC0484,2008,ERSC04,WS0644,25.46 ,30.26 ,22.27 ,2571.3,1561.3,1015.8,435.3,1441.81,Paddy soils,,21.2,19.2,92,5,150,60,120,6417
485,ER-SC,ERSC0485,2008,ERSC04,WS0644,25.32 ,30.18 ,22.09 ,2684.1,1624.1,1072.2,457.7,1512.87,Paddy soils,,23.8,7.7,94,5.7,150,60,120,8250
486,ER-SC,ERSC0486,2008,ERSC04,WS0644,25.32 ,30.18 ,22.09 ,2684.1,1624.1,1072.2,457.7,1512.87,Paddy soils,,30.4,8.9,98,5.7,195,75,150,7730
487,ER-SC,ERSC0487,2009,ERSC04,WS0644,25.62 ,30.25 ,22.45 ,2536,1546,1306,432.7,1423.74,Paddy soils,,35.4,8.6,95,5.7,150,60,120,6933
488,ER-SC,ERSC0488,2009,ERSC04,WS0912,27.50 ,32.41 ,24.16 ,2612.6,1662.6,535,509.9,1411.73,Paddy soils,,33.9,6.3,88,7,150,60,120,6360
489,ER-SC,ERSC0489,2009,ERSC04,WS0912,27.50 ,32.41 ,24.16 ,2612.6,1662.6,535,509.9,1411.73,Paddy soils,,61.3,9.9,121,7.7,195,75,150,8250
490,ER-SC,ERSC0490,2008,ERSC04,WS0912,25.95 ,30.80 ,22.82 ,2542.8,1562.8,820.1,419.3,1292.02,Paddy soils,,30.5,5.8,26,5.7,150,60,120,7301
491,ER-SC,ERSC0491,2009,ERSC04,WS0912,27.28 ,32.22 ,23.88 ,2482.7,1572.7,530.7,492.3,1350,Paddy soils,,33.5,6.8,76,5,120,45,90,7250
492,ER-SC,ERSC0492,2009,ERSC04,WS0912,27.28 ,32.22 ,23.88 ,2482.7,1572.7,530.7,492.3,1350,Paddy soils,,21.1,9.1,125,6.2,150,60,120,7500
493,ER-SC,ERSC0493,2009,ERSC04,WS0912,27.28 ,32.22 ,23.88 ,2482.7,1572.7,530.7,492.3,1350,Paddy soils,,28.1,8,76,5.8,195,75,150,7001
494,ER-SC,ERSC0494,2009,ERSC04,WS0913,26.24 ,30.56 ,23.11 ,2439.9,1509.9,597.7,466.5,1392.33,Paddy soils,,51.8,9.3,102,6.5,122,32,96,8091
495,ER-SC,ERSC0495,2007,ERSC04,WS0913,26.46 ,31.07 ,23.25 ,2355,1465,545.1,514.2,1529.59,Paddy soils,,27.4,23.6,282,6,120,38,90,8151
496,ER-SC,ERSC0496,2006,ERSC04,WS0913,26.42 ,30.77 ,23.33 ,2298.8,1428.8,645.2,465.9,1331.91,Paddy soils,,26,11.5,77,6,120,45,90,7143
497,ER-SC,ERSC0497,2006,ERSC04,WS0913,26.42 ,30.77 ,23.33 ,2298.8,1428.8,645.2,465.9,1331.91,Paddy soils,,59.2,26.4,61,7.5,150,53,108,7109
498,ER-SC,ERSC0498,2007,ERSC04,WS0913,26.46 ,31.07 ,23.25 ,2355,1465,545.1,514.2,1529.59,Paddy soils,,44,14.2,51,5.6,195,60,135,8441
499,ER-SC,ERSC0499,2009,ERSC04,WS0913,26.24 ,30.56 ,23.11 ,2439.9,1509.9,597.7,466.5,1392.33,Paddy soils,,64.8,11.8,45,7.5,197,50,143,7418
500,ER-SC,ERSC0500,2006,ERSC04,WS0913,26.38 ,30.70 ,23.30 ,2321,1441,647,465.9,1339.13,Paddy soils,,35.8,6.3,75,6,195,90,150,6951
501,ER-SC,ERSC0501,2008,ERSC04,WS0913,25.83 ,30.09 ,23.01 ,2299.3,1409.3,709.2,394.3,1219.38,Paddy soils,,36.6,15.8,94,6.3,120,41,90,8360
502,ER-SC,ERSC0502,2009,ERSC04,WS0913,26.24 ,30.56 ,23.11 ,2439.9,1509.9,597.7,466.5,1392.33,Paddy soils,,53.4,23.3,85,6,120,45,90,8019
503,ER-SC,ERSC0503,2009,ERSC04,WS0913,26.24 ,30.56 ,23.11 ,2439.9,1509.9,597.7,466.5,1392.33,Paddy soils,,53.4,23.3,85,6,197,50,143,7230
504,ER-SC,ERSC0504,2007,ERSC04,WS0913,26.46 ,31.07 ,23.25 ,2355,1465,545.1,514.2,1529.59,Paddy soils,,26.5,4.6,64,6.5,195,60,135,8205
505,ER-SC,ERSC0505,2008,ERSC04,WS0913,25.83 ,30.09 ,23.01 ,2299.3,1409.3,709.2,394.3,1219.38,Paddy soils,,28.2,6.9,76,6,120,38,90,6144
506,ER-SC,ERSC0506,2008,ERSC04,WS0913,25.83 ,30.09 ,23.01 ,2299.3,1409.3,709.2,394.3,1219.38,Paddy soils,,40.4,22.7,72,6.3,150,60,120,7769
507,ER-SC,ERSC0507,2009,ERSC04,WS0913,26.24 ,30.56 ,23.11 ,2439.9,1509.9,597.7,466.5,1392.33,Paddy soils,,28.3,17.7,38,5.8,155,94,115,5240
508,ER-SC,ERSC0508,2007,ERSC04,WS0913,26.46 ,31.07 ,23.25 ,2355,1465,545.1,514.2,1529.59,Paddy soils,,25.4,9.9,60,5.3,150,53,108,6147
509,ER-SC,ERSC0509,2008,ERSC04,WS0913,25.83 ,30.09 ,23.01 ,2299.3,1409.3,709.2,394.3,1219.38,Paddy soils,,21.5,25.3,122,5.5,120,41,90,8025
510,ER-SC,ERSC0510,2009,ERSC04,WS0913,26.24 ,30.56 ,23.11 ,2439.9,1509.9,597.7,466.5,1392.33,Paddy soils,,21.5,61,112,5.5,122,38,96,5580
511,ER-SC,ERSC0511,2007,ERSC04,WS0913,26.46 ,31.07 ,23.25 ,2355,1465,545.1,514.2,1529.59,Paddy soils,,20.3,8.5,83,6.8,150,53,108,5874
512,ER-SC,ERSC0512,2008,ERSC04,WS0913,25.83 ,30.09 ,23.01 ,2299.3,1409.3,709.2,394.3,1219.38,Paddy soils,,43.8,10.2,109,6,195,90,150,5019
513,ER-SC,ERSC0513,2008,ERSC04,WS0913,25.83 ,30.09 ,23.01 ,2299.3,1409.3,709.2,394.3,1219.38,Paddy soils,,56,13.7,75,7.3,150,60,120,6900
514,ER-SC,ERSC0514,2009,ERSC04,WS0913,26.24 ,30.56 ,23.11 ,2439.9,1509.9,597.7,466.5,1392.33,Paddy soils,,46.6,43.4,50,6,152,50,127,8199
515,ER-SC,ERSC0515,2008,ERSC04,WS0913,25.83 ,30.09 ,23.01 ,2299.3,1409.3,709.2,394.3,1219.38,Paddy soils,,46.9,8.5,138,5.5,122,38,96,5550
516,ER-SC,ERSC0516,2008,ERSC04,WS0884,24.68 ,29.14 ,21.69 ,2443.4,1453.4,925.2,290,1189.04,Paddy soils,,41,16.3,40,6,150,60,120,8285
517,ER-SC,ERSC0517,2007,ERSC04,WS0884,25.95 ,30.78 ,22.74 ,2387.3,1467.3,697.5,388.6,1302.78,Paddy soils,,43,10.9,92,5.9,150,60,120,6216
518,ER-SC,ERSC0518,2007,ERSC04,WS0884,25.60 ,30.47 ,22.29 ,2687.6,1637.6,735.2,473.9,1534.27,Paddy soils,,28.1,7,115,8.2,195,75,150,8060
519,ER-SC,ERSC0519,2007,ERSC04,WS0884,25.89 ,30.77 ,22.64 ,2382.3,1462.3,697.4,391.2,1307.13,Paddy soils,,32.4,11.2,51,6,120,45,90,5550
520,ER-SC,ERSC0520,2008,ERSC04,WS0884,24.58 ,28.96 ,21.68 ,2310.6,1370.6,924,255.4,1096.85,Paddy soils,,41.5,12.2,65,6,120,45,90,6800
521,ER-SC,ERSC0521,2009,ERSC04,WS0884,25.00 ,29.19 ,21.94 ,2374.8,1424.8,972.1,377.4,1304.16,Paddy soils,,36.9,11.8,60,7.5,195,75,150,8571
522,ER-SC,ERSC0522,2009,ERSC04,WS0884,25.00 ,29.19 ,21.94 ,2374.8,1424.8,972.1,377.4,1304.16,Paddy soils,,38.2,5.9,41,7.4,150,60,120,6593
523,ER-SC,ERSC0523,2007,ERSC04,WS0884,24.56 ,29.36 ,21.29 ,2652.8,1572.8,810.2,416.2,1456.11,Paddy soils,,40.7,7.3,65,5.9,150,60,120,8366
524,ER-SC,ERSC0524,2007,ERSC04,WS0884,25.56 ,30.38 ,22.33 ,2351.6,1431.6,730.2,373,1277,Paddy soils,,38,9.2,172,5.6,150,60,120,8100
525,ER-SC,ERSC0525,2007,ERSC04,WS0884,25.65 ,30.53 ,22.37 ,2591,1581,735.2,447.6,1463.09,Paddy soils,,40,18.1,58,6.1,195,75,150,7667
526,ER-SC,ERSC0526,2008,ERSC04,WS0884,24.94 ,29.31 ,22.03 ,2269.1,1359.1,912.7,248.6,1064.9,Paddy soils,,46.5,13.1,77,4.9,150,60,120,7341
527,ER-SC,ERSC0527,2008,ERSC04,WS0889,25.29 ,29.93 ,22.18 ,2225.3,1345.3,755.4,394,1282.39,Paddy soils,,63.3,25.7,118,7.7,120,45,90,7059
528,ER-SC,ERSC0528,2007,ERSC04,WS0889,26.47 ,31.53 ,23.09 ,2170.9,1350.9,502.8,464.5,1356.21,Paddy soils,,33.6,12.7,175,5.8,150,60,120,6741
529,ER-SC,ERSC0529,2008,ERSC04,WS0889,25.29 ,29.93 ,22.18 ,2225.3,1345.3,755.4,394,1282.39,Paddy soils,,48.3,12,55,5.3,150,60,120,6018
530,ER-SC,ERSC0530,2009,ERSC04,WS0883,26.83 ,31.23 ,23.69 ,2763.1,1733.1,699.8,479.9,1529.35,Paddy soils,,31.2,18.9,73,5.6,195,60,150,4767
531,ER-SC,ERSC0531,2008,ERSC04,WS0883,26.21 ,30.69 ,23.16 ,2700.1,1670.1,1006.6,406.4,1408.71,Paddy soils,,34,12.3,57,5.1,120,45,90,6026
532,ER-SC,ERSC0532,2008,ERSC05,WS0946,26.32 ,30.69 ,23.56 ,2421.7,1501.7,434.9,522,1509.59,Paddy soils,,73.1,5.7,43,5.4,173,68,210,6900
533,ER-SC,ERSC0533,2008,ERSC05,WS0946,26.32 ,30.69 ,23.56 ,2421.7,1501.7,434.9,522,1509.59,Paddy soils,,41.5,2.8,124,4.9,139,72,180,6772
534,ER-SC,ERSC0534,2008,ERSC05,WS0946,26.32 ,30.69 ,23.56 ,2421.7,1501.7,434.9,522,1509.59,Paddy soils,,23.9,45.6,108,5.6,138,96,180,7113
535,ER-SC,ERSC0535,2008,ERSC05,WS0946,26.32 ,30.69 ,23.56 ,2421.7,1501.7,434.9,522,1509.59,Paddy soils,,28.9,4.4,99,5.4,104,72,135,7444
536,ER-SC,ERSC0536,2008,ERSC05,WS0946,26.32 ,30.69 ,23.56 ,2421.7,1501.7,434.9,522,1509.59,Paddy soils,,17.8,13.6,23,5.8,138,108,270,6818
537,ER-SC,ERSC0537,2006,ERSC05,WS0948,24.90 ,28.83 ,22.37 ,2291.2,1371.2,238.8,505.7,1450.56,Paddy soils,,29,6.9,22,5.7,104,60,192,7727
538,ER-SC,ERSC0538,2006,ERSC05,WS0948,24.90 ,28.83 ,22.37 ,2291.2,1371.2,238.8,505.7,1450.56,Paddy soils,,23.8,7.9,30,5.1,104,42,194,7741
539,ER-SC,ERSC0539,2006,ERSC05,WS0948,24.90 ,28.83 ,22.37 ,2291.2,1371.2,238.8,505.7,1450.56,Paddy soils,,13.2,5.4,33,5.8,104,62,188,8103
540,ER-SC,ERSC0540,2006,ERSC05,WS0948,24.90 ,28.83 ,22.37 ,2291.2,1371.2,238.8,505.7,1450.56,Paddy soils,,30.5,6.9,33,5.6,69,87,219,6726
541,ER-SC,ERSC0541,2006,ERSC05,WS0948,24.90 ,28.83 ,22.37 ,2291.2,1371.2,238.8,505.7,1450.56,Paddy soils,,26.7,24.2,26,5.5,86,52,205,6144
542,ER-SC,ERSC0542,2010,ERSC05,WS0947,27.68 ,33.82 ,23.73 ,3044.7,1944.7,478.8,656.2,1852.17,Paddy soils,,20.3,20,73,4.9,135,68,135,6189
543,ER-SC,ERSC0543,2008,ERSC05,WS0947,26.22 ,31.97 ,22.72 ,2779.1,1719.1,469.4,512.7,1584.76,Paddy soils,,14.6,4.8,52,5.3,135,68,135,6089
544,ER-SC,ERSC0544,2008,ERSC05,WS0947,26.22 ,31.97 ,22.72 ,2779.1,1719.1,469.4,512.7,1584.76,Paddy soils,,12.4,5.7,45,4.7,135,68,135,7195
545,ER-SC,ERSC0545,2008,ERSC05,WS0949,25.53 ,32.07 ,21.45 ,2501.7,1521.7,123.3,476.3,1438.46,Paddy soils,,22.1,7.3,27,4.9,99,150,132,7338
546,ER-SC,ERSC0546,2009,ERSC06,WS0479,26.10 ,30.79 ,22.53 ,2192.8,1352.8,523.7,527,1468.86,Paddy soils,,47.9,9.4,146,7.6,135,45,54,4853
547,ER-SC,ERSC0547,2009,ERSC06,WS0479,26.07 ,30.77 ,22.49 ,2164,1334,523.7,519.4,1449.39,Paddy soils,,33.6,24,112,5.4,135,45,54,3810
548,ER-SC,ERSC0548,2007,ERSC06,WS0477,26.06 ,30.48 ,22.67 ,2006.7,1236.7,628.1,429.2,1260.01,Paddy soils,,23.2,45.6,78,6.7,165,75,90,6000
549,ER-SC,ERSC0549,2008,ERSC06,WS0477,25.12 ,29.68 ,21.42 ,1908.9,1148.9,531.7,431.4,1256.67,Paddy soils,,25.4,13.8,83,6.2,165,75,90,6600
550,ER-SC,ERSC0550,2008,ERSC06,WS0477,25.12 ,29.68 ,21.42 ,1908.9,1148.9,531.7,431.4,1256.67,Paddy soils,,20.5,5.8,58,5.9,165,75,90,4200
551,ER-SC,ERSC0551,2009,ERSC06,WS0477,25.79 ,30.45 ,22.74 ,2166.6,1326.6,275.8,497.941,1412.13,Paddy soils,,26.4,12.5,121,6.9,165,75,90,6840
552,ER-SC,ERSC0552,2007,ERSC06,WS0477,26.06 ,30.48 ,22.67 ,2006.7,1236.7,628.1,429.2,1260.01,Paddy soils,,22.2,9.7,49,6.2,165,75,90,5745
553,ER-SC,ERSC0553,2009,ERSC06,WS0477,25.79 ,30.45 ,22.74 ,2166.6,1326.6,275.8,497.941,1412.13,Paddy soils,,23.9,12.5,86,5.8,165,75,90,6180
554,ER-SC,ERSC0554,2007,ERSC06,WS0477,26.06 ,30.48 ,22.67 ,2006.7,1236.7,628.1,429.2,1260.01,Paddy soils,,20.1,5.9,117,5.3,165,75,90,6495
555,ER-SC,ERSC0555,2007,ERSC06,WS0477,26.06 ,30.48 ,22.67 ,2006.7,1236.7,628.1,429.2,1260.01,Paddy soils,,21.1,29.6,46,5.9,165,75,90,7680
556,ER-SC,ERSC0556,2009,ERSC06,WS0477,25.79 ,30.45 ,22.74 ,2166.6,1326.6,275.8,497.941,1412.13,Paddy soils,,22.4,9.8,95,6.2,165,75,90,5910
557,ER-SC,ERSC0557,2006,ERSC06,WS0478,26.00 ,30.76 ,21.92 ,2131.7,1311.7,296,604.7,1578.57,Paddy soils,,31,44.3,93,5.9,180,60,90,8042
558,ER-SC,ERSC0558,2006,ERSC06,WS0478,25.79 ,30.58 ,21.68 ,2114.7,1294.7,274.3,604.6,1577.5,Paddy soils,,29.1,13.7,93,6.3,180,60,90,7050
559,ER-SC,ERSC0559,2009,ERSC06,WS0476,26.32 ,30.53 ,23.05 ,2000.3,1240.3,514.5,542.6,1437.34,Paddy soils,,20.5,4.3,130,7.2,177,68,81,5103
560,ER-SC,ERSC0560,2009,ERSC06,WS0474,26.05 ,30.42 ,22.80 ,1980,1220,312.6,439.7,1270.95,Paddy soils,,20.3,17.4,92,7.3,165,68,45,8468
561,ER-SC,ERSC0561,2009,ERSC06,WS0474,26.05 ,30.42 ,22.80 ,1980,1220,312.6,439.7,1270.95,Paddy soils,,21.8,12.5,71,6.8,165,72,59,7113
562,ER-SC,ERSC0562,2009,ERSC06,WS0474,26.05 ,30.42 ,22.80 ,1980,1220,312.6,439.7,1270.95,Paddy soils,,20.1,11.2,96,6.3,165,54,72,6098
563,ER-SC,ERSC0563,2009,ERSC06,WS0474,26.05 ,30.42 ,22.80 ,1980,1220,312.6,439.7,1270.95,Paddy soils,,17.6,12.9,100,6.2,165,54,59,7781
564,ER-SC,ERSC0564,2008,ERSC06,WS0512,26.20 ,30.45 ,22.94 ,2069.7,1279.7,389.8,453.5,1315.95,Paddy soils,,24.8,14.2,72,6.3,158,60,45,6303
565,ER-SC,ERSC0565,2009,ERSC06,WS0512,26.18 ,30.54 ,22.96 ,1937.3,1197.3,386.7,475,1314.62,Paddy soils,,32.7,22.1,68,5.3,158,60,45,6296
566,ER-SC,ERSC0566,2007,ERSC06,WS0483,26.41 ,30.62 ,23.21 ,1954.4,1214.4,459.1,331.3,1078.66,Paddy soils,,32.2,12,45,6.8,165,75,90,5451
567,ER-SC,ERSC0567,2007,ERSC06,WS0483,26.41 ,30.62 ,23.21 ,1954.4,1214.4,459.1,331.3,1078.66,Paddy soils,,24.1,8.3,47,6.3,165,60,120,6201
568,ER-SC,ERSC0568,2009,ERSC06,WS0483,26.22 ,30.66 ,22.93 ,1966.2,1216.2,355.7,433,1252.3,Paddy soils,,28.1,8.5,67,6.6,165,75,90,4500
569,ER-SC,ERSC0569,2007,ERSC06,WS0483,26.41 ,30.62 ,23.21 ,1954.4,1214.4,459.1,331.3,1078.66,Paddy soils,,19.1,4.2,32,6.1,165,75,90,5631
570,ER-SC,ERSC0570,2007,ERSC06,WS0483,26.41 ,30.62 ,23.21 ,1954.4,1214.4,459.1,331.3,1078.66,Paddy soils,,23.4,3.7,42,5.5,165,75,90,6000
571,ER-SC,ERSC0571,2009,ERSC06,WS0483,26.22 ,30.66 ,22.93 ,1966.2,1216.2,355.7,433,1252.3,Paddy soils,,28.2,9.2,49,5.2,165,75,90,5411
572,ER-SC,ERSC0572,2009,ERSC06,WS0483,26.22 ,30.66 ,22.93 ,1966.2,1216.2,355.7,433,1252.3,Paddy soils,,24.2,7.4,44,5.3,165,75,90,7875
573,ER-SC,ERSC0573,2009,ERSC06,WS0802,26.18 ,31.08 ,22.53 ,2016.2,1246.2,352.2,435.1,1269.88,Paddy soils,,19.1,4.4,43,4.3,150,38,75,5480
574,ER-SC,ERSC0574,2009,ERSC06,WS0802,26.11 ,30.99 ,22.47 ,1984.3,1224.3,352.2,425.7,1247.35,Paddy soils,,14.1,10.4,90,3.7,158,45,113,5693
575,ER-SC,ERSC0575,2009,ERSC06,WS0802,25.66 ,30.51 ,22.01 ,2052.5,1252.5,349.5,439.8,1297.43,Paddy soils,,44.2,15.7,94,7.2,150,75,75,5582
576,ER-SC,ERSC0576,2009,ERSC06,WS0802,25.79 ,30.65 ,22.15 ,2063.2,1263.2,354.5,435.2,1290.46,Paddy soils,,13.4,8.3,108,7.2,165,75,60,5913
577,ER-SC,ERSC0577,2007,ERSC06,WS0802,26.25 ,30.61 ,22.86 ,2100.3,1300.3,328.1,333.9,1125.82,Paddy soils,,26.3,11,34,5.6,150,45,75,5480
578,ER-SC,ERSC0578,2007,ERSC06,WS0802,26.25 ,30.61 ,22.86 ,2100.3,1300.3,328.1,333.9,1125.82,Paddy soils,,20.6,9.6,29,5.2,158,45,113,6255
579,ER-SC,ERSC0579,2007,ERSC06,WS0802,26.25 ,30.61 ,22.86 ,2100.3,1300.3,328.1,333.9,1125.82,Paddy soils,,26.8,7.6,87,4.3,150,75,75,4878
580,ER-SC,ERSC0580,2007,ERSC06,WS0802,26.35 ,30.72 ,22.93 ,2081.3,1291.3,327.6,333.9,1118.91,Paddy soils,,32.1,8.2,33,4.8,150,75,90,5804
581,ER-SC,ERSC0581,2009,ERSC06,WS0776,26.08 ,30.97 ,22.18 ,2190.7,1350.7,409.8,597.4,1582.29,Paddy soils,,8,15.1,46,7,135,54,68,7373
582,ER-SC,ERSC0582,2009,ERSC06,WS0482,26.08 ,30.74 ,22.42 ,2191.1,1351.1,446.2,628.5,1632.54,Paddy soils,,24.7,6.1,140,6,165,75,120,4802
583,ER-SC,ERSC0583,2008,ERSC06,WS0519,24.00 ,29.17 ,19.79 ,2208.2,1288.2,458.9,441.7,1381.19,Paddy soils,,37.2,15.9,87,4.6,180,60,150,6903
584,ER-SC,ERSC0584,2007,ERSC06,WS0516,26.86 ,31.70 ,23.11 ,1987.5,1247.5,304.8,367.2,1137.43,Paddy soils,,36.7,7.3,88,6.4,150,75,90,5801
585,ER-SC,ERSC0585,2006,ERSC06,WS0516,26.62 ,31.57 ,22.71 ,2076.2,1296.2,471.1,460.6,1318.69,Paddy soils,,30.6,3.3,53,4.9,150,75,75,8400
586,ER-SC,ERSC0586,2006,ERSC06,WS0447,26.88 ,31.97 ,22.65 ,2070.1,1300.1,156.7,583.9,1510.8,Paddy soils,,17.2,12.9,80,5.4,180,75,90,7262
587,ER-SC,ERSC0587,2007,ERSC06,WS0481,25.77 ,30.11 ,22.58 ,2293.9,1403.9,660.3,450.6,1378.81,Paddy soils,,13.3,8.4,32,6,158,60,90,7661
588,ER-SC,ERSC0588,2007,ERSC06,WS0481,25.77 ,30.17 ,22.50 ,2010.3,1230.3,610.9,406.8,1229.27,Paddy soils,,19.4,6.9,85,6.5,165,75,68,8256
589,ER-SC,ERSC0589,2007,ERSC06,WS0481,25.95 ,30.32 ,22.70 ,2128.2,1308.2,626.7,433.5,1301.56,Paddy soils,,49.2,7.9,45,5.9,143,60,90,6923
590,ER-SC,ERSC0590,2009,ERSC07,WS0553,25.99 ,30.33 ,22.72 ,2079.1,1279.1,475.8,531.7,1450.39,Paddy soils,,36.5,26,150,6,180,90,120,8115
591,ER-SC,ERSC0591,2009,ERSC07,WS0553,25.77 ,30.16 ,22.37 ,2319.7,1419.7,501.9,613.9,1653.4,Paddy soils,,25.1,12.3,54,5.8,135,72,68,6945
592,ER-SC,ERSC0592,2008,ERSC07,WS0553,26.51 ,30.98 ,22.94 ,2359.1,1469.1,437.5,564.3,1567.99,Paddy soils,,41.5,15,160,4.8,135,72,68,6705
593,ER-SC,ERSC0593,2009,ERSC07,WS0553,25.58 ,29.91 ,22.28 ,2174.4,1324.4,501.9,554.6,1521.6,Paddy soils,,30.5,26.1,141,4.9,135,72,68,6855
594,ER-SC,ERSC0594,2007,ERSC07,WS0553,26.38 ,31.09 ,23.08 ,2480.1,1540.1,267.3,563.5,1600.34,Paddy soils,,26,26.3,173,4.6,135,72,68,6465
595,ER-SC,ERSC0595,2008,ERSC07,WS0553,26.11 ,30.64 ,22.59 ,2480.3,1530.3,457,596.8,1662.28,Paddy soils,,41.2,32.2,135,4.8,135,72,68,6435
596,ER-SC,ERSC0596,2009,ERSC07,WS0553,25.58 ,29.91 ,22.28 ,2174.4,1324.4,501.9,554.6,1521.6,Paddy soils,,32.8,44.6,124,5,135,72,68,6435
597,ER-SC,ERSC0597,2008,ERSC07,WS0553,26.17 ,30.65 ,22.66 ,2093.9,1293.9,380.9,492.3,1385.92,Paddy soils,,38.7,19.7,114,5.2,150,63,68,6434
598,ER-SC,ERSC0598,2008,ERSC07,WS0553,26.17 ,30.65 ,22.66 ,2093.9,1293.9,380.9,492.3,1385.92,Paddy soils,,32.8,15.8,96,5.1,150,63,68,5738
599,ER-SC,ERSC0599,2008,ERSC07,WS0553,26.17 ,30.65 ,22.66 ,2093.9,1293.9,380.9,492.3,1385.92,Paddy soils,,28.6,12.6,83,5.2,150,63,68,5481
600,ER-SC,ERSC0600,2008,ERSC07,WS0553,26.17 ,30.65 ,22.66 ,2093.9,1293.9,380.9,492.3,1385.92,Paddy soils,,33.2,12.2,98,5.1,150,63,68,6027
601,ER-SC,ERSC0601,2008,ERSC07,WS0553,26.17 ,30.65 ,22.66 ,2093.9,1293.9,380.9,492.3,1385.92,Paddy soils,,36.5,16.2,162,5.3,150,63,68,6354
602,ER-SC,ERSC0602,2008,ERSC07,WS0553,26.17 ,30.65 ,22.66 ,2093.9,1293.9,380.9,492.3,1385.92,Paddy soils,,38.6,20.1,176,5.2,150,63,68,6635
603,ER-SC,ERSC0603,2008,ERSC07,WS0553,26.06 ,30.56 ,22.49 ,2084.9,1284.9,380.9,494.8,1389.61,Paddy soils,,35.7,18.2,161,5.3,150,63,68,6234
604,ER-SC,ERSC0604,2008,ERSC07,WS0553,26.06 ,30.56 ,22.49 ,2084.9,1284.9,380.9,494.8,1389.61,Paddy soils,,34.3,16.7,126,5.3,150,63,68,5888
605,ER-SC,ERSC0605,2008,ERSC07,WS0553,25.96 ,30.46 ,22.40 ,2025.1,1245.1,380.5,481.3,1353.04,Paddy soils,,31.6,12.7,94,5.1,150,63,68,5471
606,ER-SC,ERSC0606,2007,ERSC07,WS0554,24.61 ,30.22 ,20.57 ,2264.2,1344.2,350.6,548.7,1558.34,Paddy soils,,38.2,11.7,48,5.5,150,54,68,8130
