Crop,NO,Year,Province,Province1,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil type1,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
SR-YZB,SRYZB1874,2007,重庆,Chongqing ,8657409,26.67352941,31.58333333,23.23921569,2720.7,1700.7,523.3,380,1355.14,水稻土,Paddy soils,clay,34.4,9.2,142,7.6,150,90,90,8275.5
SR-YZB,SRYZB1875,2007,重庆,Chongqing ,8657409,26.96851852,31.95555556,23.45,2912.6,1832.6,526.2,431.6,1477.07,水稻土,Paddy soils,clay,39.6,16.6,104,7.6,150,90,90,7182.5
SR-YZB,SRYZB1876,2007,重庆,Chongqing ,8657409,26.88148148,31.88518519,23.34722222,2903.2,1823.2,523.6,430.3,1476.18,水稻土,Paddy soils,clay,24.8,8.7,76,6.8,150,90,90,7897.5
SR-YZB,SRYZB1877,2008,重庆,Chongqing ,8657409,26.02268908,31.35378151,22.15630252,3096.7,1906.7,470.5,612.6,1849.59,水稻土,Paddy soils,clay,34.2,6.8,82,7.7,150,90,90,8793.5
SR-YZB,SRYZB1878,2008,重庆,Chongqing ,8657409,25.88292683,31.22601626,22.02520325,3183.6,1953.6,493.4,632.7,1908.71,水稻土,Paddy soils,loamy sand,26.1,6,105,6.4,150,90,90,7615
SR-YZB,SRYZB1879,2008,重庆,Chongqing ,8657409,26.15166667,31.49,22.28833333,3138.2,1938.2,467.5,617.2,1863.28,水稻土,Paddy soils,clay,45.5,8.2,115,7.7,150,90,90,10435.5
SR-YZB,SRYZB1880,2008,重庆,Chongqing ,8657514,25.20762712,30.5720339,21.27033898,2974.5,1794.5,592.6,622.2,1852.19,水稻土,Paddy soils,silty clay loam,29.4,7.8,123,7.5,150,90,90,7738.5
SR-YZB,SRYZB1881,2008,重庆,Chongqing ,8657514,26.1631068,31.14466019,22.74757282,2694.8,1664.8,484.8,444.1,1466.89,水稻土,Paddy soils,silty clay loam,32.1,6.7,90,7.4,150,90,90,9600
SR-YZB,SRYZB1882,2008,重庆,Chongqing ,8657514,25.71346154,30.76634615,22.15576923,2674.2,1634.2,410.9,482.3,1537.89,水稻土,Paddy soils,silty clay loam,28.5,3,87,5.3,150,90,90,9201
SR-YZB,SRYZB1883,2008,重庆,Chongqing ,8657514,25.78899083,30.85963303,22.2440367,2811,1721,467.9,502.8,1605.71,水稻土,Paddy soils,silty clay loam,32.1,3,87,5.7,150,90,90,8375
SR-YZB,SRYZB1884,2008,重庆,Chongqing ,8657514,26.08,31.18095238,22.5152381,2738.4,1688.4,467.2,489.1,1555.95,水稻土,Paddy soils,silty clay loam,31.1,14.5,70,7.4,150,90,90,8511.75
SR-YZB,SRYZB1885,2008,重庆,Chongqing ,8657432,22.32,27.82608696,18.48086957,2566.8,1416.8,368.2,508.1,1604.02,水稻土,Paddy soils,clay loam,32.8,4.6,46,4.7,150,90,90,9273
SR-YZB,SRYZB1886,2007,重庆,Chongqing ,8657432,26.48205128,31.75641026,22.88803419,3098.4,1928.4,667.2,508.5,1659.42,水稻土,Paddy soils,clay loam,26.3,3.5,61,5.2,150,90,90,7154
SR-YZB,SRYZB1887,2007,重庆,Chongqing ,8657432,26.33333333,31.68211382,22.67479675,3239,2009,667.3,551.3,1768.39,水稻土,Paddy soils,silty clay loam,29.8,4.1,91,5.7,150,90,90,8457.5
SR-YZB,SRYZB1888,2008,重庆,Chongqing ,8657432,26.83559322,32.24576271,23.0440678,3166.6,1986.6,582.4,627.2,1851.43,水稻土,Paddy soils,loam,27.3,7.8,71,7.1,150,90,90,8473.5
SR-YZB,SRYZB1889,2008,重庆,Chongqing ,8657432,27.28137255,32.71176471,23.46176471,2782.7,1762.7,549.4,544.3,1609.74,水稻土,Paddy soils,silty clay loam,31.5,7.1,60,6.1,150,90,90,10113.75
SR-YZB,SRYZB1890,2006,重庆,Chongqing ,8657437,26.11810345,31.64137931,22.05086207,3029.7,1879.7,404,700.1,1963.46,水稻土,Paddy soils,sandy loam,11.2,11.5,88,6.1,150,90,90,7835
SR-YZB,SRYZB1891,2006,重庆,Chongqing ,8657437,26.58515625,32.17265625,22.4859375,3402.9,2132.9,416,751.3,2124.2,水稻土,Paddy soils,sandy loam,16.5,8.7,91,6.1,150,90,90,6162
SR-YZB,SRYZB1892,2006,重庆,Chongqing ,8657437,26.48125,32.05625,22.39609375,3389.6,2119.6,416.1,746,2116.33,水稻土,Paddy soils,sandy loam,15.1,18.7,72,6.4,150,90,90,9516.5
SR-YZB,SRYZB1893,2006,重庆,Chongqing ,8657437,26.37317073,31.90081301,22.33333333,3243.9,2023.9,416.1,720.1,2042.56,水稻土,Paddy soils,clay loam,29.6,30.9,51,7.7,150,90,90,6724.5
SR-YZB,SRYZB1894,2006,重庆,Chongqing ,8657437,26.3519685,31.89133858,22.31574803,3346.7,2086.7,418.2,728.2,2082,水稻土,Paddy soils,sandy loam,26.1,6.6,76,7,150,90,90,9049
SR-YZB,SRYZB1895,2007,重庆,Chongqing ,8657437,25.68852459,30.71721311,22.18852459,3134,1914,701.4,554.2,1767.88,水稻土,Paddy soils,sandy clay loam,28.5,18.5,72,5.8,150,90,90,5796
SR-YZB,SRYZB1896,2007,重庆,Chongqing ,8657437,24.93628319,29.78938053,21.62566372,2817.8,1687.8,714,450.7,1545.8,水稻土,Paddy soils,sandy loam,17.8,19.5,65,6.5,150,90,90,6324.5
SR-YZB,SRYZB1897,2007,重庆,Chongqing ,8657437,25.33913043,30.27043478,21.92869565,2914,1764,702.7,494.6,1628.55,水稻土,Paddy soils,clay,19.8,16.5,75,7.4,150,90,90,6845
SR-YZB,SRYZB1898,2007,重庆,Chongqing ,8657437,25.27079646,30.18141593,21.88495575,2855.6,1725.6,702.3,475.8,1585.32,水稻土,Paddy soils,loam,28.4,17.2,85,6.5,150,90,90,6998
SR-YZB,SRYZB1899,2008,重庆,Chongqing ,8657437,25.64628099,30.71900826,22.10578512,3103.2,1893.2,676.9,567.9,1783.96,水稻土,Paddy soils,clay loam,12.9,16.8,105,6.1,150,90,90,10138
SR-YZB,SRYZB1900,2008,重庆,Chongqing ,8657437,25.66724138,30.90086207,21.925,2977.4,1817.4,560,574.2,1765.69,水稻土,Paddy soils,clay loam,16.2,12.3,67,5.5,180,120,90,7893.5
SR-YZB,SRYZB1901,2008,重庆,Chongqing ,8657437,25.65964912,30.90350877,21.92368421,2925.2,1785.2,560,562.6,1733.69,水稻土,Paddy soils,sandy loam,25.3,16.2,80,4.8,150,90,90,8800
SR-YZB,SRYZB1902,2008,重庆,Chongqing ,8657426,24.91023622,30.40314961,20.96062992,3163.6,1893.6,829.5,698.3,2034.89,水稻土,Paddy soils,clay,39,12.5,87,5.9,150,45,45,9777
SR-YZB,SRYZB1903,2007,重庆,Chongqing ,8657426,24.77758621,29.9387931,21.11896552,2874.2,1714.2,741.8,513.7,1664.75,水稻土,Paddy soils,silty clay loam,13.8,46,90,4.7,150,90,90,8168.25
SR-YZB,SRYZB1904,2008,重庆,Chongqing ,8657426,25.02523364,30.72897196,20.85700935,2677.7,1607.7,610.2,620,1779.16,水稻土,Paddy soils,clay,19.5,6.4,57,5.9,150,45,45,9240.75
SR-YZB,SRYZB1905,2008,重庆,Chongqing ,8657426,24.92619048,30.41269841,20.98253968,3140.7,1880.7,829.5,690.5,2016.45,水稻土,Paddy soils,clay,22.3,8.6,61,7.8,150,45,45,7464
SR-YZB,SRYZB1906,2007,重庆,Chongqing ,8657338,26.53482143,31.48303571,22.86785714,2971.9,1851.9,879.3,535.105,1663.56,水稻土,Paddy soils,clay,21.4,4.1,49,6.9,150,90,90,8288.5
SR-YZB,SRYZB1907,2008,重庆,Chongqing ,8657523,26.17222222,31.46574074,22.43796296,2826.6,1746.6,464.6,688.2,1897.77,水稻土,Paddy soils,loam,17.1,3.6,77,7.4,150,90,90,8568
SR-YZB,SRYZB1908,2008,重庆,Chongqing ,8657523,26.35392157,31.66372549,22.60196078,2688.1,1668.1,444.1,654.5,1800.51,水稻土,Paddy soils,loam,19.5,3.6,72,6.6,150,90,90,7584
SR-YZB,SRYZB1909,2006,重庆,Chongqing ,8657523,27.68761905,33.31428571,23.50095238,2907.2,1857.2,308.9,593.7,1723.46,水稻土,Paddy soils,clay,23.8,11,52,6.1,150,90,90,7306.5
SR-YZB,SRYZB1910,2007,重庆,Chongqing ,8657523,26.19357798,31.14862385,22.61743119,2855.1,1765.1,551,526.6,1640.47,水稻土,Paddy soils,sandy loam,23.6,6.8,75,7.9,150,90,90,9067.5
SR-YZB,SRYZB1911,2008,重庆,Chongqing ,8657523,26.45979381,31.71237113,22.75463918,2566.6,1596.6,429.2,607.5,1689,水稻土,Paddy soils,loam,23.7,5,77,5.4,150,90,90,7690.5
SR-YZB,SRYZB1912,2006,重庆,Chongqing ,8657523,27.69464286,33.4,23.44196429,3101.8,1981.8,308.9,652.6,1866.77,水稻土,Paddy soils,clay loam,33.6,15,60,7.4,150,90,90,8947
SR-YZB,SRYZB1913,2006,重庆,Chongqing ,8657523,27.77454545,33.45545455,23.55181818,3055.2,1955.2,308.9,632.6,1820.49,水稻土,Paddy soils,clay loam,43,6.3,100,6.9,150,90,90,7309.5
SR-YZB,SRYZB1914,2006,重庆,Chongqing ,8657523,27.62636364,33.33363636,23.37090909,3038.9,1938.9,308.9,638.5,1830.69,水稻土,Paddy soils,clay loam,24.7,4.5,80,6,150,90,90,5797.5
SR-YZB,SRYZB1915,2007,重庆,Chongqing ,8657523,26.22815534,31.08058252,22.73495146,2701.5,1671.5,533.2,475.6,1517.08,水稻土,Paddy soils,clay loam,42.2,10.3,40,5.4,150,135,135,7942.5
SR-YZB,SRYZB1916,2007,重庆,Chongqing ,8657425,25.68981481,30.1537037,22.58981481,2774.5,1694.5,697.5,524.3,1623.82,水稻土,Paddy soils,clay loam,41.7,26,120,7.4,150,90,90,9406
SR-YZB,SRYZB1917,2008,重庆,Chongqing ,8657425,25.54732143,30.31607143,22.20982143,2861.3,1741.3,734.3,629.9,1823.99,水稻土,Paddy soils,clay,12.9,33.2,90,6,150,90,90,10477.5
SR-YZB,SRYZB1918,2007,重庆,Chongqing ,8657425,25.7,30.10952381,22.62095238,2698.5,1648.5,685.8,507.2,1575.63,水稻土,Paddy soils,clay,30.5,10.4,82,5.9,150,90,90,8662
SR-YZB,SRYZB1919,2007,重庆,Chongqing ,8657519,24.89622642,30.23490566,21.38301887,2639,1579,509.6,486.4,1549.4,水稻土,Paddy soils,loam,32.5,7.9,80,5.8,150,90,90,10435
SR-YZB,SRYZB1920,2006,重庆,Chongqing ,8657525,27.18290598,33.77008547,22.51196581,3180.4,2010.4,273.8,721.2,1935.24,水稻土,Paddy soils,clay loam,24.1,9,67,6.8,150,90,90,8005
SR-YZB,SRYZB1921,2006,重庆,Chongqing ,8657525,28.51807229,35.4313253,23.61084337,2367,1537,143.2,577.3,1525.21,水稻土,Paddy soils,clay loam,22.1,12.4,107,6.6,150,90,90,7165
SR-YZB,SRYZB1922,2006,重庆,Chongqing ,8657525,27.23275862,33.8612069,22.53362069,3159,1999,272.1,721.2,1927.85,水稻土,Paddy soils,clay loam,21.7,13.1,141,5.7,150,90,90,8315
SR-YZB,SRYZB1923,2006,重庆,Chongqing ,8657525,27.51160714,34.25892857,22.71517857,3081.3,1961.3,221.1,716,1897.32,水稻土,Paddy soils,clay loam,25.4,10.4,164,6.1,150,90,90,8735
SR-YZB,SRYZB1924,2007,重庆,Chongqing ,8657525,25.26982759,30.83706897,22.07068966,2931.3,1771.3,846.4,448.6,1501.44,水稻土,Paddy soils,clay loam,36.7,10.2,89,6.4,150,90,90,6305
SR-YZB,SRYZB1925,2008,重庆,Chongqing ,8657525,26.07777778,32.23434343,22.19191919,2581.7,1591.7,615.7,495.6,1511.76,水稻土,Paddy soils,clay loam,36.8,10.5,91,6.6,210,90,90,6175
SR-YZB,SRYZB1926,2008,重庆,Chongqing ,8657525,26.20315789,32.55368421,22.19473684,2489.3,1539.3,573.3,496.6,1488.16,水稻土,Paddy soils,clay loam,28.3,8.2,120,6.5,210,90,90,7800
SR-YZB,SRYZB1927,2008,重庆,Chongqing ,8657525,25.92631579,31.87719298,22.30964912,2955.6,1815.6,639.6,523.3,1621.46,水稻土,Paddy soils,clay loam,35.2,11.3,95,6.4,210,90,90,7250
SR-YZB,SRYZB1928,2007,重庆,Chongqing ,8657536,24.86126126,29.79279279,21.84234234,2759.6,1649.6,948.5,389.4,1420.2,水稻土,Paddy soils,silty clay loam,34.3,31.1,46,4.8,150,90,90,7134
SR-YZB,SRYZB1929,2007,重庆,Chongqing ,8657536,24.20955882,29.21985294,21.16470588,3292.5,1932.5,1026,483.9,1709.34,水稻土,Paddy soils,silty clay loam,33.1,63.5,47,5.2,150,90,90,8587.5
SR-YZB,SRYZB1930,2007,重庆,Chongqing ,8657536,24.24201681,29.17142857,21.30252101,2884.8,1694.8,992.3,419.1,1488.98,水稻土,Paddy soils,silty clay loam,45.6,64.1,115,7,150,90,90,8087.5
SR-YZB,SRYZB1931,2008,重庆,Chongqing ,8657536,24.85959596,30.12222222,21.46464646,2461.1,1471.1,440.2,451.4,1436.99,水稻土,Paddy soils,clay loam,29,5.1,45,5.2,150,90,90,6935
SR-YZB,SRYZB1932,2007,重庆,Chongqing ,8657438,23.73278689,28.93360656,20.39918033,2895.4,1675.4,742,535,1719.08,水稻土,Paddy soils,sandy loam,23.3,12.6,56,6.2,150,90,90,9587.5
SR-YZB,SRYZB1933,2007,重庆,Chongqing ,8657438,23.76521739,29.10434783,20.26521739,2733,1583,661.9,517.7,1661.11,水稻土,Paddy soils,sandy loam,23.3,6.7,60,6.8,150,90,90,8330
SR-YZB,SRYZB1934,2008,重庆,Chongqing ,8657438,23.14339623,29.07169811,19.13301887,2453.2,1393.2,480.7,645.6,1815.9,水稻土,Paddy soils,sandy loam,31.3,4.5,73,5.9,150,90,90,8967
SR-YZB,SRYZB1935,2007,重庆,Chongqing ,8657438,23.76521739,29.10434783,20.26521739,2733,1583,661.9,517.7,1661.11,水稻土,Paddy soils,sandy loam,23.6,8.8,47,5.1,150,90,90,9180
SR-YZB,SRYZB1936,2008,重庆,Chongqing ,8657438,23.8744,29.4496,20.2528,2984.3,1734.3,591.4,691.7,1967.91,水稻土,Paddy soils,sandy loam,23.5,3.7,80,5.2,150,90,90,9966
SR-YZB,SRYZB1937,2007,重庆,Chongqing ,8657438,23.57698413,28.75555556,20.26825397,2970.7,1710.7,749.4,540,1754.17,水稻土,Paddy soils,sandy loam,18.2,5.2,36,6.4,150,90,90,7488
SR-YZB,SRYZB1938,2007,重庆,Chongqing ,8657438,23.36060606,28.60909091,20.01893939,3083.6,1763.6,793.5,573.8,1845.65,水稻土,Paddy soils,sandy loam,15.2,4.7,32,5.5,150,90,90,6150
SR-YZB,SRYZB1939,2007,重庆,Chongqing ,8657633,21.76511628,26.91860465,18.36356589,2807.7,1520.4,844.8,508.9,1746.17,黄壤,Yellow earths,clay,29.9,8.8,50,5.9,75,45,45,6679.5
SR-YZB,SRYZB1940,2007,重庆,Chongqing ,8657633,24.23627451,29.00588235,21.22745098,2472.1,1452.1,835.8,390.8,1367.02,水稻土,Paddy soils,silty clay loam,42.2,3.1,92,6.7,225,135,135,7755.5
SR-YZB,SRYZB1941,2007,重庆,Chongqing ,8657633,24.29591837,28.98469388,21.4622449,2381,1401,813.6,368.2,1292.58,水稻土,Paddy soils,sandy loam,40.1,5.1,183,6.8,150,90,90,7502
SR-YZB,SRYZB1942,2007,重庆,Chongqing ,8657633,24.35643564,29.08316832,21.44158416,2460,1450,843.3,379.6,1338.07,水稻土,Paddy soils,silty clay loam,38.5,2.5,60,6.3,150,90,90,7053
SR-YZB,SRYZB1943,2007,重庆,Chongqing ,8657633,24.01296296,28.64166667,21.1962963,2593.4,1513.4,860.2,394.1,1401.19,水稻土,Paddy soils,silty clay loam,29.7,15.8,61,5.7,150,90,90,7348.5
SR-YZB,SRYZB1944,2007,重庆,Chongqing ,8657633,24.04867257,28.83185841,21.0539823,2717.5,1587.5,922.7,433.8,1507.78,水稻土,Paddy soils,sandy loam,31.5,7.1,61,5.4,150,90,90,6753
SR-YZB,SRYZB1945,2008,重庆,Chongqing ,8657633,23.3064,28.4792,19.9032,2913.3,1663.3,742.5,490,1687.73,水稻土,Paddy soils,silty clay loam,20.9,4.5,70,5.1,150,90,90,7395
SR-YZB,SRYZB1946,2008,重庆,Chongqing ,8657633,23.3152,28.5072,19.8976,2914.4,1664.4,713.2,500.4,1702.38,水稻土,Paddy soils,loam,29.6,15.5,90,5.5,150,90,90,7035
SR-YZB,SRYZB1947,2008,重庆,Chongqing ,8657633,23.51034483,28.76810345,20.03793103,2727.2,1567.2,652.6,480.4,1612.54,水稻土,Paddy soils,silty clay loam,34.5,10.5,100,7.8,150,90,90,8280
SR-YZB,SRYZB1948,2008,重庆,Chongqing ,8657633,23.22992126,28.54094488,19.72125984,2950.2,1680.2,704.9,520.2,1752.72,水稻土,Paddy soils,silty clay loam,18.9,6.5,70,6,150,90,90,8220
SR-YZB,SRYZB1949,2008,重庆,Chongqing ,8657633,23.99339623,29.08773585,20.6990566,2543.3,1483.3,635.4,423.4,1435.68,水稻土,Paddy soils,silty clay loam,25.5,12,80,7.6,150,90,90,8130
SR-YZB,SRYZB1950,2008,重庆,Chongqing ,8657633,23.51260504,28.75714286,20.05042017,2798,1608,698.7,489.8,1643.33,水稻土,Paddy soils,silty clay loam,22.8,16.5,90,5.5,150,90,90,8235
SR-YZB,SRYZB1951,2007,安徽,Anhui,8658234,24.53108108,28.8472973,21.31824324,3630.6,2150.6,722.3,824.5,2197.29,水稻土,Paddy soils,clay loam,18.6,11.2,113,6.52,180,72,150,6830
SR-YZB,SRYZB1952,2007,安徽,Anhui,8658319,25.98596491,30.15,22.8745614,2962.4,1822.4,551.8,541.1,1628.21,水稻土,Paddy soils,clay,27.9,11,62,4.9,300,150,375,8196
SR-YZB,SRYZB1953,2007,安徽,Anhui,8658319,26.15545455,30.35,23.05090909,2877.1,1777.1,529.3,543.2,1588.04,水稻土,Paddy soils,loam,27.9,9,27,4.7,300,150,375,8220
SR-YZB,SRYZB1954,2009,安徽,Anhui,8658319,26.19130435,30.40956522,23.15130435,3012,1862,660.2,531.5,1619.6,水稻土,Paddy soils,loam,25.1,5.3,33,5,300,150,375,8970
SR-YZB,SRYZB1955,2009,安徽,Anhui,8658215,25.96756757,29.8954955,22.99009009,2882.4,1772.4,530.2,629,1730.08,黄褐土,Yellow-cinnamon soils,silty clay loam,23.45,18.9,96,6.2,210,120,240,8566.5
SR-YZB,SRYZB1956,2007,安徽,Anhui,8658215,25.80803571,29.80714286,22.68482143,2890.5,1770.5,804.8,602.9,1707.39,黄褐土,Yellow-cinnamon soils,silty clay loam,21,18.7,121,6.3,210,120,240,8505
SR-YZB,SRYZB1957,2008,安徽,Anhui,8658222,25.40442478,29.83362832,21.96017699,2870.7,1740.7,528.4,547.5,1667.78,水稻土,Paddy soils,clay loam,18.8,11.6,93,6.7,210,72,180,9037.5
SR-YZB,SRYZB1958,2008,安徽,Anhui,8658222,24.77435897,28.99145299,21.67948718,2898.6,1728.6,563.8,512.4,1562.56,水稻土,Paddy soils,clay,17.2,12.2,80,5.1,210,72,180,8241
SR-YZB,SRYZB1959,2006,安徽,Anhui,8658127,22.3775,27.2925,18.4975,2685.3,1485.4,298.9,685.1,1639.64,水稻土,Paddy soils,silty clay loam,19,11.5,110,6.4,180,90,199.5,8625
SR-YZB,SRYZB1960,2006,安徽,Anhui,8658127,22.50291262,27.56796117,18.48932039,2317.8,1287.8,210.6,629.7,1464.86,砂姜黑土,Lime concretion fluvo-aquic soils,clay loam,17.8,12.9,112,6.5,180,90,199.5,9210
SR-YZB,SRYZB1961,2007,安徽,Anhui,8658127,24.60546875,28.8625,21.4,3149.5,1869.5,771.2,599.1,1707.72,水稻土,Paddy soils,silty clay loam,15.4,10.5,78,8,180,90,199.5,8113.5
SR-YZB,SRYZB1962,2007,安徽,Anhui,8658314,25.32962963,30.52814815,21.77407407,3419.5,2069.5,631.2,536,1773.59,水稻土,Paddy soils,loam,14.3,10.4,82,5.3,210,72,105,6925.95
SR-YZB,SRYZB1963,2008,安徽,Anhui,8658314,25.30909091,30.5553719,21.5785124,3062.4,1852.4,963.2,544,1716.64,水稻土,Paddy soils,loam,14.1,20.5,58,5.3,210,72,105,7590
SR-YZB,SRYZB1964,2009,安徽,Anhui,8658331,26.88548387,31.02741935,23.8233871,3333.8,2093.8,613.5,681.3,1926.96,潮土,Fluvo-aquic soils,silty clay loam,19.02,12.8,91,7.4,172.5,75,150,8227.5
SR-YZB,SRYZB1965,2010,安徽,Anhui,8658433,26.54453782,31.25042017,23.14033613,3158.8,1968.8,789.9,704.6,1911.7,水稻土,Paddy soils,loam,13.2,7.4,116,6.1,240,90,97.5,8062.5
SR-YZB,SRYZB1966,2009,安徽,Anhui,8658428,25.74677419,32.06129032,21.67016129,3192.6,1952.6,720.4,672.4,1974.46,水稻土,Paddy soils,silty clay loam,23.94,18.7,90,5.2,150,60,90,7647
SR-YZB,SRYZB1967,2008,安徽,Anhui,8658428,26.12910448,32.09776119,22.5738806,3501.3,2161.3,924.6,702.7,2039.47,水稻土,Paddy soils,loam,34.25,24.9,86,5.3,180,72,150,8025
SR-YZB,SRYZB1968,2008,福建,Fujian,8658845,28.40833333,32.91018519,25.01018519,3068.1,1988.1,1028.4,648.5,1780.23,水稻土,Paddy soils,sandy loam,50.4,24.2,66,5.3,150,60,90,6784.5
SR-YZB,SRYZB1969,2008,福建,Fujian,8658845,28.36759259,32.87222222,25.00185185,3063.7,1983.7,1068.5,638.3,1771.45,水稻土,Paddy soils,silty clay loam,29.7,15.3,33,5.2,150,60,90,6850.5
SR-YZB,SRYZB1970,2008,福建,Fujian,8658730,26.99224138,32.56810345,23.34568966,3131.1,1971.1,750.7,652.8,1818.67,水稻土,Paddy soils,silty clay loam,23.6,5.7,73,4.9,180,75,120,8197.5
SR-YZB,SRYZB1971,2008,福建,Fujian,8658818,25.44778761,31.50265487,21.35486726,2875.6,1745.6,481.9,705.4,1842.87,水稻土,Paddy soils,loam,29.7,2.9,28,4.7,118.5,30,82.5,8952
SR-YZB,SRYZB1972,2008,福建,Fujian,8658818,24.92592593,30.93796296,20.89351852,2692,1612,369.3,632.2,1659.71,水稻土,Paddy soils,sandy loam,25.3,11.8,55,5,162,27,67.5,7509
SR-YZB,SRYZB1973,2007,福建,Fujian,8658923,23.27333333,28.97714286,19.93714286,2443.7,1393.7,516.7,396,1240.09,水稻土,Paddy soils,silty clay loam,35.4,34.4,72,4.9,150,60,105,6396
SR-YZB,SRYZB1974,2007,福建,Fujian,8658923,25.96818182,31.95272727,22.37909091,2856.5,1756.5,659.9,491.9,1532.93,水稻土,Paddy soils,clay,24.7,15.3,137,5.7,180,75,120,8574
SR-YZB,SRYZB1975,2007,贵州省,Guizhou,8657719,20.72845528,24.51219512,18.2804878,2549.6,1319.6,807.2,403.7,1501.79,水稻土,Paddy soils,sandy loam,41.9,22.5,141,7,123,81,45,7201.5
SR-YZB,SRYZB1976,2007,贵州省,Guizhou,8657719,20.72845528,24.51219512,18.2804878,2549.6,1319.6,807.2,403.7,1501.79,黄壤,Yellow earths,sandy loam,34.5,14.1,288,6.3,123,81,45,6420
SR-YZB,SRYZB1977,2007,贵州省,Guizhou,8657719,20.68320611,24.53053435,18.19083969,2709.5,1399.5,840.9,429.7,1602.6,黄壤,Yellow earths,loam,48.7,8,184,6.1,105,187.5,115.5,6836.25
SR-YZB,SRYZB1978,2008,贵州省,Guizhou,8657647,25.15350877,30.77982456,21.59385965,2867.5,1727.5,418.9,392,1421.16,水稻土,Paddy soils,clay loam,33.6,12.6,104,7,150,120,180,6573
SR-YZB,SRYZB1979,2007,贵州省,Guizhou,8657741,26.49666667,31.37583333,23.28,3179.6,1979.6,850.4,414.9,1513.96,水稻土,Paddy soils,clay loam,24.1,7.7,88,7.8,180,120,180,8291.25
SR-YZB,SRYZB1980,2008,贵州省,Guizhou,8657822,23.42336449,28.19345794,20.28785047,2506.3,1436.3,414.4,476.3,1504.63,水稻土,Paddy soils,loam,23.9,44.4,135,6.1,150,105,150,7665
SR-YZB,SRYZB1981,2009,贵州省,Guizhou,8657832,24.5245614,30.26842105,20.70263158,2795.8,1655.8,502.8,608.1,1780.1,水稻土,Paddy soils,loam,28,12.8,90,4.8,120,90,120,7565.25
SR-YZB,SRYZB1982,2008,贵州省,Guizhou,8657827,22.2015748,27.02834646,19.1496063,2819.6,1549.6,734.1,548.9,1743.52,水稻土,Paddy soils,sandy clay loam,48.6,10.6,74,7,120,90,120,6803.25
SR-YZB,SRYZB1983,2007,贵州省,Guizhou,8657921,24.08938053,29.44867257,20.87610619,2722.1,1592.1,676.9,516.2,1620.58,水稻土,Paddy soils,sandy loam,38,4.6,28,7.2,180,120,180,8814
SR-YZB,SRYZB1984,2008,贵州省,Guizhou,8657806,20.67481481,24.74074074,17.90814815,2791.1,1441.1,999.1,679,2007.59,水稻土,Paddy soils,clay loam,53.4,20.4,140,6.4,180,120,180,9758.25
SR-YZB,SRYZB1985,2007,贵州省,Guizhou,8657814,20.94416667,25.2975,18.31333333,2513.3,1313.3,975.3,475.5,1599.34,水稻土,Paddy soils,clay loam,60.5,16.6,151,6.7,150,105,150,7704
SR-YZB,SRYZB1986,2007,贵州省,Guizhou,8657814,20.89912281,25.2254386,18.2754386,2382.5,1242.5,866.5,477,1548.61,水稻土,Paddy soils,clay,48.9,32.1,181,6.7,120,90,120,7515.75
SR-YZB,SRYZB1987,2006,贵州省,Guizhou,8657907,22.25504587,27.11100917,19.24495413,2425.8,1335.8,812.7,523.9,1630.65,水稻土,Paddy soils,loam,40,5.4,177,6.3,150,105,150,8964.75
SR-YZB,SRYZB1988,2006,贵州省,Guizhou,8657907,21.81615385,26.67692308,18.8,2836.1,1536.1,854.2,604.3,1879.57,水稻土,Paddy soils,clay,73.9,42.4,81,7.7,150,105,150,7041
SR-YZB,SRYZB1989,2008,贵州省,Guizhou,8657722,23.56864407,28.73559322,20.21016949,2781.1,1601.1,487,555.4,1727.95,水稻土,Paddy soils,loam,39.1,28,118,6.2,120,90,120,8117.25
SR-YZB,SRYZB1990,2009,湖北,Hubei,8657476,27.29907407,31.76759259,24.02592593,2948.3,1868.3,383.4,609.5,1719.07,水稻土,Paddy soils,sandy loam,17,8.1,67,8.3,180,52.5,60,8907
SR-YZB,SRYZB1991,2009,湖北,Hubei,8657395,26.34159292,31.36637168,22.71769912,2976.6,1846.6,305.5,713,1938.52,水稻土,Paddy soils,loam,22.7,3.3,33,5.5,195,75,105,8841
SR-YZB,SRYZB1992,2007,湖北,Hubei,8657571,27.12307692,31.13846154,24.29519231,2820.8,1780.8,466.2,588.1,1661.11,潮土,Fluvo-aquic soils,sandy loam,18.5,15.6,109,8.2,180,60,75,9619.5
SR-YZB,SRYZB1993,2008,湖北,Hubei,8657571,27.22105263,31.2,24.26631579,2586,1636,643.3,575.5,1584.29,潮土,Fluvo-aquic soils,loamy sand,27.2,19,230,5.4,180,60,67.5,10005
SR-YZB,SRYZB1994,2007,湖北,Hubei,8658408,27.78224299,32.38411215,24.49345794,2972.7,1902.7,478,675.1,1779.71,水稻土,Paddy soils,silty clay loam,22,13.6,72,6.9,180,60,120,8353.5
SR-YZB,SRYZB1995,2009,湖北,Hubei,8657496,28.4411215,32.77383178,25.12336449,3043.2,1973.2,421.9,854.2,2085.95,水稻土,Paddy soils,loamy sand,17.1,34.3,178,6.6,195,75,120,8470.5
