Sort,Crop,NO,Year,Province,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
973,M-SWC,MSWC0973,2008,MSWC05,WS0289,17.35 ,22.79 ,13.55 ,2776.7,1195.6,819.6,740.7,2329,,,42.7,20.1,125,6.3,483,81,315,8520
974,M-SWC,MSWC0974,2008,MSWC05,WS0289,17.35 ,22.79 ,13.55 ,2776.7,1195.6,819.6,740.7,2329,,,31.9,8.9,178,7.1,414,54,225,7001
975,M-SWC,MSWC0975,2008,MSWC06,WS0491,24.58 ,29.82 ,20.91 ,3491,2071,513.1,548.6,1896.41,Purplish soils,,15.9,9.4,78,7,210,90,90,9623
976,M-SWC,MSWC0976,2008,MSWC06,WS0491,24.58 ,29.82 ,20.91 ,3491,2071,513.1,548.6,1896.41,Purplish soils,,16.4,9.3,65,6.8,210,90,90,6608
977,M-SWC,MSWC0977,2008,MSWC06,WS0491,24.58 ,29.82 ,20.91 ,3491,2071,513.1,548.6,1896.41,Purplish soils,,26.3,17.4,105,6,210,90,90,6590
978,M-SWC,MSWC0978,2008,MSWC06,WS0491,24.58 ,29.82 ,20.91 ,3491,2071,513.1,548.6,1896.41,Purplish soils,,18.6,16,72,7,210,90,90,9426
979,M-SWC,MSWC0979,2008,MSWC06,WS0491,24.58 ,29.82 ,20.91 ,3491,2071,513.1,548.6,1896.41,Purplish soils,,20.3,23.8,140,5.8,210,90,90,8514
980,M-SWC,MSWC0980,2008,MSWC06,WS0491,22.03 ,27.21 ,18.30 ,2665.8,1455.8,450.8,424.8,1518.02,Purplish soils,,21.3,17.7,150,4.6,210,90,90,5415
981,M-SWC,MSWC0981,2008,MSWC06,WS0527,23.81 ,29.20 ,20.15 ,2976.1,1726.1,456.7,468.8,1646.62,Purplish soils,,13.8,8.2,70,5.1,210,90,90,6810
982,M-SWC,MSWC0982,2008,MSWC06,WS0527,24.10 ,29.48 ,20.50 ,3903.6,2283.6,581.1,611.8,2118.84,Purplish soils,,30,16.5,79,4.8,210,90,90,8258
983,M-SWC,MSWC0983,2008,MSWC06,WS0527,23.19 ,28.54 ,19.54 ,3061.1,1741.1,481.1,486.4,1708.48,Purplish soils,,35.7,4.8,77,4.6,210,90,90,7478
984,M-SWC,MSWC0984,2008,MSWC06,WS0527,23.22 ,28.59 ,19.58 ,3273.8,1863.8,498.5,531.5,1839.96,Purplish soils,,14.9,3,41,5.1,210,90,90,6900
985,M-SWC,MSWC0985,2007,MSWC06,WS0492,22.71 ,27.79 ,19.22 ,2748.3,1538.3,1108.9,553.4,1742.87,Paddy soils,,10,3,63,5,210,90,90,7163
986,M-SWC,MSWC0986,2007,MSWC06,WS0492,22.75 ,27.87 ,19.24 ,2707.8,1517.8,1099.2,553.4,1729.69,Paddy soils,,8.8,7.1,88,5.7,210,90,90,5858
987,M-SWC,MSWC0987,2008,MSWC06,WS0492,23.00 ,28.50 ,19.11 ,2944.3,1664.3,474.2,657.6,1960.42,Paddy soils,,14.4,9,94,4.8,210,90,90,7515
988,M-SWC,MSWC0988,2008,MSWC06,WS0492,22.65 ,28.12 ,18.81 ,2967.6,1657.6,484.2,646.1,1954.72,Purplish soils,,13.2,5.6,84,7.8,210,90,90,7388
989,M-SWC,MSWC0989,2007,MSWC06,WS0492,22.81 ,27.90 ,19.32 ,2782.6,1562.6,1128.7,563.2,1767.24,Paddy soils,,10.9,9.7,83,5.9,210,90,90,8465
990,M-SWC,MSWC0990,2006,MSWC06,WS0492,22.62 ,28.13 ,18.70 ,2646.3,1479.2,515.2,726.4,1999.64,Purplish soils,,9.1,5.5,45,6.8,210,90,90,5865
991,M-SWC,MSWC0991,2007,MSWC06,WS0487,22.10 ,26.52 ,18.95 ,3425.6,1880.6,728.3,589.8,2015.79,Purplish soils,,18.1,16.4,72,5,210,90,90,6890
992,M-SWC,MSWC0992,2007,MSWC06,WS0487,21.70 ,26.08 ,18.60 ,3320.6,1795.6,709.8,550.1,1929.03,Purplish soils,,31.7,11.7,145,6.6,240,90,90,10340
993,M-SWC,MSWC0993,2008,MSWC06,WS0487,22.58 ,27.21 ,19.29 ,3996.8,2226.8,572.4,784,2476.59,Purplish soils,,21.3,5.5,146,5.2,210,90,90,7098
994,M-SWC,MSWC0994,2008,MSWC06,WS0487,22.85 ,27.61 ,19.33 ,2902.3,1632.3,407.1,619.6,1896.31,Purplish soils,,19.7,25.3,125,5,210,90,90,8121
995,M-SWC,MSWC0995,2008,MSWC06,WS0487,24.15 ,29.04 ,20.62 ,2994.9,1754.9,456.3,632.2,1912.53,Yellow earths,,16.6,33.7,145,5.4,210,150,150,9896
996,M-SWC,MSWC0996,2007,MSWC06,WS0487,24.07 ,28.59 ,20.80 ,2984.3,1744.3,665,529.6,1745.58,Paddy soils,,12.2,3.6,85,5.3,210,90,90,8841
997,M-SWC,MSWC0997,2008,MSWC06,WS0487,22.48 ,27.07 ,19.20 ,4091,2271,584.6,801.2,2530.84,Paddy soils,,16.8,5.3,125,4.9,210,120,90,10371
998,M-SWC,MSWC0998,2008,MSWC06,WS0495,23.86 ,29.21 ,20.28 ,3221.3,1871.3,458.4,673.7,2045.65,Purplish soils,,11.2,5.8,65,4.8,264,78,105,8295
999,M-SWC,MSWC0999,2008,MSWC06,WS0495,23.86 ,29.21 ,20.28 ,3221.3,1871.3,458.4,673.7,2045.65,Purplish soils,,10.8,15.2,60,5.5,264,78,105,7215
1000,M-SWC,MSWC1000,2008,MSWC06,WS0495,23.86 ,29.21 ,20.28 ,3221.3,1871.3,458.4,673.7,2045.65,Purplish soils,,10.1,12.4,43,6.7,264,78,105,7284
1001,M-SWC,MSWC1001,2006,MSWC06,WS0495,23.44 ,29.01 ,19.73 ,3000.7,1721.5,407.8,559.7,1804.43,Purplish soils,,9.1,11,32,4.7,210,90,90,7926
1002,M-SWC,MSWC1002,2007,MSWC06,WS0495,23.46 ,28.42 ,20.02 ,2814.7,1614.7,558,486.1,1637.32,Purplish soils,,14.9,5,55,4.6,180,180,60,6503
1003,M-SWC,MSWC1003,2007,MSWC06,WS0495,23.52 ,28.48 ,20.08 ,2822.4,1622.4,558,487,1640.5,Purplish soils,,15.6,7.5,43,4.6,180,180,60,4598
1004,M-SWC,MSWC1004,2007,MSWC06,WS0495,23.47 ,28.39 ,20.08 ,2746.3,1576.3,558,461.1,1578.7,Purplish soils,,10.2,21.9,78,4.9,180,180,60,7793
1005,M-SWC,MSWC1005,2006,MSWC06,WS0495,24.53 ,30.27 ,20.62 ,3042.3,1803.1,383.7,601.3,1856.54,Purplish soils,,9.1,11,32,4.7,210,90,90,6276
1006,M-SWC,MSWC1006,2007,MSWC06,WS0495,23.43 ,28.38 ,19.99 ,2904.9,1664.9,561.6,505,1694.41,Purplish soils,,9.8,19.5,70,4.9,240,240,180,6425
1007,M-SWC,MSWC1007,2007,MSWC06,WS0495,23.43 ,28.38 ,19.99 ,2904.9,1664.9,561.6,505,1694.41,Purplish soils,,13.3,6.6,51,5,240,240,180,7905
1008,M-SWC,MSWC1008,2007,MSWC06,WS0495,23.43 ,28.38 ,19.99 ,2904.9,1664.9,561.6,505,1694.41,Purplish soils,,8,18.5,59,5.1,240,240,180,7880
1009,M-SWC,MSWC1009,2006,MSWC06,WS0495,24.59 ,30.33 ,20.67 ,3024.7,1795.5,383.6,601.3,1850.34,Purplish soils,,29.5,4.3,78,6,210,90,90,6209
1010,M-SWC,MSWC1010,2007,MSWC06,WS0495,23.67 ,28.64 ,20.22 ,2958.5,1708.5,629.4,516.6,1724.13,Purplish soils,,19.2,8.1,66,7,210,210,120,6555
1011,M-SWC,MSWC1011,2007,MSWC06,WS0495,23.67 ,28.64 ,20.22 ,2958.5,1708.5,629.4,516.6,1724.13,Purplish soils,,16.7,7,45,4.5,210,210,120,5918
1012,M-SWC,MSWC1012,2007,MSWC06,WS0495,23.67 ,28.64 ,20.22 ,2958.5,1708.5,629.4,516.6,1724.13,Purplish soils,,11.9,4.3,76,8,210,210,120,5273
1013,M-SWC,MSWC1013,2007,MSWC06,WS0484,22.28 ,27.70 ,18.52 ,3075.3,1695.8,761.8,444.8,1686.09,Purplish soils,,12.2,25,120,7.2,210,90,90,4593
1014,M-SWC,MSWC1014,2008,MSWC06,WS0484,21.97 ,27.45 ,18.03 ,2812.6,1532.6,513,482.8,1680.64,Paddy soils,,39.6,8.4,65,8,210,90,90,5715
1015,M-SWC,MSWC1015,2007,MSWC06,WS0484,20.33 ,25.68 ,16.60 ,2703.3,1381.2,497.1,394.1,1536.81,Purplish soils,,20.6,27.5,210,6.3,210,90,90,5376
1016,M-SWC,MSWC1016,2008,MSWC06,WS0484,21.14 ,26.53 ,17.31 ,2916.9,1536.9,526.2,481.1,1726.38,Paddy soils,,34.4,4.8,123,4.4,210,90,90,5175
1017,M-SWC,MSWC1017,2007,MSWC06,WS0484,21.76 ,27.12 ,18.02 ,2872.6,1554.7,682.5,409.4,1581.6,Purplish soils,,20,30,250,6.4,210,90,90,5136
1018,M-SWC,MSWC1018,2008,MSWC06,WS0486,22.33 ,27.47 ,18.59 ,2969.7,1639.7,448.7,576.2,1858.44,Purplish soils,,16.4,10.7,88,8.1,210,90,90,7409
1019,M-SWC,MSWC1019,2008,MSWC06,WS0486,21.71 ,26.79 ,18.05 ,2909.8,1569.8,442.4,561.3,1828.99,Purplish soils,,13.9,13.3,125,7.2,210,90,90,7350
1020,M-SWC,MSWC1020,2007,MSWC06,WS0490,22.47 ,27.03 ,19.43 ,3055.8,1696.7,1031.1,570.9,1856.74,Purplish soils,,15.1,6.8,90,7.8,210,90,90,4757
1021,M-SWC,MSWC1021,2007,MSWC06,WS0490,23.14 ,27.79 ,20.01 ,2891.9,1641.9,1007.3,554.1,1765.76,Purplish soils,,13,11,60,6.4,210,90,90,6500
1022,M-SWC,MSWC1022,2007,MSWC06,WS0490,22.01 ,26.49 ,19.01 ,3081.7,1685.5,1035,570.7,1875.61,Purplish soils,,14.3,22,93,7,210,90,90,4934
1023,M-SWC,MSWC1023,2008,MSWC06,WS0490,23.33 ,28.18 ,20.06 ,2986.7,1706.7,482.1,635.1,1919.72,Purplish soils,,10.2,7,80,7,240,72,72,8889
1024,M-SWC,MSWC1024,2008,MSWC06,WS0490,23.46 ,28.29 ,20.20 ,2932.2,1682.2,482.1,624.5,1886.39,Limestone soils,,21.4,22.5,120,6.8,240,90,90,7056
1025,M-SWC,MSWC1025,2008,MSWC06,WS0490,22.20 ,26.93 ,19.04 ,2975,1635,485.5,628.6,1926.51,Purplish soils,,11,2.5,90,7.5,210,72,72,5584
1026,M-SWC,MSWC1026,2008,MSWC06,WS0490,23.33 ,28.18 ,20.06 ,2986.7,1706.7,482.1,635.1,1919.72,Purplish soils,,14.7,5,120,7.1,240,72,72,8889
1027,M-SWC,MSWC1027,2006,MSWC06,WS0450,25.78 ,31.10 ,21.87 ,2448.7,1498.7,326,530.4,1551,Purplish soils,,10,2.9,72,7.4,210,90,90,7294
1028,M-SWC,MSWC1028,2007,MSWC06,WS0450,23.88 ,28.83 ,19.97 ,2865.6,1665.6,596,437.683,1540.12,Purplish soils,,7.6,7.9,73,8.1,210,90,90,7575
1029,M-SWC,MSWC1029,2007,MSWC06,WS0450,23.67 ,28.59 ,19.80 ,2887.5,1667.5,601,432.883,1542.77,Purplish soils,,10.6,15,102,8,210,90,90,7177
1030,M-SWC,MSWC1030,2008,MSWC06,WS0450,23.84 ,29.03 ,20.02 ,2907.9,1687.9,367.6,567.8,1779.89,Paddy soils,,33.1,10.3,123,7.6,210,90,90,7956
1031,M-SWC,MSWC1031,2008,MSWC06,WS0450,23.84 ,29.03 ,20.02 ,2907.9,1687.9,367.6,567.8,1779.89,Purplish soils,,12.8,5.5,70,8.1,210,90,90,6980
1032,M-SWC,MSWC1032,2008,MSWC06,WS0450,23.86 ,29.05 ,20.03 ,2958.7,1718.7,367.6,586.3,1822.01,Purplish soils,,8.1,3.9,65,8,210,90,90,5242
1033,M-SWC,MSWC1033,2007,MSWC06,WS0459,23.47 ,28.76 ,19.82 ,2863.1,1643.1,684.3,462,1606.42,Purplish soils,,22.3,3.1,103,5.4,210,90,90,5780
1034,M-SWC,MSWC1034,2008,MSWC06,WS0459,23.29 ,28.92 ,19.37 ,3213.6,1833.6,423.4,663.2,2017.76,Paddy soils,,17,12,58,4.6,210,90,90,7074
1035,M-SWC,MSWC1035,2008,MSWC06,WS0459,22.96 ,28.53 ,19.03 ,2755.2,1555.2,366.6,572.5,1752.89,Paddy soils,,21.8,8.8,100,5.1,210,90,90,8300
1036,M-SWC,MSWC1036,2006,MSWC06,WS0459,25.47 ,31.33 ,21.24 ,3158.6,1918.6,387.9,744.7,2083.71,Purplish soils,,11.2,16,57,7.1,210,90,90,5769
1037,M-SWC,MSWC1037,2007,MSWC06,WS0459,23.10 ,28.41 ,19.48 ,2934.2,1664.2,694.4,470.3,1646.76,Purplish soils,,20.4,26.4,135,5.9,210,90,90,8228
1038,M-SWC,MSWC1038,2006,MSWC06,WS0459,25.47 ,31.33 ,21.24 ,3158.6,1918.6,387.9,744.7,2083.71,Purplish soils,,11.6,16,91,7.2,210,90,90,7310
1039,M-SWC,MSWC1039,2008,MSWC06,WS0459,22.96 ,28.53 ,19.03 ,2755.2,1555.2,366.6,572.5,1752.89,Purplish soils,,14.3,15.8,68,3.9,210,90,90,5971
1040,M-SWC,MSWC1040,2006,MSWC06,WS0460,22.21 ,27.44 ,18.55 ,3042.1,1683,472,636.9,1969.06,Purplish soils,,14.7,23.7,76,6.8,210,90,90,6152
1041,M-SWC,MSWC1041,2007,MSWC06,WS0460,22.73 ,28.00 ,19.11 ,3022.5,1692.5,695,491.5,1714.9,Purplish soils,,11.4,20.2,103,5.7,210,90,90,7968
1042,M-SWC,MSWC1042,2007,MSWC06,WS0460,22.10 ,27.25 ,18.60 ,3050,1670.5,695.4,478.3,1717.5,Purplish soils,,13.4,8.9,91,6.5,210,90,90,9329
1043,M-SWC,MSWC1043,2007,MSWC06,WS0460,22.27 ,27.46 ,18.75 ,3028.9,1668.9,695.4,478.1,1706.34,Purplish soils,,15.9,38,120,6.3,210,90,90,6753
1044,M-SWC,MSWC1044,2008,MSWC06,WS0460,22.17 ,27.20 ,18.60 ,3081,1691,524.7,583.5,1893.07,Purplish soils,,11.2,39,151,4.8,240,120,120,7823
1045,M-SWC,MSWC1045,2008,MSWC06,WS0460,22.12 ,27.15 ,18.56 ,3052.3,1672.3,524.7,577.5,1876.18,Purplish soils,,12.7,17.7,87,5.9,210,90,90,9735
1046,M-SWC,MSWC1046,2008,MSWC06,WS0460,22.17 ,27.20 ,18.60 ,3081,1691,524.7,583.5,1893.07,Purplish soils,,21.7,12,99,6.9,210,90,90,9085
1047,M-SWC,MSWC1047,2008,MSWC06,WS0429,26.54 ,32.42 ,22.62 ,3104.8,1934.8,601.8,652.7,1877.69,Purplish soils,,11.1,2.7,86,8.5,210,90,90,6452
1048,M-SWC,MSWC1048,2008,MSWC06,WS0429,24.79 ,30.62 ,20.88 ,3792.4,2262.4,754.8,805.2,2375.18,Yellow earths,,27.3,37.7,53,4.9,210,90,90,8243
1049,M-SWC,MSWC1049,2006,MSWC06,WS0430,26.85 ,32.60 ,22.48 ,4403.9,2763.9,480.6,1036.9,2793.15,Fluvo-aquic soils,,36.8,15,50,6.1,210,90,90,7005
1050,M-SWC,MSWC1050,2006,MSWC06,WS0430,26.78 ,32.42 ,22.53 ,4659.3,2919.3,548.5,1065.4,2875.42,Limestone soils,,21.3,19,47,5.8,210,90,90,7310
1051,M-SWC,MSWC1051,2007,MSWC06,WS0430,25.03 ,30.34 ,21.34 ,4529.9,2719.9,841.2,959.254,2709.06,Yellow earths,,21.6,19.6,153,7.5,210,90,90,8772
1052,M-SWC,MSWC1052,2007,MSWC06,WS0430,24.27 ,29.69 ,20.54 ,4003.8,2353.8,827.3,832.254,2456.01,Limestone soils,,26.4,18.6,87,6.7,210,90,90,7282
1053,M-SWC,MSWC1053,2007,MSWC06,WS0430,24.91 ,30.29 ,21.22 ,4209.4,2519.4,840.1,872.254,2527.27,Yellow earths,,25.8,22.6,116,7.8,210,90,90,10098
1054,M-SWC,MSWC1054,2008,MSWC06,WS0430,25.43 ,30.81 ,21.58 ,4170,2530,832.8,927.2,2616.81,Yellow earths,,29.6,22.9,91,6.6,210,90,90,9365
1055,M-SWC,MSWC1055,2008,MSWC06,WS0430,24.15 ,29.62 ,20.16 ,3623,2123,692.9,822.2,2375.25,Purplish soils,,17,29,63,6,210,90,90,5795
1056,M-SWC,MSWC1056,2008,MSWC06,WS0430,25.37 ,30.73 ,21.53 ,4185.3,2535.3,832.8,927.2,2623.41,Yellow earths,,36,15,49,6.1,210,90,90,9448
1057,M-SWC,MSWC1057,2008,MSWC06,WS0430,25.43 ,30.81 ,21.58 ,4170,2530,832.8,927.2,2616.81,Yellow earths,,26,21,164,7.6,210,90,90,9365
1058,M-SWC,MSWC1058,2008,MSWC06,WS0430,25.48 ,30.86 ,21.63 ,4077,2477,829.4,905.7,2559.76,Yellow earths,,26,21,160,7.6,210,90,90,8504
1059,M-SWC,MSWC1059,2007,MSWC06,WS0458,23.96 ,29.07 ,20.35 ,2994.7,1744.7,857.3,515.1,1728.56,Limestone soils,,14.4,12,93,6.1,210,90,90,6608
1060,M-SWC,MSWC1060,2008,MSWC06,WS0458,21.27 ,26.82 ,17.27 ,3190.8,1692,684.2,747.2,2215.76,Purplish soils,,10.7,11.7,42,6.1,150,45,45,8750
1061,M-SWC,MSWC1061,2008,MSWC06,WS0458,21.68 ,27.20 ,17.71 ,3296.1,1777.3,780.5,762.7,2263.29,Purplish soils,,12.8,11.6,63,7.9,150,45,45,9507
1062,M-SWC,MSWC1062,2006,MSWC06,WS0458,20.94 ,26.60 ,16.89 ,2492.1,1308.9,389.4,620.5,1817.44,Purplish soils,,18,5.7,53,5.2,210,90,90,4950
1063,M-SWC,MSWC1063,2007,MSWC06,WS0458,21.49 ,26.52 ,17.93 ,3094.8,1660.2,930.5,530.4,1852.66,Purplish soils,,14.9,45,120,5,240,120,150,8113
1064,M-SWC,MSWC1064,2008,MSWC06,WS0427,21.62 ,29.50 ,16.70 ,3545.2,1905.2,807.4,908.339,2589.78,Yellow-brown earths,,31.5,21.7,108,5.8,210,90,90,9068
1065,M-SWC,MSWC1065,2008,MSWC06,WS0427,21.70 ,29.42 ,16.90 ,3602.2,1942.2,906.2,898.839,2584.27,Yellow earths,,29.1,16.8,75,6.2,210,90,90,8865
1066,M-SWC,MSWC1066,2008,MSWC06,WS0427,21.90 ,29.67 ,17.09 ,3614.1,1964.1,896.1,911.139,2591.88,Yellow earths,,23.7,47.3,55,4.4,210,90,90,6380
1067,M-SWC,MSWC1067,2008,MSWC06,WS0427,21.75 ,29.46 ,16.97 ,3588.8,1938.8,906.1,894.939,2570.26,Yellow earths,,25.6,13.4,83,5.1,210,90,90,8559
1068,M-SWC,MSWC1068,2008,MSWC06,WS0427,21.83 ,29.56 ,17.02 ,3601.2,1951.2,902.2,901.739,2579.25,Yellow earths,,30.5,24.5,70,4.5,210,90,90,7490
1069,M-SWC,MSWC1069,2008,MSWC06,WS0427,21.68 ,29.46 ,16.83 ,3555.6,1915.6,892.2,896.739,2570.82,Yellow earths,,28.3,20.2,65,5.2,210,90,90,7967
1070,M-SWC,MSWC1070,2008,MSWC06,WS0427,21.68 ,29.39 ,16.88 ,3577.3,1927.3,906.2,892.139,2568.82,Yellow-brown earths,,47.1,12.9,65,5.7,210,90,90,6746
1071,M-SWC,MSWC1071,2008,MSWC06,WS0498,22.77 ,27.87 ,19.10 ,3210.8,1800.8,479.5,800,2259.26,Purplish soils,,15.4,6.8,105,5.2,210,90,90,7988
1072,M-SWC,MSWC1072,2007,MSWC06,WS0498,21.91 ,26.80 ,18.41 ,2739.1,1489.2,495.5,493,1649.7,Purplish soils,,23.4,6.9,72,5.8,210,90,90,7850
1073,M-SWC,MSWC1073,2007,MSWC06,WS0498,21.81 ,26.61 ,18.37 ,2943.7,1595.6,539,513.1,1747.06,Purplish soils,,13,4.5,57,8,210,90,90,8003
1074,M-SWC,MSWC1074,2008,MSWC06,WS0498,23.14 ,28.30 ,19.47 ,3471.6,1971.6,575.9,863.6,2425.85,Purplish soils,,12,8,100,7.7,210,90,90,7517
1075,M-SWC,MSWC1075,2008,MSWC06,WS0498,23.83 ,28.92 ,20.28 ,4241.5,2461.5,689.3,994,2826.44,Yellow earths,,23.2,40.2,128,6.1,210,90,90,8376
1076,M-SWC,MSWC1076,2008,MSWC06,WS0498,24.44 ,29.55 ,20.80 ,4154.3,2454.3,652.7,982.4,2766.33,Yellow earths,,18.5,34.1,55,4.2,210,90,90,8648
1077,M-SWC,MSWC1077,2006,MSWC06,WS0457,23.65 ,28.67 ,20.08 ,2791,1612.9,356.3,668.9,1915.23,Purplish soils,,11.5,6.2,70,7.7,210,90,90,4182
1078,M-SWC,MSWC1078,2007,MSWC06,WS0457,22.63 ,27.19 ,19.47 ,2783.2,1553.4,749.4,493.5,1666.07,Purplish soils,,13.9,13,67,7.8,210,90,90,5861
1079,M-SWC,MSWC1079,2008,MSWC06,WS0457,22.67 ,27.48 ,19.22 ,2901.2,1621.2,692.8,665.8,1972.15,Purplish soils,,9,3.5,60,8.5,210,90,90,5412
1080,M-SWC,MSWC1080,2007,MSWC06,WS0457,22.53 ,27.08 ,19.38 ,2703.8,1504,720.8,475,1614.7,Purplish soils,,16.6,33.8,72,5.8,210,90,90,5868
1081,M-SWC,MSWC1081,2007,MSWC06,WS0457,22.61 ,27.15 ,19.46 ,2713,1513.2,720.8,476.2,1618.53,Fluvo-aquic soils,,37.6,10.1,95,7.7,210,90,90,7253
1082,M-SWC,MSWC1082,2007,MSWC06,WS0496,20.54 ,25.82 ,17.02 ,3368.5,1740.1,675.1,668.2,2184.45,Purplish soils,,28,6.4,96,6.1,210,90,90,9368
1083,M-SWC,MSWC1083,2007,MSWC06,WS0496,20.37 ,25.61 ,16.89 ,3136.8,1608.4,672.7,598.5,2010.89,Limestone soils,,25.6,2.4,93,5,210,90,90,6974
1084,M-SWC,MSWC1084,2008,MSWC06,WS0496,20.36 ,25.81 ,16.78 ,3298.4,1691.2,778.1,694.5,2209.05,Limestone soils,,33,20,52,5.3,150,90,90,7219
1085,M-SWC,MSWC1085,2006,MSWC06,WS0499,24.75 ,31.39 ,20.18 ,3539.2,2109.2,453.9,831.4,2362.16,Yellow earths,,20.2,10,151,5.3,210,90,90,7080
1086,M-SWC,MSWC1086,2006,MSWC06,WS0499,23.71 ,30.27 ,19.28 ,3864.4,2234.4,482.3,888.8,2572.78,Yellow earths,,20.3,8.3,121,5.5,210,90,90,7690
1087,M-SWC,MSWC1087,2007,MSWC06,WS0499,22.76 ,28.75 ,19.07 ,3665,2057.1,941.1,676.3,2210.54,Yellow earths,,23.7,19.6,152,6.6,240,90,90,8795
1088,M-SWC,MSWC1088,2007,MSWC06,WS0499,24.85 ,30.82 ,21.29 ,3305.6,1975.6,857.5,562.5,1859.87,Yellow earths,,24.3,9.3,95,6.4,150,90,90,9220
1089,M-SWC,MSWC1089,2008,MSWC06,WS0499,24.14 ,30.37 ,20.23 ,3549.1,2079.1,720.7,680.7,2145.18,Yellow earths,,23.5,8.8,90,6.3,210,90,90,6505
1090,M-SWC,MSWC1090,2008,MSWC06,WS0499,25.19 ,31.36 ,21.41 ,3375.7,2035.7,706.3,646.7,1990.46,Purplish soils,,38.5,17.6,94,6.3,210,90,90,6539
1091,M-SWC,MSWC1091,2008,MSWC06,WS0499,25.05 ,31.26 ,21.25 ,3457.5,2077.5,714.7,666.1,2052.18,Yellow earths,,26.1,18.9,165,6.5,210,90,90,7160
1092,M-SWC,MSWC1092,2008,MSWC06,WS0500,24.00 ,29.37 ,20.53 ,3095.5,1805.5,555.4,564.7,1834.93,Limestone soils,,23.7,9.8,91,5.6,210,90,90,6152
1093,M-SWC,MSWC1093,2007,MSWC06,WS0500,21.56 ,26.95 ,18.15 ,3277.3,1768.1,1016.1,561.5,1968.91,Purplish soils,,30.4,65.1,53,5.5,210,90,90,8218
1094,M-SWC,MSWC1094,2008,MSWC06,WS0500,22.12 ,27.71 ,18.47 ,3163.5,1733.5,513.3,599.7,1978.62,Limestone soils,,18.5,16.2,31,4.6,210,90,90,7260
1095,M-SWC,MSWC1095,2007,MSWC06,WS0461,22.40 ,27.95 ,18.71 ,2933.9,1623.9,747.9,609,1920.46,Limestone soils,,19.8,24.2,103,5.4,210,90,90,8930
1096,M-SWC,MSWC1096,2007,MSWC06,WS0461,22.40 ,27.95 ,18.71 ,2933.9,1623.9,747.9,609,1920.46,Limestone soils,,29.5,18.6,113,7,210,90,90,7693
1097,M-SWC,MSWC1097,2008,MSWC06,WS0461,22.65 ,28.23 ,18.92 ,3466.2,1936.2,703.6,839.5,2427.72,Limestone soils,,29,26.1,150,5.5,210,90,90,6683
1098,M-SWC,MSWC1098,2008,MSWC06,WS0461,22.62 ,28.38 ,18.70 ,2849.9,1589.9,601.5,728,2083.93,Yellow earths,,23.4,18.3,54,5.1,210,90,90,7197
1099,M-SWC,MSWC1099,2008,MSWC06,WS0501,23.10 ,29.17 ,19.59 ,3626.6,2056.6,630.3,532.9,1965.39,Yellow earths,,22.8,9,80,8,210,90,90,7013
1100,M-SWC,MSWC1100,2008,MSWC06,WS0501,24.92 ,30.93 ,21.54 ,3389.4,2029.4,704.4,473.3,1709.23,Fluvo-aquic soils,,23.5,9.7,118,5.2,210,90,90,5832
1101,M-SWC,MSWC1101,2008,MSWC06,WS0501,22.71 ,28.82 ,19.10 ,2907,1627,493.5,436.6,1615.46,Yellow earths,,18.4,4.8,58,5.3,210,90,90,6980
1102,M-SWC,MSWC1102,2008,MSWC06,WS0501,22.48 ,28.65 ,18.84 ,3080,1710,520.6,474.1,1728.71,Limestone soils,,23.3,20.9,78,7.9,210,90,90,6666
1103,M-SWC,MSWC1103,2008,MSWC06,WS0501,24.24 ,30.17 ,20.88 ,3951.1,2321.1,811.4,541.8,2001.1,Yellow earths,,16.7,2.6,63,6.4,210,90,90,6980
1104,M-SWC,MSWC1104,2007,MSWC06,WS0531,18.53 ,23.65 ,15.10 ,2464.4,1188.2,652.3,462.3,1654.92,Yellow earths,,26.8,9,57,5.3,105,45,45,4908
1105,M-SWC,MSWC1105,2008,MSWC06,WS0531,20.13 ,25.32 ,16.67 ,2797.6,1408.5,584.3,515.5,1802,Yellow earths,,20.3,24.3,120,6.6,105,45,45,7231
1106,M-SWC,MSWC1106,2007,MSWC06,WS0531,18.53 ,23.65 ,15.10 ,2464.4,1188.2,652.3,462.3,1654.92,Yellow earths,,22.1,6.1,45,5.6,105,45,45,4563
1107,M-SWC,MSWC1107,2007,MSWC06,WS0531,18.53 ,23.65 ,15.10 ,2464.4,1188.2,652.3,462.3,1654.92,Yellow earths,,16.3,4,47,6.1,105,45,45,5089
1108,M-SWC,MSWC1108,2008,MSWC06,WS0531,20.13 ,25.33 ,16.68 ,2838.6,1429.5,588.4,526.3,1832.29,Yellow earths,,22.7,11.5,50,7.7,105,45,45,8063
1109,M-SWC,MSWC1109,2008,MSWC06,WS0531,20.13 ,25.33 ,16.68 ,2838.6,1429.5,588.4,526.3,1832.29,Yellow earths,,22,7.3,102,7.6,105,45,45,7461
1110,M-SWC,MSWC1110,2007,MSWC06,WS0533,23.19 ,28.12 ,19.71 ,2737,1558.2,899.8,350.9,1412.86,Yellow earths,,37.6,8.2,81,5.1,210,90,90,6374
1111,M-SWC,MSWC1111,2007,MSWC06,WS0533,23.94 ,28.83 ,20.56 ,2728.8,1588.8,925.2,320.9,1341.79,Yellow earths,,37,9.8,123,5.1,210,90,90,6959
