Crop,NO,Year,Province,Province1,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil type1,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk,
W-NCP,WNCP1559,2007,山东省,Shandong,8654828,8.39382716,13.66707819,4.009876543,2192.9,711.9,276.9,1475.5,3044.7,褐土,Cinnamon soils,sandy clay loam,15.7,53.4,146,6.6,180,120,75,8595,
W-NCP,WNCP1560,2008,山东省,Shandong,8654828,9.272332016,15.00988142,4.552964427,2471,886,143.3,1589.7,3202.74,褐土,Cinnamon soils,loamy sand,16.6,43.3,105,7.2,180,120,75,6783,
W-NCP,WNCP1561,2005,山东省,Shandong,8654922,8.777911647,14.31967871,4.11686747,2328.5,772.3,170.6,1404.085,2931.02,褐土,Cinnamon soils,loam,13.5,25.8,102,7.5,225,120,75,6780,
W-NCP,WNCP1562,2005,山东省,Shandong,8654922,8.777911647,14.31967871,4.11686747,2328.5,772.3,170.6,1404.085,2931.02,褐土,Cinnamon soils,loamy sand,13.3,28.5,123,7.3,195,105,75,6553.5,
W-NCP,WNCP1563,2005,山东省,Shandong,8654922,8.777911647,14.31967871,4.11686747,2328.5,772.3,170.6,1404.085,2931.02,褐土,Cinnamon soils,loam,14,29.6,103,7.5,225,120,75,5280,
W-NCP,WNCP1564,2005,山东省,Shandong,8654922,8.777911647,14.31967871,4.11686747,2328.5,772.3,170.6,1404.085,2931.02,褐土,Cinnamon soils,loamy sand,14,32.3,98,6.8,225,120,75,5535,
W-NCP,WNCP1565,2005,山东省,Shandong,8654922,8.777911647,14.31967871,4.11686747,2328.5,772.3,170.6,1404.085,2931.02,褐土,Cinnamon soils,loamy sand,14.3,32.5,85,7.3,225,120,75,6870,
W-NCP,WNCP1566,2005,山东省,Shandong,8654922,8.777911647,14.31967871,4.11686747,2328.5,772.3,170.6,1404.085,2931.02,褐土,Cinnamon soils,loam,14.8,36.9,102,7.1,225,120,75,6420,
W-NCP,WNCP1567,2005,山东省,Shandong,8654922,8.777911647,14.31967871,4.11686747,2328.5,772.3,170.6,1404.085,2931.02,褐土,Cinnamon soils,loam,13.8,18.9,100,6.9,225,120,75,6960,
W-NCP,WNCP1568,2005,山东省,Shandong,8654922,8.777911647,14.31967871,4.11686747,2328.5,772.3,170.6,1404.085,2931.02,褐土,Cinnamon soils,loam,13.6,15.3,87,6.8,225,120,75,6030,
W-NCP,WNCP1569,2007,山东省,Shandong,8654916,8.875918367,14.95061224,3.705306122,2284.1,762.6,271.4,1475.3,3104.12,褐土,Cinnamon soils,clay loam,14.4,29.8,124,6.9,210,60,90,7101,
W-NCP,WNCP1570,2007,山东省,Shandong,8654916,8.532377049,14.57991803,3.407377049,2191.4,679.9,251.6,1457.1,3039.48,褐土,Cinnamon soils,loam,12.1,25,76,7,210,60,90,8809.5,
W-NCP,WNCP1571,2007,山东省,Shandong,8654916,8.532377049,14.57991803,3.407377049,2191.4,679.9,251.6,1457.1,3039.48,潮土,Fluvo-aquic soils,loam,13.7,22.3,112,6.8,210,60,90,7525.5,
W-NCP,WNCP1572,2007,山东省,Shandong,8654916,8.398760331,14.43512397,3.289256198,2142,650.5,251.6,1437.9,2993.97,褐土,Cinnamon soils,clay loam,12.5,35.6,135,6.9,210,60,90,7513.5,
W-NCP,WNCP1573,2007,山东省,Shandong,8654916,8.66875,14.73958333,3.508333333,2190,718.5,259.6,1439.9,3022.69,褐土,Cinnamon soils,clay,13.8,35.5,123,7,210,60,90,7045.5,
W-NCP,WNCP1574,2007,山东省,Shandong,8654921,9.6384,15.2404,4.7792,2508,853.7,231.3,1361.3,2958.58,潮土,Fluvo-aquic soils,loam,15.9,25.2,182,7.8,225,120,90,8620.5,
W-NCP,WNCP1575,2008,山东省,Shandong,8654921,9.744489796,15.53959184,4.688979592,2485.5,825.6,171.2,1427.2,2947.86,潮土,Fluvo-aquic soils,loam,15.9,11.4,141,7.4,225,120,90,10734,
W-NCP,WNCP1576,2007,山东省,Shandong,8654921,9.325925926,14.95390947,4.424691358,2364.6,780.3,196.3,1351.6,2905.98,潮土,Fluvo-aquic soils,loam,15.5,19.6,174,7.9,225,120,90,8451,
W-NCP,WNCP1577,2007,山东省,Shandong,8654921,9.45708502,15.06072874,4.591497976,2434.3,810,196.7,1357.3,2932.37,潮土,Fluvo-aquic soils,loam,13.3,16.4,95,7.8,225,120,90,7242,
W-NCP,WNCP1578,2007,山东省,Shandong,8654921,9.322857143,14.91346939,4.471020408,2382.5,778.2,195.9,1338.4,2884.74,潮土,Fluvo-aquic soils,sandy clay loam,21.6,21.3,221,7.9,225,120,90,8821.5,
W-NCP,WNCP1579,2007,山东省,Shandong,8654921,9.270081967,14.87336066,4.403278689,2360.3,766,195.9,1338.4,2879.86,潮土,Fluvo-aquic soils,loamy sand,17.7,24.9,170,8.1,225,120,90,7203,
W-NCP,WNCP1580,2007,山东省,Shandong,8654921,9.376734694,14.9955102,4.491428571,2395.7,791.4,196.3,1357.3,2922.75,潮土,Fluvo-aquic soils,loam,16.2,20.8,92,7.7,225,120,90,8998.5,
W-NCP,WNCP1581,2008,山东省,Shandong,8654921,9.914937759,15.72074689,4.853941909,2487.6,867.7,188,1425.4,2973.35,潮土,Fluvo-aquic soils,loam,17.5,25,114,7.4,240,120,90,8677.5,
W-NCP,WNCP1582,2008,山东省,Shandong,8654912,9.188655462,15.12731092,4.434033613,2283.6,728.1,164.4,1465.3,2953.93,潮土,Fluvo-aquic soils,loam,13.5,40.9,128,6.5,210,120,90,11179.5,
W-NCP,WNCP1583,2009,山东省,Shandong,8654912,8.449792531,13.75020747,4.238589212,2150.1,738.5,150.1,1470.5,3049.25,褐土,Cinnamon soils,clay,14.7,31.3,85,6.1,210,120,90,6075,
W-NCP,WNCP1584,2007,山东省,Shandong,8654910,8.038818565,14.05274262,3.260337553,2048.2,630.6,130.6,1219,2635.03,潮土,Fluvo-aquic soils,loamy sand,11.1,30.5,69,7.7,240,240,150,7644,
W-NCP,WNCP1585,2007,山东省,Shandong,8654910,8.038818565,14.05274262,3.260337553,2048.2,630.6,130.6,1219,2635.03,潮土,Fluvo-aquic soils,loam,10.3,18.1,89,7.3,240,240,150,7575,
W-NCP,WNCP1586,2007,山东省,Shandong,8654920,8.873417722,14.58818565,4.182278481,2192.6,687.4,190.9,1516.7,3027.43,褐土,Cinnamon soils,loam,10.8,14.3,89,7.2,210,120,120,6394.5,
W-NCP,WNCP1587,2007,山东省,Shandong,8654920,8.882700422,14.5978903,4.194092827,2194.8,689.6,197.8,1517.3,3031.4,褐土,Cinnamon soils,loam,11.4,13.5,85,7.7,210,120,120,6714,
W-NCP,WNCP1588,2007,山东省,Shandong,8654920,8.925210084,14.63781513,4.239495798,2213.8,698.6,241.8,1522.4,3046.97,褐土,Cinnamon soils,loam,13.5,17.1,88,6.9,210,120,120,7033.5,
W-NCP,WNCP1589,2008,山东省,Shandong,8654920,9.747933884,15.86198347,4.761157025,2453.8,857.5,107,1489.5,3041.17,褐土,Cinnamon soils,loam,12.4,25.7,89,7.1,105,60,60,7033.5,
W-NCP,WNCP1590,2008,山东省,Shandong,8654920,9.823360656,15.93319672,4.858196721,2491.7,875.4,120.4,1490,3053.97,褐土,Cinnamon soils,loam,10.5,16.1,79,7,105,60,60,6394.5,
W-NCP,WNCP1591,2007,山东省,Shandong,8654920,8.846835443,14.56160338,4.155696203,2186.3,681.1,190.9,1512.4,3015.77,棕壤,Brown earths,sandy clay loam,13.4,13.9,88,7.3,210,120,120,5881.5,
W-NCP,WNCP1592,2007,山东省,Shandong,8654920,8.925210084,14.63781513,4.239495798,2213.8,698.6,241.8,1522.4,3046.97,棕壤,Brown earths,silt loam,16.1,14.3,69,7.4,210,120,120,6073.5,
W-NCP,WNCP1593,2008,山东省,Shandong,8654920,9.6575,15.76333333,4.6825,2412.6,836.3,107,1477,3009.42,褐土,Cinnamon soils,loam,7.2,10.8,51,7,105,60,60,7726.5,
W-NCP,WNCP1594,2008,山东省,Shandong,8654929,9.895918367,15.66244898,5.026938776,2504.6,892.4,206.9,1536.8,3149.5,棕壤,Brown earths,sandy clay loam,11.5,65.8,120,6.7,150,90,105,7468.5,
W-NCP,WNCP1595,2008,山东省,Shandong,8654929,10.4490566,16.1154717,5.723396226,2849.1,1036.9,209.9,1579.8,3272.43,棕壤,Brown earths,clay,6.5,32.5,60,6.6,150,90,105,7654.5,
W-NCP,WNCP1596,2008,山东省,Shandong,8654929,8.902489627,15.51991701,3.400829876,2275.1,763.5,166.8,1532.9,3078.85,潮土,Fluvo-aquic soils,silt loam,13.2,40.8,63,6.7,150,90,105,7915.5,
W-NCP,WNCP1597,2007,山东省,Shandong,8654919,9.960816327,14.72530612,5.883673469,2524.4,866.5,248.3,1484.4,3112.45,棕壤,Brown earths,clay loam,8.6,8.6,153,7.1,180,120,150,6969,
W-NCP,WNCP1598,2007,山东省,Shandong,8654919,9.924291498,14.67732794,5.877327935,2535.3,857.4,250.3,1478.4,3092,褐土,Cinnamon soils,clay loam,16.1,13.2,130,6.9,180,120,150,4753.5,
W-NCP,WNCP1599,2008,山东省,Shandong,8654919,10.44605809,15.5,6.146887967,2594.3,928.2,164.9,1560.3,3154.56,褐土,Cinnamon soils,loam,9.7,22.9,159,6.8,180,120,150,7009.5,
W-NCP,WNCP1600,2008,山东省,Shandong,8654919,9.895918367,15.66244898,5.026938776,2504.6,892.4,206.9,1536.8,3149.5,潮土,Fluvo-aquic soils,loam,12.2,16.2,99,6.8,180,120,150,8379,
W-NCP,WNCP1601,2007,山东省,Shandong,8654919,9.91322314,14.70330579,5.807438017,2483,855.1,243.5,1484.4,3098.55,潮土,Fluvo-aquic soils,loam,9.9,21.2,104,6.8,180,120,150,8517,
W-NCP,WNCP1602,2007,山东省,Shandong,8654919,9.799590164,14.55737705,5.737295082,2475.1,827.2,248.1,1479.2,3086.86,褐土,Cinnamon soils,loam,14,18.8,160,7,180,120,150,8518.5,
W-NCP,WNCP1603,2007,山东省,Shandong,8654919,9.649166667,14.4075,5.575416667,2399.8,791.9,247.2,1453.7,3026.18,褐土,Cinnamon soils,loamy sand,24.8,19.4,140,6.5,180,120,150,8181,
W-NCP,WNCP1604,2008,山东省,Shandong,8654919,10.35208333,15.4125,6.045416667,2561.3,905.2,164.9,1550.8,3125.69,潮土,Fluvo-aquic soils,loamy sand,11.1,29.3,142,7.1,180,120,150,6762,
W-NCP,WNCP1605,2008,山东省,Shandong,8654909,9.60875,15.55791667,4.84875,2385.8,770.4,205.8,1411.6,2935.93,潮土,Fluvo-aquic soils,loam,15.1,16.4,110,8,225,120,75,7089,
W-NCP,WNCP1606,2008,山东省,Shandong,8654909,9.657083333,15.61708333,4.878333333,2397.4,782,208.7,1421.2,2953.95,潮土,Fluvo-aquic soils,loam,13.9,14.7,165,7.8,225,120,75,8350.5,
W-NCP,WNCP1607,2008,山东省,Shandong,8654909,9.582845188,15.53849372,4.812970711,2370,764.6,205.8,1411.6,2931.19,潮土,Fluvo-aquic soils,loam,13.1,26.6,154,8.1,225,120,75,7276.5,
W-NCP,WNCP1608,2005,山东省,Shandong,8658003,9.662882096,15.11004367,5.502183406,2270.8,797.8,131,1203.9,2670.28,潮土,Fluvo-aquic soils,loam,13.4,14.6,188,8,225,120,90,5973,
W-NCP,WNCP1609,2005,山东省,Shandong,8658003,9.566086957,14.97608696,5.440869565,2258.2,776,133.2,1199.9,2659.79,潮土,Fluvo-aquic soils,loam,10.8,11.4,112,8,225,120,90,5740.5,
W-NCP,WNCP1610,2006,山东省,Shandong,8658003,10.38304348,15.86956522,6.196956522,2406.7,833.9,207.2,1210.9,2669.94,潮土,Fluvo-aquic soils,loam,10.2,26.2,73,8,225,120,90,5232,
W-NCP,WNCP1611,2006,山东省,Shandong,8658003,10.38304348,15.86956522,6.196956522,2406.7,833.9,207.2,1210.9,2669.94,潮土,Fluvo-aquic soils,loamy sand,8.5,12.6,110,8.1,225,120,90,5958,
W-NCP,WNCP1612,2006,山东省,Shandong,8658003,10.38304348,15.86956522,6.196956522,2406.7,833.9,207.2,1210.9,2669.94,潮土,Fluvo-aquic soils,sandy loam,9.6,20.8,149,8,225,120,90,6312,
W-NCP,WNCP1613,2006,山东省,Shandong,8658003,10.38304348,15.86956522,6.196956522,2406.7,833.9,207.2,1210.9,2669.94,潮土,Fluvo-aquic soils,loam,8.5,12.6,122,7.9,225,120,90,5973,
W-NCP,WNCP1614,2006,山东省,Shandong,8658003,10.38304348,15.86956522,6.196956522,2406.7,833.9,207.2,1210.9,2669.94,潮土,Fluvo-aquic soils,loam,8.3,12.6,95,8,225,120,90,5817,
W-NCP,WNCP1615,2006,山东省,Shandong,8658003,11.24538153,16.79477912,7.020481928,2818.7,1055.9,208.1,1296.7,2874.91,潮土,Fluvo-aquic soils,loam,9.6,20.4,136,7.9,225,120,90,6202.5,
W-NCP,WNCP1616,2006,山东省,Shandong,8658003,11.2804,16.838,7.0536,2838.7,1065.9,208.1,1303.8,2889.49,潮土,Fluvo-aquic soils,loam,9.3,18.2,107,8.1,225,120,90,6354,
W-NCP,WNCP1617,2007,山东省,Shandong,8658003,9.9884,15.3388,5.8732,2567.3,857.5,207.7,1332.5,2934.52,潮土,Fluvo-aquic soils,loam,12.5,16.8,117,7.9,225,120,90,7894.5,
W-NCP,WNCP1618,2008,山东省,Shandong,8658003,10.47831325,16.1,6.194779116,2665.7,903.7,213.2,1353.2,2921.02,潮土,Fluvo-aquic soils,loam,12.8,19.9,129,7.8,225,120,90,6559.5,
W-NCP,WNCP1619,2007,山东省,Shandong,8658011,9.525217391,14.90782609,5.28826087,2261.2,735,238.4,1402.1,2948.55,潮土,Fluvo-aquic soils,loamy sand,12.2,14.3,58,8.3,225,120,75,6750,
W-NCP,WNCP1620,2008,山东省,Shandong,8658011,10.45041322,15.93512397,6.184710744,2587.8,875.8,231.4,1364.6,2901.93,潮土,Fluvo-aquic soils,clay,14.2,15.3,120,8.2,225,120,75,6981,
W-NCP,WNCP1621,2007,山东省,Shandong,8658011,9.830290456,15.19958506,5.604979253,2439.5,803.3,261.1,1459.6,3079.49,潮土,Fluvo-aquic soils,loam,16.4,16,85,8.1,225,120,75,7125,
W-NCP,WNCP1622,2007,山东省,Shandong,8658011,9.817721519,15.22995781,5.547257384,2397.2,801,239.3,1456.6,3063.8,潮土,Fluvo-aquic soils,loam,16.2,19.7,118,8.2,225,120,75,7290,
W-NCP,WNCP1623,2008,山东省,Shandong,8658011,10.4,15.88381743,6.134854772,2565.2,863.2,231.4,1360.2,2887.43,潮土,Fluvo-aquic soils,loam,13,11.1,75,8.1,225,120,75,7282.5,
W-NCP,WNCP1624,2008,山东省,Shandong,8658011,9.896052632,15.34473684,5.624122807,2315.1,743.1,198.4,1286.3,2724.3,潮土,Fluvo-aquic soils,loamy sand,8.7,49.5,89,8.4,225,120,75,3867,
W-NCP,WNCP1625,2007,山东省,Shandong,8658011,9.645258621,15.02672414,5.404310345,2308.1,761.9,239.3,1413.6,2981.84,潮土,Fluvo-aquic soils,loam,9.3,19.4,59,8.2,225,120,75,6180,
W-NCP,WNCP1626,2007,山东省,Shandong,8658002,9.368979592,15.52816327,4.671428571,2377.5,771.9,236.5,1454.5,3107.52,潮土,Fluvo-aquic soils,loam,13.6,13.5,123,8,31.5,9,10.5,3892.5,
W-NCP,WNCP1627,2007,山东省,Shandong,8658002,9.608536585,15.82723577,4.872764228,2445.8,830.2,231.1,1477.4,3167.79,潮土,Fluvo-aquic soils,loam,9.3,7,143,8,225,120,90,3447,
W-NCP,WNCP1628,2007,山东省,Shandong,8658002,9.134439834,15.29004149,4.452282158,2283.5,717.9,236.5,1429,3040.08,潮土,Fluvo-aquic soils,loam,12.4,25.4,158,8.2,225,120,90,6570,
W-NCP,WNCP1629,2008,山东省,Shandong,8658002,9.887804878,16.32804878,4.980081301,2505.8,816.3,273.5,1470.6,3070.55,潮土,Fluvo-aquic soils,loam,12.9,21.3,165,8.5,210,60,90,5950.5,
W-NCP,WNCP1630,2007,山东省,Shandong,8658002,9.588617886,15.81585366,4.842276423,2440.9,825.3,218.2,1482,3170.64,潮土,Fluvo-aquic soils,loam,8.3,8.9,62,8,225,120,90,3835.5,
W-NCP,WNCP1631,2007,山东省,Shandong,8658002,9.153909465,15.28683128,4.493004115,2306.5,720.9,236.5,1432.2,3047.95,潮土,Fluvo-aquic soils,loam,10.8,6.5,95,8.1,225,120,90,4725,
W-NCP,WNCP1632,2007,山东省,Shandong,8658002,9.230041152,15.3872428,4.537037037,2325,739.4,236.5,1441.4,3071.64,潮土,Fluvo-aquic soils,loam,10.8,6.5,122,8,225,120,90,4539,1
W-NCP,WNCP1633,2008,山东省,Shandong,8658002,9.799176955,16.24609053,4.877777778,2454.6,795.1,273.5,1463.3,3047.06,潮土,Fluvo-aquic soils,loam,11.4,14.5,96,8.1,225,120,90,7995,
W-NCP,WNCP1634,2007,山东省,Shandong,8654905,9.176470588,14.84033613,4.831092437,2268.4,726.3,168.2,1317.9,2832.93,潮土,Fluvo-aquic soils,loam,11.1,31.7,75,8.5,210,120,90,7608,
W-NCP,WNCP1635,2007,山东省,Shandong,8654905,9.03034188,14.71410256,4.674786325,2197.5,695.4,167.8,1300.7,2783.86,潮土,Fluvo-aquic soils,loam,12.7,19.4,90,8.1,210,120,90,5365.5,
W-NCP,WNCP1636,2008,山东省,Shandong,8654905,9.825104603,15.55857741,5.360251046,2423.2,811.6,156.5,1417.455,2938.46,潮土,Fluvo-aquic soils,loam,12,23,89,8.2,210,120,90,6807,
W-NCP,WNCP1637,2008,山东省,Shandong,8654914,9.933587786,15.99312977,5.117938931,2704.3,909.7,202.5,1580.7,3257.94,潮土,Fluvo-aquic soils,loamy sand,11.3,20.5,125,7.8,225,180,90,7159.5,
W-NCP,WNCP1638,2008,山东省,Shandong,8654914,9.933587786,15.99312977,5.117938931,2704.3,909.7,202.5,1580.7,3257.94,潮土,Fluvo-aquic soils,loam,10,13.8,72,7.8,225,180,90,6576,
W-NCP,WNCP1639,2008,山东省,Shandong,8654914,9.933587786,15.99312977,5.117938931,2704.3,909.7,202.5,1580.7,3257.94,潮土,Fluvo-aquic soils,loam,8.9,12.6,96,8.1,225,180,90,6048,
W-NCP,WNCP1640,2008,山东省,Shandong,8654914,9.933587786,15.99312977,5.117938931,2704.3,909.7,202.5,1580.7,3257.94,潮土,Fluvo-aquic soils,loam,9.8,10.8,102,8.1,225,180,90,5857.5,
W-NCP,WNCP1641,2008,山东省,Shandong,8654914,10.46923077,16.56227106,5.613186813,2959.8,1055.2,207.8,1678.8,3478.76,潮土,Fluvo-aquic soils,loamy sand,11.3,20.5,125,8.1,225,120,90,7159.5,
W-NCP,WNCP1642,2008,山东省,Shandong,8654914,10.41029412,16.50330882,5.557352941,2933.3,1038.7,207.8,1668.5,3454.87,潮土,Fluvo-aquic soils,loam,9.2,14.7,88,8.1,225,120,90,7089,
W-NCP,WNCP1643,2008,山东省,Shandong,8654914,11.03767606,17.15457746,6.158450704,3236.4,1221.8,231.1,1767.2,3695.6,潮土,Fluvo-aquic soils,loam,8.9,12.6,96,8.2,225,120,90,6048,
W-NCP,WNCP1644,2007,山东省,Shandong,8658032,8.618907563,14.13655462,3.993697479,2149.6,643.6,327.5,1361.394,2881.61,潮土,Fluvo-aquic soils,clay,21.3,10.5,96,5.8,225,120,105,6253.5,
W-NCP,WNCP1645,2007,山东省,Shandong,8658032,8.273160173,13.79437229,3.623809524,2009.4,573.4,327.5,1333.594,2791.06,棕壤,Brown earths,clay loam,21.3,13.1,86,5.2,225,120,105,6504,
W-NCP,WNCP1646,2007,山东省,Shandong,8658032,8.785365854,14.29552846,4.172357724,2259.5,673.5,338.6,1414.494,2983.05,潮土,Fluvo-aquic soils,loam,30.1,21.5,72,6.8,225,120,105,7554,
W-NCP,WNCP1647,2007,山东省,Shandong,8658032,8.383181818,13.82545455,3.865909091,1942.6,612.2,325.3,1226.894,2667.19,潮土,Fluvo-aquic soils,silt loam,30.1,16.2,78,6,225,120,105,7426.5,
W-NCP,WNCP1648,2005,山东省,Shandong,8658032,8.823504274,14.48076923,4.19957265,2176,724.6,181.8,1421.8,2980.49,潮土,Fluvo-aquic soils,loam,17.1,4.5,100,6.7,225,120,105,6850.5,
W-NCP,WNCP1649,2007,山东省,Shandong,8658032,8.703703704,14.21152263,4.097119342,2213.3,657.3,338.6,1388.494,2935.35,潮土,Fluvo-aquic soils,loam,30.1,22.7,105,6.8,225,120,105,7810.5,
W-NCP,WNCP1650,2005,山东省,Shandong,8658032,8.909917355,14.60165289,4.252479339,2267.5,736.8,181.7,1482.2,3078.53,潮土,Fluvo-aquic soils,loamy sand,14,37,150,6.3,225,120,105,6600,
W-NCP,WNCP1651,2007,山东省,Shandong,8658032,8.802439024,14.30162602,4.200406504,2263.7,677.7,338.6,1406.494,2975.39,潮土,Fluvo-aquic soils,loamy sand,14.2,30.8,75,8,225,120,105,6492,
W-NCP,WNCP1652,2007,山东省,Shandong,8658032,8.660833333,14.19291667,4.027916667,2176.9,650.9,327.5,1380.094,2913.83,潮土,Fluvo-aquic soils,loam,10.9,17.9,109,6,225,120,105,5979,
W-NCP,WNCP1653,2007,山东省,Shandong,8658032,8.718828452,14.21380753,4.137238494,2182.1,666.1,327.5,1357.294,2894.61,潮土,Fluvo-aquic soils,loam,16.3,9.9,101,6,225,120,105,8257.5,
W-NCP,WNCP1654,2008,山东省,Shandong,8654923,9.270901639,15.08606557,4.393852459,2370.2,824.2,155.4,1509.8,3062.28,粗骨土,Skeletal soil,loam,14.7,36.3,55,6.7,180,120,90,6336,
W-NCP,WNCP1655,2008,山东省,Shandong,8654923,9.270901639,15.08606557,4.393852459,2370.2,824.2,155.4,1509.8,3062.28,粗骨土,Skeletal soil,loam,12.5,18.4,78,5,180,120,90,6471,
W-NCP,WNCP1656,2008,山东省,Shandong,8654923,9.329875519,15.1253112,4.452282158,2356.6,840.6,174.7,1488.4,3041.97,褐土,Cinnamon soils,sandy clay loam,12.9,36.6,89,6.4,180,120,90,6750,
W-NCP,WNCP1657,2006,山东省,Shandong,8654923,10.58085938,16.27382813,6.014453125,2758.3,1026.8,185.9,1573.4,3193.25,褐土,Cinnamon soils,clay,15.5,25.8,64,6.3,180,120,90,6060,
W-NCP,WNCP1658,2008,山东省,Shandong,8654923,9.294285714,15.09714286,4.431020408,2385.2,829.2,155.4,1511.9,3069.75,粗骨土,Skeletal soil,loam,15.5,25.8,64,6.3,180,120,90,6760.5,
W-NCP,WNCP1659,2008,山东省,Shandong,8658032,9.362295082,15.13278689,4.52704918,2373.4,798.4,246,1451.9,3043.26,棕壤,Brown earths,sandy loam,11.2,7.9,87,5.8,210,120,120,7180.5,
W-NCP,WNCP1660,2007,山东省,Shandong,8658032,8.761632653,14.21306122,4.181632653,2244.9,668.9,263.3,1392.794,2920.44,砂姜黑土,Lime concretion fluvo-aquic soils,loam,20,9.2,98,6.2,225,90,120,5425.5,
W-NCP,WNCP1661,2008,山东省,Shandong,8658032,9.362295082,15.13278689,4.52704918,2373.4,798.4,246,1451.9,3043.26,棕壤,Brown earths,loam,10.3,7.4,90,5.9,210,120,120,7909.5,
W-NCP,WNCP1662,2008,山东省,Shandong,8658032,9.362295082,15.13278689,4.52704918,2373.4,798.4,246,1451.9,3043.26,棕壤,Brown earths,loam,9.7,7.9,80,5.8,180,120,120,6151.5,
W-NCP,WNCP1663,2008,山东省,Shandong,8658032,9.362295082,15.13278689,4.52704918,2373.4,798.4,246,1451.9,3043.26,棕壤,Brown earths,loam,12.4,10.9,99,5.9,240,120,90,8806.5,
W-NCP,WNCP1664,2008,山东省,Shandong,8658032,9.362295082,15.13278689,4.52704918,2373.4,798.4,246,1451.9,3043.26,潮土,Fluvo-aquic soils,clay,13.7,10.4,97,5.8,240,120,90,10075.5,
W-NCP,WNCP1665,2007,山东省,Shandong,8658032,8.761632653,14.21306122,4.181632653,2244.9,668.9,263.3,1392.794,2920.44,砂姜黑土,Lime concretion fluvo-aquic soils,clay,18.8,9.2,79,6.3,225,90,120,7890,
W-NCP,WNCP1666,2007,山东省,Shandong,8658024,9.387854251,14.9805668,4.655060729,2395.1,772,252.2,1244.6,2801.71,棕壤,Brown earths,sandy clay loam,14.4,13.1,85,6.7,180,225,120,6148.5,
W-NCP,WNCP1667,2007,山东省,Shandong,8658024,9.486345382,15.07228916,4.76746988,2438.4,795.3,252.2,1249.9,2818.36,褐土,Cinnamon soils,loam,14.9,25.5,82,7.4,180,225,120,6511.5,
W-NCP,WNCP1668,2007,山东省,Shandong,8658024,9.374898785,14.97692308,4.638866397,2391.9,768.8,252.2,1246.8,2798.46,褐土,Cinnamon soils,loam,20,10.4,99,6.6,180,225,120,6472.5,
W-NCP,WNCP1669,2007,山东省,Shandong,8658024,9.542,15.122,4.8276,2461.8,808.7,252.2,1246.6,2824.71,褐土,Cinnamon soils,loam,16.4,23.3,87,7.3,180,225,120,6549,
W-NCP,WNCP1670,2007,山东省,Shandong,8658024,9.434677419,15.03508065,4.703629032,2416.1,783,252.2,1249.9,2810.88,棕壤,Brown earths,loam,28.3,22.9,92,7.7,180,225,120,6510,
W-NCP,WNCP1671,2008,山东省,Shandong,8658024,9.806882591,15.65748988,4.96437247,2501.9,850,320.4,1394.6,2978.8,棕壤,Brown earths,sandy clay loam,13.2,8.5,103,7.4,180,225,120,6535.5,
W-NCP,WNCP1672,2007,山东省,Shandong,8658024,9.427419355,15.02217742,4.702419355,2414.3,781.2,252.2,1246.8,2803.38,褐土,Cinnamon soils,sand,14.8,14.3,118,7.9,225,120,90,6510,
W-NCP,WNCP1673,2008,山东省,Shandong,8658024,10.09163347,15.9685259,5.225896414,2612.6,920.7,320.4,1431.9,3071.37,褐土,Cinnamon soils,loam,17.9,34,109,7.8,180,225,120,6549,
W-NCP,WNCP1674,2008,山东省,Shandong,8654927,9.651440329,15.55720165,4.772427984,2441.3,816.8,182.5,1291.1,2819.56,潮土,Fluvo-aquic soils,loam,12.4,19.7,97,6.2,225,105,75,7654.5,
W-NCP,WNCP1675,2008,山东省,Shandong,8654927,9.735918367,15.64285714,4.856326531,2481.3,836.8,182.5,1304.7,2852.52,褐土,Cinnamon soils,loam,11.3,22.1,90,5.9,225,105,75,7854,
W-NCP,WNCP1676,2008,天津市,Tianjin,8654528,8.137349398,14.60080321,2.403212851,2263.7,867.8,199.5,1736,3236.97,潮土,Fluvo-aquic soils,loam,19.6,3.6,242,8,255,78.60262009,62.5,5590.5,
W-NCP,WNCP1677,2008,天津市,Tianjin,8654528,8.137349398,14.60080321,2.403212851,2263.7,867.8,199.5,1736,3236.97,潮土,Fluvo-aquic soils,loam,19.6,3.6,242,8,255,78.60262009,62.5,5562,
W-NCP,WNCP1678,2008,天津市,Tianjin,8654528,8.137349398,14.60080321,2.403212851,2263.7,867.8,199.5,1736,3236.97,潮土,Fluvo-aquic soils,loam,19.6,3.6,242,8,255,78.60262009,62.5,5527.5,
W-NCP,WNCP1679,2007,天津市,Tianjin,8654619,8.218473896,14.01726908,3.484738956,2208.8,761.5,159.7,1456.8,2936.8,潮土,Fluvo-aquic soils,loam,18.5,9.4,95,8.8,255,78.60262009,62.5,6945,
W-NCP,WNCP1680,2007,天津市,Tianjin,8654619,7.923045267,13.74691358,3.155967078,2087.7,700.4,157,1440.8,2876.3,潮土,Fluvo-aquic soils,clay,18.3,24.3,196,8.8,255,78.60262009,62.5,5695,
