Crop,NO,Year,Province,Province1,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil type1,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk,,
LR-SC,LRSC0695,2007,湖南省,Hunan,8657769,24.416854,29.538202,20.921348,2173.1,1283.1,189.7,521.1,1383.43,水稻土,Paddy soil,clay,33.2,14.5,70,5.7,150,36,75,7870.5,,
LR-SC,LRSC0696,2005,湖南省,Hunan,8657769,24.457303,29.488764,20.758427,2176.7,1286.7,41.1,472.8,1303,水稻土,Paddy soil,clay loam,32.8,15.2,76,5.6,150,36,75,7749,,
LR-SC,LRSC0697,2008,湖南省,Hunan,8657769,25.482474,30.358763,22.131959,2471.8,1501.8,381,578.6,1554.66,水稻土,Paddy soil,sandy loam,38.1,16.2,78,5.5,150,36,75,7293,,
LR-SC,LRSC0698,2009,湖南省,Hunan,8657769,25.026966,30.103371,21.373034,2227.4,1337.4,316.4,593.4,1490.7,水稻土,Paddy soil,clay loam,19.3,12.8,96,5.8,135,72,67.5,7225.5,,
LR-SC,LRSC0699,2009,湖南省,Hunan,8657769,25.301282,30.497436,21.528205,1973.5,1193.5,113.6,555.8,1362.27,水稻土,Paddy soil,clay loam,21.3,13.5,92,6,135,72,67.5,7081.5,,
LR-SC,LRSC0700,2010,湖南省,Hunan,8657769,24.075824,28.869231,20.689011,2190.9,1280.9,209.9,556.8,1434.65,水稻土,Paddy soil,sandy loam,30.9,16.9,68,5.7,165,75,75,6420,,
LR-SC,LRSC0701,2010,湖南省,Hunan,8657769,23.922826,28.7,20.565217,2200.9,1280.9,210,556.8,1439.47,水稻土,Paddy soil,clay loam,19.9,15.6,90,5.5,165,75,75,6303,,
LR-SC,LRSC0702,2008,湖南省,Hunan,8657768,25.68,30.775294,21.845882,2182.8,1332.8,304.1,502.2,1340.44,水稻土,Paddy soil,sandy loam,25.8,12.5,60,5.7,150,36,75,6729,,
LR-SC,LRSC0703,2007,湖南省,Hunan,8657768,25.402326,30.717442,21.319767,2184.6,1324.6,218.7,489.2,1329.97,水稻土,Paddy soil,clay,31.8,13,70,6.1,150,36,75,7297.5,,
LR-SC,LRSC0704,2008,湖南省,Hunan,8657768,25.467059,30.507059,21.654118,2164.7,1314.7,297.6,491.4,1318.41,水稻土,Paddy soil,sandy loam,44.6,8.1,137,5.7,150,36,75,6550.5,,
LR-SC,LRSC0705,2008,湖南省,Hunan,8657768,25.508046,30.54023,21.721839,2219.2,1349.2,304.1,504.2,1353.76,水稻土,Paddy soil,clay,50.8,7.6,37,6.3,150,36,75,6402,,
LR-SC,LRSC0706,2008,湖南省,Hunan,8657768,25.508046,30.54023,21.721839,2219.2,1349.2,304.1,504.2,1353.76,水稻土,Paddy soil,clay,39.2,8.1,66,5.5,150,36,75,7029,,
LR-SC,LRSC0707,2007,湖南省,Hunan,8657768,25.607059,30.934118,21.515294,2176.6,1326.6,218.7,488.8,1327.69,水稻土,Paddy soil,sandy loam,33,12,79,6.5,150,36,75,7020,,
LR-SC,LRSC0708,2009,湖南省,Hunan,8657768,25.063218,30.844828,21.183908,2180.5,1310.5,101,542.9,1392.66,水稻土,Paddy soil,silty clay loam,18.6,9.8,165,6.2,150,36,75,7629,,
LR-SC,LRSC0709,2008,湖南省,Hunan,8657887,25.008696,30.388043,21.392391,2300.8,1380.8,214.2,498.4,1327.55,水稻土,Paddy soil,loam,56.7,7.1,67,6.3,150,36,75,6886.5,,
LR-SC,LRSC0710,2008,湖南省,Hunan,8657887,25.154348,30.465217,21.555435,2314.2,1394.2,257.9,490.6,1321.78,水稻土,Paddy soil,sandy loam,35.1,8.2,67,5.4,150,36,75,6325.5,,
LR-SC,LRSC0711,2009,湖南省,Hunan,8657887,25.690909,31.680682,21.6125,2260.8,1380.8,113.9,415.6,1183.22,水稻土,Paddy soil,clay,33.1,6.4,156,6.6,150,36,75,7920,,
LR-SC,LRSC0712,2009,湖南省,Hunan,8657887,24.672277,31.013861,20.39505,2491.9,1481.9,134.9,479,1321.28,水稻土,Paddy soil,clay loam,36.3,16.9,76,6.2,150,36,75,5211,,
LR-SC,LRSC0713,2008,湖南省,Hunan,8657887,24.941489,30.264894,21.368085,2344.5,1404.5,247.6,498.4,1339.38,水稻土,Paddy soil,loam,47.1,18.6,96,5.1,150,36,75,6783,,
LR-SC,LRSC0714,2008,湖南省,Hunan,8657887,25.604951,30.981188,21.851485,2586.1,1576.1,257.9,579.2,1531.33,水稻土,Paddy soil,clay loam,20.6,8.9,79,6.3,150,36,75,6499.5,,
LR-SC,LRSC0715,2008,湖南省,Hunan,8657981,25.922222,31.012222,22.35,2333,1433,235.1,478.2,1308.61,水稻土,Paddy soil,sandy loam,49.6,3.5,41,5.7,150,36,75,5397,,
LR-SC,LRSC0716,2010,湖南省,Hunan,8657981,24.452941,29.24902,21.117647,2494.2,1474.2,253.2,521,1443.1,水稻土,Paddy soil,clay loam,36.8,13.9,82,5.6,150,30,75,4242,,
LR-SC,LRSC0717,2008,湖南省,Hunan,8657981,26.062222,31.128889,22.451111,2345.6,1445.6,224.2,488.7,1327.97,水稻土,Paddy soil,clay loam,32.4,8.9,50,5.3,150,36,75,6963,,
LR-SC,LRSC0718,2008,湖南省,Hunan,8657981,26.108889,31.177778,22.503333,2349.8,1449.8,224.2,495.2,1342.05,水稻土,Paddy soil,clay loam,57.1,7.2,38,5.3,150,36,75,5958,,
LR-SC,LRSC0719,2009,湖南省,Hunan,8657981,25.415556,31.214444,21.594444,2287.4,1387.4,130.3,480.7,1293.54,水稻土,Paddy soil,clay loam,53.4,5.8,123,5.2,150,36,75,5161.5,,
LR-SC,LRSC0720,2009,湖南省,Hunan,8657981,25.563441,31.284946,21.777419,2377.4,1447.4,139.5,499.6,1350.59,水稻土,Paddy soil,clay loam,41,28.9,85,5.1,150,36,75,7045.5,,
LR-SC,LRSC0721,2009,湖南省,Hunan,8657981,25.113978,30.990323,21.310753,2335.6,1405.6,132.6,492.3,1317.47,水稻土,Paddy soil,sandy loam,39.1,5.9,63,5.4,150,36,75,4000.5,,
LR-SC,LRSC0722,2009,湖南省,Hunan,8657981,25.470652,31.282609,21.605435,2343.3,1423.3,130.3,502.3,1337.99,水稻土,Paddy soil,clay loam,57.7,10.5,63,5.6,150,36,75,6274.5,,
LR-SC,LRSC0723,2010,湖南省,Hunan,8657981,24.787379,29.539806,21.48835,2553.1,1523.1,254.3,530,1473.62,水稻土,Paddy soil,clay loam,59.7,7.9,73,5.5,150,30,75,4656,,
LR-SC,LRSC0724,2010,湖南省,Hunan,8657981,24.840385,29.611538,21.525962,2583.4,1543.4,262.2,539.8,1496.87,水稻土,Paddy soil,clay loam,56.2,6,97,5.6,150,30,75,5280,,
LR-SC,LRSC0725,2008,湖南省,Hunan,8657881,27.533803,32.928169,24.060563,1954.9,1244.9,168.5,454.4,1185,水稻土,Paddy soil,loam,34.6,28.5,57,5.8,150,36,75,7500,,
LR-SC,LRSC0726,2008,湖南省,Hunan,8657881,28.378947,33.819737,24.851316,2156.8,1396.8,170.9,543.9,1378.12,水稻土,Paddy soil,sandy clay,46.1,24.3,77,5.1,150,36,75,6285,,
LR-SC,LRSC0727,2009,湖南省,Hunan,8657881,28.275806,33.817742,24.78871,1753.1,1133.1,108.3,384.5,1027.79,水稻土,Paddy soil,clay loam,30,9.6,67,5.7,150,36,75,6187.5,,
LR-SC,LRSC0728,2009,湖南省,Hunan,8657881,28.275806,33.817742,24.78871,1753.1,1133.1,108.3,384.5,1027.79,水稻土,Paddy soil,clay loam,44,15.2,47,4.9,150,36,75,6874.5,,
LR-SC,LRSC0729,2010,湖南省,Hunan,8657881,27.966197,33.04507,24.556338,1985.6,1275.6,151.1,452.9,1190.56,水稻土,Paddy soil,clay loam,45,12.6,138,5.7,135,30,67.5,6354,,
LR-SC,LRSC0730,2010,湖南省,Hunan,8657881,27.966197,33.04507,24.556338,1985.6,1275.6,151.1,452.9,1190.56,水稻土,Paddy soil,clay loam,45.4,10.7,48,4.6,135,30,67.5,6984,,
LR-SC,LRSC0731,2008,湖南省,Hunan,8657881,27.350667,32.709333,23.9,2051.3,1301.3,208.5,477.5,1244.59,水稻土,Paddy soil,sandy clay loam,44.9,25.8,77,5.2,150,36,75,7291.5,,
LR-SC,LRSC0732,2009,湖南省,Hunan,8657881,28.275806,33.817742,24.78871,1753.1,1133.1,108.3,384.5,1027.79,水稻土,Paddy soil,clay loam,43.7,10.8,79,4.8,150,36,75,7404,,
LR-SC,LRSC0733,2010,湖南省,Hunan,8657881,27.966197,33.04507,24.556338,1985.6,1275.6,151.1,452.9,1190.56,水稻土,Paddy soil,clay loam,34.1,8.8,78,5.2,135,30,67.5,6516,,
LR-SC,LRSC0734,2006,湖南省,Hunan,8657976,25.26296296,30.59135802,21.43209877,2046.3,1236.3,191.7,464.6,1237.34,水稻土,Paddy soil,clay loam,54,9.3,57,6.8,150,36,75,5457,,
LR-SC,LRSC0735,2006,湖南省,Hunan,8657976,25.2,30.44831461,21.45842697,2242.8,1352.8,192.6,504.3,1346.45,水稻土,Paddy soil,sandy loam,44,9.7,55,6.8,150,36,75,5625,,
LR-SC,LRSC0736,2007,湖南省,Hunan,8657976,24.64023,29.926437,20.986207,2143.7,1273.7,400.5,432.6,1206.74,水稻土,Paddy soil,clay loam,55.9,4.6,89,6,150,36,75,7297.5,,
LR-SC,LRSC0737,2007,湖南省,Hunan,8657976,24.930682,30.223864,21.243182,2193.9,1313.9,404.4,446.5,1244.26,水稻土,Paddy soil,clay,45.7,5.4,92,5.9,150,36,75,7087.5,,
LR-SC,LRSC0738,2007,湖南省,Hunan,8657976,25.046667,30.377778,21.31,2254.2,1354.2,404.4,464.1,1287.39,水稻土,Paddy soil,clay,50.1,4.7,108,6,150,36,75,6981,,
LR-SC,LRSC0739,2008,湖南省,Hunan,8657976,25.74186,31.093023,21.947674,2213.8,1353.8,197.2,492.1,1292.05,水稻土,Paddy soil,silty clay loam,22.1,11.2,37,6.1,150,36,75,7440,,
LR-SC,LRSC0740,2008,湖南省,Hunan,8657976,25.779348,31.1,22.016304,2371.7,1451.7,219.3,516.3,1372.11,水稻土,Paddy soil,silty clay loam,28.4,14.2,62,6.2,150,36,75,7395,,
LR-SC,LRSC0741,2009,湖南省,Hunan,8657976,26.237234,32.069149,22.068085,2466.3,1526.3,128.8,617.4,1541.41,水稻土,Paddy soil,clay loam,44.7,8.1,40,6.2,150,36,75,7428,,
LR-SC,LRSC0742,2009,湖南省,Hunan,8657976,26.444828,32.151724,22.371264,2300.7,1430.7,97.3,570.6,1435.82,水稻土,Paddy soil,silty clay loam,26.6,4.6,20,6.2,150,36,75,6525,,
LR-SC,LRSC0743,2006,湖南省,Hunan,8657973,25.39354839,29.37526882,22.02903226,2361.6,1431.6,606.9,536.6,1452.62,水稻土,Paddy soil,silty clay loam,50,37.1,140,8.1,120,45,120,7500,,
LR-SC,LRSC0744,2009,湖南省,Hunan,8657973,26.555914,31.309677,23.432258,2469.7,1539.7,191.1,530.5,1445.61,水稻土,Paddy soil,clay loam,45.6,33.4,155,8.2,112.5,45,97.5,7650,,
LR-SC,LRSC0745,2007,湖南省,Hunan,8657973,25.959783,30.317391,23.322826,2388.3,1468.3,454.1,510.8,1423.32,水稻土,Paddy soil,clay loam,58.6,36.5,256,8.2,120,60,75,7554,,
LR-SC,LRSC0746,2005,湖南省,Hunan,8657973,24.253061,28.802041,20.933673,2376.8,1396.8,140.3,468.6,1350.36,水稻土,Paddy soil,clay loam,43.5,23.6,147,8.1,120,75,90,8454,,
LR-SC,LRSC0747,2009,湖南省,Hunan,8657973,26.140594,30.90495,23.00396,2640.2,1630.2,191.1,568.4,1545.36,水稻土,Paddy soil,clay loam,38.4,28.5,223,8,112.5,45,97.5,8623.5,,
LR-SC,LRSC0748,2005,湖南省,Hunan,8657973,24.253061,28.802041,20.933673,2376.8,1396.8,140.3,468.6,1350.36,水稻土,Paddy soil,silty clay loam,55.6,30.6,170,8.2,120,60,90,7504.5,,
LR-SC,LRSC0749,2007,湖南省,Hunan,8657973,25.378261,29.629348,22.843478,2334.8,1414.8,441.1,486.6,1374.75,水稻土,Paddy soil,clay,67,37.5,174,8,120,60,75,7222.5,,
LR-SC,LRSC0750,2006,湖南省,Hunan,8657973,25.39354839,29.37526882,22.02903226,2361.6,1431.6,606.9,536.6,1452.62,水稻土,Paddy soil,silty clay loam,31.4,31.5,200,6.3,120,60,90,7207.5,,
LR-SC,LRSC0751,2006,湖南省,Hunan,8657973,25.47472527,29.48351648,22.07692308,2318.2,1408.2,602.5,533.7,1440.3,水稻土,Paddy soil,loamy sand,44.2,30.5,170,8.2,120,60,90,8667,,
LR-SC,LRSC0752,2005,湖南省,Hunan,8657973,24.253061,28.802041,20.933673,2376.8,1396.8,140.3,468.6,1350.36,水稻土,Paddy soil,clay loam,30.4,28.6,169,6.5,120,75,90,7128,,
LR-SC,LRSC0753,2008,湖南省,Hunan,8657973,26.157576,30.612121,23.248485,2589.6,1599.6,176.1,587.1,1568.98,水稻土,Paddy soil,clay loam,35.7,17.2,143,7.6,120,60,90,7570.5,,
LR-SC,LRSC0754,2009,湖南省,Hunan,8657974,26.47766,31.809574,22.690426,2488.9,1548.9,174.6,574.9,1508.4,水稻土,Paddy soil,clay loam,40.2,12.6,105,7.1,90,36,60,7245,,
LR-SC,LRSC0755,2009,湖南省,Hunan,8657974,26.722472,32.093258,22.88427,2378.3,1488.3,174.6,555.8,1451.3,水稻土,Paddy soil,sandy clay,38.5,6.2,79,5.6,150,36,75,6450,,
LR-SC,LRSC0756,2009,湖南省,Hunan,8657974,26.797753,32.137079,22.991011,2385,1495,174.6,557.6,1458.08,水稻土,Paddy soil,sandy clay,34.2,8.1,78,7.4,150,36,75,5670,,
LR-SC,LRSC0757,2006,湖南省,Hunan,8657865,27.25729167,31.69895833,23.88854167,2616.7,1656.7,366.3,535.7,1491.32,水稻土,Paddy soil,sandy loam,23.8,12,89,6.9,150,36,75,7395,,
LR-SC,LRSC0758,2006,湖南省,Hunan,8657865,27.25729167,31.69895833,23.88854167,2616.7,1656.7,366.3,535.7,1491.32,水稻土,Paddy soil,sandy loam,28.4,4.3,126,6.1,150,36,75,7395,,
LR-SC,LRSC0759,2006,湖南省,Hunan,8657865,27.25729167,31.69895833,23.88854167,2616.7,1656.7,366.3,535.7,1491.32,水稻土,Paddy soil,sandy loam,23.8,3.7,89,6.9,150,36,75,6270,,
LR-SC,LRSC0760,2007,湖南省,Hunan,8657865,27.9625,32.564583,24.754167,2684.4,1724.4,209.2,581.6,1571.09,水稻土,Paddy soil,clay,39.8,5.9,88,6.1,150,36,75,7402.5,,
LR-SC,LRSC0761,2007,湖南省,Hunan,8657865,27.9625,32.564583,24.754167,2684.4,1724.4,209.2,581.6,1571.09,水稻土,Paddy soil,clay,35.3,13.4,102,6.4,150,36,75,7012.5,,
LR-SC,LRSC0762,2008,湖南省,Hunan,8657866,26.301099,30.824176,22.941758,2393.4,1483.4,226.4,544,1432.03,水稻土,Paddy soil,clay loam,47.6,11,190,5.6,150,36,75,6483,,
LR-SC,LRSC0763,2008,湖南省,Hunan,8657866,26.301099,30.824176,22.941758,2393.4,1483.4,226.4,544,1432.03,水稻土,Paddy soil,clay loam,32.4,11.2,81,5.6,150,36,75,6723,,
LR-SC,LRSC0764,2008,湖南省,Hunan,8657866,26.301099,30.824176,22.941758,2393.4,1483.4,226.4,544,1432.03,水稻土,Paddy soil,clay loam,49.6,10.8,129,5.9,150,36,75,6163.5,,
LR-SC,LRSC0765,2007,湖南省,Hunan,8657866,25.618681,30.104396,22.462637,2331.3,1421.3,158.4,488.9,1357.67,水稻土,Paddy soil,clay loam,48.6,19.8,91,6,150,36,75,5602.5,,
LR-SC,LRSC0766,2007,湖南省,Hunan,8657866,25.618681,30.104396,22.462637,2331.3,1421.3,158.4,488.9,1357.67,水稻土,Paddy soil,clay,44.1,27.1,91,7.1,150,36,75,5602.5,,
LR-SC,LRSC0767,2007,湖南省,Hunan,8657866,25.618681,30.104396,22.462637,2331.3,1421.3,158.4,488.9,1357.67,水稻土,Paddy soil,clay,55.4,10.3,94,6.7,150,36,75,5253,,
LR-SC,LRSC0768,2009,湖南省,Hunan,8657866,26.484615,31.178022,23.159341,2410.1,1500.1,189.7,527.27,1404.06,水稻土,Paddy soil,clay,26.8,6.8,45,6.7,150,36,75,6379.5,,
LR-SC,LRSC0769,2009,湖南省,Hunan,8657866,26.484615,31.178022,23.159341,2410.1,1500.1,189.7,527.27,1404.06,水稻土,Paddy soil,sandy loam,35.7,14,80,5.2,150,36,75,7023,,
LR-SC,LRSC0770,2010,湖南省,Hunan,8657866,26.230769,30.647253,23.025275,2387,1477,189.1,514.8,1400.89,水稻土,Paddy soil,sandy loam,30.4,8.2,61,5.5,150,36,75,7003.5,,
LR-SC,LRSC0771,2008,湖南省,Hunan,8657962,25.51519,30.656962,21.818987,2015.7,1225.7,297.2,388,1110.12,水稻土,Paddy soil,clay loam,47.8,6.5,48,7.9,135,72,67.5,7294.5,,
LR-SC,LRSC0772,2008,湖南省,Hunan,8657962,25.51519,30.656962,21.818987,2015.7,1225.7,297.2,388,1110.12,水稻土,Paddy soil,sandy loam,29.9,20.2,76,5.2,135,72,67.5,6685.5,,
LR-SC,LRSC0773,2008,湖南省,Hunan,8657962,25.338554,30.561446,21.580723,2103.1,1273.1,297.2,416,1170.01,水稻土,Paddy soil,sandy loam,41,52.8,86,4.5,135,72,67.5,7003.5,,
LR-SC,LRSC0774,2008,湖南省,Hunan,8657962,25.905263,31.191579,22.048421,2461,1511,297.9,515.4,1418.9,水稻土,Paddy soil,sandy loam,30.4,33.1,52,4.6,135,67.5,72,6403.5,,
LR-SC,LRSC0775,2008,湖南省,Hunan,8657962,25.365882,30.636471,21.556471,2156.1,1306.1,297.2,431.4,1205.95,水稻土,Paddy soil,sandy loam,64.3,9.1,48,4.2,144,63,72,6843,,
LR-SC,LRSC0776,2009,湖南省,Hunan,8657962,25.541463,31.020732,22.012195,2094.4,1274.4,104.8,434.4,1197.9,水稻土,Paddy soil,loam,34.2,9.6,29,4.6,144,63,72,6685.5,,
LR-SC,LRSC0777,2009,湖南省,Hunan,8657962,25.078824,30.418824,21.597647,2131.7,1281.7,105,432.1,1201.49,水稻土,Paddy soil,sandy loam,28.7,10.3,40,5,144,63,72,6936,,
LR-SC,LRSC0778,2008,湖南省,Hunan,8657965,25.125532,29.946809,21.825532,2361.8,1421.8,341.5,469.8,1297.16,水稻土,Paddy soil,loam,28.6,8.1,45,6.7,180,45,135,6525,,
LR-SC,LRSC0779,2009,湖南省,Hunan,8657965,25.987234,31.498936,22.298936,2442.8,1502.8,110.9,560.8,1439.94,水稻土,Paddy soil,clay loam,24.3,9.1,77,6.3,150,36,75,7140,,
LR-SC,LRSC0780,2006,湖南省,Hunan,8657965,25.82705882,31.22,22.11764706,2195.3,1345.3,137.7,489.2,1307.26,水稻土,Paddy soil,silty clay loam,49.8,16.9,58,5.6,150,36,75,6628.5,,
LR-SC,LRSC0781,2006,湖南省,Hunan,8657965,25.71481481,31.13580247,21.97777778,2082.9,1272.9,129.6,466.1,1234.85,水稻土,Paddy soil,silty clay loam,38.6,21.1,57,5.2,150,36,75,5346,,
LR-SC,LRSC0782,2007,湖南省,Hunan,8657965,24.49186,29.547674,21.127907,2106.3,1246.3,222.5,408.6,1152.2,水稻土,Paddy soil,clay loam,21.5,5.2,58,6.5,180,45,90,6288,,
LR-SC,LRSC0783,2007,湖南省,Hunan,8657965,24.508989,29.576404,21.133708,2181.3,1291.3,222.5,432.3,1209.04,水稻土,Paddy soil,clay loam,26.3,8.1,95,5.8,180,45,135,6225,,
LR-SC,LRSC0784,2008,湖南省,Hunan,8657965,25.608163,30.577551,22.156122,2509.6,1529.6,349,521.1,1414.44,水稻土,Paddy soil,sandy loam,26,3.2,52,6.2,150,36,75,5961,,
LR-SC,LRSC0785,2008,湖南省,Hunan,8657965,25.39881,30.286905,21.978571,2133.5,1293.5,239.3,438,1191.67,水稻土,Paddy soil,sandy loam,21.9,3.8,44,6,150,36,75,6253.5,,
LR-SC,LRSC0786,2008,湖南省,Hunan,8657965,25.811628,30.745349,22.393023,2219.8,1359.8,347.8,455.1,1240.7,水稻土,Paddy soil,sandy loam,23.4,3.7,54,6.2,150,36,75,6253.5,,
LR-SC,LRSC0787,2007,湖南省,Hunan,8657678,25.497647,29.881176,22.397647,2167.3,1317.3,337.1,501.9,1324.33,水稻土,Paddy soil,sandy loam,36.9,4.9,89,5.2,149.7,37.8,74.7,6910.5,,
LR-SC,LRSC0788,2009,湖南省,Hunan,8657678,26.121176,30.371765,23.054118,2220.3,1370.3,155.2,500.6,1319.85,水稻土,Paddy soil,sandy loam,36.9,4.9,89,5.2,149.7,82.8,74.7,7066.5,,
LR-SC,LRSC0789,2007,湖南省,Hunan,8657678,25.512791,29.926744,22.409302,2194.1,1334.1,337.1,509.8,1344.42,水稻土,Paddy soil,sandy loam,24.6,6.3,263,5.3,149.7,37.8,74.7,6910.5,,
LR-SC,LRSC0790,2009,湖南省,Hunan,8657678,26.276471,30.525882,23.188235,2233.5,1383.5,154.3,512.3,1341.27,水稻土,Paddy soil,sandy loam,60,18.4,110,7.9,134.55,68.4,74.7,6462,,
LR-SC,LRSC0791,2008,湖南省,Hunan,8657678,25.259551,29.889888,21.948315,2248.1,1358.1,268,489,1302.17,水稻土,Paddy soil,clay loam,38.9,15.5,88,7.5,149.7,37.8,74.7,6627,,
LR-SC,LRSC0792,2008,湖南省,Hunan,8657678,25.835294,30.345882,22.635294,2196,1346,270.4,459.8,1259.68,水稻土,Paddy soil,sandy loam,43.7,11.7,136,6.7,149.7,37.8,74.7,7030.5,,
LR-SC,LRSC0793,2007,湖南省,Hunan,8657678,25.136047,29.466279,22.037209,2161.7,1301.7,306.4,503.9,1325.07,水稻土,Paddy soil,sandy loam,38.8,19.8,61,5.9,149.7,82.8,74.7,7066.5,,
LR-SC,LRSC0794,2008,湖南省,Hunan,8657678,25.532258,30.202151,22.188172,2374.5,1444.5,271.1,522.8,1388.35,水稻土,Paddy soil,sandy loam,45.6,12.3,103,6.1,149.7,37.8,74.7,7162.5,,
LR-SC,LRSC0795,2009,湖南省,Hunan,8657678,25.80814,30.15814,22.682558,2219.5,1359.5,155.2,504.6,1320,水稻土,Paddy soil,sandy loam,38.4,9.7,84,5.9,134.55,68.4,74.7,6982.5,,
LR-SC,LRSC0796,2007,湖南省,Hunan,8657678,24.452941,28.685882,21.396471,2078.5,1228.5,302.8,469.4,1245.04,水稻土,Paddy soil,sandy loam,54.1,11,92,7.9,149.7,37.8,74.7,6544.5,,
LR-SC,LRSC0797,2009,湖南省,Hunan,8657678,25.834409,30.163441,22.725806,2402.6,1472.6,174.4,558.5,1450.31,水稻土,Paddy soil,sandy loam,33.6,12.1,105,7.5,165.6,74.7,74.7,8604,,
LR-SC,LRSC0798,2009,湖南省,Hunan,8657971,26.686957,32.032609,23.079348,2455.2,1535.2,195.1,546.1,1447.01,水稻土,Paddy soil,clay loam,34.3,31.2,90,8.1,165,45,90,7627.5,,
LR-SC,LRSC0799,2009,湖南省,Hunan,8657971,27.095652,32.401087,23.444565,2492.8,1572.8,195.1,559,1480.86,水稻土,Paddy soil,clay loam,44.7,17.1,93,8.1,165,45,90,7648.5,,
LR-SC,LRSC0800,2010,湖南省,Hunan,8657971,25.783158,30.662105,22.347368,2449.4,1499.4,152.7,483.8,1366.02,水稻土,Paddy soil,clay loam,41,8.8,83,8.2,165,45,90,6676.5,,
LR-SC,LRSC0801,2008,湖南省,Hunan,8657975,25.524096,30.016867,21.566265,2118.5,1288.5,199.8,378,1108.4,水稻土,Paddy soil,loam,26.5,9.2,30,5.5,187.5,45,94.5,5880,,
LR-SC,LRSC0802,2008,湖南省,Hunan,8657975,26.638961,31.197403,22.687013,2051.2,1281.2,204.6,380.1,1108.85,水稻土,Paddy soil,sandy loam,38.5,55.4,79,4.8,187.5,45,94.5,5295,,
LR-SC,LRSC0803,2006,湖南省,Hunan,8657867,24.88791209,29.76813187,21.42307692,2264.8,1354.8,359.5,442.6,1260.03,水稻土,Paddy soil,clay loam,42.4,9.8,59,8.2,150,36,105,6079.5,,
LR-SC,LRSC0804,2007,湖南省,Hunan,8657867,25.618085,30.661702,22.081915,2408.1,1468.1,202,428.2,1270.95,水稻土,Paddy soil,clay loam,31.2,13.1,79,7.7,144,36,99,6076.5,,
LR-SC,LRSC0805,2007,湖南省,Hunan,8657867,24.891398,29.962366,21.458065,2314.9,1384.9,202,392.1,1182.36,水稻土,Paddy soil,sandy loam,55,12.8,118,6.5,144,36,97.5,5643,,
LR-SC,LRSC0806,2007,湖南省,Hunan,8657867,25.342308,30.083333,22.182051,1976.7,1196.7,202,302.5,966.64,水稻土,Paddy soil,sandy clay,28.6,7.2,165,5.8,144,36,97.5,6807,,
LR-SC,LRSC0807,2008,湖南省,Hunan,8657867,26.170115,31.38046,22.490805,2276.8,1406.8,124.1,489.1,1306.48,水稻土,Paddy soil,clay loam,31.8,15.7,79,5.1,144,36,97.5,7383,,
LR-SC,LRSC0808,2006,湖南省,Hunan,8657867,24.95319149,29.77021277,21.53617021,2345.6,1405.6,363.6,444.8,1285.08,水稻土,Paddy soil,sandy loam,57.7,7.2,118,8.5,150,36,105,7377,,
LR-SC,LRSC0809,2008,湖南省,Hunan,8657867,26.470787,31.602247,22.793258,2355.9,1465.9,127.7,504.5,1357.75,水稻土,Paddy soil,sandy loam,50.2,17.9,68,6.7,144,36,97.5,6076.5,,
LR-SC,LRSC0810,2009,湖南省,Hunan,8657867,26.782022,32.094382,23.131461,2383.6,1493.6,127.5,482.8,1329.94,水稻土,Paddy soil,clay loam,40.8,8.9,94,7.7,144,36,97.5,6076.5,,
LR-SC,LRSC0811,2006,湖南省,Hunan,8657867,24.91458333,29.725,21.53020833,2391.8,1431.8,363.6,449.7,1304.96,水稻土,Paddy soil,clay loam,37,7.8,133,5.6,150,36,105,7747.5,,
LR-SC,LRSC0812,2008,湖南省,Hunan,8657867,25.739604,30.859406,22.073267,2599.7,1589.7,153.1,539.7,1465.13,水稻土,Paddy soil,clay loam,41.4,12.8,50,6.8,144,36,97.5,7240.5,,
LR-SC,LRSC0813,2009,湖南省,Hunan,8657867,26.183721,31.613953,22.526744,2251.8,1391.8,44.7,457.3,1251.25,水稻土,Paddy soil,clay loam,28.8,10,46,6.1,144,36,97.5,6228,,
LR-SC,LRSC0814,2009,江西省,Jiangxi,8658607,26.868085,31.158511,23.947872,2525.6,1585.6,136.9,523.9,1392.62,水稻土,Paddy soil,sandy loam,32.5,13.5,62,4.8,180,45,135,8458.5,,
LR-SC,LRSC0815,2009,江西省,Jiangxi,8658607,27.490476,31.689286,24.663095,2309.2,1469.2,130.1,470,1264.45,水稻土,Paddy soil,sandy loam,36.8,6,232,5.2,180,45,135,7129.5,,
LR-SC,LRSC0816,2009,江西省,Jiangxi,8658600,25.879545,31.459091,22.354545,2277.4,1397.4,147.4,430.473,1200.16,水稻土,Paddy soil,sandy loam,38.6,10.7,98,4.8,144,60,114,6990,,
LR-SC,LRSC0817,2009,江西省,Jiangxi,8658704,25.601064,30.911702,22.064894,2406.5,1466.5,391.6,473.8,1301.17,水稻土,Paddy soil,silty clay loam,18.7,24.8,128,5,187.5,54,127.5,7714.5,,
LR-SC,LRSC0818,2009,江西省,Jiangxi,8658512,24.624731,28.787097,21.775269,2290.1,1360.1,239,495.9,1299.49,水稻土,Paddy soil,sandy clay,43.9,9.6,223,6.7,151.5,45,99,7054.5,,
