Crop,NO,Year,Province,Province1,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil type1,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
W-NWC,WNWC0356,2006,陕西省,Shanxi,8653950,8.874074074,15.1037037,3.450205761,2219.5,740.9,137.7,1737.2,3371.19,黄绵土,Cultivated loessial soils,loam,17.4,20.4,120,8,150,105,60,4335
W-NWC,WNWC0357,2006,陕西省,Shanxi,8653950,8.874074074,15.1037037,3.450205761,2219.5,740.9,137.7,1737.2,3371.19,塿土,Cumulic cinnamon soils,loam,16,23.1,260,8.1,120,90,30,4425
W-NWC,WNWC0358,2008,陕西省,Shanxi,8653950,8.416666667,14.3531746,3.608730159,2271.9,665.4,310.3,1817,3456.17,黄绵土,Cultivated loessial soils,loam,10.8,9.8,270,8.1,105,75,45,1995
W-NWC,WNWC0359,2008,陕西省,Shanxi,8653950,8.416666667,14.3531746,3.608730159,2271.9,665.4,310.3,1817,3456.17,黄绵土,Cultivated loessial soils,loam,10.8,9.8,270,8.1,120,90,60,1935
W-NWC,WNWC0360,2008,陕西省,Shanxi,8653950,8.416666667,14.3531746,3.608730159,2271.9,665.4,310.3,1817,3456.17,黄绵土,Cultivated loessial soils,loam,10.8,9.8,270,8.1,135,105,75,1935
W-NWC,WNWC0361,2005,陕西省,Shanxi,8653950,7.456962025,13.69029536,2.090295359,1964.2,588.9,147.2,1784.8,3386.77,黄绵土,Cultivated loessial soils,loam,16.1,14.8,215,8.1,120,90,45,6105
W-NWC,WNWC0362,2007,陕西省,Shanxi,8653950,7.809486166,13.42648221,3.007905138,2235.3,649.7,204.7,1637.7,3294.07,黄绵土,Cultivated loessial soils,loam,13,9.8,220,8,120,90,45,5460
W-NWC,WNWC0363,2007,陕西省,Shanxi,8653950,7.809486166,13.42648221,3.007905138,2235.3,649.7,204.7,1637.7,3294.07,黄绵土,Cultivated loessial soils,loam,12.2,8.9,230,8,120,90,45,5439
W-NWC,WNWC0364,2008,陕西省,Shanxi,8653955,9.468200837,15.52635983,4.546861925,2375.3,779.6,219.9,1578,3116.98,塿土,Cumulic cinnamon soils,loam,27.8,52.3,279,7.5,180,150,105,5364
W-NWC,WNWC0365,2009,陕西省,Shanxi,8653955,8.828340081,14.54534413,4.257489879,2273.8,813,219,1471.6,3015.77,黄绵土,Cultivated loessial soils,silty clay loam,21.2,12.9,153,8,180,150,105,5190
W-NWC,WNWC0366,2009,陕西省,Shanxi,8653955,9.056521739,14.76047431,4.49486166,2384.5,863.7,224.4,1499,3086.26,塿土,Cumulic cinnamon soils,loam,16.7,9.7,181,7.8,180,150,105,5107.5
W-NWC,WNWC0367,2008,陕西省,Shanxi,8653955,9.617959184,15.66530612,4.72,2468.8,813.1,221.5,1600.5,3168.9,塿土,Cumulic cinnamon soils,silty clay loam,30.6,17.3,323,7.8,120,105,75,5217
W-NWC,WNWC0368,2008,陕西省,Shanxi,8653955,9.270338983,15.29872881,4.4,2300.2,734.5,219.9,1543.6,3039.89,塿土,Cumulic cinnamon soils,silty clay loam,24.6,18,276,8,120,105,75,5142
W-NWC,WNWC0369,2008,陕西省,Shanxi,8653955,9.502118644,15.55084746,4.572881356,2354.9,789.2,220,1585.2,3124.83,塿土,Cumulic cinnamon soils,silty clay loam,18.5,13.8,172,7.8,180,150,105,7170
W-NWC,WNWC0370,2009,陕西省,Shanxi,8653955,8.8784,14.5616,4.3524,2312.8,822,224.4,1464.7,3014.89,黄绵土,Cultivated loessial soils,silty clay loam,34.7,56.5,217,7.9,150,120,90,6123
W-NWC,WNWC0371,2009,陕西省,Shanxi,8653955,9.099604743,14.80237154,4.534782609,2395.4,874.6,224.4,1499.8,3093.26,塿土,Cumulic cinnamon soils,silty clay loam,27.3,25.7,189,7.8,180,150,120,4701
W-NWC,WNWC0372,2008,陕西省,Shanxi,8653955,9.30720339,15.35211864,4.412711864,2308.9,743.2,219.9,1556.4,3063.03,塿土,Cumulic cinnamon soils,silty clay loam,34.5,20.1,349,7.7,150,120,90,4827
W-NWC,WNWC0373,2008,陕西省,Shanxi,8653955,9.67295082,15.72254098,4.754098361,2472.6,826.9,221.5,1607.9,3190.82,黄绵土,Cultivated loessial soils,loam,18,11.7,188,7.9,180,150,105,6795
W-NWC,WNWC0374,2009,陕西省,Shanxi,8653955,8.662601626,14.34105691,4.162601626,2224.2,773.4,223.3,1430.6,2930.67,黄绵土,Cultivated loessial soils,silty clay loam,14.1,14.1,150,7.9,180,150,105,5185.5
W-NWC,WNWC0375,2008,陕西省,Shanxi,8653955,9.332067511,15.3742616,4.446413502,2324.1,748.4,219.9,1556.4,3067.7,黄绵土,Cultivated loessial soils,silty clay loam,20.8,17.4,198,7.6,180,150,105,3681
W-NWC,WNWC0376,2009,陕西省,Shanxi,8653955,8.810843373,14.48835341,4.297188755,2287.1,806.3,224.4,1453.5,2989.57,黄绵土,Cultivated loessial soils,silty clay loam,17.6,5.2,173,8,150,120,90,4911
W-NWC,WNWC0377,2009,陕西省,Shanxi,8653955,8.946215139,14.63227092,4.407171315,2338.7,837.9,224.4,1476.6,3041.33,黄绵土,Cultivated loessial soils,silty clay loam,28.8,12.3,186,7.9,180,150,120,5137.5
W-NWC,WNWC0378,2007,陕西省,Shanxi,8653948,8.732921811,14.08806584,4.5781893,2290.5,710.2,163.6,1403.4,2948.46,黄绵土,Cultivated loessial soils,loam,11.3,7.5,143,8.3,180,150,75,7618.5
W-NWC,WNWC0379,2007,陕西省,Shanxi,8653948,8.732921811,14.08806584,4.5781893,2290.5,710.2,163.6,1403.4,2948.46,新积土,Alluvial?soils,loam,14.2,8.9,219,8.3,150,120,60,7989
W-NWC,WNWC0380,2008,陕西省,Shanxi,8653948,10.08069498,15.68494208,5.866795367,2701.4,910.9,291.4,1545.9,3220.1,新积土,Alluvial?soils,loam,12.6,11.1,196,8.2,210,60,112.5,7987.5
W-NWC,WNWC0381,2009,陕西省,Shanxi,8653948,9.21124031,14.81007752,4.921317829,2463.5,892.8,195.8,1411.5,2988.53,黄绵土,Cultivated loessial soils,loam,15.7,8.1,187,8.1,180,60,75,5842.5
W-NWC,WNWC0382,2009,陕西省,Shanxi,8653948,9.286872587,14.9,4.981467181,2492.3,911.6,195.8,1422.1,3021.34,塿土,Cumulic cinnamon soils,loam,14.3,10.4,149,8.4,210,60,112.5,7686
W-NWC,WNWC0383,2007,陕西省,Shanxi,8653948,9.06184739,14.43092369,4.867871486,2424.8,784.5,172.2,1447.2,3060.66,塿土,Cumulic cinnamon soils,loam,15.1,7.9,160,8.2,180,150,75,8518.5
W-NWC,WNWC0384,2008,陕西省,Shanxi,8653948,9.240506329,14.89915612,4.987341772,2280.5,710,223.9,1442.2,2935.47,塿土,Cumulic cinnamon soils,loam,15.1,11,175,8.6,180,150,105,9004.5
W-NWC,WNWC0385,2008,陕西省,Shanxi,8653948,10.11081081,15.72548263,5.881853282,2709.2,918.7,284.3,1551,3230.44,黄绵土,Cultivated loessial soils,loam,13.2,7.2,189,8.3,210,60,112.5,7512
W-NWC,WNWC0386,2007,陕西省,Shanxi,8653941,7.814814815,14.07074074,3.098888889,2382.6,711.5,269.7,1827.8,3689.92,黄绵土,Cultivated loessial soils,silty clay loam,5.1,11.2,119,7.2,165,120,75,7020
W-NWC,WNWC0387,2007,陕西省,Shanxi,8653941,7.685714286,13.89586466,3.015413534,2317,685.9,269.7,1783.2,3606.45,黄绵土,Cultivated loessial soils,silty clay loam,6.3,8.1,121,6.9,165,120,75,7020
W-NWC,WNWC0388,2007,陕西省,Shanxi,8653941,7.685714286,13.89586466,3.015413534,2317,685.9,269.7,1783.2,3606.45,黄绵土,Cultivated loessial soils,silty clay loam,4,11.1,179,7.9,135,90,60,4245
W-NWC,WNWC0389,2007,陕西省,Shanxi,8653941,7.685714286,13.89586466,3.015413534,2317,685.9,269.7,1783.2,3606.45,黄绵土,Cultivated loessial soils,silty clay loam,11.1,10.3,186,7,165,120,75,5265
W-NWC,WNWC0390,2008,陕西省,Shanxi,8653941,7.992885375,14.36561265,2.845059289,2191.7,653.6,274.4,1832,3549.31,红壤,Red earths,silty clay loam,12.7,13.3,165,7.3,180,120,90,3600
W-NWC,WNWC0391,2008,陕西省,Shanxi,8653941,7.992885375,14.36561265,2.845059289,2191.7,653.6,274.4,1832,3549.31,红壤,Red earths,silty clay loam,15.4,13.7,148,7.4,150,90,75,3450
W-NWC,WNWC0392,2008,陕西省,Shanxi,8653941,7.992885375,14.36561265,2.845059289,2191.7,653.6,274.4,1832,3549.31,红壤,Red earths,silty clay loam,8.1,11.4,130,7.3,180,120,90,5265
W-NWC,WNWC0393,2008,陕西省,Shanxi,8653941,7.850396825,14.23134921,2.746031746,2147.8,619.7,274.4,1815.4,3499.4,黄绵土,Cultivated loessial soils,silty clay loam,9.4,16.7,176,7.1,180,120,90,5481
W-NWC,WNWC0394,2009,陕西省,Shanxi,8653941,6.718218623,12.93238866,1.971659919,1849.3,534.2,200.9,1487.1,3000.06,黄绵土,Cultivated loessial soils,silt loam,10.1,8.2,63,7.2,180,120,90,2059.5
W-NWC,WNWC0395,2009,陕西省,Shanxi,8657016,9.634496124,15.06085271,5.74379845,2522,862.9,289.7,1266.3,2882.11,塿土,Cumulic cinnamon soils,loam,12.3,2.9,107,8,180,120,90,6190.5
W-NWC,WNWC0396,2009,陕西省,Shanxi,8657016,9.452755906,14.87047244,5.568503937,2437.3,818.2,289.4,1238.5,2824.56,塿土,Cumulic cinnamon soils,silt loam,16,14.6,111,7.9,180,120,90,9099
W-NWC,WNWC0397,2009,陕西省,Shanxi,8657016,9.469960474,14.89209486,5.573517787,2432.2,823.1,286.3,1235.3,2819.41,塿土,Cumulic cinnamon soils,loam,9.7,2.6,101,7.9,180,120,90,4173
W-NWC,WNWC0398,2009,陕西省,Shanxi,8657016,9.475806452,15.00927419,5.485483871,2386.3,827.2,257.8,1244.1,2818.04,塿土,Cumulic cinnamon soils,loam,21.5,15.9,158,7.9,180,120,90,7278
W-NWC,WNWC0399,2009,陕西省,Shanxi,8657016,9.498431373,14.92392157,5.60627451,2458.4,829.3,289.4,1247.6,2841.68,塿土,Cumulic cinnamon soils,loam,18.7,13.8,137,7.9,210,150,90,7284
W-NWC,WNWC0400,2009,陕西省,Shanxi,8657016,9.065853659,14.46869919,5.198373984,2266.5,727.4,281.6,1199.6,2712.5,黄绵土,Cultivated loessial soils,clay loam,5.9,14.7,104,7.9,210,150,90,7981.5
W-NWC,WNWC0401,2009,陕西省,Shanxi,8657016,9.114583333,14.58583333,5.175833333,2223.8,744.7,257.7,1182.1,2687.2,塿土,Cumulic cinnamon soils,loam,14.5,33.4,174,8,210,150,90,9660
W-NWC,WNWC0402,2008,陕西省,Shanxi,8657021,7.945901639,15.1307377,2.577459016,2058.6,585,170.8,1344.2,2888.94,新积土,Alluvial?soils,sandy loam,14.3,12.6,210,7.6,120,75,60,4450.5
W-NWC,WNWC0403,2008,陕西省,Shanxi,8657021,7.945901639,15.1307377,2.577459016,2058.6,585,170.8,1344.2,2888.94,潮土,Fluvo-aquic soils,sandy loam,17.7,25,276,8,120,75,60,5050.5
W-NWC,WNWC0404,2009,陕西省,Shanxi,8657021,7.095967742,14.07217742,1.984677419,1875.1,512.1,231.5,1345.3,2902.71,潮土,Fluvo-aquic soils,sandy loam,20.6,15.6,261,7.7,150,90,60,5329.5
W-NWC,WNWC0405,2009,陕西省,Shanxi,8657021,7.726254826,14.7030888,2.580694981,2116.4,643.4,239.4,1425,3112.39,潮土,Fluvo-aquic soils,sandy loam,11,23.7,189,7.8,150,90,60,5050.5
W-NWC,WNWC0406,2008,陕西省,Shanxi,8657003,7.486454183,14.34820717,2.473306773,2019.7,535.9,177,1225,2777.77,黄褐土,Yellow-cinnamon soils,silty clay loam,13.1,16.5,176,7.4,180,150,60,5088
W-NWC,WNWC0407,2008,陕西省,Shanxi,8657003,7.556573705,14.43904382,2.512350598,2037.3,553.5,174.3,1225.2,2788.43,黄绵土,Cultivated loessial soils,silty clay loam,13.8,8.8,162,8.3,180,150,60,5178
W-NWC,WNWC0408,2008,陕西省,Shanxi,8657003,7.5988,14.5304,2.5112,2040.3,566.5,156.7,1233.8,2800.99,黄绵土,Cultivated loessial soils,silty clay loam,14.5,13.1,123,8.2,180,150,60,5346
W-NWC,WNWC0409,2008,陕西省,Shanxi,8657003,7.646,14.5836,2.5396,2052.1,578.3,156.7,1236.7,2810.86,黄绵土,Cultivated loessial soils,silty clay loam,13.6,12.3,148,7.5,180,150,60,4704
W-NWC,WNWC0410,2005,陕西省,Shanxi,8657016,8.945689655,14.45517241,4.793965517,2148.8,673.6,186.7,1095.8,2541.63,潮土,Fluvo-aquic soils,silty clay loam,12.8,34.4,157,8.1,180,150,90,8742
W-NWC,WNWC0411,2005,陕西省,Shanxi,8657016,9.102978723,14.58978723,4.971914894,2212.6,707.4,186.8,1095.8,2563.95,潮土,Fluvo-aquic soils,silty clay loam,12.8,34.4,157,7.9,180,150,90,8850
W-NWC,WNWC0412,2006,陕西省,Shanxi,8657016,10.17948718,15.86837607,6.052564103,2391,795.1,150.3,1126.5,2559.55,潮土,Fluvo-aquic soils,sandy loam,12.4,21,168,8.1,180,150,90,7335
W-NWC,WNWC0413,2007,陕西省,Shanxi,8657016,8.624669604,14.06828194,4.528634361,2086.7,627.1,118.6,1178.9,2617.32,潮土,Fluvo-aquic soils,silty clay loam,12.1,26.5,173,8.1,180,150,90,10065
W-NWC,WNWC0414,2007,陕西省,Shanxi,8657016,8.920779221,14.42380952,4.758874459,2189.6,690,118.6,1220,2712.82,潮土,Fluvo-aquic soils,silty clay loam,13.4,35.6,197,8.2,180,150,90,9099
W-NWC,WNWC0415,2007,陕西省,Shanxi,8657016,9.007359307,14.51731602,4.819480519,2209.6,710,116.8,1229.3,2737.92,潮土,Fluvo-aquic soils,sandy loam,12.6,36.5,188,8.2,180,150,90,7410
W-NWC,WNWC0416,2007,陕西省,Shanxi,8657016,8.920779221,14.42380952,4.758874459,2189.6,690,118.6,1220,2712.82,塿土,Cumulic cinnamon soils,silty clay loam,13.4,36.8,186,8.1,180,150,90,9099
W-NWC,WNWC0417,2008,陕西省,Shanxi,8657016,9.489270386,15.13733906,5.478969957,2262.7,660.4,178.6,1038.2,2433.76,塿土,Cumulic cinnamon soils,sandy loam,14.6,28.9,185,8.3,180,150,90,8520
W-NWC,WNWC0418,2008,陕西省,Shanxi,8657016,9.698319328,15.39285714,5.640336134,2359.9,707.6,178.6,1077.9,2520.94,塿土,Cumulic cinnamon soils,sandy loam,14.2,32.4,194,8.2,180,150,90,8190
W-NWC,WNWC0419,2008,陕西省,Shanxi,8657016,9.844166667,15.56375,5.780416667,2414.3,742,200.4,1094.9,2565.83,潮土,Fluvo-aquic soils,sandy loam,12.6,27.5,218,8.2,180,150,90,8025
W-NWC,WNWC0420,2008,陕西省,Shanxi,8657016,9.781147541,15.41967213,5.779098361,2438.3,726,219.9,1089.3,2559.07,黄绵土,Cultivated loessial soils,sandy loam,13.4,28.6,189,8.3,180,150,90,8520
W-NWC,WNWC0421,2008,陕西省,Shanxi,8657016,9.889430894,15.53211382,5.870325203,2484.5,752.2,219.9,1101.1,2590.41,黄绵土,Cultivated loessial soils,sandy loam,12.9,35.6,197,8.2,180,150,90,7275
W-NWC,WNWC0422,2008,陕西省,Shanxi,8657016,9.340174672,14.95021834,5.362008734,2190.6,628.3,178.5,1012.8,2378.09,潮土,Fluvo-aquic soils,silty clay loam,13.4,35.6,197,8.2,180,150,90,9099
W-NWC,WNWC0423,2008,陕西省,Shanxi,8657016,9.30047619,15.01,5.178095238,2004.8,631.6,161.6,947.6,2257.94,潮土,Fluvo-aquic soils,silty clay loam,13.1,26.8,198,8.1,180,150,90,7620
W-NWC,WNWC0424,2008,陕西省,Shanxi,8657016,9.79017094,15.50213675,5.716239316,2342.6,730.3,196,1068.7,2515.26,潮土,Fluvo-aquic soils,silty clay loam,10.6,22.6,196,8.1,180,150,90,4155
W-NWC,WNWC0425,2005,陕西省,Shanxi,8657016,8.953246753,14.41904762,4.831601732,2141.6,676.4,186.8,1079,2518.9,潮土,Fluvo-aquic soils,silty clay loam,15.4,28.4,187,8,180,150,90,8580
W-NWC,WNWC0426,2006,陕西省,Shanxi,8657016,10.17948718,15.86837607,6.052564103,2391,795.1,150.3,1126.5,2559.55,潮土,Fluvo-aquic soils,silty clay loam,14.6,32.6,156,8.1,180,150,90,8850
W-NWC,WNWC0427,2007,陕西省,Shanxi,8657016,8.939655172,14.4487069,4.772844828,2202.9,693.3,118.6,1228.5,2727.98,潮土,Fluvo-aquic soils,sandy loam,11.1,27.5,194,8.2,180,150,90,8635.5
W-NWC,WNWC0428,2007,陕西省,Shanxi,8657016,8.601327434,14.03716814,4.513274336,2072.8,623.2,118.6,1169.9,2601.63,潮土,Fluvo-aquic soils,sandy loam,12.4,12,167,8.2,180,150,90,6150
W-NWC,WNWC0429,2005,陕西省,Shanxi,8657016,9.135564854,14.58828452,5.040585774,2256.8,711.6,191.4,1105.9,2592.96,潮土,Fluvo-aquic soils,sandy loam,12.7,25.6,287,8.2,180,150,90,8640
W-NWC,WNWC0430,2007,陕西省,Shanxi,8657016,8.4875,13.92410714,4.400892857,2030.1,600.5,118.6,1160.7,2572.11,潮土,Fluvo-aquic soils,sandy loam,14.7,46.1,139,8.1,180,150,90,9660
W-NWC,WNWC0431,2005,陕西省,Shanxi,8657016,8.953246753,14.41904762,4.831601732,2141.6,676.4,186.8,1079,2518.9,潮土,Fluvo-aquic soils,sandy loam,11.4,21,218,8.1,180,150,90,6705
W-NWC,WNWC0432,2006,陕西省,Shanxi,8657016,10.17948718,15.86837607,6.052564103,2391,795.1,150.3,1126.5,2559.55,潮土,Fluvo-aquic soils,sandy loam,12.8,36.5,178,8.1,180,150,90,7308
W-NWC,WNWC0433,2007,陕西省,Shanxi,8657025,7.360408163,13.20408163,2.710204082,2041.3,569.1,144.8,1340.6,2954.46,塿土,Cumulic cinnamon soils,clay,13.2,26.8,118,7.9,180,75,45,6525
W-NWC,WNWC0434,2007,陕西省,Shanxi,8657025,7.360408163,13.20408163,2.710204082,2041.3,569.1,144.8,1340.6,2954.46,塿土,Cumulic cinnamon soils,clay,23.1,27.9,95,7.9,210,90,60,7125
W-NWC,WNWC0435,2008,陕西省,Shanxi,8657025,8.123770492,14.01680328,3.495081967,2084,574.7,188.9,1437.3,3020.46,黄绵土,Cultivated loessial soils,clay,18.9,26.7,140,8,210,75,60,6900
W-NWC,WNWC0436,2008,陕西省,Shanxi,8657025,8.074390244,13.93089431,3.504878049,2088.1,558.8,229.1,1435.1,3018.55,黄绵土,Cultivated loessial soils,clay,21.1,30.1,142,8,180,60,45,5385
W-NWC,WNWC0437,2008,陕西省,Shanxi,8657025,8.123770492,14.01680328,3.495081967,2084,574.7,188.9,1437.3,3020.46,塿土,Cumulic cinnamon soils,clay,20.3,20.3,95,8,210,75,60,6900
W-NWC,WNWC0438,2008,陕西省,Shanxi,8657025,8.123770492,14.01680328,3.495081967,2084,574.7,188.9,1437.3,3020.46,塿土,Cumulic cinnamon soils,clay,19.2,30.5,160,8,210,75,60,7545
W-NWC,WNWC0439,2009,陕西省,Shanxi,8657025,6.932916667,12.85583333,2.268333333,1783.1,486.7,194.8,1313.9,2799.27,黄绵土,Cultivated loessial soils,clay,16.8,33.5,145,8,195,90,45,8841
W-NWC,WNWC0440,2009,陕西省,Shanxi,8657025,6.935294118,12.8394958,2.282773109,1769.8,493.4,221,1289,2770.87,塿土,Cumulic cinnamon soils,clay,16.1,33.8,129,8,225,90,75,8170.5
W-NWC,WNWC0441,2009,陕西省,Shanxi,8657025,7.065432099,12.96213992,2.42962963,1836.1,509.7,225.9,1317.2,2829.64,塿土,Cumulic cinnamon soils,clay,17.1,23.9,158,7.8,195,90,45,6892.5
W-NWC,WNWC0442,2009,陕西省,Shanxi,8657025,6.935294118,12.8394958,2.282773109,1769.8,493.4,221,1289,2770.87,塿土,Cumulic cinnamon soils,clay,15.5,28.9,131,8,195,90,45,5476.5
W-NWC,WNWC0443,2009,陕西省,Shanxi,8657025,6.992083333,12.90916667,2.332083333,1797.3,500.9,221,1305.1,2800.27,塿土,Cumulic cinnamon soils,clay,17.3,30.4,143,7.9,195,90,45,6765
W-NWC,WNWC0444,2009,陕西省,Shanxi,8657025,6.935294118,12.8394958,2.282773109,1769.8,493.4,221,1289,2770.87,塿土,Cumulic cinnamon soils,clay,18,37.6,142,7.9,195,90,45,6336
W-NWC,WNWC0445,2009,陕西省,Shanxi,8657025,7.190322581,13.00524194,2.630645161,1902.4,526,240.6,1317.2,2853.79,塿土,Cumulic cinnamon soils,clay,14.3,31.3,135,8,180,60,45,6600
W-NWC,WNWC0446,2009,陕西省,Shanxi,8657025,6.935294118,12.8394958,2.282773109,1769.8,493.4,221,1289,2770.87,塿土,Cumulic cinnamon soils,clay,17.1,33.8,167,7.8,195,90,45,7500
W-NWC,WNWC0447,2009,陕西省,Shanxi,8657025,6.935294118,12.8394958,2.282773109,1769.8,493.4,221,1289,2770.87,塿土,Cumulic cinnamon soils,clay,19.5,38.3,184,7.9,195,90,45,6900
W-NWC,WNWC0448,2007,陕西省,Shanxi,8657025,7.360408163,13.20408163,2.710204082,2041.3,569.1,144.8,1340.6,2954.46,塿土,Cumulic cinnamon soils,clay,26.8,21.9,95,8,210,90,60,7200
W-NWC,WNWC0449,2008,陕西省,Shanxi,8657025,8.074390244,13.93089431,3.504878049,2088.1,558.8,229.1,1435.1,3018.55,黄绵土,Cultivated loessial soils,clay,16,36.9,116,7.9,210,75,60,5739
W-NWC,WNWC0450,2008,陕西省,Shanxi,8657025,7.885062241,13.74232365,3.289211618,2002.1,522.8,174.7,1412.1,2950.56,黄绵土,Cultivated loessial soils,clay,14.1,28.7,116,7.8,210,75,60,6057
W-NWC,WNWC0451,2008,陕西省,Shanxi,8657025,7.970901639,13.81967213,3.391393443,2046.7,537.4,219.4,1426,2989.08,黄绵土,Cultivated loessial soils,clay,16.1,29.3,147,7.9,210,75,60,5715
W-NWC,WNWC0452,2007,陕西省,Shanxi,8657025,7.360408163,13.20408163,2.710204082,2041.3,569.1,144.8,1340.6,2954.46,塿土,Cumulic cinnamon soils,clay,24.6,23.5,109,8,210,90,60,7275
W-NWC,WNWC0453,2008,陕西省,Shanxi,8657025,8.148387097,14.01290323,3.563709677,2122.6,573.3,229.1,1454.9,3054.5,黄绵土,Cultivated loessial soils,clay,18.1,28.8,134,8,180,60,45,5500.5
W-NWC,WNWC0454,2008,陕西省,Shanxi,8657025,8.191935484,14.05120968,3.603225806,2133.4,584.1,229.1,1446.3,3051.4,黄绵土,Cultivated loessial soils,clay,18,29.8,130,8,180,60,45,6600
W-NWC,WNWC0455,2006,陕西省,Shanxi,8657026,8.991139241,15.57341772,4.052742616,2165.9,684.7,160.6,1259.4,2764.29,塿土,Cumulic cinnamon soils,loam,19.7,52,195,7.8,165,120,90,6937.5
W-NWC,WNWC0456,2007,陕西省,Shanxi,8657026,7.842040816,13.7922449,3.268571429,2092,562,150.5,1205.3,2745.99,塿土,Cumulic cinnamon soils,loam,15.2,23,102,7.8,165,120,90,7420.5
W-NWC,WNWC0457,2006,陕西省,Shanxi,8657026,9.4,16.02304527,4.390123457,2319.2,778,164.2,1277.9,2843.66,塿土,Cumulic cinnamon soils,loam,14.6,34.4,101,7.6,180,150,120,6969
W-NWC,WNWC0458,2006,陕西省,Shanxi,8657026,8.991139241,15.57341772,4.052742616,2165.9,684.7,160.6,1259.4,2764.29,塿土,Cumulic cinnamon soils,loam,16,18.8,101,7.6,180,150,120,6994.5
W-NWC,WNWC0459,2007,陕西省,Shanxi,8657026,7.842040816,13.7922449,3.268571429,2092,562,150.5,1205.3,2745.99,塿土,Cumulic cinnamon soils,loam,20.1,26,108,8,165,120,90,7802
W-NWC,WNWC0460,2007,陕西省,Shanxi,8657026,7.842040816,13.7922449,3.268571429,2092,562,150.5,1205.3,2745.99,塿土,Cumulic cinnamon soils,loam,15.4,27.9,157,7.9,165,120,90,7404
W-NWC,WNWC0461,2008,陕西省,Shanxi,8657026,8.693004115,15.08065844,3.74526749,2202.6,631.3,191.8,1248.8,2744.26,塿土,Cumulic cinnamon soils,loam,15.1,26.5,96,7.8,180,135,60,7591.5
W-NWC,WNWC0462,2008,陕西省,Shanxi,8657026,8.566115702,14.92644628,3.644214876,2163.2,601.9,191.7,1232,2705.94,塿土,Cumulic cinnamon soils,loam,17.8,28.6,107,7.8,180,135,75,7294.5
W-NWC,WNWC0463,2008,陕西省,Shanxi,8657026,8.641975309,15.02345679,3.699588477,2190.2,618.9,191.7,1243.9,2732.43,塿土,Cumulic cinnamon soils,loam,18.8,34.9,134,7.8,180,135,75,8172
W-NWC,WNWC0464,2006,陕西省,Shanxi,8657026,8.95,15.5279661,4.008050847,2147.2,676,160.6,1250.9,2748.36,塿土,Cumulic cinnamon soils,loam,14,16.2,84,7.6,150,90,75,6942
W-NWC,WNWC0465,2007,陕西省,Shanxi,8657026,7.842040816,13.7922449,3.268571429,2092,562,150.5,1205.3,2745.99,塿土,Cumulic cinnamon soils,loam,15.6,23.6,71,8,150,90,75,6942
W-NWC,WNWC0466,2006,陕西省,Shanxi,8657026,9.244262295,15.78401639,4.342213115,2290.6,739.4,160.6,1282.5,2830.11,塿土,Cumulic cinnamon soils,loam,9,41.5,131,7.8,150,90,75,7659
W-NWC,WNWC0467,2007,陕西省,Shanxi,8657026,7.842040816,13.7922449,3.268571429,2092,562,150.5,1205.3,2745.99,塿土,Cumulic cinnamon soils,loam,20.6,30,77,7.5,150,90,75,7332
W-NWC,WNWC0468,2007,陕西省,Shanxi,8657026,7.842040816,13.7922449,3.268571429,2092,562,150.5,1205.3,2745.99,塿土,Cumulic cinnamon soils,loam,23.4,26.7,77,7.6,150,90,75,7474.5
W-NWC,WNWC0469,2008,陕西省,Shanxi,8657026,8.73127572,15.13621399,3.777777778,2211.9,640.6,180,1248.8,2746.86,塿土,Cumulic cinnamon soils,loam,18.7,26.8,98,7.9,180,135,60,7270.5
W-NWC,WNWC0470,2008,陕西省,Shanxi,8657026,8.641975309,15.02345679,3.699588477,2190.2,618.9,191.7,1243.9,2732.43,塿土,Cumulic cinnamon soils,loam,16.4,26.4,87,7.8,180,135,60,7572
W-NWC,WNWC0471,2008,陕西省,Shanxi,8657026,8.76122449,15.14653061,3.825714286,2236.7,645.4,208,1253.7,2763.02,塿土,Cumulic cinnamon soils,loam,19.1,35.6,127,7.9,180,135,60,7300.5
W-NWC,WNWC0472,2006,陕西省,Shanxi,8657026,9.244262295,15.78401639,4.342213115,2290.6,739.4,160.6,1282.5,2830.11,黄绵土,Cultivated loessial soils,loam,17.9,25,102,7.6,180,150,120,7546.5
W-NWC,WNWC0473,2006,陕西省,Shanxi,8657026,9.244262295,15.78401639,4.342213115,2290.6,739.4,160.6,1282.5,2830.11,黄绵土,Cultivated loessial soils,loam,16,41.4,102,7.8,180,150,120,7791
W-NWC,WNWC0474,2006,陕西省,Shanxi,8657026,10.88759124,17.41642336,5.933941606,3018.2,1167,229.2,1403.7,3247.99,黄绵土,Cultivated loessial soils,loam,18.6,25.8,102,7.6,180,135,120,7300.5
W-NWC,WNWC0475,2007,陕西省,Shanxi,8657026,7.842040816,13.7922449,3.268571429,2092,562,150.5,1205.3,2745.99,黄绵土,Cultivated loessial soils,loam,16.7,40,98,7.6,180,135,120,7806
W-NWC,WNWC0476,2007,陕西省,Shanxi,8657026,7.842040816,13.7922449,3.268571429,2092,562,150.5,1205.3,2745.99,黄绵土,Cultivated loessial soils,loam,15.3,30.2,98,7.6,180,135,120,8373
