Crop,NO,Year,Province,Province1,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil type1,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
W-YZB,WYZB1368,2007,江苏省,Jiangsu,8658131,9.870850202,14.82348178,5.656680162,2507.5,798.1,436.1,1545,3209.1,潮土,Fluvo-aquic soils,sandy loam,24,16.9,97,7.8,296.25,97.5,117,6853.5
W-YZB,WYZB1369,2007,江苏省,Jiangsu,8658131,9.884081633,14.82285714,5.676734694,2491,801.6,436.1,1500.5,3156.12,潮土,Fluvo-aquic soils,loam,23.2,16,92,7.8,312,90,150,7926
W-YZB,WYZB1370,2008,江苏省,Jiangsu,8658131,10.57219917,15.73360996,6.13153527,2596.7,891.7,253,1412.4,3037.56,潮土,Fluvo-aquic soils,loam,16.4,14.9,60,8,288,90,150,7327.5
W-YZB,WYZB1371,2008,江苏省,Jiangsu,8658131,10.4394958,15.59537815,5.992016807,2533.4,858.4,251.8,1397.9,3000.77,潮土,Fluvo-aquic soils,loam,17.1,14.6,92,8.1,312,90,150,8092.5
W-YZB,WYZB1372,2005,江苏省,Jiangsu,8658131,9.675103734,14.76182573,5.532780083,2386.6,750.3,207.9,1535.4,3131.96,潮土,Fluvo-aquic soils,sandy clay,17,26.6,66,7.8,296.25,97.5,117,6853.5
W-YZB,WYZB1373,2007,江苏省,Jiangsu,8658131,9.870850202,14.82348178,5.656680162,2507.5,798.1,436.1,1545,3209.1,潮土,Fluvo-aquic soils,sandy loam,24,8.2,76,5.1,296.25,97.5,117,6637.5
W-YZB,WYZB1374,2005,江苏省,Jiangsu,8658131,9.675103734,14.76182573,5.532780083,2386.6,750.3,207.9,1535.4,3131.96,潮土,Fluvo-aquic soils,clay,26,9,53,7.8,277.5,90,135,6637.5
W-YZB,WYZB1375,2007,江苏省,Jiangsu,8658131,9.870850202,14.82348178,5.656680162,2507.5,798.1,436.1,1545,3209.1,潮土,Fluvo-aquic soils,silty loam,30,10.2,76,7.9,277.5,90,135,6853.5
W-YZB,WYZB1376,2005,江苏省,Jiangsu,8658131,9.675103734,14.76182573,5.532780083,2386.6,750.3,207.9,1535.4,3131.96,潮土,Fluvo-aquic soils,sandy loam,29,7,51,8,296.25,97.5,117,6853.5
W-YZB,WYZB1377,2007,江苏省,Jiangsu,8658131,9.200862069,14.14655172,4.985775862,2204,644.6,419.5,1440.9,2963.77,潮土,Fluvo-aquic soils,loam,17,15.8,91,7.5,312,90,150,8176.5
W-YZB,WYZB1378,2008,江苏省,Jiangsu,8658131,10.42184874,15.57058824,5.984453782,2529.2,854.2,248.6,1392.1,2988.04,潮土,Fluvo-aquic soils,sand,10.3,18,53,8.2,307.5,90,150,6933
W-YZB,WYZB1379,2008,江苏省,Jiangsu,8658131,10.33644068,15.49576271,5.881355932,2488.2,833.2,248.6,1385.2,2970.67,潮土,Fluvo-aquic soils,sand,13.6,14.8,98,7.9,288,90,150,7641
W-YZB,WYZB1380,2005,江苏省,Jiangsu,8658131,9.675103734,14.76182573,5.532780083,2386.6,750.3,207.9,1535.4,3131.96,潮土,Fluvo-aquic soils,silty loam,16,18.9,65,7.8,277.5,90,135,6637.5
W-YZB,WYZB1381,2007,江苏省,Jiangsu,8658131,9.732644628,14.68719008,5.504132231,2424.7,765.3,436.1,1498.9,3131.14,潮土,Fluvo-aquic soils,sandy loam,11.9,11.9,84,8,312,90,150,8349
W-YZB,WYZB1382,2007,江苏省,Jiangsu,8658154,8.71509434,13.70943396,4.941981132,1873.9,453.1,272.4,1156.6,2554.56,水稻土,Paddy soils,clay loam,20,20.7,127,7,268.5,90,72,6825
W-YZB,WYZB1383,2008,江苏省,Jiangsu,8658154,7.544864865,12.68702703,3.645405405,1436.1,261.7,164.9,1030.4,2146.38,水稻土,Paddy soils,clay loam,21,46.2,128,7.3,322.5,52.5,45,7239
W-YZB,WYZB1384,2006,江苏省,Jiangsu,8658154,11.44579832,16.70462185,7.474369748,2729.7,965.9,392.5,1280.5,2964.8,水稻土,Paddy soils,clay loam,20.7,28.2,128,6.9,268.5,96,180,8304
W-YZB,WYZB1385,2006,江苏省,Jiangsu,8658154,11.4975,16.77208333,7.513333333,2765,981.2,392.5,1293.4,2987.54,水稻土,Paddy soils,clay loam,24,22,119,7.5,268.5,90,72,7035
W-YZB,WYZB1386,2008,江苏省,Jiangsu,8658154,7.544864865,12.68702703,3.645405405,1436.1,261.7,164.9,1030.4,2146.38,水稻土,Paddy soils,clay loam,25.4,37.5,137,6.9,292.5,52.5,45,6801
W-YZB,WYZB1387,2007,江苏省,Jiangsu,8658154,8.71509434,13.70943396,4.941981132,1873.9,453.1,272.4,1156.6,2554.56,水稻土,Paddy soils,clay loam,22,22.4,129,6.7,243.75,81,64.5,6900
W-YZB,WYZB1388,2008,江苏省,Jiangsu,8658154,8.147474747,13.2459596,4.247979798,1653.5,349.1,168.8,1084.1,2278.73,水稻土,Paddy soils,clay loam,24.5,36.8,196,6.8,270,40.5,41.25,6675
W-YZB,WYZB1389,2007,江苏省,Jiangsu,8658154,8.71509434,13.70943396,4.941981132,1873.9,453.1,272.4,1156.6,2554.56,水稻土,Paddy soils,clay loam,22,20.6,134,6.5,268.5,90,72,6840
W-YZB,WYZB1390,2007,江苏省,Jiangsu,8658154,8.989140271,13.96515837,5.223076923,2012.9,502.1,299.6,1193.9,2644.62,水稻土,Paddy soils,clay loam,21,29.6,135,6.6,268.5,96,192,5967
W-YZB,WYZB1391,2008,江苏省,Jiangsu,8658154,7.394535519,12.50710383,3.546448087,1393.5,239.1,164.9,1007.5,2095.69,水稻土,Paddy soils,clay loam,24,35.4,138,7.2,292.5,47.25,45,5926.5
W-YZB,WYZB1392,2007,江苏省,Jiangsu,8658154,8.71509434,13.70943396,4.941981132,1873.9,453.1,272.4,1156.6,2554.56,水稻土,Paddy soils,clay loam,21,24.1,60,7,294,99,78,5955
W-YZB,WYZB1393,2006,江苏省,Jiangsu,8658154,9.890825688,15.26880734,5.815137615,2161.8,598,306.8,1182,2582.47,水稻土,Paddy soils,clay loam,22,25,124,7.1,232.5,75,150,7485
W-YZB,WYZB1394,2007,江苏省,Jiangsu,8658154,8.929545455,13.895,5.177727273,1990.8,490,299.6,1183.1,2619.85,水稻土,Paddy soils,clay loam,21.3,24.6,138,6.8,268.5,90,72,6910.5
W-YZB,WYZB1395,2008,江苏省,Jiangsu,8658154,9.491555556,14.58622222,5.584,2175.9,601.5,377.5,1242.8,2689.06,水稻土,Paddy soils,clay loam,23,31.5,157,6.8,264,58.5,49.5,5250
W-YZB,WYZB1396,2007,江苏省,Jiangsu,8658154,8.497156398,13.4563981,4.730331754,1819.2,408.4,246.2,1134,2494.59,水稻土,Paddy soils,silty loam,12.2,10.7,157,7,262.5,75,105,7900.5
W-YZB,WYZB1397,2007,江苏省,Jiangsu,8658154,7.978921569,12.90686275,4.272058824,1654,313.2,252.6,1086.9,2325.16,水稻土,Paddy soils,silty loam,17.3,7.8,215,6.9,246,34.5,45,6052.5
W-YZB,WYZB1398,2007,江苏省,Jiangsu,8658154,8.497156398,13.4563981,4.730331754,1819.2,408.4,246.2,1134,2494.59,水稻土,Paddy soils,clay loam,22,23.4,223,7,246,67.5,97.5,6496.5
W-YZB,WYZB1399,2006,江苏省,Jiangsu,8658154,9.785714286,15.19571429,5.686666667,2060.6,576.8,293.9,1173.6,2564.56,水稻土,Paddy soils,clay loam,19,25,135,7,268.5,90,72,6780
W-YZB,WYZB1400,2008,江苏省,Jiangsu,8658154,7.358241758,12.47802198,3.501648352,1379.5,235.1,164.9,1007.5,2091.81,水稻土,Paddy soils,clay loam,23.5,38.2,165,7.2,321.75,47.25,40.5,5941.5
W-YZB,WYZB1401,2007,江苏省,Jiangsu,8658154,8.71509434,13.70943396,4.941981132,1873.9,453.1,272.4,1156.6,2554.56,水稻土,Paddy soils,clay loam,20,25.9,154,7,268.5,90,72,6645
W-YZB,WYZB1402,2007,江苏省,Jiangsu,8658154,7.864766839,12.79274611,4.114507772,1544.2,313.4,229.5,1042.4,2292.62,水稻土,Paddy soils,silty loam,17.3,19.7,150,6.7,246,67.5,97.5,6690
W-YZB,WYZB1403,2007,江苏省,Jiangsu,8658154,7.864766839,12.79274611,4.114507772,1544.2,313.4,229.5,1042.4,2292.62,水稻土,Paddy soils,clay loam,17.5,14.6,224,6.7,262.5,75,105,6703.5
W-YZB,WYZB1404,2007,江苏省,Jiangsu,8658154,7.978921569,12.90686275,4.272058824,1654,313.2,252.6,1086.9,2325.16,盐土,Solonchaks,clay loam,12.3,14.6,253,7,247.5,34.5,45,6039
W-YZB,WYZB1405,2008,江苏省,Jiangsu,8658154,9.198630137,14.26347032,5.30913242,2054.8,540.4,377.5,1193,2586.44,盐土,Solonchaks,silty loam,12.8,19.7,115,6.7,270,67.5,75,7545
W-YZB,WYZB1406,2007,江苏省,Jiangsu,8658154,8.11875,13.06923077,4.390384615,1715,334.2,252.6,1121,2386.36,盐土,Solonchaks,silty loam,15.4,6.2,197,7.5,247.5,34.5,45,6763.5
W-YZB,WYZB1407,2007,江苏省,Jiangsu,8658154,8.155023923,13.10956938,4.426794258,1730.7,339.9,252.6,1129.9,2402.37,水稻土,Paddy soils,clay loam,12.7,18.9,132,7.3,270,75,120,6888
W-YZB,WYZB1408,2007,江苏省,Jiangsu,8658154,9.245327103,14.22056075,5.485046729,2004.8,564,306.8,1138.4,2602.21,水稻土,Paddy soils,clay loam,12.7,18,198,6.6,277.5,75,120,6819
W-YZB,WYZB1409,2007,江苏省,Jiangsu,8658154,8.431775701,13.39859813,4.659813084,1830.7,389.9,260.6,1167.4,2526.45,水稻土,Paddy soils,clay loam,23,22.6,220,6.6,262.5,75,105,6453
W-YZB,WYZB1410,2006,江苏省,Jiangsu,8658154,9.785714286,15.19571429,5.686666667,2060.6,576.8,293.9,1173.6,2564.56,水稻土,Paddy soils,clay loam,20,20,124,7.1,294,99,78,8505
W-YZB,WYZB1411,2007,江苏省,Jiangsu,8658158,9.023148148,14.21805556,4.883796296,1968.5,498.6,285,1283.7,2773.87,盐土,Solonchaks,loam,17.7,10.6,156,7.9,240,75,75,7260
W-YZB,WYZB1412,2008,江苏省,Jiangsu,8658158,9.622272727,15.13,5.250909091,2155.4,620.7,332.6,1340.3,2880.05,盐土,Solonchaks,loam,18,7.2,159,7.9,240,54,75,8580
W-YZB,WYZB1413,2007,江苏省,Jiangsu,8658158,9.157209302,14.32465116,5.029767442,1988.3,528.4,285,1265.1,2766.41,水稻土,Paddy soils,loam,10.4,14.2,137,7.8,240,75,75,6585
W-YZB,WYZB1414,2008,江苏省,Jiangsu,8658158,9.521461187,15.02876712,5.14109589,2123.7,599,323.2,1331.5,2854.99,潮土,Fluvo-aquic soils,loam,20.1,12.7,124,7.9,240,54,90,7005
W-YZB,WYZB1415,2005,江苏省,Jiangsu,8658158,9.030414747,14.27557604,4.971889401,1999.7,540.4,314.4,1229.5,2674.45,水稻土,Paddy soils,loam,14.8,8.5,109,7.1,240,75,75,7195
W-YZB,WYZB1416,2006,江苏省,Jiangsu,8658158,10.13807339,15.67568807,5.831651376,2215.1,626.9,329.5,1232.4,2684.04,水稻土,Paddy soils,loam,18.2,10.1,207,8.1,240,75,75,7155
W-YZB,WYZB1417,2005,江苏省,Jiangsu,8658158,8.843192488,14.0600939,4.806103286,1923.7,504.4,314.4,1196.9,2599.69,盐土,Solonchaks,loam,22.2,12.7,135,7.2,240,75,75,6080
W-YZB,WYZB1418,2006,江苏省,Jiangsu,8658158,9.863636364,15.36555024,5.592344498,2066.5,568.3,329.5,1196.1,2598.54,盐土,Solonchaks,loam,12.8,7.7,224,8.3,240,75,75,7260
W-YZB,WYZB1419,2007,江苏省,Jiangsu,8658158,9.06713615,14.21737089,4.950234742,1950.8,510.9,285,1248.5,2732.75,盐土,Solonchaks,loam,22.9,10.1,160,7.9,240,75,75,6900
W-YZB,WYZB1420,2008,江苏省,Jiangsu,8658158,9.652968037,15.15844749,5.251598174,2152.5,627.8,332.6,1339.7,2883.18,盐土,Solonchaks,loam,23.4,11.5,142,7.9,240,54,75,7155
W-YZB,WYZB1421,2005,江苏省,Jiangsu,8658158,8.779146919,13.97630332,4.75450237,1892.5,493.2,314.4,1191.4,2585.29,水稻土,Paddy soils,silt loam,17.3,20.8,181,8.2,240,75,180,6770
W-YZB,WYZB1422,2006,江苏省,Jiangsu,8658158,9.953080569,15.42890995,5.695260664,2105.1,586.9,329.5,1196.1,2613.37,盐土,Solonchaks,loam,15.7,19.6,182,8,240,75,120,7440
W-YZB,WYZB1423,2005,江苏省,Jiangsu,8658158,8.747089947,13.92010582,4.751322751,1693.3,487,273.6,1093.1,2439.9,盐土,Solonchaks,loam,15.6,13.1,216,8.4,240,75,180,5835
W-YZB,WYZB1424,2006,江苏省,Jiangsu,8658158,9.938207547,15.49245283,5.625943396,2111.9,583.7,328,1212.9,2626.53,盐土,Solonchaks,loam,12,6.7,156,8.5,240,75,30,7185
W-YZB,WYZB1425,2005,江苏省,Jiangsu,8658158,9.205454545,14.45227273,5.153636364,2065.3,576,315.5,1244.4,2720.74,水稻土,Paddy soils,loam,14.9,16.3,162,8.4,240,75,75,7580
W-YZB,WYZB1426,2006,江苏省,Jiangsu,8658158,10.15917431,15.68807339,5.86559633,2219.7,631.5,329.5,1228.4,2684.22,盐土,Solonchaks,loam,15,10.8,166,7.9,240,75,75,7185
W-YZB,WYZB1427,2008,江苏省,Jiangsu,8658251,9.224878049,14.31219512,5.110731707,1928.1,497.5,298.7,1096.4,2403.8,水稻土,Paddy soils,silty loam,22.9,27.9,128,7,225,72,135,6960
W-YZB,WYZB1428,2006,江苏省,Jiangsu,8658251,10.0821256,15.23140097,6.041062802,2089.4,567.3,421.2,1167.5,2535.37,水稻土,Paddy soils,silty loam,20.9,14.5,105,7.1,210,54,90,7530
W-YZB,WYZB1429,2006,江苏省,Jiangsu,8658251,10.27142857,15.4347619,6.235714286,2159.4,607.3,421.2,1195.9,2603.25,水稻土,Paddy soils,silty loam,19.3,17.6,110,7.5,210,54,90,6960
W-YZB,WYZB1430,2006,江苏省,Jiangsu,8658251,10.0254902,15.14803922,5.999019608,2047.6,555.5,421.2,1152.6,2512.77,潮土,Fluvo-aquic soils,sandy loam,17.9,8.8,91,8.1,210,54,90,7305
W-YZB,WYZB1431,2006,江苏省,Jiangsu,8658251,10.05643564,15.16089109,6.059405941,2033.8,561.7,421.2,1135.5,2493.71,潮土,Fluvo-aquic soils,sandy loam,14,4.9,87,8.3,210,54,90,6255
W-YZB,WYZB1432,2007,江苏省,Jiangsu,8658251,8.353960396,13.27475248,4.368811881,1713.1,365.7,241.3,1134.1,2438.67,潮土,Fluvo-aquic soils,sandy loam,22.7,3.6,83,7,210,72,135,6150
W-YZB,WYZB1433,2008,江苏省,Jiangsu,8658251,9.085221675,14.12955665,5.020689655,1881.3,470.7,298.3,1071.6,2340.99,水稻土,Paddy soils,sandy clay,11.5,29.1,122,7,225,72,135,7470
W-YZB,WYZB1434,2006,江苏省,Jiangsu,8658150,9.697572816,14.96407767,5.610194175,2003.4,547.1,311.3,1225.2,2607.61,盐土,Solonchaks,sandy loam,15.3,23.3,152,8.2,240,90,90,7650
W-YZB,WYZB1435,2006,江苏省,Jiangsu,8658150,9.577722772,14.82277228,5.523762376,1940.4,524.1,311.3,1200,2560.72,盐土,Solonchaks,sandy loam,12.5,12.8,135,8.2,270,99,100.5,7620
W-YZB,WYZB1436,2006,江苏省,Jiangsu,8658150,9.695979899,14.88894472,5.709045226,1935.2,547.2,329.7,1164.1,2525.81,盐土,Solonchaks,sandy loam,13.4,21.9,159,8.3,300,90,90,7185
W-YZB,WYZB1437,2006,江苏省,Jiangsu,8658150,9.608866995,14.86305419,5.542364532,1956.3,530,311.3,1207,2572.25,盐土,Solonchaks,sandy loam,15.2,15.5,115,8,270,99,100.5,4995
W-YZB,WYZB1438,2006,江苏省,Jiangsu,8658150,9.61952381,14.93571429,5.483809524,2025.8,529.5,322.5,1252.8,2623.36,盐土,Solonchaks,sandy loam,14.2,23.5,174,8,234,108,108,6570
W-YZB,WYZB1439,2008,江苏省,Jiangsu,8658150,9.302314815,14.58703704,5.134259259,2050.7,578.9,227.1,1412.3,2915.28,盐土,Solonchaks,sandy loam,15.3,5.3,145,8,240.15,56.25,8.1,7950
W-YZB,WYZB1440,2008,江苏省,Jiangsu,8658150,9.405092593,14.67314815,5.253703704,2072.9,601.1,237,1420.8,2945.43,盐土,Solonchaks,sandy loam,11.1,13.7,170,8.2,243.6,63.6,8.1,5700
W-YZB,WYZB1441,2008,江苏省,Jiangsu,8658150,9.189622642,14.48679245,5.010377358,1989.6,557.8,227.1,1398,2883.45,盐土,Solonchaks,sandy loam,13.4,19,149,8,240.15,56.25,8.1,5475
W-YZB,WYZB1442,2007,江苏省,Jiangsu,8658150,9.086255924,13.8943128,5.305687204,1939.6,524.1,287.4,1300.7,2780.71,盐土,Solonchaks,sandy loam,25.6,21.8,126,8.2,247.5,75,90,5766
W-YZB,WYZB1443,2007,江苏省,Jiangsu,8658150,9.407555556,14.20577778,5.620444444,2139.1,584.6,290,1390.2,2944.06,盐土,Solonchaks,sandy loam,24.7,23.5,140,8,270,105,67.5,6159
W-YZB,WYZB1444,2007,江苏省,Jiangsu,8658150,9.764788732,14.50140845,6.074647887,2102.3,656.4,345.7,1271.2,2812.3,盐土,Solonchaks,sandy loam,19.8,15.1,169,8.1,300,120,45,8544
W-YZB,WYZB1445,2007,江苏省,Jiangsu,8658150,8.987793427,13.80751174,5.201408451,1936.8,501.4,287.1,1322,2793.47,盐土,Solonchaks,sandy loam,16.1,11.9,142,8,267,72,49.5,6630
W-YZB,WYZB1446,2007,江苏省,Jiangsu,8658150,8.987793427,13.80751174,5.201408451,1936.8,501.4,287.1,1322,2793.47,盐土,Solonchaks,sandy loam,16.9,18.8,95,8,270,72,49.5,5490
W-YZB,WYZB1447,2007,江苏省,Jiangsu,8658150,8.987793427,13.80751174,5.201408451,1936.8,501.4,287.1,1322,2793.47,盐土,Solonchaks,sandy loam,16.1,11.9,142,8,269.4,72,49.5,5370
W-YZB,WYZB1448,2007,江苏省,Jiangsu,8658150,8.987793427,13.80751174,5.201408451,1936.8,501.4,287.1,1322,2793.47,盐土,Solonchaks,sandy loam,16.1,11.9,142,8,269.7,72,49.5,6225
W-YZB,WYZB1449,2007,江苏省,Jiangsu,8658049,9.533333333,14.42447257,5.742616034,2297.1,654.5,350.2,1318.1,2879.43,潮土,Fluvo-aquic soils,clay,16.9,29.3,108,8.2,243.6,90,90,6813
W-YZB,WYZB1450,2007,江苏省,Jiangsu,8658049,9.549361702,14.4212766,5.786382979,2281.8,659.2,350.2,1285.9,2836.18,潮土,Fluvo-aquic soils,clay,12.3,19.3,108,8.2,345,63,72,7344
W-YZB,WYZB1451,2007,江苏省,Jiangsu,8658049,9.533333333,14.42447257,5.742616034,2297.1,654.5,350.2,1318.1,2879.43,潮土,Fluvo-aquic soils,clay,19.3,15.3,120,8.1,262.5,97.2,108.9,6765
W-YZB,WYZB1452,2007,江苏省,Jiangsu,8658049,9.549361702,14.4212766,5.786382979,2281.8,659.2,350.2,1285.9,2836.18,潮土,Fluvo-aquic soils,clay,11.8,15.3,120,8.1,345,63,72,6826.5
W-YZB,WYZB1453,2007,江苏省,Jiangsu,8658049,9.533333333,14.42447257,5.742616034,2297.1,654.5,350.2,1318.1,2879.43,潮土,Fluvo-aquic soils,sandy clay,15.4,12.3,136,8.3,294,108.3,130.5,6870
W-YZB,WYZB1454,2007,江苏省,Jiangsu,8658049,9.549361702,14.4212766,5.786382979,2281.8,659.2,350.2,1285.9,2836.18,潮土,Fluvo-aquic soils,sandy clay,8.9,12.3,136,8.3,345,63,72,6870
W-YZB,WYZB1455,2006,江苏省,Jiangsu,8658045,9.334222222,15.10577778,4.537777778,2116.1,599,332.7,1424.2,2928.07,盐土,Solonchaks,sand,8.1,11.7,76,8.1,270,75,60,5895
W-YZB,WYZB1456,2007,江苏省,Jiangsu,8658045,8.710964912,14.12324561,4.307894737,2034.7,560.4,428.7,1516.1,3084.1,盐土,Solonchaks,sand,7.5,12.9,78,8.1,270,75,60,5475
W-YZB,WYZB1457,2006,江苏省,Jiangsu,8658045,9.446052632,15.17105263,4.695175439,2169.6,622.5,334.5,1427,2932.7,盐土,Solonchaks,sand,14.5,18.3,86,8.2,270,75,60,6645
W-YZB,WYZB1458,2007,江苏省,Jiangsu,8658045,8.721428571,14.16116071,4.3375,2002.2,566.6,428.5,1496.3,3053.94,潮土,Fluvo-aquic soils,sand,11.8,13.5,124,8.3,270,75,60,5505
W-YZB,WYZB1459,2008,江苏省,Jiangsu,8658045,9.586554622,15.35798319,4.897058824,2336,723.7,275,1616.4,3262.96,盐土,Solonchaks,sand,14.2,8.8,70,8.2,270,75,60,7020
W-YZB,WYZB1460,2006,江苏省,Jiangsu,8658045,9.968619247,15.73682008,5.20376569,2398.4,741.3,334.5,1513.4,3115.11,盐土,Solonchaks,sand,14.6,15.4,136,8.2,270,75,60,7515
W-YZB,WYZB1461,2007,江苏省,Jiangsu,8658045,8.645248869,14.06108597,4.277828054,1959.2,553.2,428.5,1465.4,2998.35,潮土,Fluvo-aquic soils,loam,13.3,14.3,118,8.2,270,75,60,5445
W-YZB,WYZB1462,2006,江苏省,Jiangsu,8658045,9.045754717,14.81933962,4.230660377,1933.6,546.5,315.5,1343.3,2790.25,盐土,Solonchaks,sand,8.5,13.5,78,8.1,270,75,60,5565
W-YZB,WYZB1463,2007,江苏省,Jiangsu,8658045,8.645248869,14.06108597,4.277828054,1959.2,553.2,428.5,1465.4,2998.35,盐土,Solonchaks,sand,18.4,14.1,87,8.1,270,75,60,6105
W-YZB,WYZB1464,2008,江苏省,Jiangsu,8658045,9.139090909,14.97454545,4.408636364,2065,632.7,260.1,1521.5,3083.07,盐土,Solonchaks,sand,18.4,14.1,87,8.2,270,75,60,6124.5
W-YZB,WYZB1465,2006,江苏省,Jiangsu,8658045,9.150697674,14.92465116,4.342325581,1983.3,566.2,315.5,1371.7,2842.25,潮土,Fluvo-aquic soils,clay,18.7,11.5,104,8,270,75,60,6375
W-YZB,WYZB1466,2006,江苏省,Jiangsu,8658045,10.17613169,15.9654321,5.400823045,2488.7,791.6,334.5,1542.2,3182.72,潮土,Fluvo-aquic soils,clay,23.6,23.6,158,8,270,75,60,6600
W-YZB,WYZB1467,2007,江苏省,Jiangsu,8658045,9.03526971,14.51244813,4.588381743,2226.1,621.8,430.1,1621.7,3276.01,潮土,Fluvo-aquic soils,loam,15.6,15.7,124,8.2,270,75,60,6555
W-YZB,WYZB1468,2008,江苏省,Jiangsu,8658045,9.878861789,15.67682927,5.173577236,2484.6,792.3,277.8,1686.5,3393.91,潮土,Fluvo-aquic soils,loam,19.2,18.5,168,8.2,270,75,60,5445
W-YZB,WYZB1469,2007,江苏省,Jiangsu,8658146,9.085714286,14.0652381,5.06047619,1941,537.3,305.7,1196.1,2609.66,水稻土,Paddy soils,silty loam,19.1,7.3,86,6.8,255,75,120,6429
W-YZB,WYZB1470,2007,江苏省,Jiangsu,8658146,9.443171806,14.43656388,5.388105727,2176.6,603.3,301.7,1299.6,2796.63,水稻土,Paddy soils,sandy clay,26,17.7,159,6.8,255,75,120,6525
W-YZB,WYZB1471,2008,江苏省,Jiangsu,8658146,9.511214953,14.74906542,5.271028037,2081.1,606.5,299.1,1223.5,2668.36,水稻土,Paddy soils,sandy clay,19,8.4,86,6.7,270,75,120,6442.5
W-YZB,WYZB1472,2008,江苏省,Jiangsu,8658146,10.21144068,15.375,6.037711864,2455.6,761,377.8,1322.6,2884.75,水稻土,Paddy soils,sandy clay,28,10.9,160,6.5,270,75,120,6853.5
W-YZB,WYZB1473,2009,江苏省,Jiangsu,8658146,9.366528926,13.9785124,5.587603306,2315.5,710.7,436.6,1234.3,2828.79,水稻土,Paddy soils,clay loam,21.3,13.5,118,6.7,270,75,105,6832.5
W-YZB,WYZB1474,2007,江苏省,Jiangsu,8658146,9.752941176,14.75252101,5.690336134,2354.2,670.9,327,1372.8,2949.86,水稻土,Paddy soils,sandy clay,31,24.3,119,7.3,255,75,120,6583.5
W-YZB,WYZB1475,2008,江苏省,Jiangsu,8658146,10.04525862,15.17155172,5.877155172,2376.2,721.6,350.1,1292.8,2818.35,水稻土,Paddy soils,sandy clay,27,24.6,120,6.4,262.5,75,120,6760.5
W-YZB,WYZB1476,2007,江苏省,Jiangsu,8658146,9.611965812,14.63119658,5.532051282,2282.2,638.9,301.7,1359.4,2904.04,水稻土,Paddy soils,sandy clay,25,25.3,145,7.3,255,75,120,6450
W-YZB,WYZB1477,2008,江苏省,Jiangsu,8658146,9.627927928,14.78963964,5.433783784,2183.1,628.5,275.5,1244.7,2713.98,盐土,Solonchaks,clay loam,17,6.5,231,7.4,255,75,120,6489
W-YZB,WYZB1478,2007,江苏省,Jiangsu,8658146,9.835833333,14.845,5.759583333,2393.6,690.3,327,1387.6,2983.61,水稻土,Paddy soils,sandy clay,19,5.7,198,6.7,262.5,75,120,7696.5
W-YZB,WYZB1479,2008,江苏省,Jiangsu,8658146,9.887280702,15.02850877,5.718421053,2300,685.4,377.3,1267.6,2778.86,水稻土,Paddy soils,sandy clay,22,9.2,105,6.9,270,75,120,6718.5
W-YZB,WYZB1480,2007,江苏省,Jiangsu,8658146,9.679237288,14.68347458,5.612288136,2317.3,654,322.3,1362.7,2921.43,水稻土,Paddy soils,sandy clay,31,17.7,149,6.7,262.5,75,120,8352
W-YZB,WYZB1481,2009,江苏省,Jiangsu,8658146,9.164016736,13.75983264,5.39623431,2239,664.2,436.6,1229.7,2798.99,水稻土,Paddy soils,clay,25.6,18.6,135,6.6,270,75,105,6837
W-YZB,WYZB1482,2008,江苏省,Jiangsu,8658146,10.06034483,15.18793103,5.893103448,2379.7,725.1,369.3,1294.5,2826.81,水稻土,Paddy soils,sandy clay,21,10.4,159,6.6,270,75,120,6355.5
W-YZB,WYZB1483,2009,江苏省,Jiangsu,8658146,9.211344538,13.79411765,5.468907563,2241.1,676.3,436.6,1210,2777.5,水稻土,Paddy soils,clay loam,22.3,17.5,148,6.6,270,75,105,6534
W-YZB,WYZB1484,2009,江苏省,Jiangsu,8658146,9.29253112,13.90248963,5.518257261,2288.3,693.5,436.6,1234.3,2821.32,水稻土,Paddy soils,clay,26.5,13.6,185,6.7,270,75,105,6229.5
W-YZB,WYZB1485,2009,江苏省,Jiangsu,8658146,9.394650206,14.01358025,5.613580247,2331.7,716.9,436.6,1244,2845.61,水稻土,Paddy soils,clay,23.5,17.3,135,6.4,270,75,105,6322.5
W-YZB,WYZB1486,2007,江苏省,Jiangsu,8658146,9.507391304,14.51217391,5.43826087,2219.7,616.4,301.7,1326.7,2843.96,水稻土,Paddy soils,clay loam,40.5,11.2,105,6.5,255,75,120,6502.5
W-YZB,WYZB1487,2009,江苏省,Jiangsu,8658146,9.246638655,13.81932773,5.513445378,2249.5,684.7,436.6,1201.4,2769.92,水稻土,Paddy soils,clay,32.3,17.5,145,6.5,270,75,105,6502.5
W-YZB,WYZB1488,2007,江苏省,Jiangsu,8658246,10.33755869,14.78309859,6.787793427,2218,680.9,341.2,1118.2,2567.34,水稻土,Paddy soils,clay,12.4,7.8,72,7.1,225,75,135,7680
W-YZB,WYZB1489,2007,江苏省,Jiangsu,8658246,10.36574074,14.83055556,6.800925926,2255.1,688,341.2,1143.2,2608.91,潮土,Fluvo-aquic soils,loamy sand,14.5,8.2,78,7.1,225,75,135,6396
