Sort,Crop,NO,Year,Province,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
973,ER-SC,ERSC0973,2008,ERSC08,medium_maturity,26.22840909,30.69772727,22.82727273,2308.1,1428.1,708.5,523.5,1494.07,Paddy soils,,36.6 ,19.5 ,70.0 ,5.6 ,138 ,54 ,135 ,4463 ,6545 
974,ER-SC,ERSC0974,2008,ERSC08,medium_maturity,26.22840909,30.69772727,22.82727273,2308.1,1428.1,708.5,523.5,1494.07,Paddy soils,,36.6 ,19.5 ,70.0 ,5.6 ,138 ,54 ,135 ,5118 ,7685 
975,ER-SC,ERSC0975,2008,ERSC08,medium_maturity,26.22840909,30.69772727,22.82727273,2308.1,1428.1,708.5,523.5,1494.07,Paddy soils,,48.0 ,16.0 ,190.0 ,5.6 ,138 ,54 ,135 ,4601 ,6645 
976,ER-SC,ERSC0976,2008,ERSC08,medium_maturity,26.22840909,30.69772727,22.82727273,2308.1,1428.1,708.5,523.5,1494.07,Paddy soils,,48.0 ,16.0 ,190.0 ,5.6 ,138 ,54 ,135 ,4761 ,7304 
977,ER-SC,ERSC0977,2009,ERSC08,medium_maturity,26.375,31.00543478,22.67717391,2426.5,1506.5,466.7,575.931,1597.66,Paddy soils,,48.7 ,16.5 ,121.0 ,5.3 ,145 ,74 ,113 ,4532 ,7337 
978,ER-SC,ERSC0978,2009,ERSC08,medium_maturity,26.81046512,31.39534884,23.11744186,2305.7,1445.7,421.3,534.531,1489.69,Paddy soils,,36.6 ,19.5 ,70.0 ,5.6 ,138 ,72 ,135 ,4518 ,7385 
979,ER-SC,ERSC0979,2009,ERSC08,late_maturity,26.56091954,31.13448276,22.88390805,2310.8,1440.8,422.5,540.931,1506.69,Paddy soils,,48,16,190,5.6,151.8,77.4,117,4761,7453.5
980,ER-SC,ERSC0980,2010,ERSC08,medium_maturity,25.81413043,30.35543478,22.28369565,2374.9,1454.9,962.8,443.123,1382.81,Paddy soils,,39.5 ,8.7 ,171.0 ,4.7 ,152 ,71 ,118 ,4370 ,7283 
981,ER-SC,ERSC0981,2010,ERSC08,medium_maturity,25.81413043,30.35543478,22.28369565,2374.9,1454.9,962.8,443.123,1382.81,Paddy soils,,38.9 ,9.5 ,44.0 ,5.0 ,152 ,70 ,117 ,4548 ,7358 
982,ER-SC,ERSC0982,2009,ERSC08,early_maturity,25.82209302,30.51046512,22.06395349,2220.7,1360.7,608.5,436.5,1336.3,Paddy soils,,28.7,27,145,5.3,180,81,150,4140,7110
983,ER-SC,ERSC0983,2010,ERSC08,medium_maturity,25.67717391,30.05217391,22.32717391,2362.3,1442.3,877,354.7,1246.76,Paddy soils,,25.2 ,21.7 ,120.0 ,6.0 ,180 ,81 ,150 ,4400 ,10334 
984,ER-SC,ERSC0984,2009,ERSC08,early_maturity,25.82209302,30.51046512,22.06395349,2220.7,1360.7,608.5,436.5,1336.3,Paddy soils,,43.2,44.2,270,5.1,180,81,150,3990,7365
985,ER-SC,ERSC0985,2009,ERSC08,medium_maturity,25.82209302,30.51046512,22.06395349,2220.7,1360.7,608.5,436.5,1336.3,Paddy soils,,38.0 ,25.9 ,164.0 ,4.8 ,180 ,81 ,150 ,5130 ,9570 
986,ER-SC,ERSC0986,2010,ERSC08,medium_maturity,25.67717391,30.05217391,22.32717391,2362.3,1442.3,877,354.7,1246.76,Paddy soils,,26.2 ,44.1 ,143.0 ,5.9 ,177 ,86 ,212 ,4773 ,7841 
987,ER-SC,ERSC0987,2009,ERSC08,medium_maturity,26.33246753,31.28181818,22.6012987,2027.6,1257.6,561.6,469.6,1328.82,Paddy soils,,27.9 ,28.9 ,128.0 ,4.9 ,159 ,69 ,129 ,4845 ,7058 
988,ER-SC,ERSC0988,2009,ERSC08,early_maturity,26.26973684,31.21052632,22.55789474,1996.5,1236.5,561.6,457.4,1301.63,Paddy soils,,39.8,31.9,172,4.9,151.8,72,126,4095,6450
989,ER-SC,ERSC0989,2008,ERSC08,medium_maturity,25.70853659,30.38170732,22.21097561,2108.1,1288.1,508.6,450.6,1332.64,Paddy soils,,22.1 ,24.0 ,100.0 ,6.3 ,145 ,63 ,117 ,4725 ,6795 
990,ER-SC,ERSC0990,2010,ERSC08,early_maturity,25.48441558,29.57792208,22.36883117,1962.3,1192.3,891.3,288.4,1031.76,Paddy soils,,32.5,34.8,137,4.8,144.9,63,117,4080,7440
991,ER-SC,ERSC0991,2005,ERSC08,medium_maturity,26.00694444,30.24722222,22.92083333,1872.5,1152.5,515.6,400.2,1176.08,Paddy soils,,13.9 ,33.1 ,45.0 ,4.9 ,165 ,66 ,150 ,3255 ,5790 
992,ER-SC,ERSC0992,2007,ERSC08,medium_maturity,26.16527778,30.78055556,22.81111111,1883.9,1163.9,391.3,362.8,1115.39,Paddy soils,,42.2 ,22.7 ,93.0 ,5.2 ,150 ,60 ,105 ,5010 ,8310 
993,ER-SC,ERSC0993,2010,ERSC08,medium_maturity,24.8260274,28.79041096,21.8109589,1812.3,1082.3,1095.9,291.2,1006.79,Paddy soils,,30.5 ,15.2 ,182.0 ,5.1 ,148 ,79 ,124 ,5700 ,7053 
994,ER-SC,ERSC0994,2005,ERSC08,medium_maturity,26.00694444,30.24722222,22.92083333,1872.5,1152.5,515.6,400.2,1176.08,Paddy soils,,38.8 ,16.2 ,143.0 ,5.1 ,150 ,75 ,135 ,4020 ,7920 
995,ER-SC,ERSC0995,2006,ERSC08,medium_maturity,25.14305556,29.34722222,22.14305556,1810.3,1090.3,781,386.5,1153.98,Paddy soils,,38.8 ,16.2 ,143.0 ,5.1 ,180 ,60 ,150 ,3990 ,8220 
996,ER-SC,ERSC0996,2006,ERSC08,medium_maturity,25.14305556,29.34722222,22.14305556,1810.3,1090.3,781,386.5,1153.98,Paddy soils,,12.7 ,41.7 ,85.0 ,4.6 ,165 ,60 ,135 ,4725 ,7005 
997,ER-SC,ERSC0997,2007,ERSC08,medium_maturity,26.16527778,30.78055556,22.81111111,1883.9,1163.9,391.3,362.8,1115.39,Paddy soils,,13.4 ,42.5 ,87.0 ,4.7 ,150 ,60 ,135 ,5265 ,7380 
998,ER-SC,ERSC0998,2006,ERSC08,medium_maturity,25.14305556,29.34722222,22.14305556,1810.3,1090.3,781,386.5,1153.98,Paddy soils,,15.6 ,52.0 ,45.0 ,5.5 ,165 ,60 ,135 ,5505 ,8505 
999,ER-SC,ERSC0999,2007,ERSC08,medium_maturity,26.16527778,30.78055556,22.81111111,1883.9,1163.9,391.3,362.8,1115.39,Paddy soils,,12.7 ,25.9 ,56.0 ,5.2 ,165 ,60 ,135 ,5055 ,7545 
1000,ER-SC,ERSC1000,2005,ERSC08,medium_maturity,26.00694444,30.24722222,22.92083333,1872.5,1152.5,515.6,400.2,1176.08,Paddy soils,,39.2 ,16.9 ,106.0 ,5.1 ,150 ,75 ,150 ,4455 ,6825 
1001,ER-SC,ERSC1001,2006,ERSC08,medium_maturity,25.14305556,29.34722222,22.14305556,1810.3,1090.3,781,386.5,1153.98,Paddy soils,,39.2 ,16.9 ,106.0 ,5.1 ,195 ,98 ,195 ,3600 ,7920 
1002,ER-SC,ERSC1002,2007,ERSC08,medium_maturity,26.16527778,30.78055556,22.81111111,1883.9,1163.9,391.3,362.8,1115.39,Paddy soils,,27.4 ,15.8 ,39.0 ,5.2 ,165 ,60 ,132 ,4725 ,8535 
1003,ER-SC,ERSC1003,2009,ERSC08,medium_maturity,25.63108108,30.32702703,21.77432432,1896.7,1156.7,423.3,442.7,1261.44,Paddy soils,,30.2 ,13.5 ,112.0 ,5.2 ,150 ,68 ,117 ,4200 ,6840 
1004,ER-SC,ERSC1004,2008,ERSC08,medium_maturity,25.57631579,30.16447368,22.10921053,1943.8,1183.8,565.6,421.8,1242.36,Paddy soils,,23.9 ,14.3 ,75.0 ,5.2 ,138 ,66 ,105 ,4290 ,6405 
1005,ER-SC,ERSC1005,2009,ERSC08,medium_maturity,25.63108108,30.32702703,21.77432432,1896.7,1156.7,423.3,442.7,1261.44,Paddy soils,,30.2 ,13.5 ,112.0 ,5.2 ,150 ,68 ,135 ,4170 ,7020 
1006,ER-SC,ERSC1006,2009,ERSC08,medium_maturity,25.63108108,30.32702703,21.77432432,1896.7,1156.7,423.3,442.7,1261.44,Paddy soils,,30.2 ,13.5 ,112.0 ,5.2 ,150 ,68 ,117 ,4245 ,6885 
1007,ER-SC,ERSC1007,2009,ERSC08,medium_maturity,25.63108108,30.32702703,21.77432432,1896.7,1156.7,423.3,442.7,1261.44,Paddy soils,,30.2 ,13.5 ,112.0 ,5.2 ,150 ,68 ,117 ,4440 ,6915 
1008,ER-SC,ERSC1008,2008,ERSC08,medium_maturity,25.57631579,30.16447368,22.10921053,1943.8,1183.8,565.6,421.8,1242.36,Paddy soils,,24.5 ,10.5 ,92.0 ,5.0 ,138 ,66 ,105 ,3645 ,6750 
1009,ER-SC,ERSC1009,2007,ERSC08,medium_maturity,25.80985915,30.69014085,22.20140845,1832.5,1122.5,353.3,345.9,1080.99,Paddy soils,,36.5 ,32.0 ,135.0 ,5.0 ,138 ,66 ,105 ,2730 ,6000 
1010,ER-SC,ERSC1010,2009,ERSC08,medium_maturity,25.63108108,30.32702703,21.77432432,1896.7,1156.7,423.3,442.7,1261.44,Paddy soils,,32.0 ,14.1 ,48.0 ,4.6 ,165 ,75 ,150 ,2700 ,5400 
1011,ER-SC,ERSC1011,2007,ERSC08,medium_maturity,26.51325301,31.09156627,22.85421687,2200.6,1370.6,346.1,363.3,1195.82,Paddy soils,,23.7 ,15.2 ,95.0 ,7.5 ,122 ,57 ,90 ,2252 ,4320 
1012,ER-SC,ERSC1012,2010,ERSC08,late_maturity,23.72727273,28.525,20.23068182,2088,1208,660.5,375.8,1251.7,Paddy soils,,30,27,111,5.3,141,60,97.5,4515,7050
1013,ER-SC,ERSC1013,2005,ERSC08,medium_maturity,25.31604938,30.09753086,21.56049383,2050.6,1240.6,447.4,366.8,1187.31,Paddy soils,,15.0 ,16.5 ,189.0 ,6.1 ,129 ,48 ,77 ,4200 ,7239 
1014,ER-SC,ERSC1014,2005,ERSC08,medium_maturity,25.31604938,30.09753086,21.56049383,2050.6,1240.6,447.4,366.8,1187.31,Paddy soils,,26.0 ,6.6 ,59.0 ,4.8 ,149 ,57 ,86 ,3945 ,8765 
1015,ER-SC,ERSC1015,2008,ERSC08,medium_maturity,25.01931818,31.45795455,20.44545455,2201.7,1321.7,461,572.6,1573.4,Paddy soils,,25.0 ,7.1 ,35.0 ,5.9 ,159 ,72 ,144 ,3551 ,7947 
1016,ER-SC,ERSC1016,2009,ERSC08,medium_maturity,24.72528736,31.37701149,20.16781609,2151.1,1281.1,367.9,557.8,1541.46,Paddy soils,,14.5 ,4.1 ,47.0 ,5.9 ,162 ,72 ,144 ,5390 ,7742 
1017,ER-SC,ERSC1017,2007,ERSC08,medium_maturity,25.47619048,29.46666667,22.38214286,2140,1300,381.4,474.7,1383.52,Paddy soils,,18.3 ,2.3 ,65.0 ,6.4 ,135 ,62 ,75 ,2985 ,6555 
1018,ER-SC,ERSC1018,2005,ERSC08,medium_maturity,25.98271605,29.41111111,23.13333333,2104.6,1294.6,456.3,497.9,1400.86,Paddy soils,,21.4 ,7.9 ,67.0 ,5.4 ,173 ,54 ,135 ,5070 ,7125 
1019,ER-SC,ERSC1019,2006,ERSC08,medium_maturity,25.58837209,28.77209302,22.89069767,2200.6,1340.6,551.4,505.4,1449.3,Paddy soils,,22.3 ,16.4 ,86.0 ,5.2 ,173 ,54 ,135 ,4965 ,7590 
1020,ER-SC,ERSC1020,2005,ERSC08,medium_maturity,25.98271605,29.41111111,23.13333333,2104.6,1294.6,456.3,497.9,1400.86,Paddy soils,,19.0 ,13.9 ,74.0 ,5.2 ,173 ,54 ,135 ,3840 ,6675 
1021,ER-SC,ERSC1021,2006,ERSC08,medium_maturity,25.58837209,28.77209302,22.89069767,2200.6,1340.6,551.4,505.4,1449.3,Paddy soils,,21.6 ,16.8 ,81.0 ,5.3 ,173 ,54 ,135 ,4470 ,7065 
1022,ER-SC,ERSC1022,2006,ERSC08,medium_maturity,25.58837209,28.77209302,22.89069767,2200.6,1340.6,551.4,505.4,1449.3,Paddy soils,,21.3 ,14.5 ,69.0 ,5.0 ,173 ,54 ,135 ,4560 ,7560 
1023,ER-SC,ERSC1023,2005,ERSC08,medium_maturity,25.98271605,29.41111111,23.13333333,2104.6,1294.6,456.3,497.9,1400.86,Paddy soils,,14.3 ,5.7 ,44.0 ,5.2 ,173 ,54 ,135 ,3150 ,7125 
1024,ER-SC,ERSC1024,2005,ERSC08,medium_maturity,25.98271605,29.41111111,23.13333333,2104.6,1294.6,456.3,497.9,1400.86,Paddy soils,,15.6 ,19.4 ,115.0 ,4.9 ,173 ,54 ,135 ,4620 ,7545 
1025,ER-SC,ERSC1025,2006,ERSC08,medium_maturity,25.58837209,28.77209302,22.89069767,2200.6,1340.6,551.4,505.4,1449.3,Paddy soils,,19.5 ,18.7 ,94.0 ,5.1 ,173 ,54 ,135 ,4575 ,7875 
1026,ER-SC,ERSC1026,2008,ERSC08,medium_maturity,25.22873563,30.27471264,21.25172414,2194.9,1324.9,729.4,554.8,1534.54,Paddy soils,,31.7 ,11.6 ,92.0 ,4.9 ,139 ,64 ,100 ,3569 ,6437 
1027,ER-SC,ERSC1027,2010,ERSC08,medium_maturity,24.83809524,29.2202381,21.52738095,2086.4,1246.4,1062.1,372.8,1219.36,Paddy soils,,55.4 ,10.3 ,127.0 ,4.8 ,171 ,74 ,113 ,4268 ,8168 
1028,ER-SC,ERSC1028,2009,ERSC08,medium_maturity,26.44285714,31.47912088,22.46373626,2406.3,1496.3,531.7,560.9,1575.75,Paddy soils,,38.4 ,33.3 ,42.0 ,5.2 ,152 ,78 ,130 ,4967 ,6801 
1029,ER-SC,ERSC1029,2007,ERSC08,medium_maturity,24.85581395,30.63139535,20.89651163,2137.6,1277.6,516.9,398.4,1273.57,Paddy soils,,43.2 ,15.1 ,72.0 ,5.8 ,146 ,90 ,180 ,5501 ,6917 
1030,ER-SC,ERSC1030,2005,ERSC08,medium_maturity,26.05393258,30.7505618,22.28089888,2318.8,1428.8,513.3,485.6,1435.98,Paddy soils,,19.0 ,55.7 ,128.0 ,5.4 ,216 ,207 ,189 ,5903 ,6338 
1031,ER-SC,ERSC1031,2008,ERSC08,early_maturity,25.68426966,30.8494382,21.59101124,2285.9,1395.9,909.1,563.6,1564.87,Paddy soils,,17,41.5,98,5.6,136.5,60,127.5,3502.5,5752.5
1032,ER-SC,ERSC1032,2005,ERSC08,medium_maturity,26.05393258,30.7505618,22.28089888,2318.8,1428.8,513.3,485.6,1435.98,Paddy soils,,21.0 ,29.2 ,25.0 ,5.3 ,216 ,207 ,189 ,3668 ,5535 
1033,ER-SC,ERSC1033,2006,ERSC08,medium_maturity,25.39770115,29.98045977,21.89310345,2209.6,1339.6,669.5,459,1380.22,Paddy soils,,22.0 ,40.3 ,110.0 ,5.3 ,137 ,60 ,194 ,3908 ,6339 
1034,ER-SC,ERSC1034,2006,ERSC08,medium_maturity,25.05402299,29.47586207,21.61954023,2179.7,1309.7,720.4,444.508,1347.98,Paddy soils,,44.3 ,18.4 ,68.0 ,5.6 ,135 ,60 ,105 ,2495 ,5018 
1035,ER-SC,ERSC1035,2007,ERSC08,medium_maturity,25.55632184,30.28390805,21.93333333,2223.4,1353.4,567.5,443.9,1354.31,Paddy soils,,25.6 ,2.2 ,52.0 ,4.4 ,120 ,63 ,99 ,3896 ,6161 
1036,ER-SC,ERSC1036,2006,ERSC08,medium_maturity,25.05402299,29.47586207,21.61954023,2179.7,1309.7,720.4,444.508,1347.98,Paddy soils,,53.9 ,9.8 ,110.0 ,5.0 ,135 ,60 ,105 ,2144 ,5289 
1037,ER-SC,ERSC1037,2006,ERSC08,medium_maturity,25.05402299,29.47586207,21.61954023,2179.7,1309.7,720.4,444.508,1347.98,Paddy soils,,36.7 ,40.0 ,81.0 ,6.2 ,135 ,45 ,105 ,4578 ,7826 
1038,ER-SC,ERSC1038,2008,ERSC08,medium_maturity,25.61685393,30.67752809,21.61460674,2279.9,1389.9,727.7,585.2,1599.29,Paddy soils,,51.0 ,11.7 ,50.0 ,4.3 ,120 ,63 ,99 ,4163 ,6245 
1039,ER-SC,ERSC1039,2006,ERSC08,medium_maturity,25.05402299,29.47586207,21.61954023,2179.7,1309.7,720.4,444.508,1347.98,Paddy soils,,41.4 ,17.3 ,115.0 ,4.8 ,135 ,60 ,105 ,2163 ,4434 
1040,ER-SC,ERSC1040,2006,ERSC08,medium_maturity,25.05402299,29.47586207,21.61954023,2179.7,1309.7,720.4,444.508,1347.98,Paddy soils,,34.4 ,12.3 ,66.0 ,4.5 ,135 ,45 ,105 ,3497 ,5828 
1041,ER-SC,ERSC1041,2009,ERSC08,medium_maturity,25.3,31.3925,20.69875,2024,1224,476.8,483.6,1371.56,Paddy soils,,29.1 ,6.5 ,35.0 ,4.9 ,180 ,69 ,137 ,4125 ,7619 
1042,ER-SC,ERSC1042,2009,ERSC08,medium_maturity,25.3,31.3925,20.69875,2024,1224,476.8,483.6,1371.56,Paddy soils,,31.9 ,13.6 ,79.0 ,4.8 ,255 ,141 ,225 ,3870 ,6105 
1043,ER-SC,ERSC1043,2010,ERSC08,early_maturity,23.54520548,28.26575342,20.40684932,1718.8,988.8,1125.1,300.4,1023.98,Paddy soils,,18.3,19,73,4.7,138,54,81,4095,6118.5
1044,ER-SC,ERSC1044,2010,ERSC08,medium_maturity,23.54520548,28.26575342,20.40684932,1718.8,988.8,1125.1,300.4,1023.98,Paddy soils,,46.8 ,32.1 ,290.0 ,5.2 ,117 ,59 ,77 ,5630 ,9450 
1045,ER-SC,ERSC1045,2009,ERSC08,medium_maturity,25.16,31.15875,20.50375,2012.8,1212.8,405.4,496.4,1390.95,Paddy soils,,36.2 ,21.2 ,120.0 ,5.1 ,278 ,49 ,180 ,3900 ,6675 
1046,ER-SC,ERSC1046,2006,ERSC08,medium_maturity,25.17922078,29.88441558,21.98441558,1938.8,1168.8,988.3,365.6,1157.93,Paddy soils,,32.9 ,7.1 ,66.0 ,5.4 ,255 ,141 ,225 ,3090 ,5040 
1047,ER-SC,ERSC1047,2006,ERSC08,early_maturity,25.17922078,29.88441558,21.98441558,1938.8,1168.8,988.3,365.6,1157.93,Paddy soils,,35.8,12.2,70,5.8,240,144,222,3465,5835
1048,ER-SC,ERSC1048,2006,ERSC08,medium_maturity,25.17922078,29.88441558,21.98441558,1938.8,1168.8,988.3,365.6,1157.93,Paddy soils,,30.1 ,6.9 ,75.0 ,4.9 ,270 ,150 ,240 ,5280 ,6135 
1049,ER-SC,ERSC1049,2006,ERSC08,medium_maturity,25.17922078,29.88441558,21.98441558,1938.8,1168.8,988.3,365.6,1157.93,Paddy soils,,32.2 ,8.4 ,73.0 ,6.1 ,270 ,150 ,240 ,3555 ,6375 
1050,ER-SC,ERSC1050,2006,ERSC08,medium_maturity,25.17922078,29.88441558,21.98441558,1938.8,1168.8,988.3,365.6,1157.93,Paddy soils,,44.0 ,10.6 ,65.0 ,5.5 ,270 ,120 ,228 ,2865 ,5355 
1051,ER-SC,ERSC1051,2006,ERSC08,medium_maturity,25.17922078,29.88441558,21.98441558,1938.8,1168.8,988.3,365.6,1157.93,Paddy soils,,32.9 ,7.1 ,66.0 ,5.4 ,255 ,141 ,225 ,2985 ,5745 
1052,ER-SC,ERSC1052,2006,ERSC08,medium_maturity,25.17922078,29.88441558,21.98441558,1938.8,1168.8,988.3,365.6,1157.93,Paddy soils,,32.9 ,7.1 ,66.0 ,5.4 ,255 ,141 ,225 ,3870 ,6105 
1053,ER-SC,ERSC1053,2007,ERSC08,medium_maturity,26.592,32.16933333,22.628,1994.4,1244.4,455.1,416.1,1225.98,Paddy soils,,26.3 ,12.6 ,57.0 ,6.6 ,240 ,135 ,228 ,2880 ,4680 
1054,ER-SC,ERSC1054,2007,ERSC08,medium_maturity,26.592,32.16933333,22.628,1994.4,1244.4,455.1,416.1,1225.98,Paddy soils,,33.1 ,7.3 ,66.0 ,5.3 ,255 ,141 ,228 ,3690 ,4935 
1055,ER-SC,ERSC1055,2008,ERSC08,medium_maturity,26.1027027,31.42297297,22.19189189,1931.6,1191.6,553.1,434.1,1248.95,Paddy soils,,35.8 ,3.6 ,74.0 ,6.5 ,255 ,141 ,225 ,3150 ,6300 
1056,ER-SC,ERSC1056,2008,ERSC08,medium_maturity,26.1027027,31.42297297,22.19189189,1931.6,1191.6,553.1,434.1,1248.95,Paddy soils,,35.2 ,17.3 ,78.0 ,5.2 ,255 ,141 ,225 ,3570 ,6915 
1057,ER-SC,ERSC1057,2008,ERSC08,early_maturity,26.1027027,31.42297297,22.19189189,1931.6,1191.6,553.1,434.1,1248.95,Paddy soils,,34.8,13,64,4.8,244.5,115.5,187.5,3450,6210
1058,ER-SC,ERSC1058,2009,ERSC08,medium_maturity,25.8925,31.32875,21.73875,2071.4,1271.4,531,474.2,1356.31,Paddy soils,,24.4 ,8.0 ,65.0 ,5.9 ,225 ,138 ,195 ,3105 ,6225 
1059,ER-SC,ERSC1059,2009,ERSC08,medium_maturity,25.8925,31.32875,21.73875,2071.4,1271.4,531,474.2,1356.31,Paddy soils,,18.1 ,3.9 ,44.0 ,5.4 ,255 ,141 ,225 ,3495 ,6855 
1060,ER-SC,ERSC1060,2009,ERSC08,medium_maturity,25.8925,31.32875,21.73875,2071.4,1271.4,531,474.2,1356.31,Paddy soils,,31.5 ,2.8 ,49.0 ,5.6 ,240 ,113 ,185 ,3390 ,6165 
1061,ER-SC,ERSC1061,2007,ERSC08,medium_maturity,27.04666667,32.372,23.24533333,2028.5,1278.5,405.5,387.9,1180.02,Paddy soils,,21.6 ,11.5 ,30.0 ,4.7 ,149 ,67 ,100 ,4350 ,6015 
1062,ER-SC,ERSC1062,2008,ERSC08,medium_maturity,26.55810811,31.65135135,22.78783784,1965.3,1225.3,482.3,387.637,1164.46,Paddy soils,,39.0 ,17.4 ,40.0 ,5.6 ,135 ,80 ,117 ,5477 ,8298 
1063,ER-SC,ERSC1063,2007,ERSC08,medium_maturity,27.04666667,32.372,23.24533333,2028.5,1278.5,405.5,387.9,1180.02,Paddy soils,,36.4 ,12.8 ,28.0 ,5.0 ,125 ,51 ,86 ,3501 ,6167 
1064,ER-SC,ERSC1064,2008,ERSC08,medium_maturity,26.55810811,31.65135135,22.78783784,1965.3,1225.3,482.3,387.637,1164.46,Paddy soils,,21.8 ,23.5 ,79.0 ,5.7 ,165 ,123 ,165 ,4302 ,6192 
1065,ER-SC,ERSC1065,2010,ERSC08,medium_maturity,25.61066667,30.12266667,22.53466667,1920.8,1170.8,1095,253.3,961.33,Paddy soils,,21.8 ,23.5 ,79.0 ,5.7 ,145 ,70 ,104 ,4482 ,6338 
1066,ER-SC,ERSC1066,2010,ERSC08,early_maturity,25.10133333,29.504,21.98933333,1882.6,1132.6,1133.6,297.1,1032.97,Paddy soils,,26.5,13.6,64,5.3,135,60,75,3825,6105
1067,ER-SC,ERSC1067,2010,ERSC08,medium_maturity,25.63571429,29.46309524,22.82738095,2153.4,1313.4,1055.9,360.5,1200.03,Paddy soils,,15.4 ,10.5 ,67.0 ,4.8 ,180 ,90 ,108 ,4688 ,6875 
1068,ER-SC,ERSC1068,2005,ERSC08,medium_maturity,25.57435897,30.31923077,22.03717949,1994.8,1214.8,532.6,464.8,1323.22,Paddy soils,,17.8 ,46.6 ,109.0 ,5.5 ,131 ,57 ,92 ,3675 ,6638 
1069,ER-SC,ERSC1069,2006,ERSC08,medium_maturity,24.77093023,29.35813953,21.3744186,2130.3,1270.3,669.3,487.9,1417.33,Paddy soils,,37.9 ,18.0 ,63.0 ,5.1 ,129 ,72 ,90 ,3675 ,6630 
1070,ER-SC,ERSC1070,2007,ERSC08,early_maturity,25.1025,30.43125,21.1575,2008.2,1208.2,459.1,440.6,1296.82,Paddy soils,,34.8,13,65,4.8,121.5,58.5,94.5,3315,5985
1071,ER-SC,ERSC1071,2009,ERSC08,medium_maturity,25.17191011,30.54606742,20.97191011,2240.3,1350.3,550.5,577.6,1584.29,Paddy soils,,36.5 ,16.0 ,62.0 ,5.1 ,135 ,66 ,103 ,3510 ,7140 
1072,ER-SC,ERSC1072,2009,ERSC08,medium_maturity,25.17191011,30.54606742,20.97191011,2240.3,1350.3,550.5,577.6,1584.29,Paddy soils,,37.6 ,11.3 ,64.0 ,4.9 ,135 ,66 ,103 ,3390 ,5340 
1073,ER-SC,ERSC1073,2007,ERSC08,medium_maturity,25.1025,30.43125,21.1575,2008.2,1208.2,459.1,440.6,1296.82,Paddy soils,,47.2 ,28.6 ,89.0 ,5.1 ,137 ,48 ,104 ,3075 ,6150 
1074,ER-SC,ERSC1074,2008,ERSC08,medium_maturity,25.94230769,31.03461538,22.08846154,2023.5,1243.5,808.8,486.8,1363.07,Paddy soils,,38.2 ,9.0 ,57.0 ,6.3 ,128 ,65 ,90 ,3150 ,6615 
1075,ER-SC,ERSC1075,2006,ERSC08,medium_maturity,24.77093023,29.35813953,21.3744186,2130.3,1270.3,669.3,487.9,1417.33,Paddy soils,,18.5 ,11.9 ,25.0 ,4.8 ,131 ,57 ,90 ,4610 ,6000 
1076,ER-SC,ERSC1076,2006,ERSC08,medium_maturity,25.09736842,29.96973684,21.44342105,1907.4,1147.4,774.7,387.8,1185.68,Paddy soils,,24.0 ,7.1 ,82.0 ,5.0 ,104 ,54 ,81 ,3945 ,5942 
1077,ER-SC,ERSC1077,2006,ERSC08,medium_maturity,25.09736842,29.96973684,21.44342105,1907.4,1147.4,774.7,387.8,1185.68,Paddy soils,,37.0 ,16.3 ,75.0 ,5.5 ,96 ,54 ,72 ,4328 ,6201 
1078,ER-SC,ERSC1078,2006,ERSC08,medium_maturity,25.09736842,29.96973684,21.44342105,1907.4,1147.4,774.7,387.8,1185.68,Paddy soils,,38.0 ,10.0 ,61.0 ,4.6 ,104 ,54 ,122 ,3417 ,5883 
1079,ER-SC,ERSC1079,2009,ERSC08,medium_maturity,25.96455696,31.32531646,21.96962025,2051.2,1261.2,438.1,472.4,1347.32,Paddy soils,,37.2 ,9.2 ,92.0 ,4.5 ,165 ,64 ,105 ,3240 ,6825 
1080,ER-SC,ERSC1080,2009,ERSC08,medium_maturity,25.75,31.0974359,21.83333333,2008.5,1228.5,463.1,456.2,1313.48,Paddy soils,,41.0 ,7.3 ,62.0 ,5.2 ,134 ,60 ,95 ,3405 ,6525 
1081,ER-SC,ERSC1081,2010,ERSC08,medium_maturity,24.34487179,28.80512821,21.1025641,1898.9,1118.9,955.1,263.3,998.69,Paddy soils,,38.8 ,16.3 ,73.0 ,4.9 ,150 ,60 ,99 ,3390 ,6585 
1082,ER-SC,ERSC1082,2008,ERSC08,medium_maturity,25.14069767,30.24883721,21.32209302,2162.1,1302.1,585.9,419.7,1309.63,Paddy soils,,31.5 ,9.9 ,98.0 ,4.5 ,116 ,62 ,89 ,3570 ,6375 
1083,ER-SC,ERSC1083,2008,ERSC08,medium_maturity,25.14069767,30.24883721,21.32209302,2162.1,1302.1,585.9,419.7,1309.63,Paddy soils,,36.1 ,6.1 ,94.0 ,4.5 ,116 ,62 ,89 ,3240 ,6525 
1084,ER-SC,ERSC1084,2008,ERSC08,early_maturity,25.76,30.55764706,22.18470588,2189.6,1339.6,551.1,426.5,1314.11,Paddy soils,,26,14.9,209,5.2,159,67.5,153,3513,7752
1085,ER-SC,ERSC1085,2009,ERSC08,early_maturity,25.59767442,30.54883721,21.90813953,2201.4,1341.4,512.2,448.7,1356.35,Paddy soils,,36,18.9,101,4.7,150,69,150,3886.5,7522.5
