Sort,Crop,NO,Year,Province,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
1496,SR-YZB,SRYZB1496,2008,SRYZB09,medium_maturity,25.7 ,31.0 ,21.9 ,3161.3 ,1931.3 ,763.7 ,601.4 ,1839.1 ,Paddy soils,clay loam,24.2 ,14.0 ,77.0 ,5.6 ,150 ,90 ,90 ,5105 ,8114 
1497,SR-YZB,SRYZB1497,2008,SRYZB09,medium_maturity,25.7 ,31.0 ,22.0 ,3082.5 ,1882.5 ,763.7 ,576.4 ,1782.6 ,Paddy soils,clay loam,22.4 ,12.6 ,138.0 ,5.3 ,150 ,90 ,90 ,5025 ,6669 
1498,SR-YZB,SRYZB1498,2006,SRYZB09,medium_maturity,27.2 ,32.6 ,22.9 ,2856.0 ,1806.0 ,450.2 ,694.9 ,1884.5 ,Paddy soils,clay,29.9 ,2.3 ,97.0 ,5.0 ,120 ,68 ,68 ,6696 ,6746 
1499,SR-YZB,SRYZB1499,2007,SRYZB09,medium_maturity,25.1 ,30.0 ,21.6 ,2967.2 ,1787.2 ,891.8 ,598.3 ,1813.7 ,Paddy soils,sandy loam,27.3 ,4.2 ,98.0 ,6.4 ,113 ,60 ,60 ,5801 ,8113 
1500,SR-YZB,SRYZB1500,2006,SRYZB09,medium_maturity,27.1 ,32.6 ,22.7 ,3006.8 ,1896.8 ,450.2 ,746.0 ,2008.5 ,Paddy soils,sandy loam,28.3 ,2.4 ,172.0 ,5.0 ,120 ,68 ,68 ,6918 ,7505 
1501,SR-YZB,SRYZB1501,2007,SRYZB09,medium_maturity,24.9 ,29.7 ,21.4 ,2788.1 ,1668.1 ,881.7 ,546.1 ,1691.2 ,Paddy soils,sandy loam,22.6 ,6.5 ,70.0 ,5.4 ,113 ,60 ,60 ,6653 ,7955 
1502,SR-YZB,SRYZB1502,2006,SRYZB09,medium_maturity,26.6 ,32.1 ,22.1 ,2762.4 ,1722.4 ,403.1 ,689.8 ,1870.3 ,Paddy soils,clay loam,18.9 ,3.4 ,53.0 ,5.3 ,135 ,68 ,68 ,4353 ,5850 
1503,SR-YZB,SRYZB1503,2008,SRYZB09,medium_maturity,25.3 ,30.9 ,21.4 ,3086.1 ,1866.1 ,763.1 ,554.3 ,1771.7 ,Paddy soils,silty clay loam,19.2 ,6.5 ,61.0 ,7.0 ,135 ,68 ,68 ,5594 ,7842 
1504,SR-YZB,SRYZB1504,2009,SRYZB09,medium_maturity,24.6 ,29.4 ,21.3 ,2752.5 ,1632.5 ,611.3 ,422.9 ,1493.1 ,Paddy soils,sandy loam,24.5 ,4.5 ,75.0 ,6.5 ,135 ,68 ,68 ,6354 ,8168 
1505,SR-YZB,SRYZB1505,2006,SRYZB09,medium_maturity,26.8 ,32.4 ,22.2 ,2863.6 ,1793.6 ,403.1 ,715.3 ,1931.6 ,Paddy soils,silty clay loam,28.6 ,3.9 ,85.0 ,5.7 ,135 ,68 ,68 ,4292 ,5864 
1506,SR-YZB,SRYZB1506,2006,SRYZB09,medium_maturity,26.4 ,31.9 ,21.9 ,2795.0 ,1735.0 ,405.3 ,699.6 ,1899.9 ,Paddy soils,silty clay loam,23.5 ,4.5 ,84.0 ,6.2 ,135 ,68 ,68 ,6736 ,8235 
1507,SR-YZB,SRYZB1507,2006,SRYZB09,medium_maturity,26.3 ,31.9 ,21.9 ,2761.7 ,1711.7 ,405.3 ,690.3 ,1878.0 ,Paddy soils,silty clay loam,25.5 ,9.6 ,78.0 ,7.2 ,135 ,68 ,68 ,7130 ,9307 
1508,SR-YZB,SRYZB1508,2006,SRYZB09,medium_maturity,26.3 ,31.9 ,21.8 ,2916.5 ,1806.5 ,406.7 ,736.8 ,1993.6 ,Paddy soils,silty clay loam,21.5 ,4.6 ,78.0 ,5.3 ,135 ,68 ,68 ,5544 ,8516 
1509,SR-YZB,SRYZB1509,2008,SRYZB09,medium_maturity,24.7 ,30.5 ,20.6 ,2173.1 ,1293.1 ,326.1 ,417.8 ,1317.7 ,Paddy soils,silty clay loam,22.5 ,21.7 ,67.0 ,7.3 ,135 ,68 ,68 ,5283 ,7407 
1510,SR-YZB,SRYZB1510,2007,SRYZB09,medium_maturity,24.6 ,29.5 ,21.2 ,2798.8 ,1658.8 ,1204.9 ,470.9 ,1584.2 ,Paddy soils,clay loam,23.3 ,4.9 ,72.0 ,6.7 ,135 ,68 ,68 ,5900 ,8910 
1511,SR-YZB,SRYZB1511,2007,SRYZB09,medium_maturity,24.3 ,30.1 ,20.3 ,3033.8 ,1783.8 ,988.1 ,649.1 ,1894.2 ,Paddy soils,silty clay loam,34.3 ,4.9 ,83.0 ,6.8 ,155 ,90 ,68 ,4710 ,7110 
1512,SR-YZB,SRYZB1512,2007,SRYZB09,medium_maturity,24.4 ,30.1 ,20.5 ,3052.0 ,1802.0 ,988.1 ,644.9 ,1902.9 ,Paddy soils,clay,25.2 ,4.1 ,83.0 ,5.8 ,138 ,90 ,72 ,4760 ,6810 
1513,SR-YZB,SRYZB1513,2007,SRYZB09,medium_maturity,24.3 ,30.0 ,20.5 ,2649.6 ,1559.6 ,872.1 ,571.4 ,1644.4 ,Paddy soils,sandy loam,40.2 ,47.6 ,116.0 ,5.8 ,138 ,75 ,57 ,4910 ,7160 
1514,SR-YZB,SRYZB1514,2008,SRYZB09,medium_maturity,25.6 ,30.9 ,22.1 ,2508.4 ,1528.4 ,578.8 ,591.3 ,1649.2 ,Paddy soils,sandy loam,10.6 ,7.4 ,44.0 ,5.5 ,105 ,45 ,45 ,6989 ,8145 
1515,SR-YZB,SRYZB1515,2007,SRYZB09,medium_maturity,25.6 ,30.8 ,22.1 ,2838.1 ,1728.1 ,921.4 ,560.8 ,1689.6 ,Paddy soils,clay,31.8 ,14.2 ,98.0 ,6.8 ,135 ,68 ,68 ,6183 ,7896 
1516,SR-YZB,SRYZB1516,2008,SRYZB09,medium_maturity,25.6 ,30.9 ,22.1 ,2584.1 ,1574.1 ,562.6 ,613.1 ,1688.6 ,Paddy soils,loamy sand,21.3 ,4.0 ,111.0 ,5.3 ,105 ,45 ,45 ,6315 ,8072 
1517,SR-YZB,SRYZB1517,2008,SRYZB09,medium_maturity,25.2 ,30.5 ,21.4 ,2665.9 ,1605.9 ,483.3 ,623.1 ,1769.7 ,Paddy soils,clay,32.0 ,15.2 ,107.0 ,6.9 ,105 ,45 ,53 ,6333 ,9687 
1518,SR-YZB,SRYZB1518,2008,SRYZB09,medium_maturity,25.2 ,30.5 ,21.4 ,2665.9 ,1605.9 ,483.3 ,623.1 ,1769.7 ,Paddy soils,clay,32.0 ,15.2 ,107.0 ,6.9 ,105 ,45 ,53 ,6696 ,9341 
1519,SR-YZB,SRYZB1519,2008,SRYZB09,medium_maturity,25.2 ,30.4 ,21.7 ,2498.2 ,1508.2 ,546.7 ,556.2 ,1599.8 ,Paddy soils,loam,25.0 ,4.6 ,53.0 ,7.5 ,105 ,45 ,53 ,5679 ,9086 
1520,SR-YZB,SRYZB1520,2008,SRYZB09,medium_maturity,24.8 ,30.1 ,21.2 ,3102.2 ,1852.2 ,578.1 ,723.4 ,2046.3 ,Paddy soils,silty clay loam,23.0 ,36.3 ,77.0 ,7.0 ,105 ,45 ,53 ,6071 ,8316 
1521,SR-YZB,SRYZB1521,2006,SRYZB09,medium_maturity,26.9 ,32.3 ,22.8 ,3223.5 ,2023.5 ,407.9 ,598.6 ,1800.0 ,Paddy soils,silty clay loam,13.3 ,4.4 ,58.0 ,6.8 ,150 ,90 ,30 ,4305 ,7860 
1522,SR-YZB,SRYZB1522,2006,SRYZB09,medium_maturity,26.3 ,31.8 ,22.1 ,2679.0 ,1659.0 ,384.8 ,573.9 ,1666.1 ,Paddy soils,silty clay loam,18.3 ,14.1 ,61.0 ,7.0 ,150 ,45 ,60 ,6893 ,8894 
1523,SR-YZB,SRYZB1523,2006,SRYZB09,medium_maturity,26.5 ,32.1 ,22.3 ,3153.6 ,1963.6 ,412.6 ,628.0 ,1866.0 ,Paddy soils,loam,15.5 ,2.1 ,47.0 ,6.5 ,150 ,45 ,60 ,5450 ,8220 
1524,SR-YZB,SRYZB1524,2006,SRYZB09,medium_maturity,26.5 ,32.1 ,22.4 ,2995.7 ,1865.7 ,385.1 ,609.8 ,1796.3 ,Paddy soils,clay loam,17.2 ,4.4 ,90.0 ,7.3 ,150 ,45 ,60 ,5660 ,7830 
1525,SR-YZB,SRYZB1525,2006,SRYZB09,medium_maturity,26.5 ,32.0 ,22.3 ,2989.0 ,1859.0 ,412.4 ,616.8 ,1808.4 ,Paddy soils,silty clay loam,16.9 ,7.7 ,80.0 ,8.1 ,150 ,45 ,60 ,5295 ,7670 
1526,SR-YZB,SRYZB1526,2006,SRYZB09,medium_maturity,26.6 ,32.1 ,22.4 ,2868.6 ,1788.6 ,385.1 ,596.0 ,1740.2 ,Paddy soils,clay loam,19.0 ,5.2 ,67.0 ,7.1 ,150 ,45 ,60 ,5970 ,8154 
1527,SR-YZB,SRYZB1527,2006,SRYZB09,medium_maturity,26.9 ,32.3 ,22.9 ,3203.0 ,2013.0 ,407.9 ,590.5 ,1784.4 ,Paddy soils,silty clay loam,20.2 ,2.4 ,75.0 ,5.2 ,150 ,45 ,60 ,4380 ,7680 
1528,SR-YZB,SRYZB1528,2007,SRYZB09,medium_maturity,25.0 ,30.9 ,21.1 ,3003.0 ,1803.0 ,843.4 ,477.9 ,1623.2 ,Paddy soils,clay loam,20.0 ,3.1 ,101.0 ,6.1 ,120 ,27 ,45 ,6180 ,7733 
1529,SR-YZB,SRYZB1529,2007,SRYZB09,medium_maturity,24.9 ,30.9 ,20.9 ,3131.6 ,1871.6 ,851.3 ,516.7 ,1725.4 ,Paddy soils,clay,27.0 ,8.0 ,121.0 ,6.9 ,150 ,36 ,23 ,4635 ,8138 
1530,SR-YZB,SRYZB1530,2007,SRYZB09,medium_maturity,25.4 ,31.2 ,21.6 ,2714.0 ,1644.0 ,787.1 ,441.4 ,1465.6 ,Paddy soils,clay,23.0 ,3.9 ,121.0 ,6.6 ,128 ,90 ,15 ,5654 ,7920 
1531,SR-YZB,SRYZB1531,2008,SRYZB09,medium_maturity,24.7 ,31.0 ,20.8 ,2672.8 ,1592.8 ,535.6 ,546.1 ,1661.5 ,Paddy soils,silty clay loam,38.3 ,5.5 ,73.0 ,6.8 ,128 ,90 ,30 ,4890 ,7920 
1532,SR-YZB,SRYZB1532,2008,SRYZB09,medium_maturity,24.6 ,30.7 ,20.9 ,2978.9 ,1768.9 ,712.3 ,581.5 ,1798.8 ,Paddy soils,silty clay loam,21.8 ,2.1 ,83.0 ,5.5 ,128 ,90 ,30 ,6015 ,8295 
1533,SR-YZB,SRYZB1533,2008,SRYZB09,medium_maturity,24.4 ,30.6 ,20.7 ,3296.2 ,1946.2 ,806.7 ,640.4 ,1976.0 ,Paddy soils,clay,37.0 ,4.6 ,89.0 ,6.8 ,128 ,90 ,15 ,6278 ,7904 
1534,SR-YZB,SRYZB1534,2008,SRYZB09,medium_maturity,24.6 ,30.7 ,21.0 ,3150.9 ,1870.9 ,804.7 ,586.1 ,1837.4 ,Paddy soils,clay,14.9 ,9.0 ,115.0 ,6.8 ,128 ,90 ,30 ,6368 ,8648 
1535,SR-YZB,SRYZB1535,2008,SRYZB09,medium_maturity,24.5 ,30.5 ,20.8 ,3258.7 ,1928.7 ,816.6 ,608.4 ,1906.5 ,Paddy soils,clay,25.7 ,5.5 ,89.0 ,8.4 ,128 ,90 ,30 ,4553 ,7880 
1536,SR-YZB,SRYZB1536,2009,SRYZB09,medium_maturity,24.7 ,30.3 ,21.5 ,3165.3 ,1885.3 ,724.9 ,529.2 ,1748.8 ,Paddy soils,clay,25.4 ,4.2 ,80.0 ,7.4 ,128 ,90 ,15 ,6312 ,7613 
1537,SR-YZB,SRYZB1537,2009,SRYZB09,medium_maturity,25.0 ,30.7 ,21.6 ,3119.7 ,1869.7 ,751.0 ,533.4 ,1709.8 ,Paddy soils,loam,21.1 ,3.5 ,107.0 ,6.9 ,103 ,75 ,23 ,5685 ,7845 
1538,SR-YZB,SRYZB1538,2009,SRYZB09,medium_maturity,25.5 ,31.3 ,22.1 ,2832.9 ,1722.9 ,688.1 ,495.5 ,1562.2 ,Paddy soils,clay,32.4 ,7.5 ,96.0 ,8.0 ,128 ,90 ,15 ,6395 ,7655 
1539,SR-YZB,SRYZB1539,2006,SRYZB09,medium_maturity,25.9 ,31.8 ,21.7 ,3393.5 ,2083.5 ,700.5 ,846.2 ,2274.1 ,Paddy soils,silty clay loam,8.6 ,2.9 ,102.0 ,8.1 ,165 ,75 ,60 ,6017 ,8242 
1540,SR-YZB,SRYZB1540,2006,SRYZB09,medium_maturity,26.5 ,32.3 ,22.3 ,3151.6 ,1961.6 ,636.1 ,776.5 ,2075.2 ,Paddy soils,loam,18.2 ,5.9 ,78.0 ,6.8 ,165 ,75 ,60 ,6004 ,8281 
1541,SR-YZB,SRYZB1541,2006,SRYZB09,medium_maturity,27.1 ,33.0 ,22.9 ,2876.1 ,1816.1 ,587.6 ,707.1 ,1888.4 ,Paddy soils,silty clay loam,8.9 ,3.1 ,64.0 ,7.8 ,165 ,75 ,60 ,6104 ,8534 
1542,SR-YZB,SRYZB1542,2007,SRYZB09,medium_maturity,25.7 ,31.2 ,22.1 ,2780.2 ,1700.2 ,1057.0 ,580.9 ,1692.9 ,Paddy soils,sandy loam,15.7 ,19.6 ,88.0 ,6.5 ,135 ,60 ,60 ,6075 ,8657 
1543,SR-YZB,SRYZB1543,2007,SRYZB09,medium_maturity,26.5 ,31.2 ,23.2 ,2809.9 ,1749.9 ,800.5 ,490.9 ,1551.3 ,Paddy soils,loam,26.8 ,10.1 ,103.0 ,7.7 ,150 ,120 ,90 ,4484 ,7605 
1544,SR-YZB,SRYZB1544,2007,SRYZB09,medium_maturity,26.5 ,31.2 ,23.1 ,2910.0 ,1810.0 ,842.4 ,503.0 ,1596.5 ,Paddy soils,loam,20.5 ,8.6 ,100.0 ,8.1 ,150 ,120 ,90 ,5340 ,8370 
1545,SR-YZB,SRYZB1545,2007,SRYZB09,medium_maturity,25.2 ,30.3 ,21.2 ,2674.6 ,1614.6 ,614.5 ,579.0 ,1701.1 ,Paddy soils,silty clay loam,26.1 ,11.5 ,82.0 ,8.1 ,135 ,60 ,45 ,5880 ,9420 
1546,SR-YZB,SRYZB1546,2007,SRYZB09,medium_maturity,25.4 ,30.5 ,21.3 ,2716.5 ,1646.5 ,613.7 ,596.6 ,1734.3 ,Paddy soils,silty clay loam,35.4 ,19.0 ,79.0 ,8.0 ,135 ,60 ,45 ,6150 ,9660 
1547,SR-YZB,SRYZB1547,2008,SRYZB09,medium_maturity,25.2 ,30.6 ,21.3 ,2926.4 ,1766.4 ,576.6 ,616.7 ,1830.4 ,Paddy soils,clay,29.4 ,10.0 ,106.0 ,6.6 ,143 ,75 ,60 ,4875 ,7407 
1548,SR-YZB,SRYZB1548,2008,SRYZB09,medium_maturity,25.2 ,30.6 ,21.3 ,2926.4 ,1766.4 ,576.6 ,616.7 ,1830.4 ,Paddy soils,sandy loam,22.6 ,11.8 ,72.0 ,7.6 ,143 ,75 ,60 ,4848 ,7341 
1549,SR-YZB,SRYZB1549,2009,SRYZB09,medium_maturity,24.2 ,29.2 ,21.0 ,3703.5 ,2173.5 ,942.8 ,562.3 ,1965.5 ,Paddy soils,sandy loam,14.5 ,15.6 ,89.0 ,8.4 ,143 ,75 ,60 ,6180 ,8190 
1550,SR-YZB,SRYZB1550,2008,SRYZB09,medium_maturity,25.2 ,30.6 ,21.3 ,2926.4 ,1766.4 ,576.6 ,616.7 ,1830.4 ,Paddy soils,sandy loam,29.0 ,9.0 ,140.0 ,7.8 ,135 ,75 ,53 ,5730 ,9375 
1551,SR-YZB,SRYZB1551,2006,SRYZB09,medium_maturity,25.6 ,30.0 ,22.0 ,2973.6 ,1813.6 ,365.5 ,742.1 ,2025.5 ,Paddy soils,clay loam,26.0 ,11.4 ,103.0 ,7.9 ,180 ,150 ,90 ,4001 ,8196 
1552,SR-YZB,SRYZB1552,2006,SRYZB09,medium_maturity,25.6 ,30.0 ,22.1 ,2846.9 ,1736.9 ,364.4 ,704.3 ,1931.6 ,Paddy soils,silty clay loam,22.0 ,5.8 ,88.0 ,8.1 ,180 ,150 ,90 ,7601 ,9600 
1553,SR-YZB,SRYZB1553,2006,SRYZB09,medium_maturity,25.6 ,30.0 ,22.1 ,2846.9 ,1736.9 ,364.4 ,704.3 ,1931.6 ,Paddy soils,silty clay loam,11.8 ,6.2 ,62.0 ,6.7 ,180 ,150 ,90 ,4500 ,7275 
1554,SR-YZB,SRYZB1554,2009,SRYZB09,medium_maturity,25.7 ,30.2 ,22.7 ,2780.9 ,1700.9 ,434.0 ,421.9 ,1457.8 ,Paddy soils,loam,19.9 ,14.9 ,91.0 ,7.9 ,150 ,60 ,45 ,4704 ,7770 
1555,SR-YZB,SRYZB1555,2008,SRYZB09,medium_maturity,25.3 ,30.3 ,21.6 ,2988.0 ,1808.0 ,669.3 ,666.7 ,1927.5 ,Paddy soils,clay,27.3 ,8.8 ,67.0 ,6.6 ,180 ,90 ,90 ,4476 ,7251 
1556,SR-YZB,SRYZB1556,2009,SRYZB09,medium_maturity,25.0 ,29.4 ,22.0 ,3023.9 ,1813.9 ,490.7 ,440.9 ,1581.9 ,Paddy soils,clay loam,29.7 ,2.8 ,132.0 ,8.1 ,150 ,60 ,45 ,5405 ,8675 
1557,SR-YZB,SRYZB1557,2008,SRYZB09,medium_maturity,25.8 ,30.7 ,22.1 ,2936.0 ,1796.0 ,680.0 ,640.8 ,1857.4 ,Paddy soils,clay,31.3 ,12.4 ,103.0 ,8.0 ,180 ,90 ,90 ,5276 ,9300 
1558,SR-YZB,SRYZB1558,2009,SRYZB09,medium_maturity,25.5 ,29.9 ,22.5 ,2779.4 ,1689.4 ,458.9 ,396.6 ,1427.0 ,Paddy soils,clay,18.1 ,6.5 ,91.0 ,7.7 ,150 ,60 ,45 ,4967 ,8468 
1559,SR-YZB,SRYZB1559,2008,SRYZB09,medium_maturity,25.8 ,30.7 ,22.2 ,2839.1 ,1739.1 ,651.5 ,614.5 ,1787.4 ,Paddy soils,clay loam,20.1 ,38.5 ,157.0 ,6.9 ,180 ,90 ,90 ,6410 ,11049 
1560,SR-YZB,SRYZB1560,2006,SRYZB09,medium_maturity,27.8 ,33.1 ,23.6 ,3140.5 ,2010.5 ,252.5 ,824.9 ,2147.4 ,Paddy soils,clay loam,23.1 ,8.2 ,74.0 ,7.2 ,143 ,75 ,45 ,4587 ,6375 
1561,SR-YZB,SRYZB1561,2006,SRYZB09,medium_maturity,27.7 ,32.9 ,23.5 ,2935.4 ,1875.4 ,249.9 ,758.3 ,1993.2 ,Paddy soils,clay loam,30.0 ,9.6 ,84.0 ,7.8 ,143 ,75 ,45 ,3990 ,8445 
1562,SR-YZB,SRYZB1562,2006,SRYZB09,medium_maturity,25.9 ,30.6 ,22.4 ,2845.5 ,1745.5 ,737.2 ,527.8 ,1647.3 ,Paddy soils,clay loam,16.0 ,8.9 ,61.0 ,7.3 ,135 ,60 ,60 ,3390 ,7560 
1563,SR-YZB,SRYZB1563,2006,SRYZB09,medium_maturity,27.8 ,33.1 ,23.6 ,3082.8 ,1972.8 ,252.5 ,802.9 ,2098.6 ,Paddy soils,clay loam,16.0 ,7.0 ,93.0 ,7.0 ,135 ,75 ,68 ,4350 ,7125 
1564,SR-YZB,SRYZB1564,2008,SRYZB09,medium_maturity,26.0 ,30.7 ,22.4 ,2961.3 ,1821.3 ,690.6 ,563.1 ,1730.4 ,Paddy soils,clay loam,19.8 ,5.5 ,110.0 ,6.0 ,105 ,45 ,45 ,4200 ,7095 
1565,SR-YZB,SRYZB1565,2007,SRYZB09,medium_maturity,23.0 ,27.8 ,19.6 ,2732.0 ,1542.0 ,836.4 ,493.1 ,1649.3 ,Paddy soils,clay loam,33.3 ,15.3 ,132.0 ,7.8 ,135 ,65 ,92 ,5757 ,8723 
1566,SR-YZB,SRYZB1566,2007,SRYZB09,medium_maturity,24.2 ,29.1 ,20.8 ,3071.8 ,1801.8 ,798.1 ,542.2 ,1786.2 ,Paddy soils,clay,23.7 ,7.2 ,66.0 ,7.4 ,135 ,65 ,92 ,4757 ,6798 
1567,SR-YZB,SRYZB1567,2007,SRYZB09,medium_maturity,24.0 ,28.9 ,20.6 ,3048.1 ,1778.1 ,848.0 ,551.4 ,1801.0 ,Paddy soils,clay,27.4 ,3.1 ,93.0 ,6.0 ,135 ,65 ,92 ,5552 ,8961 
1568,SR-YZB,SRYZB1568,2007,SRYZB09,medium_maturity,24.9 ,29.7 ,21.6 ,2568.4 ,1538.4 ,711.5 ,440.2 ,1456.7 ,Paddy soils,sandy loam,21.1 ,9.7 ,69.0 ,6.8 ,135 ,65 ,92 ,5768 ,8085 
1569,SR-YZB,SRYZB1569,2005,SRYZB09,medium_maturity,26.0 ,30.3 ,23.0 ,2757.1 ,1697.1 ,558.0 ,426.4 ,1458.0 ,Paddy soils,clay loam,24.7 ,4.9 ,122.0 ,6.5 ,156 ,75 ,60 ,3423 ,8531 
1570,SR-YZB,SRYZB1570,2006,SRYZB09,late_maturity,28.4 ,33.6 ,24.3 ,3063.0 ,1983.0 ,316.5 ,681.1 ,1880.2 ,Paddy soils,clay loam,24.1 ,4.2 ,147.0 ,6.4 ,158 ,75 ,60 ,4445 ,7445 
1571,SR-YZB,SRYZB1571,2007,SRYZB09,medium_maturity,25.0 ,29.9 ,21.7 ,3405.4 ,2045.4 ,812.0 ,575.2 ,1886.8 ,Paddy soils,loam,34.9 ,32.9 ,91.0 ,7.9 ,188 ,120 ,150 ,5685 ,7010 
1572,SR-YZB,SRYZB1572,2007,SRYZB09,medium_maturity,25.4 ,30.4 ,21.9 ,2766.3 ,1676.3 ,547.1 ,484.4 ,1572.3 ,Paddy soils,silty clay loam,25.5 ,16.0 ,90.0 ,8.3 ,192 ,120 ,150 ,5526 ,8481 
1573,SR-YZB,SRYZB1573,2007,SRYZB09,medium_maturity,25.4 ,30.4 ,21.9 ,2843.8 ,1723.8 ,566.5 ,503.4 ,1623.3 ,Paddy soils,loam,21.4 ,5.1 ,79.0 ,6.3 ,188 ,120 ,150 ,7194 ,10202 
1574,SR-YZB,SRYZB1574,2006,SRYZB09,medium_maturity,27.3 ,32.6 ,23.3 ,2644.2 ,1674.2 ,295.3 ,550.7 ,1586.9 ,Paddy soils,silty clay loam,21.2 ,38.2 ,124.0 ,8.1 ,150 ,90 ,90 ,4827 ,8805 
1575,SR-YZB,SRYZB1575,2008,SRYZB09,early_maturity,25.9 ,30.9 ,22.3 ,2664.5 ,1634.5 ,477.0 ,588.9 ,1686.7 ,Paddy soils,clay loam,20.5 ,32.5 ,106.0 ,8.2 ,150 ,98 ,53 ,5177 ,9348 
1576,SR-YZB,SRYZB1576,2007,SRYZB09,early_maturity,26.4 ,31.4 ,23.0 ,2557.8 ,1587.8 ,414.4 ,499.6 ,1496.5 ,Paddy soils,loam,32.8 ,37.6 ,154.0 ,7.8 ,144 ,63 ,63 ,6293 ,8841 
1577,SR-YZB,SRYZB1577,2007,SRYZB09,early_maturity,26.4 ,31.4 ,23.0 ,2557.8 ,1587.8 ,414.4 ,499.6 ,1496.5 ,Paddy soils,loam,28.5 ,37.6 ,155.0 ,7.9 ,144 ,63 ,63 ,5757 ,7959 
1578,SR-YZB,SRYZB1578,2007,SRYZB09,medium_maturity,26.4 ,31.4 ,23.0 ,2557.8 ,1587.8 ,414.4 ,499.6 ,1496.5 ,Paddy soils,silty clay loam,27.6 ,28.6 ,155.0 ,8.1 ,144 ,63 ,63 ,6485 ,9381 
1579,SR-YZB,SRYZB1579,2007,SRYZB09,medium_maturity,26.4 ,31.4 ,23.0 ,2557.8 ,1587.8 ,414.4 ,499.6 ,1496.5 ,Paddy soils,silty clay loam,27.9 ,28.7 ,155.0 ,8.0 ,144 ,63 ,63 ,6642 ,9725 
1580,SR-YZB,SRYZB1580,2006,SRYZB09,medium_maturity,25.7 ,30.7 ,21.8 ,2752.3 ,1682.3 ,389.8 ,624.3 ,1780.6 ,Paddy soils,silty clay loam,22.4 ,7.9 ,66.0 ,4.7 ,150 ,72 ,135 ,5400 ,8715 
1581,SR-YZB,SRYZB1581,2006,SRYZB09,medium_maturity,25.9 ,30.9 ,22.0 ,2850.0 ,1750.0 ,390.5 ,643.2 ,1831.6 ,Paddy soils,silty clay loam,18.0 ,6.2 ,27.0 ,4.9 ,150 ,72 ,135 ,5295 ,7875 
1582,SR-YZB,SRYZB1582,2008,SRYZB09,medium_maturity,26.2 ,30.8 ,22.7 ,2642.2 ,1632.2 ,370.0 ,508.1 ,1557.1 ,Paddy soils,clay,14.5 ,27.8 ,128.0 ,6.7 ,312 ,81 ,54 ,4979 ,8513 
1583,SR-YZB,SRYZB1583,2006,SRYZB09,medium_maturity,27.2 ,32.2 ,23.3 ,2961.9 ,1871.9 ,261.5 ,635.0 ,1818.7 ,Paddy soils,clay loam,14.1 ,6.4 ,104.0 ,4.9 ,102 ,63 ,72 ,3468 ,6879 
1584,SR-YZB,SRYZB1584,2007,SRYZB09,medium_maturity,26.8 ,31.2 ,23.6 ,3058.2 ,1918.2 ,533.1 ,534.9 ,1683.5 ,Paddy soils,clay loam,7.8 ,21.6 ,105.0 ,7.7 ,104 ,72 ,27 ,4296 ,7236 
1585,SR-YZB,SRYZB1585,2007,SRYZB09,medium_maturity,26.5 ,30.8 ,23.4 ,3368.4 ,2098.4 ,627.2 ,574.4 ,1829.9 ,Paddy soils,clay loam,12.1 ,3.8 ,79.0 ,7.6 ,104 ,72 ,81 ,4508 ,7208 
1586,SR-YZB,SRYZB1586,2008,SRYZB09,medium_maturity,26.0 ,30.6 ,22.6 ,3174.3 ,1954.3 ,407.0 ,579.4 ,1810.8 ,Paddy soils,clay,26.8 ,26.5 ,123.0 ,8.6 ,312 ,90 ,72 ,4245 ,6840 
1587,SR-YZB,SRYZB1587,2007,SRYZB09,medium_maturity,26.8 ,31.2 ,23.5 ,2917.3 ,1827.3 ,477.9 ,513.6 ,1618.9 ,Paddy soils,clay loam,7.8 ,35.3 ,109.0 ,8.0 ,104 ,63 ,63 ,4053 ,7025 
1588,SR-YZB,SRYZB1588,2008,SRYZB09,early_maturity,25.8 ,30.7 ,22.2 ,3116.7 ,1906.7 ,526.0 ,525.9 ,1725.1 ,Paddy soils,silty clay loam,25.1 ,7.2 ,130.0 ,7.6 ,135 ,75 ,60 ,8143 ,9665 
1589,SR-YZB,SRYZB1589,2008,SRYZB09,medium_maturity,25.7 ,30.8 ,22.0 ,2672.5 ,1632.5 ,442.1 ,471.5 ,1521.4 ,Paddy soils,silty clay loam,28.5 ,8.5 ,105.0 ,7.6 ,135 ,75 ,60 ,6230 ,8553 
1590,SR-YZB,SRYZB1590,2008,SRYZB09,medium_maturity,24.8 ,30.0 ,21.1 ,2804.1 ,1674.1 ,468.6 ,594.1 ,1783.6 ,Paddy soils,loam,26.0 ,3.4 ,38.0 ,4.3 ,180 ,81 ,119 ,6827 ,9236 
1591,SR-YZB,SRYZB1591,2009,SRYZB09,medium_maturity,24.8 ,29.3 ,21.7 ,2479.6 ,1479.6 ,519.1 ,283.1 ,1185.7 ,Paddy soils,silty clay loam,51.1 ,10.0 ,115.0 ,4.5 ,171 ,59 ,72 ,6387 ,9095 
1592,SR-YZB,SRYZB1592,2008,SRYZB09,medium_maturity,24.9 ,30.1 ,21.2 ,2993.5 ,1793.5 ,471.1 ,636.4 ,1898.8 ,Paddy soils,silty clay loam,32.6 ,2.0 ,83.0 ,4.6 ,180 ,81 ,119 ,6344 ,8943 
