Sort,Crop,NO,Year,Province,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
1237,M-NCP,MNCP1237,2009,MNCP03,medium_maturity,24.6 ,30.0 ,20.0 ,2678.0 ,1588.0 ,568.1 ,750.8 ,1872.8 ,Fluvo-aquic soils,loam,9.7 ,30.3 ,86.0 ,8.3 ,315 ,90 ,75 ,4455 ,5247 
1238,M-NCP,MNCP1238,2009,MNCP03,medium_maturity,24.6 ,30.0 ,20.0 ,2678.0 ,1588.0 ,568.1 ,750.8 ,1872.8 ,Fluvo-aquic soils,loam,15.1 ,16.3 ,105.0 ,8.1 ,330 ,105 ,105 ,6081 ,7440 
1239,M-NCP,MNCP1239,2008,MNCP03,medium_maturity,25.0 ,30.3 ,20.9 ,2554.7 ,1534.7 ,235.5 ,683.5 ,1710.7 ,Fluvo-aquic soils,loam,11.9 ,12.8 ,88.0 ,7.8 ,195 ,105 ,105 ,5364 ,8258 
1240,M-NCP,MNCP1240,2008,MNCP03,medium_maturity,25.4 ,30.7 ,21.1 ,2535.4 ,1535.4 ,232.4 ,684.8 ,1712.1 ,Fluvo-aquic soils,loam,15.4 ,20.6 ,139.0 ,7.4 ,180 ,83 ,75 ,6086 ,8618 
1241,M-NCP,MNCP1241,2008,MNCP03,medium_maturity,25.2 ,30.5 ,20.9 ,2694.7 ,1624.7 ,236.0 ,704.3 ,1788.1 ,Fluvo-aquic soils,loam,8.2 ,11.7 ,68.0 ,7.3 ,165 ,83 ,60 ,4613 ,6984 
1242,M-NCP,MNCP1242,2009,MNCP03,medium_maturity,24.8 ,30.1 ,20.5 ,2507.2 ,1497.2 ,504.5 ,758.7 ,1851.9 ,Fluvo-aquic soils,loam,15.4 ,20.7 ,141.0 ,7.2 ,185 ,116 ,57 ,8955 ,10541 
1243,M-NCP,MNCP1243,2009,MNCP03,medium_maturity,24.4 ,29.8 ,20.1 ,2492.8 ,1472.8 ,493.4 ,756.4 ,1829.8 ,Fluvo-aquic soils,clay,11.9 ,15.4 ,89.0 ,7.1 ,180 ,83 ,75 ,6707 ,8405 
1244,M-NCP,MNCP1244,2006,MNCP03,medium_maturity,24.4 ,29.9 ,20.1 ,2736.0 ,1616.0 ,459.5 ,690.9 ,1766.1 ,Fluvo-aquic soils,loam,8.0 ,7.5 ,74.0 ,7.3 ,195 ,75 ,90 ,4172 ,6096 
1245,M-NCP,MNCP1245,2006,MNCP03,medium_maturity,24.4 ,29.9 ,20.1 ,2736.0 ,1616.0 ,459.5 ,690.9 ,1766.1 ,Fluvo-aquic soils,loam,7.7 ,25.4 ,108.0 ,7.5 ,195 ,75 ,90 ,2798 ,5033 
1246,M-NCP,MNCP1246,2009,MNCP03,medium_maturity,23.9 ,29.5 ,19.2 ,2959.3 ,1719.3 ,640.6 ,840.7 ,2067.2 ,Fluvo-aquic soils,loam,10.6 ,22.8 ,95.0 ,7.1 ,168 ,30 ,42 ,5888 ,7995 
1247,M-NCP,MNCP1247,2006,MNCP03,medium_maturity,24.4 ,29.8 ,20.1 ,2685.7 ,1585.7 ,450.0 ,669.8 ,1717.9 ,Fluvo-aquic soils,loam,7.2 ,10.8 ,142.0 ,7.1 ,195 ,75 ,90 ,3563 ,6510 
1248,M-NCP,MNCP1248,2008,MNCP03,medium_maturity,24.0 ,29.4 ,19.7 ,2924.7 ,1704.7 ,298.4 ,700.2 ,1848.7 ,Fluvo-aquic soils,sandy loam,11.5 ,27.8 ,169.0 ,7.3 ,156 ,30 ,54 ,5322 ,7431 
1249,M-NCP,MNCP1249,2006,MNCP03,medium_maturity,24.5 ,29.9 ,20.1 ,2715.9 ,1605.9 ,459.5 ,685.0 ,1753.9 ,Fluvo-aquic soils,loam,12.5 ,24.5 ,104.0 ,7.2 ,195 ,75 ,90 ,2880 ,5997 
1250,M-NCP,MNCP1250,2006,MNCP03,medium_maturity,24.5 ,29.9 ,20.1 ,2738.8 ,1618.8 ,461.8 ,685.0 ,1761.4 ,Fluvo-aquic soils,loam,14.8 ,13.7 ,75.0 ,7.2 ,195 ,75 ,90 ,3098 ,5199 
1251,M-NCP,MNCP1251,2008,MNCP03,medium_maturity,23.8 ,29.2 ,19.6 ,2932.1 ,1702.1 ,298.4 ,701.2 ,1848.0 ,Fluvo-aquic soils,loam,12.4 ,25.6 ,105.0 ,7.2 ,156 ,30 ,54 ,5337 ,7164 
1252,M-NCP,MNCP1252,2009,MNCP03,medium_maturity,24.0 ,29.6 ,19.3 ,2925.7 ,1705.7 ,640.6 ,830.1 ,2044.9 ,Fluvo-aquic soils,clay,11.7 ,25.3 ,87.0 ,7.4 ,168 ,30 ,42 ,3045 ,6162 
1253,M-NCP,MNCP1253,2006,MNCP03,medium_maturity,24.4 ,29.9 ,20.1 ,2758.9 ,1628.9 ,461.8 ,690.9 ,1773.6 ,Fluvo-aquic soils,loamy sand,11.7 ,16.6 ,72.0 ,7.1 ,195 ,75 ,90 ,4122 ,6327 
1254,M-NCP,MNCP1254,2006,MNCP03,medium_maturity,24.4 ,29.8 ,20.1 ,2685.7 ,1585.7 ,450.0 ,669.8 ,1717.9 ,Fluvo-aquic soils,loam,11.4 ,27.9 ,127.0 ,7.5 ,195 ,75 ,90 ,4446 ,7227 
1255,M-NCP,MNCP1255,2006,MNCP03,medium_maturity,24.4 ,29.9 ,20.1 ,2736.0 ,1616.0 ,459.5 ,690.9 ,1766.1 ,Fluvo-aquic soils,loam,11.5 ,9.4 ,85.0 ,7.1 ,195 ,75 ,90 ,5723 ,7830 
1256,M-NCP,MNCP1256,2009,MNCP03,medium_maturity,24.1 ,29.6 ,19.7 ,2656.4 ,1556.4 ,605.2 ,710.1 ,1784.0 ,Fluvo-aquic soils,loam,11.9 ,32.8 ,275.0 ,7.1 ,168 ,30 ,42 ,2963 ,5198 
1257,M-NCP,MNCP1257,2006,MNCP03,medium_maturity,24.4 ,29.9 ,20.1 ,2758.9 ,1628.9 ,461.8 ,690.9 ,1773.6 ,Fluvo-aquic soils,loam,12.1 ,9.8 ,88.0 ,7.3 ,195 ,75 ,90 ,6078 ,8109 
1258,M-NCP,MNCP1258,2009,MNCP03,medium_maturity,23.9 ,29.5 ,19.2 ,2936.9 ,1706.9 ,640.6 ,831.8 ,2045.7 ,Fluvo-aquic soils,loam,10.8 ,21.8 ,107.0 ,7.5 ,168 ,30 ,42 ,4337 ,6111 
1259,M-NCP,MNCP1259,2009,MNCP03,medium_maturity,24.2 ,29.7 ,19.6 ,2757.4 ,1617.4 ,605.2 ,757.7 ,1889.0 ,Fluvo-aquic soils,loam,12.1 ,33.0 ,94.0 ,7.4 ,168 ,30 ,42 ,3263 ,5364 
1260,M-NCP,MNCP1260,2007,MNCP03,medium_maturity,23.8 ,29.2 ,19.5 ,2646.4 ,1536.4 ,361.4 ,661.2 ,1724.9 ,Fluvo-aquic soils,loam,19.0 ,25.2 ,83.0 ,8.2 ,195 ,60 ,90 ,6728 ,8417 
1261,M-NCP,MNCP1261,2007,MNCP03,medium_maturity,23.5 ,28.7 ,19.3 ,2727.0 ,1567.0 ,386.6 ,667.7 ,1756.1 ,Fluvo-aquic soils,loam,17.4 ,25.2 ,193.0 ,7.5 ,195 ,105 ,90 ,6576 ,9059 
1262,M-NCP,MNCP1262,2008,MNCP03,medium_maturity,23.2 ,28.8 ,18.9 ,2620.4 ,1490.4 ,273.9 ,573.4 ,1559.1 ,Fluvo-aquic soils,loam,17.2 ,20.2 ,127.0 ,7.9 ,195 ,105 ,90 ,6200 ,7818 
1263,M-NCP,MNCP1263,2008,MNCP03,medium_maturity,24.0 ,29.5 ,19.8 ,2524.1 ,1474.1 ,267.9 ,520.5 ,1463.1 ,Fluvo-aquic soils,loam,18.9 ,18.7 ,97.0 ,8.0 ,195 ,60 ,90 ,9410 ,10980 
1264,M-NCP,MNCP1264,2007,MNCP03,medium_maturity,23.8 ,29.1 ,19.4 ,2688.3 ,1558.3 ,366.5 ,672.4 ,1754.8 ,Fluvo-aquic soils,loam,25.6 ,17.8 ,243.0 ,8.5 ,195 ,105 ,90 ,6780 ,7991 
1265,M-NCP,MNCP1265,2007,MNCP03,medium_maturity,23.7 ,28.9 ,19.5 ,2606.6 ,1506.6 ,378.0 ,629.2 ,1661.4 ,Fluvo-aquic soils,loam,15.5 ,16.5 ,103.0 ,8.6 ,195 ,105 ,90 ,7023 ,7286 
1266,M-NCP,MNCP1266,2008,MNCP03,medium_maturity,24.1 ,29.6 ,19.9 ,2530.8 ,1480.8 ,267.9 ,523.4 ,1472.5 ,Fluvo-aquic soils,loam,17.6 ,17.4 ,198.0 ,8.1 ,195 ,60 ,90 ,8405 ,10155 
1267,M-NCP,MNCP1267,2007,MNCP03,medium_maturity,23.7 ,29.0 ,19.4 ,2730.1 ,1580.1 ,378.0 ,683.3 ,1784.1 ,Fluvo-aquic soils,loam,17.0 ,17.4 ,193.0 ,8.1 ,195 ,60 ,90 ,6969 ,8651 
1268,M-NCP,MNCP1268,2007,MNCP03,medium_maturity,23.3 ,28.4 ,19.1 ,2674.1 ,1524.1 ,390.9 ,635.7 ,1692.2 ,Fluvo-aquic soils,loam,27.4 ,32.0 ,193.0 ,8.0 ,195 ,105 ,90 ,5202 ,6110 
1269,M-NCP,MNCP1269,2008,MNCP03,medium_maturity,22.8 ,28.4 ,18.5 ,2459.5 ,1379.5 ,264.9 ,580.5 ,1520.2 ,Fluvo-aquic soils,loam,13.9 ,23.7 ,69.0 ,7.9 ,195 ,60 ,90 ,7860 ,9735 
1270,M-NCP,MNCP1270,2008,MNCP03,medium_maturity,23.3 ,28.9 ,19.1 ,2565.7 ,1465.7 ,273.9 ,554.2 ,1519.5 ,Fluvo-aquic soils,loam,22.3 ,19.7 ,156.0 ,8.0 ,195 ,60 ,90 ,9533 ,11471 
1271,M-NCP,MNCP1271,2007,MNCP03,medium_maturity,25.9 ,31.1 ,21.4 ,3154.1 ,1934.1 ,615.3 ,683.8 ,1891.7 ,Cinnamon soils,sandy loam,9.9 ,37.6 ,130.0 ,8.2 ,195 ,60 ,90 ,4500 ,7674 
1272,M-NCP,MNCP1272,2008,MNCP03,medium_maturity,24.7 ,29.7 ,20.5 ,2714.6 ,1614.6 ,405.6 ,535.3 ,1513.5 ,Cinnamon soils,loam,9.2 ,11.4 ,129.0 ,7.5 ,195 ,60 ,90 ,4980 ,7035 
1273,M-NCP,MNCP1273,2008,MNCP03,medium_maturity,24.5 ,29.5 ,20.2 ,3157.2 ,1867.2 ,450.3 ,649.7 ,1836.5 ,Cinnamon soils,loamy sand,9.2 ,8.4 ,126.0 ,7.1 ,195 ,60 ,90 ,2565 ,5865 
1274,M-NCP,MNCP1274,2007,MNCP03,medium_maturity,26.0 ,31.2 ,21.5 ,2990.7 ,1840.7 ,595.1 ,635.5 ,1779.5 ,Cinnamon soils,loam,12.9 ,53.0 ,156.0 ,7.8 ,195 ,60 ,90 ,6615 ,7410 
1275,M-NCP,MNCP1275,2007,MNCP03,medium_maturity,26.1 ,31.3 ,21.7 ,2745.0 ,1695.0 ,593.1 ,580.2 ,1638.1 ,Cinnamon soils,sandy clay loam,11.2 ,30.5 ,113.0 ,7.8 ,195 ,60 ,90 ,7556 ,8822 
1276,M-NCP,MNCP1276,2008,MNCP03,medium_maturity,24.5 ,29.8 ,20.1 ,2917.3 ,1727.3 ,502.3 ,577.1 ,1689.7 ,Lime concretion fluvo-aquic soils,loamy sand,26.5 ,45.6 ,233.0 ,7.1 ,195 ,60 ,90 ,6139 ,6279 
1277,M-NCP,MNCP1277,2008,MNCP03,medium_maturity,24.3 ,29.6 ,19.9 ,2990.4 ,1760.4 ,505.3 ,596.2 ,1743.8 ,Cinnamon soils,sandy loam,21.9 ,60.2 ,206.0 ,7.2 ,195 ,60 ,90 ,6671 ,7028 
1278,M-NCP,MNCP1278,2006,MNCP03,medium_maturity,25.5 ,31.2 ,20.0 ,2905.4 ,1765.4 ,280.4 ,666.5 ,1827.0 ,Cinnamon soils,loamy sand,17.7 ,32.8 ,130.0 ,8.1 ,195 ,60 ,90 ,6555 ,8012 
1279,M-NCP,MNCP1279,2007,MNCP03,medium_maturity,24.8 ,30.7 ,19.5 ,3099.6 ,1849.6 ,375.3 ,729.0 ,1996.2 ,Lime concretion fluvo-aquic soils,clay,15.8 ,16.3 ,113.0 ,8.1 ,195 ,60 ,90 ,6030 ,10470 
1280,M-NCP,MNCP1280,2007,MNCP03,medium_maturity,24.8 ,30.7 ,19.5 ,3125.0 ,1865.0 ,386.7 ,735.7 ,2007.4 ,Lime concretion fluvo-aquic soils,loam,16.5 ,39.3 ,124.0 ,8.2 ,195 ,60 ,90 ,7202 ,7800 
1281,M-NCP,MNCP1281,2007,MNCP03,medium_maturity,25.0 ,30.8 ,19.7 ,2996.0 ,1796.0 ,373.8 ,710.2 ,1939.5 ,Lime concretion fluvo-aquic soils,clay,19.2 ,25.6 ,108.0 ,8.1 ,195 ,60 ,90 ,6480 ,8384 
1282,M-NCP,MNCP1282,2007,MNCP03,medium_maturity,25.0 ,30.9 ,19.7 ,2880.0 ,1730.0 ,372.0 ,690.2 ,1882.8 ,Lime concretion fluvo-aquic soils,clay,19.9 ,45.4 ,92.0 ,7.9 ,195 ,60 ,90 ,8651 ,9780 
1283,M-NCP,MNCP1283,2008,MNCP03,medium_maturity,24.8 ,30.1 ,20.3 ,2706.0 ,1616.0 ,422.8 ,659.8 ,1774.5 ,Cinnamon soils,loamy sand,19.3 ,40.9 ,200.0 ,8.0 ,195 ,60 ,90 ,8192 ,9017 
1284,M-NCP,MNCP1284,2008,MNCP03,medium_maturity,24.8 ,30.2 ,20.3 ,2831.7 ,1691.7 ,422.8 ,695.3 ,1863.8 ,Cinnamon soils,loamy sand,16.6 ,70.5 ,174.0 ,8.1 ,195 ,60 ,90 ,7967 ,9315 
1285,M-NCP,MNCP1285,2008,MNCP03,medium_maturity,24.8 ,30.2 ,20.2 ,2855.2 ,1705.2 ,422.8 ,704.8 ,1882.6 ,Lime concretion fluvo-aquic soils,clay,14.3 ,46.7 ,130.0 ,8.1 ,195 ,60 ,90 ,10686 ,10752 
1286,M-NCP,MNCP1286,2008,MNCP03,medium_maturity,24.8 ,30.2 ,20.2 ,2855.2 ,1705.2 ,422.8 ,704.8 ,1882.6 ,Lime concretion fluvo-aquic soils,loam,16.6 ,28.6 ,130.0 ,8.1 ,195 ,60 ,90 ,8451 ,9429 
1287,M-NCP,MNCP1287,2008,MNCP03,medium_maturity,24.8 ,30.2 ,20.2 ,2855.2 ,1705.2 ,422.8 ,704.8 ,1882.6 ,Lime concretion fluvo-aquic soils,clay,15.8 ,30.4 ,151.0 ,8.1 ,195 ,60 ,90 ,5790 ,10155 
1288,M-NCP,MNCP1288,2009,MNCP03,medium_maturity,25.0 ,30.6 ,19.7 ,2971.9 ,1781.9 ,375.2 ,841.2 ,2157.5 ,Cinnamon soils,loamy sand,16.3 ,36.0 ,120.0 ,8.3 ,195 ,60 ,90 ,6884 ,8105 
1289,M-NCP,MNCP1289,2009,MNCP03,medium_maturity,24.9 ,30.6 ,19.7 ,2989.9 ,1789.9 ,375.4 ,846.3 ,2167.8 ,Cinnamon soils,loamy sand,13.1 ,26.0 ,116.0 ,7.9 ,195 ,60 ,90 ,6804 ,8154 
1290,M-NCP,MNCP1290,2009,MNCP03,medium_maturity,24.9 ,30.5 ,19.7 ,3009.1 ,1799.1 ,375.4 ,849.2 ,2177.7 ,Lime concretion fluvo-aquic soils,sandy loam,16.9 ,40.3 ,102.0 ,8.2 ,195 ,60 ,90 ,7583 ,9107 
1291,M-NCP,MNCP1291,2009,MNCP03,medium_maturity,24.7 ,30.4 ,19.5 ,3068.4 ,1828.4 ,376.8 ,872.7 ,2228.0 ,Lime concretion fluvo-aquic soils,clay,21.5 ,14.0 ,141.0 ,8.3 ,195 ,60 ,90 ,7293 ,8907 
1292,M-NCP,MNCP1292,2006,MNCP03,medium_maturity,26.3 ,31.4 ,21.7 ,2738.4 ,1698.4 ,271.3 ,657.1 ,1749.1 ,Lime concretion fluvo-aquic soils,silt loam,18.7 ,34.0 ,216.0 ,8.1 ,240 ,90 ,90 ,6833 ,8549 
1293,M-NCP,MNCP1293,2006,MNCP03,medium_maturity,26.6 ,31.6 ,22.0 ,2683.0 ,1673.0 ,270.6 ,631.4 ,1694.9 ,Lime concretion fluvo-aquic soils,loamy sand,19.6 ,29.0 ,162.0 ,8.1 ,240 ,90 ,90 ,7735 ,7834 
1294,M-NCP,MNCP1294,2007,MNCP03,medium_maturity,25.9 ,31.0 ,21.4 ,2697.4 ,1657.4 ,445.1 ,649.2 ,1739.7 ,Lime concretion fluvo-aquic soils,silt loam,17.2 ,28.0 ,168.0 ,8.4 ,240 ,90 ,90 ,7007 ,8055 
1295,M-NCP,MNCP1295,2006,MNCP03,medium_maturity,25.8 ,31.0 ,21.1 ,3017.1 ,1847.1 ,308.5 ,729.8 ,1941.7 ,Cinnamon soils,loamy sand,17.8 ,21.0 ,109.0 ,8.2 ,240 ,90 ,90 ,7161 ,8493 
1296,M-NCP,MNCP1296,2007,MNCP03,medium_maturity,25.9 ,31.0 ,21.4 ,2798.5 ,1718.5 ,445.1 ,676.1 ,1801.0 ,Cinnamon soils,loam,18.5 ,32.0 ,145.0 ,8.2 ,240 ,90 ,90 ,8397 ,8861 
1297,M-NCP,MNCP1297,2008,MNCP03,medium_maturity,25.7 ,30.6 ,21.5 ,2751.6 ,1681.6 ,402.5 ,552.4 ,1582.5 ,Cinnamon soils,loamy sand,14.8 ,29.0 ,258.0 ,8.2 ,240 ,90 ,90 ,8669 ,9659 
1298,M-NCP,MNCP1298,2006,MNCP03,medium_maturity,26.0 ,31.4 ,21.4 ,2752.9 ,1692.9 ,282.9 ,658.1 ,1713.0 ,Fluvo-aquic soils,loam,17.3 ,41.0 ,250.0 ,7.5 ,195 ,60 ,90 ,6104 ,7310 
1299,M-NCP,MNCP1299,2007,MNCP03,medium_maturity,25.3 ,30.2 ,21.4 ,2550.9 ,1540.9 ,454.0 ,532.9 ,1472.7 ,Fluvo-aquic soils,loam,18.8 ,40.5 ,257.0 ,7.5 ,195 ,60 ,90 ,6011 ,8303 
1300,M-NCP,MNCP1300,2007,MNCP03,medium_maturity,25.3 ,30.3 ,21.4 ,2681.1 ,1621.1 ,454.6 ,571.9 ,1571.8 ,Fluvo-aquic soils,loam,16.1 ,38.7 ,198.0 ,7.6 ,195 ,60 ,90 ,7085 ,9791 
1301,M-NCP,MNCP1301,2008,MNCP03,medium_maturity,25.1 ,30.0 ,21.1 ,2708.3 ,1628.3 ,386.5 ,586.4 ,1594.1 ,Fluvo-aquic soils,loam,22.6 ,47.9 ,252.0 ,7.5 ,195 ,60 ,90 ,6615 ,8543 
1302,M-NCP,MNCP1302,2008,MNCP03,medium_maturity,25.5 ,30.6 ,21.2 ,2825.7 ,1715.7 ,343.6 ,654.7 ,1782.3 ,Cinnamon soils,sandy loam,15.5 ,19.5 ,128.0 ,7.5 ,195 ,60 ,90 ,5051 ,7473 
1303,M-NCP,MNCP1303,2009,MNCP03,medium_maturity,25.4 ,30.6 ,21.0 ,2690.4 ,1630.4 ,355.7 ,670.4 ,1738.2 ,Fluvo-aquic soils,loam,18.1 ,29.0 ,195.0 ,8.2 ,195 ,60 ,90 ,6510 ,7943 
1304,M-NCP,MNCP1304,2009,MNCP03,medium_maturity,25.4 ,30.6 ,21.0 ,2666.6 ,1616.6 ,355.7 ,661.5 ,1721.2 ,Fluvo-aquic soils,loam,18.0 ,27.0 ,185.0 ,8.0 ,195 ,60 ,90 ,5822 ,7231 
1305,M-NCP,MNCP1305,2006,MNCP03,medium_maturity,26.0 ,31.4 ,21.5 ,2706.8 ,1666.8 ,282.4 ,650.5 ,1692.4 ,Fluvo-aquic soils,loam,13.9 ,14.0 ,120.0 ,7.5 ,195 ,60 ,90 ,5057 ,7185 
1306,M-NCP,MNCP1306,2007,MNCP03,medium_maturity,25.4 ,30.5 ,21.4 ,2669.9 ,1619.9 ,441.2 ,594.2 ,1606.8 ,Fluvo-aquic soils,loam,20.2 ,58.9 ,275.0 ,7.5 ,195 ,60 ,90 ,6474 ,8711 
1307,M-NCP,MNCP1307,2008,MNCP03,medium_maturity,25.8 ,30.9 ,21.7 ,2607.8 ,1597.8 ,370.8 ,572.9 ,1552.9 ,Fluvo-aquic soils,loam,17.1 ,15.7 ,168.0 ,7.5 ,195 ,60 ,90 ,5942 ,9249 
1308,M-NCP,MNCP1308,2009,MNCP03,medium_maturity,25.4 ,30.6 ,20.9 ,2790.5 ,1690.5 ,355.7 ,700.6 ,1809.7 ,Fluvo-aquic soils,loam,24.5 ,59.1 ,99.0 ,8.1 ,195 ,60 ,90 ,6676 ,8021 
1309,M-NCP,MNCP1309,2006,MNCP03,medium_maturity,25.9 ,31.2 ,21.5 ,2536.1 ,1556.1 ,222.9 ,600.5 ,1561.9 ,Fluvo-aquic soils,loam,16.9 ,39.0 ,165.0 ,7.5 ,195 ,60 ,90 ,3993 ,5497 
1310,M-NCP,MNCP1310,2007,MNCP03,medium_maturity,25.4 ,30.5 ,21.4 ,2695.9 ,1635.9 ,441.2 ,602.0 ,1626.6 ,Fluvo-aquic soils,loam,14.6 ,30.8 ,130.0 ,7.5 ,195 ,60 ,90 ,6861 ,9174 
1311,M-NCP,MNCP1311,2008,MNCP03,medium_maturity,25.2 ,30.1 ,21.2 ,2643.0 ,1593.0 ,381.5 ,579.0 ,1559.9 ,Fluvo-aquic soils,loam,16.7 ,33.5 ,202.0 ,7.5 ,195 ,60 ,90 ,7809 ,10722 
1312,M-NCP,MNCP1312,2006,MNCP03,medium_maturity,25.9 ,31.3 ,21.4 ,2819.4 ,1729.4 ,282.9 ,673.0 ,1747.8 ,Cinnamon soils,loam,16.3 ,62.0 ,80.0 ,7.8 ,195 ,60 ,90 ,7370 ,10490 
1313,M-NCP,MNCP1313,2007,MNCP03,medium_maturity,25.8 ,31.1 ,21.4 ,2988.5 ,1828.5 ,437.1 ,729.7 ,1941.2 ,Lime concretion fluvo-aquic soils,loamy sand,13.3 ,30.8 ,93.0 ,7.5 ,195 ,60 ,90 ,6386 ,9077 
1314,M-NCP,MNCP1314,2008,MNCP03,medium_maturity,25.1 ,30.1 ,21.1 ,2662.9 ,1602.9 ,384.4 ,580.2 ,1569.3 ,Lime concretion fluvo-aquic soils,loam,20.7 ,21.5 ,298.0 ,7.7 ,195 ,60 ,90 ,7755 ,10262 
1315,M-NCP,MNCP1315,2006,MNCP03,medium_maturity,26.2 ,31.5 ,21.7 ,2930.2 ,1810.2 ,321.3 ,725.1 ,1919.5 ,Cinnamon soils,sandy loam,15.3 ,32.0 ,128.0 ,7.5 ,195 ,60 ,90 ,6548 ,8945 
1316,M-NCP,MNCP1316,2009,MNCP03,medium_maturity,25.4 ,30.7 ,21.0 ,2744.5 ,1664.5 ,355.7 ,695.0 ,1792.1 ,Cinnamon soils,sandy loam,12.7 ,10.0 ,100.0 ,7.8 ,195 ,60 ,90 ,6623 ,8429 
1317,M-NCP,MNCP1317,2006,MNCP03,medium_maturity,26.0 ,31.4 ,21.4 ,2752.9 ,1692.9 ,282.9 ,658.1 ,1713.0 ,Fluvo-aquic soils,silty clay loam,16.6 ,12.0 ,135.0 ,7.5 ,195 ,60 ,90 ,5273 ,7742 
1318,M-NCP,MNCP1318,2007,MNCP03,medium_maturity,25.3 ,30.3 ,21.3 ,2730.2 ,1650.2 ,454.6 ,594.2 ,1622.0 ,Cinnamon soils,loamy sand,17.4 ,82.5 ,198.0 ,7.7 ,195 ,60 ,90 ,6747 ,9515 
1319,M-NCP,MNCP1319,2009,MNCP03,medium_maturity,25.6 ,30.8 ,21.3 ,2639.9 ,1609.9 ,355.7 ,655.7 ,1712.8 ,Cinnamon soils,loamy sand,22.9 ,8.0 ,240.0 ,8.0 ,195 ,60 ,90 ,6313 ,8066 
1320,M-NCP,MNCP1320,2008,MNCP03,medium_maturity,24.4 ,29.4 ,20.4 ,2681.3 ,1581.3 ,224.7 ,569.7 ,1584.3 ,Fluvo-aquic soils,loam,11.9 ,22.6 ,105.0 ,8.1 ,180 ,60 ,90 ,7337 ,8044 
1321,M-NCP,MNCP1321,2008,MNCP03,medium_maturity,24.4 ,29.4 ,20.4 ,2681.3 ,1581.3 ,224.7 ,569.7 ,1584.3 ,Fluvo-aquic soils,loam,15.4 ,39.2 ,125.0 ,8.2 ,195 ,60 ,90 ,9048 ,10304 
1322,M-NCP,MNCP1322,2008,MNCP03,medium_maturity,24.4 ,29.4 ,20.4 ,2681.3 ,1581.3 ,224.7 ,569.7 ,1584.3 ,Fluvo-aquic soils,loam,12.8 ,23.2 ,107.0 ,8.2 ,195 ,60 ,90 ,6012 ,8691 
1323,M-NCP,MNCP1323,2008,MNCP03,medium_maturity,24.4 ,29.4 ,20.4 ,2681.3 ,1581.3 ,224.7 ,569.7 ,1584.3 ,Fluvo-aquic soils,loam,14.0 ,20.2 ,125.0 ,8.2 ,251 ,80 ,120 ,6608 ,10014 
1324,M-NCP,MNCP1324,2009,MNCP03,medium_maturity,25.4 ,29.7 ,21.7 ,2688.7 ,1628.7 ,327.1 ,700.3 ,1771.8 ,Fluvo-aquic soils,clay,16.0 ,8.6 ,89.0 ,8.4 ,210 ,105 ,75 ,5789 ,8221 
1325,M-NCP,MNCP1325,2005,MNCP03,medium_maturity,26.2 ,31.7 ,21.5 ,2460.7 ,1520.7 ,620.0 ,688.3 ,1726.5 ,Cinnamon soils,loam,16.7 ,30.9 ,207.0 ,7.6 ,210 ,120 ,0 ,5402 ,7827 
