Sort,Crop,NO,Year,Province,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
97,W-NCP,WNCP0097,2009,WNCP01,6.7 ,12.6 ,1.8 ,1980.3 ,734.4 ,113.3 ,1436.0 ,2964.4 ,small_spike,Cinnamon soils,loam,15.1 ,21.8 ,100.0 ,8.2 ,180 ,150 ,120 ,4298 ,5415 
98,W-NCP,WNCP0098,2009,WNCP01,6.5 ,12.5 ,1.7 ,1926.3 ,700.4 ,113.3 ,1417.8 ,2920.8 ,small_spike,Cinnamon soils,loam,16.2 ,17.9 ,82.0 ,8.0 ,180 ,150 ,120 ,4665 ,5885 
99,W-NCP,WNCP0099,2009,WNCP01,6.5 ,12.5 ,1.7 ,1926.3 ,700.4 ,113.3 ,1417.8 ,2920.8 ,small_spike,Cinnamon soils,loam,14.7 ,14.7 ,70.0 ,8.1 ,180 ,150 ,120 ,5475 ,7325 
100,W-NCP,WNCP0100,2009,WNCP01,6.8 ,12.7 ,1.9 ,2003.3 ,737.4 ,113.3 ,1444.3 ,2978.0 ,small_spike,Cinnamon soils,loam,21.6 ,21.2 ,100.0 ,8.0 ,225 ,60 ,150 ,6957 ,8124 
101,W-NCP,WNCP0101,2007,WNCP01,9.0 ,14.5 ,4.6 ,2308.8 ,817.2 ,169.0 ,1374.3 ,2877.1 ,small_spike,Fluvo-aquic soils,loamy sand,14.8 ,20.0 ,80.0 ,8.2 ,180 ,150 ,120 ,4010 ,4910 
102,W-NCP,WNCP0102,2008,WNCP01,9.3 ,15.4 ,4.3 ,2366.9 ,889.6 ,97.2 ,1618.5 ,3127.4 ,small_spike,Fluvo-aquic soils,loamy sand,17.3 ,70.0 ,82.0 ,7.9 ,180 ,150 ,120 ,3639 ,7139 
103,W-NCP,WNCP0103,2008,WNCP01,9.2 ,15.3 ,4.2 ,2333.1 ,875.8 ,97.2 ,1602.0 ,3099.2 ,small_spike,Fluvo-aquic soils,loamy sand,15.3 ,73.0 ,74.0 ,8.0 ,180 ,150 ,120 ,3213 ,6513 
104,W-NCP,WNCP0104,2008,WNCP01,9.4 ,15.5 ,4.4 ,2406.2 ,908.9 ,97.2 ,1632.7 ,3160.0 ,small_spike,Fluvo-aquic soils,loam,21.1 ,32.0 ,70.0 ,7.9 ,225 ,150 ,150 ,4256 ,6830 
105,W-NCP,WNCP0105,2008,WNCP01,9.5 ,15.6 ,4.4 ,2455.4 ,928.1 ,97.2 ,1649.6 ,3193.9 ,small_spike,Fluvo-aquic soils,loamy sand,14.8 ,20.0 ,80.0 ,8.2 ,180 ,150 ,120 ,3578 ,6789 
106,W-NCP,WNCP0106,2008,WNCP01,9.4 ,15.5 ,4.4 ,2413.1 ,905.8 ,97.2 ,1632.1 ,3157.0 ,small_spike,Fluvo-aquic soils,loamy sand,15.0 ,11.0 ,80.0 ,8.3 ,180 ,150 ,120 ,3260 ,7133 
107,W-NCP,WNCP0107,2008,WNCP01,9.4 ,15.6 ,4.4 ,2438.2 ,920.9 ,97.2 ,1642.1 ,3180.2 ,small_spike,Fluvo-aquic soils,loamy sand,13.7 ,19.0 ,40.0 ,8.3 ,180 ,150 ,120 ,3041 ,7119 
108,W-NCP,WNCP0108,2009,WNCP01,7.6 ,12.8 ,3.4 ,2156.0 ,843.6 ,91.6 ,1502.1 ,3064.8 ,small_spike,Fluvo-aquic soils,loamy sand,22.1 ,27.4 ,80.0 ,8.1 ,180 ,150 ,120 ,3570 ,7004 
109,W-NCP,WNCP0109,2009,WNCP01,6.8 ,12.0 ,2.7 ,1895.5 ,683.1 ,90.7 ,1422.7 ,2865.0 ,small_spike,Fluvo-aquic soils,loamy sand,17.2 ,26.0 ,140.0 ,8.1 ,180 ,150 ,120 ,3336 ,6774 
110,W-NCP,WNCP0110,2009,WNCP01,7.5 ,12.7 ,3.3 ,2122.6 ,830.2 ,91.1 ,1493.0 ,3044.7 ,small_spike,Fluvo-aquic soils,loamy sand,24.1 ,34.7 ,90.0 ,8.1 ,225 ,150 ,150 ,3174 ,7179 
111,W-NCP,WNCP0111,2009,WNCP01,7.6 ,12.8 ,3.4 ,2156.0 ,843.6 ,91.6 ,1502.1 ,3064.8 ,small_spike,Fluvo-aquic soils,loamy sand,24.6 ,34.3 ,70.0 ,8.1 ,225 ,150 ,150 ,3948 ,7412 
112,W-NCP,WNCP0112,2009,WNCP01,7.5 ,12.7 ,3.3 ,2122.6 ,830.2 ,91.1 ,1493.0 ,3044.7 ,small_spike,Fluvo-aquic soils,loamy sand,17.8 ,25.7 ,90.0 ,8.1 ,180 ,150 ,120 ,3738 ,7478 
113,W-NCP,WNCP0113,2009,WNCP01,7.6 ,12.8 ,3.5 ,2172.7 ,850.3 ,91.6 ,1502.1 ,3069.4 ,small_spike,Fluvo-aquic soils,loam,27.4 ,40.8 ,100.0 ,7.9 ,225 ,150 ,150 ,4128 ,7224 
114,W-NCP,WNCP0114,2009,WNCP01,7.7 ,12.9 ,3.5 ,2190.0 ,857.6 ,91.6 ,1511.0 ,3085.1 ,small_spike,Fluvo-aquic soils,loamy sand,15.3 ,30.0 ,90.0 ,8.1 ,180 ,150 ,120 ,3482 ,6861 
115,W-NCP,WNCP0115,2009,WNCP01,7.7 ,12.9 ,3.5 ,2190.0 ,857.6 ,91.6 ,1511.0 ,3085.1 ,small_spike,Fluvo-aquic soils,loamy sand,13.1 ,26.5 ,80.0 ,8.1 ,180 ,150 ,120 ,3683 ,7010 
116,W-NCP,WNCP0116,2009,WNCP01,7.7 ,12.9 ,3.5 ,2190.0 ,857.6 ,91.6 ,1511.0 ,3085.1 ,small_spike,Fluvo-aquic soils,loamy sand,16.6 ,26.9 ,80.0 ,8.1 ,180 ,150 ,120 ,3467 ,7215 
117,W-NCP,WNCP0117,2009,WNCP01,6.5 ,11.7 ,2.4 ,1788.4 ,616.0 ,82.8 ,1383.2 ,2764.4 ,small_spike,Fluvo-aquic soils,loamy sand,16.2 ,29.3 ,80.0 ,8.1 ,180 ,150 ,120 ,3608 ,7283 
118,W-NCP,WNCP0118,2007,WNCP01,9.0 ,14.5 ,4.7 ,2363.4 ,831.8 ,169.0 ,1396.4 ,2920.5 ,small_spike,Fluvo-aquic soils,loam,21.1 ,32.0 ,70.0 ,7.9 ,225 ,150 ,150 ,4991 ,6380 
119,W-NCP,WNCP0119,2007,WNCP01,9.0 ,14.5 ,4.6 ,2322.6 ,821.0 ,169.0 ,1383.7 ,2892.4 ,small_spike,Fluvo-aquic soils,loamy sand,13.7 ,19.0 ,40.0 ,8.3 ,180 ,150 ,120 ,4100 ,7220 
120,W-NCP,WNCP0120,2007,WNCP01,9.0 ,14.6 ,4.5 ,2289.7 ,814.5 ,165.4 ,1658.5 ,3208.5 ,small_spike,Fluvo-aquic soils,loam,16.2 ,30.9 ,80.0 ,8.7 ,225 ,120 ,90 ,6821 ,7080 
121,W-NCP,WNCP0121,2007,WNCP01,9.0 ,14.4 ,4.5 ,2349.8 ,794.6 ,168.7 ,1676.3 ,3237.2 ,small_spike,Fluvo-aquic soils,loamy sand,12.3 ,24.6 ,70.0 ,8.8 ,225 ,120 ,90 ,5880 ,7635 
122,W-NCP,WNCP0122,2007,WNCP01,8.9 ,14.5 ,4.4 ,2253.1 ,797.9 ,165.4 ,1641.8 ,3174.7 ,small_spike,Fluvo-aquic soils,loam,17.3 ,27.3 ,160.0 ,8.5 ,180 ,120 ,90 ,4503 ,6203 
123,W-NCP,WNCP0123,2007,WNCP01,9.1 ,14.6 ,4.6 ,2309.4 ,824.2 ,170.8 ,1658.5 ,3216.0 ,small_spike,Fluvo-aquic soils,loamy sand,9.6 ,49.9 ,110.0 ,8.8 ,225 ,120 ,90 ,7307 ,7971 
124,W-NCP,WNCP0124,2007,WNCP01,9.0 ,14.6 ,4.5 ,2297.0 ,811.8 ,165.4 ,1669.6 ,3219.5 ,small_spike,Fluvo-aquic soils,loamy sand,19.9 ,31.8 ,120.0 ,8.6 ,225 ,120 ,90 ,5969 ,7169 
125,W-NCP,WNCP0125,2008,WNCP01,9.4 ,15.5 ,4.5 ,2389.6 ,892.4 ,156.9 ,1817.8 ,3356.6 ,small_spike,Fluvo-aquic soils,loam,22.6 ,17.8 ,150.0 ,8.5 ,225 ,120 ,90 ,6195 ,8295 
126,W-NCP,WNCP0126,2008,WNCP01,9.3 ,15.3 ,4.4 ,2293.2 ,856.0 ,156.9 ,1770.0 ,3291.6 ,small_spike,Fluvo-aquic soils,loam,16.3 ,5.8 ,160.0 ,8.2 ,225 ,120 ,90 ,3300 ,7001 
127,W-NCP,WNCP0127,2008,WNCP01,9.6 ,15.7 ,4.7 ,2479.0 ,931.8 ,156.9 ,1851.4 ,3426.3 ,small_spike,Fluvo-aquic soils,loam,17.7 ,19.3 ,110.0 ,8.8 ,180 ,120 ,90 ,2865 ,6540 
128,W-NCP,WNCP0128,2009,WNCP01,7.7 ,12.8 ,3.4 ,2142.4 ,828.9 ,123.0 ,1579.7 ,3109.5 ,small_spike,Fluvo-aquic soils,loam,11.3 ,13.6 ,110.0 ,8.3 ,180 ,120 ,90 ,4301 ,4901 
129,W-NCP,WNCP0129,2009,WNCP01,7.9 ,13.0 ,3.6 ,2201.6 ,868.1 ,127.5 ,1588.8 ,3143.3 ,small_spike,Fluvo-aquic soils,loam,17.9 ,20.3 ,110.0 ,8.5 ,225 ,120 ,90 ,3120 ,7271 
130,W-NCP,WNCP0130,2009,WNCP01,8.1 ,13.3 ,3.8 ,2266.8 ,923.3 ,128.0 ,1607.4 ,3190.9 ,small_spike,Fluvo-aquic soils,loamy sand,17.8 ,22.6 ,80.0 ,8.6 ,225 ,120 ,90 ,4163 ,6804 
131,W-NCP,WNCP0131,2006,WNCP01,9.5 ,15.7 ,4.2 ,2506.4 ,977.4 ,123.0 ,1458.1 ,2993.1 ,small_spike,Cinnamon soils,loam,17.6 ,18.0 ,84.0 ,8.0 ,195 ,180 ,105 ,6015 ,7515 
132,W-NCP,WNCP0132,2006,WNCP01,9.2 ,15.3 ,3.9 ,2363.2 ,904.2 ,123.0 ,1407.3 ,2897.8 ,small_spike,Cinnamon soils,loam,15.6 ,15.0 ,86.0 ,7.8 ,135 ,120 ,60 ,5250 ,5400 
133,W-NCP,WNCP0133,2006,WNCP01,9.5 ,15.7 ,4.2 ,2506.4 ,977.4 ,123.0 ,1458.1 ,2993.1 ,small_spike,Cinnamon soils,loam,20.2 ,19.0 ,100.0 ,8.1 ,195 ,180 ,105 ,5265 ,7950 
134,W-NCP,WNCP0134,2006,WNCP01,9.5 ,15.7 ,4.2 ,2528.5 ,989.5 ,123.0 ,1467.5 ,3009.8 ,small_spike,Cinnamon soils,sandy clay loam,16.0 ,18.0 ,82.0 ,7.9 ,165 ,135 ,75 ,5550 ,6825 
135,W-NCP,WNCP0135,2006,WNCP01,9.4 ,15.6 ,4.1 ,2464.0 ,955.0 ,123.0 ,1439.9 ,2960.8 ,small_spike,Cinnamon soils,loam,20.0 ,41.0 ,120.0 ,7.8 ,195 ,180 ,105 ,6165 ,7650 
136,W-NCP,WNCP0136,2006,WNCP01,9.4 ,15.6 ,4.1 ,2464.0 ,955.0 ,123.0 ,1439.9 ,2960.8 ,small_spike,Cinnamon soils,loamy sand,16.5 ,12.0 ,87.0 ,8.1 ,165 ,135 ,75 ,5115 ,6600 
137,W-NCP,WNCP0137,2006,WNCP01,9.2 ,15.3 ,3.9 ,2363.2 ,904.2 ,123.0 ,1407.3 ,2897.8 ,small_spike,Cinnamon soils,loam,15.6 ,27.0 ,62.0 ,8.0 ,135 ,120 ,60 ,4800 ,6150 
138,W-NCP,WNCP0138,2006,WNCP01,9.6 ,15.2 ,4.8 ,2523.9 ,984.4 ,142.9 ,1402.7 ,2935.8 ,small_spike,Cinnamon soils,loam,14.3 ,22.0 ,81.0 ,8.0 ,165 ,135 ,75 ,5385 ,6855 
139,W-NCP,WNCP0139,2007,WNCP01,8.5 ,14.4 ,3.6 ,2320.8 ,789.7 ,214.4 ,1555.4 ,3119.7 ,small_spike,Cinnamon soils,loam,18.8 ,20.2 ,104.0 ,8.0 ,195 ,180 ,105 ,4965 ,7200 
140,W-NCP,WNCP0140,2007,WNCP01,8.3 ,14.3 ,3.4 ,2235.1 ,754.0 ,172.7 ,1553.1 ,3093.6 ,small_spike,Cinnamon soils,loamy sand,18.4 ,33.3 ,114.0 ,7.9 ,165 ,135 ,75 ,3360 ,5730 
141,W-NCP,WNCP0141,2007,WNCP01,8.4 ,14.4 ,3.5 ,2284.0 ,772.9 ,200.0 ,1553.1 ,3107.4 ,small_spike,Cinnamon soils,loam,12.5 ,12.1 ,68.0 ,8.0 ,165 ,135 ,75 ,4500 ,7065 
142,W-NCP,WNCP0142,2007,WNCP01,8.3 ,14.3 ,3.3 ,2222.5 ,751.4 ,172.7 ,1547.6 ,3082.3 ,small_spike,Cinnamon soils,loamy sand,17.2 ,14.2 ,86.0 ,8.1 ,165 ,135 ,75 ,5820 ,7011 
143,W-NCP,WNCP0143,2007,WNCP01,8.4 ,14.3 ,3.4 ,2250.4 ,759.3 ,173.8 ,1553.1 ,3098.2 ,small_spike,Cinnamon soils,loam,25.7 ,29.0 ,110.0 ,7.9 ,195 ,180 ,105 ,4239 ,6779 
144,W-NCP,WNCP0144,2007,WNCP01,8.4 ,14.4 ,3.4 ,2267.2 ,766.1 ,177.7 ,1553.1 ,3102.8 ,small_spike,Cinnamon soils,loam,16.3 ,17.0 ,92.0 ,7.9 ,165 ,135 ,75 ,3732 ,5649 
145,W-NCP,WNCP0145,2007,WNCP01,8.3 ,14.3 ,3.4 ,2235.1 ,754.0 ,172.7 ,1553.1 ,3093.6 ,small_spike,Cinnamon soils,loam,20.2 ,39.0 ,118.0 ,7.8 ,195 ,180 ,105 ,4380 ,6795 
146,W-NCP,WNCP0146,2008,WNCP01,9.2 ,15.8 ,3.5 ,2465.3 ,931.5 ,111.2 ,1810.1 ,3407.9 ,small_spike,Cinnamon soils,sandy clay loam,15.5 ,21.0 ,76.0 ,7.9 ,165 ,135 ,75 ,3570 ,6390 
147,W-NCP,WNCP0147,2008,WNCP01,9.2 ,15.9 ,3.5 ,2444.2 ,940.4 ,105.4 ,1807.0 ,3402.7 ,small_spike,Cinnamon soils,loam,25.1 ,32.0 ,118.0 ,8.1 ,195 ,135 ,105 ,6240 ,8460 
148,W-NCP,WNCP0148,2008,WNCP01,9.1 ,15.8 ,3.5 ,2447.2 ,923.4 ,111.2 ,1802.0 ,3393.1 ,small_spike,Cinnamon soils,loamy sand,15.6 ,12.0 ,87.0 ,7.7 ,165 ,135 ,75 ,5475 ,7095 
149,W-NCP,WNCP0149,2008,WNCP01,9.1 ,15.8 ,3.4 ,2431.6 ,917.8 ,105.4 ,1802.0 ,3388.5 ,small_spike,Cinnamon soils,loam,17.9 ,35.0 ,102.0 ,7.9 ,195 ,135 ,105 ,4050 ,6780 
150,W-NCP,WNCP0150,2008,WNCP01,9.1 ,15.8 ,3.4 ,2431.6 ,917.8 ,105.4 ,1802.0 ,3388.5 ,small_spike,Cinnamon soils,loam,17.2 ,29.0 ,65.0 ,7.8 ,150 ,120 ,60 ,4050 ,6480 
151,W-NCP,WNCP0151,2008,WNCP01,8.9 ,15.6 ,3.3 ,2368.7 ,878.8 ,104.5 ,1796.8 ,3385.5 ,small_spike,Fluvo-aquic soils,loamy sand,17.1 ,43.0 ,118.0 ,8.5 ,225 ,150 ,150 ,4901 ,5601 
152,W-NCP,WNCP0152,2008,WNCP01,8.9 ,15.6 ,3.3 ,2368.7 ,878.8 ,104.5 ,1796.8 ,3385.5 ,small_spike,Fluvo-aquic soils,loamy sand,25.3 ,27.2 ,112.0 ,8.4 ,225 ,150 ,150 ,6734 ,7601 
153,W-NCP,WNCP0153,2008,WNCP01,8.9 ,15.6 ,3.3 ,2368.7 ,878.8 ,104.5 ,1796.8 ,3385.5 ,small_spike,Fluvo-aquic soils,loamy sand,19.9 ,21.6 ,47.0 ,8.4 ,225 ,150 ,150 ,6401 ,7001 
154,W-NCP,WNCP0154,2008,WNCP01,8.9 ,15.6 ,3.3 ,2368.7 ,878.8 ,104.5 ,1796.8 ,3385.5 ,small_spike,Fluvo-aquic soils,loamy sand,18.1 ,24.3 ,47.0 ,7.9 ,225 ,150 ,150 ,4301 ,6798 
155,W-NCP,WNCP0155,2008,WNCP01,8.9 ,15.6 ,3.3 ,2368.7 ,878.8 ,104.5 ,1796.8 ,3385.5 ,small_spike,Fluvo-aquic soils,loamy sand,20.0 ,27.4 ,100.0 ,8.4 ,225 ,150 ,150 ,4001 ,6000 
156,W-NCP,WNCP0156,2008,WNCP01,8.9 ,15.6 ,3.3 ,2368.7 ,878.8 ,104.5 ,1796.8 ,3385.5 ,small_spike,Fluvo-aquic soils,loam,16.7 ,20.3 ,90.0 ,8.4 ,180 ,150 ,120 ,4767 ,7100 
157,W-NCP,WNCP0157,2005,WNCP01,8.3 ,14.6 ,3.4 ,2207.8 ,755.6 ,64.5 ,1531.3 ,3012.7 ,small_spike,Fluvo-aquic soils,loam,19.0 ,26.8 ,166.0 ,8.3 ,315 ,180 ,120 ,5211 ,6816 
158,W-NCP,WNCP0158,2005,WNCP01,8.3 ,14.6 ,3.4 ,2199.6 ,747.4 ,64.2 ,1527.8 ,3001.0 ,small_spike,Fluvo-aquic soils,clay,17.0 ,22.7 ,52.0 ,8.2 ,315 ,180 ,120 ,3800 ,6171 
159,W-NCP,WNCP0159,2005,WNCP01,8.3 ,14.6 ,3.3 ,2206.4 ,744.2 ,64.4 ,1542.7 ,3019.2 ,small_spike,Fluvo-aquic soils,loamy sand,12.0 ,9.4 ,128.0 ,8.0 ,315 ,180 ,120 ,5553 ,7458 
160,W-NCP,WNCP0160,2005,WNCP01,8.3 ,14.6 ,3.4 ,2199.6 ,747.4 ,64.2 ,1527.8 ,3001.0 ,small_spike,Fluvo-aquic soils,loam,10.0 ,11.7 ,104.0 ,8.1 ,315 ,180 ,120 ,5291 ,7065 
161,W-NCP,WNCP0161,2005,WNCP01,8.3 ,14.6 ,3.4 ,2199.6 ,747.4 ,64.2 ,1527.8 ,3001.0 ,small_spike,Fluvo-aquic soils,loam,15.0 ,17.0 ,216.0 ,8.3 ,315 ,180 ,120 ,4316 ,5763 
162,W-NCP,WNCP0162,2005,WNCP01,8.3 ,14.6 ,3.4 ,2207.8 ,755.6 ,64.5 ,1531.3 ,3012.7 ,small_spike,Fluvo-aquic soils,loam,17.0 ,18.9 ,120.0 ,7.9 ,315 ,180 ,120 ,4041 ,5981 
163,W-NCP,WNCP0163,2005,WNCP01,7.9 ,14.3 ,3.1 ,2123.6 ,671.4 ,64.8 ,1520.7 ,2951.7 ,small_spike,Fluvo-aquic soils,loam,15.0 ,30.1 ,116.0 ,8.1 ,315 ,180 ,120 ,6677 ,7421 
164,W-NCP,WNCP0164,2005,WNCP01,8.2 ,14.5 ,3.3 ,2157.9 ,725.7 ,64.2 ,1512.7 ,2968.5 ,small_spike,Fluvo-aquic soils,loam,15.0 ,28.4 ,116.0 ,8.3 ,315 ,180 ,120 ,3231 ,6038 
165,W-NCP,WNCP0165,2005,WNCP01,8.7 ,15.0 ,3.9 ,2437.4 ,835.2 ,91.7 ,1597.5 ,3145.7 ,small_spike,Fluvo-aquic soils,loam,15.0 ,21.4 ,84.0 ,8.0 ,315 ,180 ,120 ,6237 ,6776 
166,W-NCP,WNCP0166,2005,WNCP01,8.2 ,14.6 ,3.3 ,2189.6 ,737.4 ,64.2 ,1532.5 ,3001.9 ,small_spike,Fluvo-aquic soils,loam,13.0 ,50.8 ,90.0 ,7.9 ,315 ,180 ,120 ,4274 ,5697 
167,W-NCP,WNCP0167,2005,WNCP01,8.2 ,14.5 ,3.3 ,2157.9 ,725.7 ,64.2 ,1512.7 ,2968.5 ,small_spike,Fluvo-aquic soils,loam,21.0 ,58.4 ,200.0 ,8.2 ,315 ,180 ,120 ,4848 ,7472 
168,W-NCP,WNCP0168,2005,WNCP01,8.3 ,14.7 ,3.4 ,2218.9 ,766.7 ,64.5 ,1532.7 ,3021.4 ,small_spike,Fluvo-aquic soils,clay,16.0 ,18.6 ,96.0 ,8.4 ,315 ,180 ,120 ,5201 ,7040 
169,W-NCP,WNCP0169,2005,WNCP01,8.3 ,14.7 ,3.4 ,2246.0 ,753.8 ,73.0 ,1559.1 ,3047.7 ,small_spike,Fluvo-aquic soils,loam,13.0 ,6.5 ,56.0 ,7.9 ,315 ,180 ,120 ,6101 ,6467 
170,W-NCP,WNCP0170,2005,WNCP01,8.4 ,14.7 ,3.5 ,2249.4 ,787.2 ,64.5 ,1542.4 ,3044.2 ,small_spike,Fluvo-aquic soils,loam,13.0 ,22.4 ,136.0 ,8.0 ,315 ,180 ,120 ,4487 ,6968 
171,W-NCP,WNCP0171,2006,WNCP01,9.3 ,15.4 ,4.6 ,2388.4 ,895.2 ,110.5 ,1571.8 ,3103.8 ,small_spike,Fluvo-aquic soils,loam,12.0 ,14.6 ,88.0 ,8.3 ,315 ,180 ,120 ,4754 ,7886 
172,W-NCP,WNCP0172,2006,WNCP01,9.0 ,15.1 ,4.4 ,2270.3 ,837.1 ,110.5 ,1534.3 ,3029.2 ,small_spike,Fluvo-aquic soils,sandy loam,15.0 ,27.7 ,72.0 ,8.2 ,315 ,180 ,120 ,6483 ,7284 
173,W-NCP,WNCP0173,2006,WNCP01,9.3 ,15.5 ,4.6 ,2375.4 ,902.2 ,110.5 ,1572.6 ,3114.3 ,small_spike,Fluvo-aquic soils,loam,14.0 ,15.7 ,96.0 ,8.3 ,315 ,180 ,120 ,4845 ,5879 
174,W-NCP,WNCP0174,2006,WNCP01,8.7 ,14.8 ,4.0 ,2121.9 ,768.7 ,110.4 ,1488.8 ,2940.1 ,small_spike,Fluvo-aquic soils,loam,12.0 ,17.3 ,100.0 ,8.1 ,315 ,180 ,75 ,6543 ,7260 
175,W-NCP,WNCP0175,2006,WNCP01,9.5 ,15.6 ,4.8 ,2428.7 ,935.5 ,110.5 ,1577.9 ,3137.7 ,small_spike,Fluvo-aquic soils,loam,12.0 ,12.9 ,132.0 ,8.1 ,315 ,180 ,120 ,5291 ,7065 
176,W-NCP,WNCP0176,2007,WNCP01,8.4 ,14.4 ,3.8 ,2212.0 ,760.4 ,144.7 ,1523.4 ,3067.9 ,small_spike,Fluvo-aquic soils,loam,16.0 ,50.0 ,132.0 ,8.4 ,315 ,180 ,120 ,4529 ,7253 
177,W-NCP,WNCP0177,2007,WNCP01,8.6 ,14.5 ,4.1 ,2330.7 ,799.1 ,175.9 ,1523.2 ,3098.5 ,small_spike,Fluvo-aquic soils,loam,15.0 ,25.1 ,86.0 ,8.3 ,315 ,180 ,120 ,2469 ,5703 
178,W-NCP,WNCP0178,2008,WNCP01,8.9 ,15.3 ,3.9 ,2323.3 ,856.5 ,113.1 ,1684.2 ,3225.1 ,small_spike,Fluvo-aquic soils,loam,19.0 ,46.7 ,108.0 ,8.2 ,315 ,180 ,120 ,4848 ,7472 
179,W-NCP,WNCP0179,2008,WNCP01,8.8 ,15.2 ,3.8 ,2283.7 ,826.9 ,113.1 ,1658.7 ,3173.7 ,small_spike,Fluvo-aquic soils,loam,15.0 ,13.1 ,112.0 ,8.3 ,315 ,180 ,120 ,6483 ,7284 
180,W-NCP,WNCP0180,2008,WNCP01,8.7 ,15.1 ,3.7 ,2244.3 ,807.5 ,113.0 ,1646.6 ,3143.4 ,small_spike,Fluvo-aquic soils,loam,15.0 ,25.9 ,100.0 ,8.1 ,315 ,180 ,75 ,6543 ,7260 
181,W-NCP,WNCP0181,2008,WNCP01,9.5 ,15.6 ,4.8 ,2428.7 ,935.5 ,110.5 ,1577.9 ,3137.7 ,small_spike,Fluvo-aquic soils,loam,17.0 ,40.8 ,104.0 ,7.8 ,315 ,180 ,120 ,5291 ,7065 
182,W-NCP,WNCP0182,2009,WNCP01,6.8 ,12.3 ,2.5 ,1903.3 ,684.0 ,126.3 ,1315.6 ,2726.6 ,small_spike,Fluvo-aquic soils,loam,12.0 ,27.1 ,220.0 ,8.1 ,315 ,180 ,120 ,7142 ,8025 
183,W-NCP,WNCP0183,2009,WNCP01,6.7 ,12.2 ,2.3 ,1863.8 ,664.5 ,126.3 ,1310.6 ,2708.4 ,small_spike,Fluvo-aquic soils,loam,19.0 ,46.7 ,108.0 ,8.2 ,315 ,180 ,75 ,7208 ,7998 
184,W-NCP,WNCP0184,2008,WNCP01,9.4 ,15.5 ,4.5 ,2361.3 ,847.4 ,136.6 ,1565.4 ,3025.6 ,small_spike,Fluvo-aquic soils,loam,16.2 ,14.8 ,148.0 ,7.4 ,225 ,150 ,150 ,3711 ,7800 
185,W-NCP,WNCP0185,2008,WNCP01,9.6 ,15.7 ,4.7 ,2430.9 ,887.0 ,141.0 ,1575.2 ,3063.5 ,small_spike,Fluvo-aquic soils,loam,16.9 ,10.7 ,137.0 ,7.8 ,225 ,150 ,150 ,3107 ,7763 
186,W-NCP,WNCP0186,2008,WNCP01,9.4 ,15.5 ,4.5 ,2361.3 ,847.4 ,136.6 ,1565.4 ,3025.6 ,small_spike,Fluvo-aquic soils,loam,13.4 ,12.5 ,123.0 ,7.7 ,225 ,150 ,150 ,2987 ,6009 
187,W-NCP,WNCP0187,2008,WNCP01,9.5 ,15.6 ,4.6 ,2352.4 ,878.5 ,141.0 ,1539.4 ,3029.2 ,small_spike,Fluvo-aquic soils,loam,22.1 ,27.8 ,194.0 ,7.3 ,225 ,150 ,150 ,4140 ,6846 
188,W-NCP,WNCP0188,2008,WNCP01,9.5 ,15.6 ,4.6 ,2352.4 ,878.5 ,141.0 ,1539.4 ,3029.2 ,small_spike,Fluvo-aquic soils,loam,16.9 ,27.6 ,108.0 ,7.5 ,225 ,150 ,150 ,4011 ,9300 
189,W-NCP,WNCP0189,2008,WNCP01,9.5 ,15.6 ,4.6 ,2352.4 ,878.5 ,141.0 ,1539.4 ,3029.2 ,small_spike,Fluvo-aquic soils,loam,16.9 ,39.2 ,117.0 ,7.5 ,225 ,150 ,150 ,4059 ,7235 
190,W-NCP,WNCP0190,2008,WNCP01,8.8 ,14.8 ,3.9 ,2091.5 ,717.6 ,136.6 ,1447.0 ,2808.8 ,small_spike,Fluvo-aquic soils,loam,15.0 ,40.2 ,69.0 ,7.5 ,180 ,150 ,120 ,4200 ,7200 
191,W-NCP,WNCP0191,2008,WNCP01,8.6 ,14.7 ,3.7 ,2013.1 ,679.2 ,112.4 ,1435.2 ,2771.1 ,small_spike,Fluvo-aquic soils,loam,11.1 ,14.0 ,109.0 ,7.6 ,180 ,150 ,120 ,4314 ,7103 
192,W-NCP,WNCP0192,2009,WNCP01,7.6 ,12.9 ,3.2 ,2031.9 ,771.4 ,95.2 ,1399.1 ,2880.2 ,small_spike,Fluvo-aquic soils,loam,17.6 ,13.7 ,127.0 ,8.2 ,225 ,150 ,150 ,3000 ,7376 
193,W-NCP,WNCP0193,2009,WNCP01,7.7 ,13.0 ,3.2 ,2062.6 ,792.1 ,95.2 ,1410.3 ,2905.4 ,small_spike,Fluvo-aquic soils,loam,15.2 ,8.6 ,84.0 ,7.6 ,225 ,150 ,150 ,2772 ,6417 
194,W-NCP,WNCP0194,2009,WNCP01,7.7 ,13.0 ,3.2 ,2062.6 ,792.1 ,95.2 ,1410.3 ,2905.4 ,small_spike,Fluvo-aquic soils,loam,18.2 ,11.3 ,94.0 ,8.5 ,225 ,150 ,150 ,3219 ,8000 
195,W-NCP,WNCP0195,2009,WNCP01,7.7 ,13.0 ,3.3 ,2071.6 ,811.1 ,95.2 ,1400.7 ,2902.6 ,small_spike,Fluvo-aquic soils,loam,11.5 ,9.9 ,99.0 ,8.3 ,225 ,150 ,150 ,3021 ,5208 
